int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Arno,2,2,2008,2008,2008,2007,56759840,45624455,9762,9762,2631,1394,14,1074
Majuro,293,160,2001,2000,2003,2003,5214313193,5633323515,3647,7717,3242,2852,2421,183421
Kwajalein,42,15,2002,1998,2005,2006,414928278,510321237,1501,2864,1376,1379,130,9870
Maloelap Island,1,1,1982,1982,1982,1982,14394214,10582122,9680,9680,9680,9680,11,813
Enyu Airfield,1,1,1998,1998,1998,1998,21721788,35143908,4053,4053,4053,4053,5,407
