Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mayotte,166,17,57,80,2004,2004,2006,2006,89,206,244,250,12,101,213,216,27,67,139,241,47.6,3593,3662,479991,1052325,1346273,2892,7536,9786
United Arab Emirates,37,35,3278,5677,2007,2008,2008,2009,2680,2794,2763,2750,231,241,236,236,28,71,70,66,336.5,26001,26500,2621416,6970725,8238251,70849,246216,299267
Mozambique,29,10,263,419,2010,2013,2013,2013,618,779,694,683,66,79,78,77,70,142,187,192,43.1,3312,3375,280075,774775,1032731,9658,38202,47710
Madagascar,24,8,103,149,2007,2008,2007,2007,1014,542,807,814,110,86,122,122,31,102,37,37,38.1,2913,2969,244742,731386,991293,10198,40812,51464
India,19,17,6304,12092,2009,2008,2008,2008,2647,2638,2740,2739,229,239,232,232,67,75,77,78,417.4,32332,32952,3136081,5844734,6231208,165057,463113,577207
South Africa,19,19,1707,3159,2011,2011,2011,2010,1304,1435,1416,1414,117,123,129,129,36,42,40,40,120.3,9316,9495,937712,1950966,2315859,49353,153198,188664
Pakistan,17,7,950,1456,2004,2006,2006,2007,2648,2721,2688,2678,197,236,229,233,76,73,77,79,150.4,11583,11805,886878,3317584,3786089,52169,221368,270185
Brazil,17,17,8199,15823,2010,2010,2011,2011,5664,5714,5783,5787,489,510,502,502,73,132,122,122,414.9,32140,32757,3061703,7544023,8571019,180100,602225,726331
Seychelles,9,6,173,273,2008,2006,2010,2011,1679,11695,5842,5516,277,1469,1487,1042,29,330,46,40,46.0,3515,3583,260915,643625,862468,28991,97014,123657
Kenya,7,7,79,125,2000,2000,2013,2013,619,718,686,667,72,355,145,126,146,197,111,110,17.2,1321,1347,36359,178128,211072,5194,30756,38410
Oman,7,7,1024,1977,2005,2005,2010,2010,2672,2480,2514,2525,227,255,219,219,57,78,110,112,50.7,3910,3985,456383,1289442,1458926,65198,227672,274950
Uruguay,4,4,1272,1726,2012,2012,2013,2012,5772,5847,5806,5847,526,538,515,542,53,69,53,72,101.7,6897,7030,360245,1937450,1966654,90061,622789,844063
Iraq,4,4,351,629,2010,2010,2012,2012,3722,3756,3664,3669,344,330,314,314,128,279,488,514,53.9,4163,4243,230458,664913,774351,57614,219016,262850
Spain,3,3,3610,6993,2011,2011,2011,2011,7315,7309,7309,7309,677,655,655,655,128,104,104,104,214.2,16589,16908,1662972,2802881,2917957,554324,1504180,1884183
Iran (Islamic Republic of),3,3,285,522,2007,2007,2003,2003,3115,3039,3240,3241,298,446,565,566,21,64,105,105,25.1,1936,1973,110112,319814,364838,36704,164716,201040
Bahrain,2,2,297,565,2006,2006,2001,2000,3061,3061,3017,3013,329,329,341,342,102,102,91,90,20.0,1541,1570,190425,371973,421775,95212,265054,313309
Argentina,2,2,865,947,2014,2014,2014,2014,6184,6184,6169,6178,601,601,517,571,31,31,31,31,73.8,4742,4833,208982,1197785,1068023,104491,765724,1129081
Netherlands,2,2,2890,5568,2014,2014,2015,2015,8764,8764,8767,8765,807,807,811,811,48,48,48,48,176.8,13642,13903,1324126,2231768,2323396,662063,1796534,2250395
United States of America,2,2,1936,3798,2015,2015,2016,2016,7636,7636,9795,9919,792,792,1185,1193,19,19,10,10,126.5,9748,9935,893892,1574829,1655717,446946,1263449,1578833
Togo,2,2,602,1131,2012,2012,2013,2013,4786,4786,4811,4815,395,395,391,391,110,110,91,88,52.5,4065,4143,566471,977580,1203081,283236,698261,860112
"Tanzania, United Republic of",2,2,7,7,2010,2010,2010,2009,351,351,325,409,118,118,138,188,122,122,146,203,5.0,374,381,9393,22799,27779,4696,14593,18038
Nigeria,2,2,508,945,2012,2012,2012,2012,6473,6473,5479,5467,722,722,661,660,24,24,41,41,42.4,3281,3343,350935,703581,848935,175467,510248,626232
Malaysia,2,1,84,149,2011,2011,2011,2011,4934,4934,4934,4934,556,556,596,596,66,66,81,81,14.9,1153,1175,60890,169036,262716,30445,143433,185900
Saudi Arabia,2,2,211,356,2012,2012,2013,2013,3546,3546,3544,3544,323,323,327,328,18,18,18,18,23.2,1796,1831,68746,503445,580462,34373,296826,364887
Djibouti,1,1,40,66,1997,1997,1997,1997,2723,2723,2723,2723,255,255,255,255,18,18,18,18,4.8,371,378,27168,75420,117217,27168,127993,165888
Réunion,1,1,26,43,2010,2010,2010,2010,1074,1074,1074,1074,93,93,93,93,5,5,5,5,3.7,284,289,8234,60301,69525,8234,71105,87409
Turkey,1,1,175,305,2015,2015,2015,2015,4811,4811,4811,4811,469,469,469,469,14,14,14,14,12.4,961,979,62102,182286,208240,62102,283776,346812
Namibia,1,1,81,132,2005,2005,2005,2005,2870,2870,2870,2870,250,250,250,250,105,105,105,105,14.4,1118,1140,117566,282321,318483,117566,357758,418380
Mauritius,1,1,6,9,2009,2009,2009,2009,1198,1198,1198,1198,136,136,136,136,76,76,76,76,2.1,160,163,20727,52567,59354,20727,53418,60157
Sudan,1,1,73,100,2018,2018,2018,2018,3731,3731,3731,3731,234,234,234,234,7,7,7,7,12.6,976,995,75462,218625,241432,75462,413150,543302
Mexico,1,1,1642,3103,2009,2009,2009,2009,10266,10266,10266,10266,1142,1142,1142,1142,55,55,55,55,107.3,8288,8447,737961,1243807,1294874,737961,2002486,2508377
China,1,1,2,3,2009,2009,2009,2009,41,41,41,41,8,8,8,8,55,55,55,55,0.5,42,43,583,4273,4927,583,5039,6194
Egypt,1,1,175,305,2015,2015,2015,2015,4824,4824,4824,4824,498,498,498,498,224,224,224,224,12.8,995,1014,62224,182645,208650,62224,284334,347494
Italy,1,1,7,3,1973,1973,1973,1973,5077,5077,5077,5077,596,596,596,596,327,327,327,327,4.1,307,313,22992,47175,50834,22992,51161,57768
