Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mayotte,166,10,29,39,2005,2003,2007,2007,85,199,151,147,8,30,33,30,15,50,47,54,22.8,1726,1759,256283,561072,718164,1544,4015,5211
Mozambique,35,16,328,556,2008,2007,2011,2011,266,807,671,688,52,151,108,107,17,4,10,9,51.9,3993,4070,304628,899713,1135734,8704,34774,43421
United Arab Emirates,34,32,8370,15962,2010,2010,2010,2010,2658,3294,4344,4437,234,309,1199,1232,0,26,7,6,528.4,40859,41643,3984566,8541604,9474041,117193,369765,454496
Madagascar,32,7,91,126,2005,2004,2004,2004,278,659,360,359,30,97,49,48,42,37,64,66,37.0,2821,2876,170899,571480,706212,5341,21262,26554
South Africa,28,27,2292,4211,2009,2009,2009,2009,1332,1552,1790,1810,154,186,187,187,0,2,1,1,177.2,13716,13979,1187715,2899467,3279708,42418,153371,189467
Seychelles,15,9,166,230,2003,2006,2000,1999,916,1633,946,936,76,195,99,94,62,546,99,96,91.9,6967,7101,227275,822165,937412,15152,60641,74179
India,11,11,1933,3574,2011,2011,2011,2011,2585,2768,2749,2741,243,249,251,250,0,2,1,1,130.5,10109,10303,1507312,2622198,3288924,137028,346390,420848
Brazil,9,9,2643,4992,2009,2009,2008,2007,5552,5675,5685,5689,569,570,563,562,0,1,1,1,177.2,13729,13993,1059615,2679665,3069415,117735,450714,541249
Kenya,7,7,132,226,2010,2010,2015,2015,588,663,694,700,372,311,332,335,0,8,0,0,15.7,1210,1234,62148,187553,228773,8878,39987,49621
Oman,7,7,2894,5649,2013,2013,2012,2012,2594,2645,2666,2668,237,236,243,243,0,2,2,2,132.1,10229,10426,1122927,2321511,2482135,160418,468501,586775
Singapore,4,4,255,389,2000,2000,2006,2007,4008,4018,3977,3975,386,421,373,369,12,44,56,59,30.4,2342,2387,174299,472382,718665,43575,195434,251823
Saudi Arabia,4,4,1022,1942,2010,2010,2009,2009,3388,3396,3313,3309,274,277,271,271,0,0,0,0,70.3,5444,5548,512208,1142737,1261987,128052,414278,509862
Venezuela (Bolivarian Republic of),3,2,3730,6951,2007,2006,2007,2007,7808,7784,7756,7754,793,752,734,733,0,1,1,1,237.5,18397,18750,1652764,2785677,2900047,550921,1494947,1872618
Iran (Islamic Republic of),3,3,1135,2179,2009,2009,2012,2012,2987,2995,3059,3060,290,275,269,269,0,0,0,0,65.7,5091,5189,510894,914817,965160,170298,488704,610169
Argentina,3,3,528,931,2006,2006,2006,2006,5783,5834,5790,5785,529,645,570,562,0,0,0,0,51.0,3936,4011,284323,727820,906713,94774,386830,475073
Indonesia,2,2,2222,4375,2010,2010,2011,2011,8732,8732,12990,13130,1012,1012,1605,1611,90,90,3,2,113.7,8801,8970,1047099,1800435,1903136,523549,1450266,1822767
Angola,2,2,720,1405,2012,2012,2013,2013,4416,4416,4414,4413,460,460,477,476,0,0,0,0,47.9,3711,3782,514205,968908,1091486,257102,675141,815582
Qatar,2,2,585,488,2014,2014,2014,2014,2838,2838,2838,2839,210,210,210,210,0,0,0,0,47.9,2829,2883,113792,850192,705979,56896,514604,799629
"Tanzania, United Republic of",2,2,9,4,1996,1996,2011,2008,458,458,617,561,142,142,159,157,13,13,7,8,2.4,183,186,23313,48851,53925,11656,26582,30642
Equatorial Guinea,2,2,561,997,2012,2012,2012,2012,4480,4480,4481,4481,411,411,410,410,4,4,4,4,49.1,3800,3873,515276,1085123,1194942,257638,632796,790920
Nigeria,2,2,929,1782,2004,2004,2003,2003,4766,4766,4753,4753,564,564,528,527,0,0,0,0,56.0,4336,4419,621775,1014757,1195933,310887,785820,986322
Namibia,2,2,88,150,2010,2010,2005,2005,2906,2906,2899,2899,316,316,284,283,0,0,0,0,9.7,745,759,137169,327921,369486,68584,206980,241865
Réunion,2,2,91,156,2011,2011,2011,2011,4399,4399,2851,2964,439,439,603,614,26,26,38,39,17.3,1338,1364,55413,188337,270417,27707,145421,186288
Togo,2,2,593,1056,2016,2016,2015,2015,4721,4721,4721,4721,550,550,549,547,0,0,0,0,35.5,2754,2806,545923,1149662,1266012,272961,670432,837960
Bahrain,1,1,130,246,2014,2014,2014,2014,3182,3182,3182,3182,275,275,275,275,0,0,0,0,6.4,498,507,50060,146942,167864,50060,228754,279567
Trinidad and Tobago,1,1,1172,2282,2010,2010,2010,2010,7673,7673,7673,7673,713,713,713,713,0,0,0,0,53.3,4132,4212,542581,914501,952048,542581,1472315,1844268
Mauritius,1,1,1,1,1981,1981,1981,1981,1098,1098,1098,1098,146,146,146,146,3,3,3,3,1.1,81,82,4192,8601,9269,4192,9328,10533
Iraq,1,1,548,1085,2015,2015,2015,2015,3395,3395,3395,3395,378,378,378,378,1,1,1,1,35.4,2740,2793,257981,434818,452670,257981,700042,876894
Sri Lanka,1,1,22,32,2008,2008,2008,2008,2849,2849,2849,2849,234,234,234,234,28,28,28,28,5.8,449,457,12000,43816,64694,12000,71799,98048
Pakistan,1,1,93,162,2014,2014,2014,2014,2562,2562,2562,2562,210,210,210,210,0,0,0,0,6.9,538,549,33045,96996,110806,33045,150999,184541
Mexico,1,1,1534,3030,2002,2002,2002,2002,9512,9512,9512,9512,893,893,893,893,0,0,0,0,74.2,5747,5857,720469,1214325,1264181,720469,1955020,2448920
Egypt,1,1,89,140,2017,2017,2017,2017,3739,3739,3739,3739,418,418,418,418,0,0,0,0,11.3,874,890,62372,123444,153111,62372,199117,231510
Greece,1,1,153,277,2007,2007,2007,2007,4713,4713,4713,4713,412,412,412,412,12,12,12,12,13.3,1032,1052,123449,244326,303044,123449,394100,458214
Chile,1,1,707,1377,2011,2011,2011,2011,7734,7734,7734,7734,704,704,704,704,0,0,0,0,46.1,3568,3637,309847,614612,707748,309847,877936,1013889
Malaysia,1,1,31,54,2011,2011,2011,2011,3580,3580,3580,3580,350,350,350,350,73,73,73,73,6.9,534,544,22092,61328,95316,22092,104079,134893
Colombia,1,1,690,1340,2010,2010,2010,2010,8484,8484,8484,8484,774,774,774,774,12,12,12,12,50.9,3946,4021,490296,923858,1040736,490296,1287500,1555322
