Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Côte d'Ivoire,467,222,4522,4744,2004,2003,2007,2006,325,950,395,397,32,204,468,454,30,109,75,85,1006.6,77038,78518,7210349,18361417,20929950,15440,42797,50174
Togo,417,186,1937,2796,2000,2003,2004,2004,224,458,285,305,25,137,349,375,38,97,99,103,1037.3,78942,80458,2584948,7400612,8648496,6199,22357,27547
Nigeria,132,119,1779,2577,2004,2004,2008,2008,500,679,718,745,72,292,301,303,60,125,118,127,487.5,36857,37565,2157978,5437481,6538018,16348,53418,67635
Spain,124,117,7122,9957,2006,2006,2008,2008,2419,2729,2827,2820,244,335,334,349,10,49,38,36,1018.2,78509,80017,7328318,21172967,24763543,59099,200125,240682
Benin,93,65,639,804,2004,2004,2008,2008,193,354,220,223,20,73,40,43,28,54,35,37,140.9,10778,10985,767038,1938480,2195475,8248,23832,27789
Cameroon,80,62,1454,2049,2006,2006,2008,2008,750,876,834,836,94,171,186,199,70,155,246,251,324.3,24964,25444,1455973,3846791,4647947,18200,60325,72964
Morocco,78,39,7874,10025,2006,2004,2007,2007,3015,2990,3080,3080,223,266,237,239,26,30,27,27,1092.4,84570,86194,8185972,23697789,26606022,104948,327914,382265
Brazil,72,72,6112,10466,2010,2010,2011,2011,3100,3093,3125,3129,272,327,345,346,98,146,157,159,560.2,43348,44181,3939468,9366079,11897698,54715,205339,247331
South Africa,63,40,7568,9955,2009,2009,2011,2011,3034,2996,3001,2991,240,282,265,276,28,61,38,36,788.0,60922,62092,7205556,18398043,20969906,114374,333274,387945
Equatorial Guinea,50,35,546,787,2007,2008,2008,2008,708,727,703,703,65,148,125,132,23,82,97,100,128.6,9876,10065,586815,1607257,1968558,11736,47297,59961
Malaysia,46,27,17370,22163,2011,2011,2011,2012,8099,8156,8132,8140,607,637,630,641,8,14,13,14,1621.0,125568,127979,15504805,41061693,46171071,337061,992080,1146575
Senegal,44,42,1560,1166,2005,2005,2012,2010,1448,1744,1467,1491,148,251,164,227,32,85,78,153,188.0,14448,14726,1065219,3296175,3976266,24210,82586,97920
Sierra Leone,38,20,377,570,1995,2003,2007,2009,1002,1068,1024,1017,117,247,113,104,64,42,41,33,95.7,7262,7402,421980,1054503,1242044,11105,34209,40436
Guinea,30,27,789,1330,2008,2008,2010,2010,1092,1153,1114,1119,96,147,104,103,112,183,220,225,91.7,7085,7221,527256,1322734,1639784,17575,65219,78451
Liberia,27,27,591,854,2005,2005,2008,2008,774,750,765,779,67,79,73,78,14,38,43,46,59.3,4572,4659,429757,993261,1196755,15917,52119,60992
Netherlands,26,21,3596,3476,2012,2012,2013,2013,4016,3944,3901,3914,326,336,312,343,28,46,35,48,316.9,24411,24880,1719749,5143757,6207833,66144,256279,306149
Angola,26,26,367,487,2000,2000,2005,2006,1231,1236,1231,1229,111,134,123,133,77,78,62,56,84.5,6455,6579,532564,1344486,1667261,20483,62653,75761
Namibia,25,24,2083,1110,2006,2006,2009,2008,1949,2064,1968,2007,142,170,143,161,17,81,32,57,175.5,13514,13773,1003036,3572861,4229526,40121,141551,160577
Gabon,24,22,431,736,2008,2010,2011,2011,726,912,775,768,114,287,188,168,86,119,148,151,57.6,4434,4519,687384,1587929,2018446,28641,83123,105446
United States of America,23,17,5745,4517,2010,2009,2011,2011,5990,6377,6895,6625,519,567,596,628,41,98,47,61,538.9,41561,42358,3739024,8667686,9801435,162566,538805,645077
Uruguay,22,22,2474,4212,2008,2008,2008,2009,4024,4028,4030,4031,346,367,370,370,44,64,67,67,195.5,15136,15427,1572042,4039346,5051152,71456,278613,333602
Singapore,22,22,8948,15967,2011,2011,2012,2012,8315,8308,8304,8304,832,837,844,844,12,14,13,13,618.4,47887,48807,4023753,9091192,10852193,182898,625708,746930
Germany,19,11,5194,2219,2013,2011,2013,2013,4209,3930,4239,4226,275,263,284,283,26,28,27,27,318.2,24526,24997,2373699,5092656,5927453,124932,314909,335251
United Kingdom of Great Britain and Northern Ireland,13,11,2293,1651,2008,2006,2012,2010,3939,3958,3993,3967,292,384,322,400,32,48,40,43,192.2,14839,15124,1146496,2881957,3457646,88192,286149,328020
Mauritania,13,12,357,435,2003,2003,2006,2006,1689,1724,1648,1648,141,206,124,124,31,51,28,28,62.3,4782,4874,377661,1286192,1395796,29051,100925,120224
Congo,12,12,248,394,2007,2007,2010,2010,1013,1082,1095,1107,98,165,115,114,26,61,51,49,32.9,2532,2580,337972,835546,1075031,28164,84981,108639
Italy,11,6,2203,1456,2010,2011,2010,2011,4363,4393,4537,4416,281,327,297,315,28,52,41,45,208.4,16144,16454,1292332,2557110,2992821,117485,300470,325696
"Tanzania, United Republic of",10,1,1,1,2010,2010,2010,2010,71,71,355,355,91,91,2131,2131,6,6,10,10,5.3,399,407,14544,34392,46049,1454,3756,5071
Gibraltar,9,9,690,1032,2009,2009,2009,2009,2974,3060,3027,3019,228,259,263,270,10,22,23,21,81.2,6286,6406,569683,1767526,2044540,63298,251857,303893
"Congo, Democratic Republic of the",8,7,105,155,2010,2008,2009,2009,1138,1110,1133,1135,112,143,133,133,76,103,113,115,19.6,1502,1530,69179,306798,342305,8647,43449,56598
Argentina,8,8,1164,1955,2011,2011,2011,2011,4407,4435,4423,4436,386,393,393,398,76,74,74,74,97.6,7560,7706,707092,1924126,2212421,88387,353216,434475
Turkey,7,6,1286,1374,2008,2008,2008,2007,4611,4843,4857,4682,385,373,372,385,15,360,412,211,135.9,10523,10726,862413,1648676,1986448,123202,342025,383185
Indonesia,6,6,2219,4024,2008,2008,2013,2013,8283,7094,8288,8293,790,745,877,878,11,8,11,11,148.5,11505,11726,1263210,2400508,2923130,210535,583014,699244
China,5,4,1097,1718,2007,2006,2012,2012,2738,4379,6256,6856,22,324,805,838,34,258,34,34,91.4,7050,7185,687699,1621455,1837533,137540,390941,450565
Venezuela (Bolivarian Republic of),5,5,589,1035,2003,2003,2004,2004,4070,4069,4068,4067,346,362,362,362,70,511,571,560,61.0,4725,4816,462022,914423,1134180,92404,294994,342985
Mauritius,4,4,941,1587,2010,2010,2010,2010,4933,4973,4971,4959,463,484,492,495,8,19,17,14,72.1,5585,5693,556220,1330860,1536227,139055,450325,528237
Denmark,4,4,188,264,2005,2005,2005,2005,4739,4762,4758,4757,450,441,437,438,91,142,142,139,55.8,4275,4357,99568,363553,536789,24892,148935,203385
France,4,4,391,601,2010,2010,2010,2010,3759,3942,3985,4012,348,377,403,412,72,80,73,71,45.9,3545,3613,197358,738908,943623,49340,263815,332852
Gambia,4,4,93,77,2008,2008,2008,2008,1461,1481,1373,1420,123,132,109,122,33,36,24,32,13.3,1024,1044,95570,239340,300542,23892,73722,89835
Guinea-Bissau,4,3,39,47,2000,2003,2007,2007,1330,1302,1270,1267,158,155,143,143,158,243,328,334,16.7,1264,1288,39613,138085,165653,9903,40273,50005
Sao Tome and Principe,3,3,49,14,2011,2011,2015,2010,640,638,720,639,55,56,59,55,32,43,16,37,8.5,655,667,19424,121371,163876,6475,38936,47684
Portugal,3,3,173,263,2007,2007,2011,2011,2984,3146,2973,2976,334,314,283,290,11,21,30,32,25.2,1948,1985,161738,652421,773772,53913,236936,296693
Malta,3,3,372,609,2013,2013,2013,2013,4137,4247,4229,4190,379,359,361,358,15,23,24,22,35.8,2774,2827,170549,749823,880678,56850,321458,388546
India,3,3,639,1062,2006,2006,2012,2014,7700,7722,7708,7705,705,725,745,750,247,178,231,242,69.4,5337,5440,453416,1139943,1293364,151139,483735,565435
Cabo Verde,3,3,109,160,2005,2005,2004,2004,2147,2161,1915,1861,230,384,239,226,21,52,22,19,12.2,944,962,305342,728750,938338,101781,312814,411218
Greece,3,3,208,353,2006,2006,2005,2005,4392,4377,4360,4359,387,468,373,373,6,7,8,8,24.2,1861,1897,185066,335686,453075,61689,210311,256230
Trinidad and Tobago,2,2,431,799,2016,2016,2017,2017,3958,3958,4046,4056,375,375,431,437,48,48,21,18,32.4,2509,2557,267894,654644,742804,133947,434527,527447
Poland,2,2,240,408,2012,2012,2015,2015,4995,4995,5037,5043,605,605,722,738,134,134,161,164,31.0,2379,2425,97869,310335,393816,48934,246375,314926
Kenya,2,2,260,298,2005,2005,2001,2001,5216,5216,5159,5158,502,502,489,489,120,120,36,34,26.8,2066,2105,168711,564286,812577,84355,433494,576865
Mexico,2,2,694,263,2004,2004,2005,2004,5975,5975,5982,5980,392,392,396,395,57,57,59,58,45.8,3549,3618,266143,1173407,1358925,133072,505806,544358
United Arab Emirates,2,2,322,407,2008,2008,2010,2010,8685,8685,7505,7541,2377,2377,730,798,12,12,18,18,66.5,5079,5177,457800,809796,921645,228900,642804,768308
Sri Lanka,2,2,747,497,2012,2012,2013,2011,7078,7078,7076,7082,490,490,479,508,56,56,43,78,57.3,4438,4523,424719,1375763,1566876,212360,683008,768458
Colombia,2,2,183,317,2014,2014,2016,2016,4754,4754,4625,4618,418,418,441,442,20,20,9,8,16.7,1293,1318,126752,371919,473810,63376,269748,335139
Suriname,2,2,73,108,2000,2000,2000,2000,3497,3497,3455,3448,371,371,376,377,98,98,110,112,14.9,1135,1157,295435,715190,981678,147717,424326,567777
Jamaica,1,1,55,89,2007,2007,2007,2007,4691,4691,4691,4691,376,376,376,376,7,7,7,7,7.9,612,623,36358,100932,156869,36358,171290,222004
Canada,1,1,546,1079,2009,2009,2009,2009,6816,6816,6816,6816,1086,1086,1086,1086,47,47,47,47,49.2,3785,3858,394871,744050,838181,394871,1036917,1252614
Bahamas,1,1,31,20,2006,2006,2006,2006,4894,4894,4894,4894,495,495,495,495,9,9,9,9,10.8,814,829,138213,283582,305577,138213,307547,347264
Ecuador,1,1,67,68,1998,1998,1998,1998,6771,6771,6771,6771,614,614,614,614,59,59,59,59,31.3,2385,2431,203147,443886,499996,203147,432904,467406
Sweden,1,1,149,251,2016,2016,2016,2016,5023,5023,5023,5023,449,449,449,449,34,34,34,34,13.7,1051,1071,48443,354759,409031,48443,418325,514245
Dominican Republic,1,1,120,133,2015,2015,2015,2015,4405,4405,4405,4405,402,402,402,402,22,22,22,22,9.6,744,759,111790,402747,437218,111790,403760,471318
Panama,1,1,43,55,1992,1992,1992,1992,4738,4738,4738,4738,304,304,304,304,30,30,30,30,17.2,1312,1338,162747,355611,400562,162747,346813,374453
Japan,1,1,33,11,2006,2006,2006,2006,542,542,542,542,80,80,80,80,56,56,56,56,1.8,137,140,10775,47504,55015,10775,40954,44075
Australia,1,1,54,93,2010,2010,2010,2010,1621,1621,1621,1621,129,129,129,129,44,44,44,44,4.7,367,374,41448,82033,101747,41448,132319,153846
Madagascar,1,1,39,44,2011,2011,2011,2011,4758,4758,4758,4758,384,384,384,384,41,41,41,41,7.7,595,606,75988,222903,307398,75988,304428,383850
Belgium,1,1,225,111,1999,1999,1999,1999,3968,3968,3968,3968,254,254,254,254,100,100,100,100,24.2,1871,1907,119123,219507,255930,119123,279983,297207
Egypt,1,1,448,793,2016,2016,2016,2016,12499,12499,12499,12499,1108,1108,1108,1108,134,134,134,134,37.2,2885,2940,161562,474232,541754,161562,738267,902260
