Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Togo,508,210,2357,3192,2004,2005,2007,2007,153,596,209,223,24,117,339,364,64,160,212,235,1409.2,107794,109864,3249563,7844667,8949744,6397,21398,26331
Nigeria,349,178,3581,4006,2007,2006,2008,2007,249,408,280,296,23,128,74,91,43,87,55,62,793.7,61105,62278,3385632,8787396,10214624,9701,29488,34887
Côte d'Ivoire,271,168,1647,1955,1997,2000,2001,2000,328,1362,472,426,30,184,369,339,71,186,492,326,626.9,47528,48440,4915656,11632032,13466982,18139,48034,57587
Benin,148,104,1273,1506,2007,2006,2010,2010,189,424,241,249,18,84,163,203,41,65,47,50,269.9,20795,21194,2038485,4963513,5527082,13774,37593,43427
Senegal,102,61,3096,4159,2007,2007,2007,2008,1472,1453,1482,1485,111,122,111,113,50,59,61,64,596.4,46000,46884,3658025,10887725,12686239,35863,119163,141935
Spain,95,93,4771,7809,2006,2006,2007,2008,2396,2715,2834,2865,234,261,269,272,76,124,114,106,673.9,51952,52949,5292948,12540539,15613063,55715,174324,212377
Cameroon,88,41,918,1115,2008,2006,2009,2009,711,837,729,732,49,97,67,70,13,54,39,46,224.6,17214,17544,1444015,3739841,4313897,16409,45712,52837
Sierra Leone,50,28,732,1220,1997,2006,2009,2010,1016,1037,1047,1049,118,161,110,106,96,120,135,138,144.3,11007,11219,611405,1383846,1658888,12228,38654,45814
Gibraltar,45,43,4438,7850,2010,2010,2010,2010,2948,2969,2964,2963,239,255,260,260,116,127,125,125,403.0,31193,31792,2978353,6549854,8072328,66186,223864,266703
South Africa,45,44,6257,4908,2009,2009,2010,2011,3395,3267,3312,3214,222,241,235,262,28,76,72,138,526.0,40702,41484,2709558,9944222,11856642,60212,234352,270885
Angola,42,39,1565,1197,2004,2004,2010,2007,1234,1554,1281,1343,103,208,183,298,58,88,49,85,293.1,22443,22874,1213829,3473338,4076222,28901,86002,97636
Netherlands,36,33,4568,7785,2010,2010,2010,2010,4174,4106,4059,4099,352,367,380,381,164,195,184,180,631.6,48708,49644,2848484,10479454,12389879,79125,356142,439602
Mauritania,28,26,438,565,1996,1996,2000,2001,1875,1887,1841,1830,218,284,298,291,118,137,142,154,220.8,16774,17096,938481,2164270,2537821,33517,85735,98186
Liberia,28,25,378,606,2004,2004,2008,2009,739,735,768,772,61,82,93,95,72,82,108,114,72.3,5559,5666,398881,1055005,1253105,14246,47207,55872
United States of America,25,24,3762,3714,2011,2011,2011,2012,5703,5449,5228,5543,468,452,426,477,59,75,77,110,364.5,28101,28641,2320582,7636254,9216623,92823,433058,541308
Gabon,23,19,200,230,2001,2003,2004,2004,740,1031,899,909,95,140,140,144,43,81,92,105,62.8,4789,4881,405097,1126386,1316962,17613,52709,66654
Guinea,21,17,304,447,2005,2005,2008,2008,1000,1118,1002,993,115,169,201,223,36,62,90,99,54.1,4157,4237,296714,793111,1018934,14129,50331,61895
Singapore,20,20,4906,8412,2012,2012,2013,2013,8260,7934,8328,8356,712,794,762,763,163,188,181,179,439.9,34048,34702,2837134,6591389,8475208,141857,529679,640891
Equatorial Guinea,19,14,151,212,2003,2005,2006,2007,735,830,798,789,70,520,754,677,76,114,189,193,99.4,7512,7656,209875,575011,699883,11046,44446,57087
Belgium,17,17,3344,1971,2010,2010,2011,2010,4135,4156,4169,4284,277,310,282,317,13,43,24,48,240.2,18522,18878,1266323,4929809,5788166,74490,283808,322246
Morocco,14,13,873,1252,2006,2006,2008,2008,2828,2739,2810,2800,202,218,190,190,47,54,53,56,177.9,13725,13989,996767,2962981,3348726,71198,234906,274588
Turkey,13,11,1833,3222,2008,2008,2009,2009,4654,4290,4408,4424,397,373,403,402,74,91,115,116,159.3,12342,12579,1310067,2644841,3306993,100774,325410,380911
Malta,12,12,1372,2372,2009,2009,2011,2011,3994,4001,4015,4016,334,357,341,339,146,139,136,136,123.2,9538,9721,897512,1976094,2442313,74793,261945,310476
Cabo Verde,11,11,213,291,2002,2002,2005,2005,1893,1830,1875,1879,218,202,174,173,36,63,90,94,53.6,4118,4197,250300,821985,1061222,22755,91045,117968
Brazil,10,10,865,1061,2006,2006,2009,2009,3470,3384,3272,3192,280,419,362,354,206,232,184,238,102.7,7912,8064,564195,1734777,1979852,56420,216469,271759
"Tanzania, United Republic of",10,1,0,0,2010,2010,2010,2010,59,59,83,83,23,23,24,24,86,86,161,161,1.1,83,84,3377,7985,10691,338,872,1177
India,9,9,3732,6733,2012,2012,2012,2012,7677,7685,7676,7674,753,772,780,778,199,179,187,187,255.6,19785,20164,1490788,3461685,4038191,165643,572252,683283
United Kingdom of Great Britain and Northern Ireland,9,9,1465,851,2008,2008,2007,2007,4028,3721,4038,4161,262,256,262,289,17,26,22,45,124.9,9646,9831,541152,2516817,2951067,60128,273209,311634
Canada,8,8,1138,1972,2013,2013,2013,2013,4774,4772,4782,4786,389,392,394,394,95,94,95,95,108.8,8392,8553,879787,1741253,2159717,109973,351081,408197
Argentina,8,8,677,967,2006,2006,2007,2006,4266,4518,4462,4465,360,379,361,369,116,112,95,101,98.8,7629,7775,448758,1473675,1809640,56095,305848,411570
Portugal,5,5,304,515,2007,2007,2011,2011,2980,2968,2962,2961,241,248,240,239,88,181,195,198,39.3,3037,3096,212870,559376,748885,42574,174766,217844
Jamaica,5,5,290,442,2007,2007,2006,2005,4931,5007,4974,4965,547,587,567,559,101,86,89,90,50.0,3845,3919,174321,553465,837657,34864,184465,245690
Congo,5,5,144,233,2007,2007,2001,1999,987,2800,1120,1044,85,350,213,139,80,768,496,275,18.8,1437,1464,413187,997305,1290050,82637,223356,291682
Namibia,5,5,71,83,1995,1995,2002,2002,2095,2118,2110,2099,248,249,229,229,151,132,93,91,29.8,2264,2307,129145,323717,403270,25829,76366,91338
Indonesia,4,4,1247,2002,2007,2007,2008,2008,8266,8099,8132,8193,810,796,813,810,92,99,114,122,113.6,8788,8957,571463,1669857,2060255,142866,597221,729810
Germany,4,4,567,581,2012,2012,2014,2012,4268,4287,4260,4236,320,316,307,349,7,14,8,11,53.9,4151,4231,255850,891419,1096772,63962,273702,329782
Uruguay,4,3,882,385,2013,2013,2013,2012,4077,4115,4079,4124,262,288,269,292,6,37,16,40,45.5,3521,3589,304402,1247481,1508419,76100,302442,340496
Russian Federation,4,4,613,1038,2007,2007,2010,2010,5409,5394,5416,5423,440,413,439,447,76,87,90,90,74.9,5770,5881,438071,1032282,1200099,109518,353636,413288
Sweden,3,2,232,377,2005,2004,2004,2004,4572,4656,4652,4643,395,387,388,389,56,32,30,27,43.4,3328,3392,157172,414684,567779,52391,224897,286561
Malaysia,3,3,1302,2336,2007,2007,2009,2009,8278,8286,8287,8287,708,715,708,708,151,143,157,157,78.4,6073,6189,611904,1213002,1427448,203968,598792,692971
Gambia,2,2,6,8,2008,2008,2005,2005,1673,1673,1422,1413,874,874,293,265,560,560,119,97,8.2,617,629,14834,44293,55854,7417,24550,31398
United Arab Emirates,2,2,443,778,2012,2012,2012,2012,7287,7287,7287,7286,590,590,590,590,330,330,330,329,48.7,3773,3846,347128,687028,852137,173564,554090,644233
France,2,2,616,544,2007,2007,2005,2005,4910,4910,5854,5750,512,512,674,662,5,5,0,1,55.2,3652,3722,168364,1018044,897499,84182,608286,914214
Italy,2,2,210,301,2016,2016,2017,2017,3767,3767,3766,3767,284,284,284,284,151,151,151,152,32.9,2549,2598,58123,425655,490772,29062,250962,308506
Sri Lanka,2,2,582,1054,2003,2003,2008,2008,7100,7100,7174,7178,652,652,674,676,232,232,197,195,39.0,3021,3079,272340,602118,780678,136170,459171,556261
Panama,2,2,142,212,2002,2002,2008,2009,7255,7255,6204,6066,1256,1256,851,770,176,176,253,268,16.9,1288,1313,222956,514210,657773,111478,345456,420881
Greece,2,2,277,492,2012,2012,2013,2013,4328,4328,4322,4323,328,328,328,328,204,204,197,198,35.2,2725,2778,157581,361749,433691,78790,287446,341294
Guinea-Bissau,2,2,27,40,2010,2010,2010,2010,1399,1399,1399,1399,106,106,106,106,188,188,189,189,7.9,606,617,14937,54538,80526,7468,44684,61021
Norway,1,1,136,230,2016,2016,2016,2016,4601,4601,4601,4601,385,385,385,385,37,37,37,37,14.5,1123,1144,44378,324990,374707,44378,383222,471093
Denmark,1,1,113,173,2002,2002,2002,2002,4679,4679,4679,4679,366,366,366,366,507,507,507,507,24.0,1855,1891,33360,244303,281676,33360,288077,354131
Bahamas,1,1,390,771,2009,2009,2009,2009,4872,4872,4872,4872,480,480,480,480,1,1,1,1,21.1,1631,1662,282243,531826,599108,282243,741159,895333
Trinidad and Tobago,1,1,96,109,2016,2016,2016,2016,3833,3833,3833,3833,248,248,248,248,85,85,85,85,10.5,805,820,82096,237845,262657,82096,449472,591066
Finland,1,1,183,307,2017,2017,2017,2017,6141,6141,6141,6141,514,514,514,514,190,190,190,190,24.2,1858,1894,59213,433632,499969,59213,511330,628576
