dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Bulk carrier,2,2,2008,2008,2008,2008,2063484,3625894,32,32,32,32,5,404
Service - tug,51,5,2012,2010,2011,2011,5795190,3036423,240,670,450,473,30,2285
General cargo,2,2,2010,2010,2011,2011,2454658,3281649,59,59,59,59,3,227
Oil tanker,2,1,1994,1994,1994,1994,10695797,17183852,896,896,896,896,42,3172
Container,3,3,2009,2009,2012,2012,3475241,3843605,24,26,25,25,2,129
Liquefied gas tanker,1,1,2013,2013,2013,2013,437205,475712,55,55,55,55,1,112
