Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Baltrum,136,124,8184,9409,2009,2009,2012,2012,322,1038,881,1077,29,94,315,426,13,30,48,62,589.1,44916,45779,3593593,11250344,12589880,26423,94313,110587
Langeoog,135,118,8350,8834,2006,2008,2010,2012,323,1127,1020,1166,30,93,261,316,14,33,61,86,612.8,46751,47648,3525882,11740907,13384443,26118,95620,110452
Harlesiel,120,104,1444,1558,2004,2005,2008,2008,354,630,914,743,47,82,158,124,20,36,43,45,174.9,13217,13470,1207321,3372297,4353493,10061,36159,44331
Neuendorf-Hiddensee,109,48,166,231,1993,1998,2008,2008,180,432,462,466,32,51,53,52,3,26,29,27,50.0,3752,3824,255071,720692,862378,2340,7789,9638
Sassnitz,104,67,203,246,1992,1994,2007,2007,265,513,585,769,48,73,103,116,14,74,308,433,64.8,4866,4960,641526,1523629,1873630,6169,16909,20574
Hoernum,100,53,15,13,1979,1980,1996,1998,277,411,230,189,45,69,69,46,12,26,40,33,28.1,2111,2151,48665,113199,129523,487,1221,1457
Husum,88,37,80,108,1994,1995,1995,1996,472,461,479,481,56,60,69,70,26,106,90,87,35.1,2639,2690,326842,938169,1345912,3714,12197,17473
Obereiderhafen,86,60,85,116,1990,1993,1997,1997,414,430,446,446,53,62,72,69,38,49,57,56,33.0,2477,2525,320825,883962,1227322,3731,11875,16444
Borkum,84,61,148,132,1992,1992,2000,2002,431,888,350,311,111,261,400,248,16,44,35,25,97.0,7282,7421,741815,1714674,2184787,8831,21981,29087
Buesum,83,46,83,104,1988,1986,1998,1998,477,552,491,482,56,86,69,66,54,99,42,45,38.9,2921,2977,306403,836325,1104353,3692,11255,15148
Stadersand,81,67,199,246,2000,2000,2000,1998,383,480,635,686,41,69,229,253,14,27,19,21,65.5,4919,5013,1067951,2449875,2921040,13185,33755,41417
Eckernfoerde,80,75,389,404,1996,1997,2002,2004,398,632,683,669,46,53,106,103,0,22,324,282,116.3,8737,8905,1120330,2836021,3260250,14004,38188,45852
Mainzlar,76,41,142,197,2000,2003,2010,2011,648,1117,576,503,88,178,194,126,19,43,42,25,60.4,4549,4636,259356,685809,840582,3413,10275,12887
Blumenthal,74,30,71,105,1991,1993,1993,1994,350,346,359,360,52,50,50,50,5,8,18,19,18.3,1372,1398,223320,623743,888684,3018,9831,13906
Sturzelberg,65,6,32,39,2006,2001,2005,2006,379,180,293,290,54,42,67,67,3,4,5,5,12.2,915,932,123063,353046,507354,1893,6171,8876
Altenbruch Reede,65,35,288,356,2008,2002,2009,2010,384,763,790,754,36,89,303,286,6,26,67,61,88.4,6691,6820,541909,1509429,2006885,8337,30591,38813
Lemwerder,62,50,254,356,1999,2001,2007,2008,375,535,659,655,43,61,87,89,28,55,149,150,62.7,4704,4794,392877,1036558,1397471,6337,21487,27861
Flensburg,57,49,173,122,1993,1994,2008,2001,511,551,609,577,69,70,77,76,33,83,370,125,75.0,5634,5742,355714,937471,1245711,6241,18429,23746
Heiligenhafen,55,29,16,18,1982,1986,1988,1993,258,286,299,260,29,43,136,54,30,30,46,29,18.8,1410,1437,72553,185854,251751,1319,3885,5284
Wolgast,49,45,36,52,1995,1996,1997,1998,271,323,303,309,36,78,66,63,39,41,43,44,14.9,1118,1140,154291,440699,630173,3149,10379,14740
List Sylt,41,23,19,14,1978,1977,1990,1986,375,956,333,371,62,192,137,191,15,108,41,53,25.5,1918,1955,96205,217221,242643,2346,5589,6409
Schwelgern,41,23,18,23,2008,2006,2008,2008,122,190,208,201,26,36,64,62,16,23,21,21,5.8,434,442,72686,208522,299662,1773,5779,8311
Viewrow,40,38,29,42,1997,1997,2001,2002,426,484,528,549,63,130,269,277,51,60,37,35,22.7,1704,1736,224823,519213,636197,5621,14324,18034
Leer,31,13,28,41,1991,1990,1990,1990,590,472,604,610,80,138,102,100,19,73,43,43,13.9,1043,1063,131830,374643,535521,4253,13714,19638
Wedel,31,26,231,225,2005,2004,2005,2005,419,573,449,406,34,47,44,40,28,77,35,43,55.6,4187,4267,300651,894893,902996,9698,29269,35534
Krefeld,28,6,26,21,2007,2004,2008,2007,275,363,405,389,40,39,59,59,16,25,21,21,17.3,1296,1321,17586,50893,58151,628,3277,4339
Amrum,27,23,4,5,1972,1971,1995,1996,301,371,556,577,46,109,82,81,12,25,19,18,8.9,672,684,21924,55759,75927,812,2334,3231
Audorf,26,24,26,36,1991,1991,1993,1993,421,450,454,459,56,61,68,68,51,62,53,53,10.2,763,777,108486,304995,427558,4173,13333,18678
Altwittenbek,25,24,45,63,1993,1994,2006,2006,382,546,620,603,62,101,126,121,44,67,60,61,18.5,1394,1421,85282,234482,326889,3411,12276,16641
Dormagen,23,4,26,23,2009,2009,2009,2009,558,409,484,489,67,58,69,69,15,17,22,22,19.3,1449,1477,17169,49740,54929,746,4087,5374
Elsfleth,22,11,13,16,1988,1991,1988,1989,335,441,379,381,48,66,64,65,4,27,26,25,4.7,351,357,48670,139627,200654,2212,7211,10371
Glueckstadt,22,22,23,31,1989,1989,1996,1997,371,501,527,519,70,166,105,101,37,62,75,75,15.9,1190,1213,115548,298704,410396,5252,15465,21437
Zinnowitz,22,22,515,920,1996,1996,2017,2017,506,943,4184,5509,38,84,744,779,12,19,34,36,59.2,4546,4633,296912,856028,1041846,13496,56692,72195
Binz,18,18,77,109,1999,1999,2010,2010,281,354,487,548,35,52,84,95,26,34,21,23,12.2,921,938,103672,271947,362461,5760,19114,24269
Hiddensee,18,17,96,119,2000,2001,1994,2001,313,630,493,416,32,122,515,317,3,10,21,16,24.2,1817,1852,96733,238252,280581,5374,21083,27052
Wyk Auf Fohr,18,8,5,5,1988,1985,1990,1989,289,393,288,282,44,85,54,46,24,32,24,24,4.9,364,371,17705,49128,69437,984,3076,4377
Juist,17,17,167,170,1992,1992,2008,2008,274,558,451,469,41,68,126,132,4,7,1,1,17.8,1356,1382,150567,485778,549073,8857,30186,35858
Norderney,17,15,66,48,1992,1993,2003,2002,265,660,281,278,32,389,150,95,5,11,3,2,18.4,1381,1408,91913,222521,261164,5407,14288,16939
Burgstaaken,16,13,14,11,1987,1987,2002,1997,319,394,329,319,34,49,44,43,14,27,9,12,5.9,444,453,27616,72977,101086,1726,5237,7195
Parkentin,15,13,198,317,2008,2008,2010,2010,527,473,620,627,59,70,100,101,16,27,39,38,26.5,1994,2032,172995,488466,593777,11533,44160,54432
Gager,15,13,44,71,1992,1994,2005,2005,410,509,472,469,34,75,87,86,22,27,22,22,8.7,654,667,137175,296362,343210,9145,23161,27359
Marlow,15,12,4,3,1995,1994,1997,1994,220,505,237,210,33,562,825,412,17,23,19,22,9.4,707,721,26616,63700,83236,1774,4673,6196
Puttgarden,15,10,1081,205,1983,1984,1995,1995,429,3894,9554,2927,125,355,913,844,16,293,2838,2581,391.6,29405,29969,1184543,2936009,3603352,78970,170072,156228
Schulau,13,6,204,82,2005,2003,2004,2005,902,556,638,468,64,45,54,43,5,14,9,14,37.5,2833,2887,140727,803865,504290,10825,29358,37820
Zingst,12,12,43,73,1983,1983,2001,2001,190,354,530,570,34,256,76,74,7,39,9,9,11.8,889,906,39095,112384,133227,3258,11685,14179
Oldenburg,12,2,7,7,1985,1984,1985,1985,368,314,362,361,54,48,53,53,52,58,54,54,3.0,222,227,22011,63145,90744,1834,5979,8599
Olpenitz,11,6,4,3,1952,1965,1989,1997,204,336,644,601,55,60,507,211,10,8,7,9,7.8,585,597,47926,104139,135113,4357,10802,14516
Lutjenburg,11,11,89,101,2000,2000,2006,2006,615,738,804,801,57,70,85,88,2,20,3,3,19.4,1460,1488,109913,387389,463568,9992,40309,49476
Huckingen,10,6,3,3,2003,2003,2004,2004,120,125,144,142,20,20,24,24,17,24,23,24,1.0,75,76,9682,27850,39827,968,3242,4581
Grossensiel,9,8,14,22,1990,1989,1998,1998,336,390,345,342,34,78,38,35,15,21,11,10,4.0,298,304,24257,79366,102443,2695,10201,13369
Peenemunde,9,9,3,4,1980,1980,1981,1983,195,692,689,732,35,498,1164,1138,19,44,61,77,11.5,864,881,28783,59829,65655,3198,7230,8295
Eiderdeich,9,9,40,31,2003,2003,2006,2005,453,524,651,561,57,61,98,78,0,0,0,0,8.8,658,671,54894,172432,224002,6099,21285,27241
Walsum,9,7,5,6,2007,2009,2006,2006,235,260,284,268,40,39,49,48,12,14,12,12,1.8,135,137,20005,57391,82476,2223,7245,10421
Dusseldorf,9,4,6,8,1994,1992,1997,1997,133,133,352,349,26,26,102,101,29,47,29,30,1.5,113,115,25415,72910,104777,2824,9205,13238
Grambin,8,6,6,7,1979,1979,1981,1982,547,810,615,580,61,80,68,61,50,206,163,104,6.4,480,489,26153,70568,97384,3269,9950,13841
Orth,7,6,3,4,1992,1996,2004,2006,312,266,193,183,22,26,20,19,8,13,11,9,1.6,117,119,8695,23603,32934,1242,4119,5646
Neustadt,6,5,3,5,1981,1985,1992,1992,367,373,416,418,54,53,60,59,33,44,49,49,1.6,120,122,16181,45974,65863,2697,8691,12466
Rendsburg,6,6,5,7,1988,1988,1993,1994,422,691,405,397,52,126,77,64,42,59,52,50,3.6,268,273,25593,70957,100836,4265,13352,19018
Friedrichsfeld,5,4,1,2,2003,2004,2003,2003,121,118,114,114,18,28,27,27,16,18,17,17,0.4,28,29,5043,14468,20792,1009,3288,4729
Graal-Muritz,5,5,30,50,1985,1985,2006,2006,318,363,667,678,36,35,56,57,2,3,6,7,4.5,334,341,32979,82818,101184,6596,21827,26611
Motzen,5,5,55,96,1997,1997,2014,2014,347,505,735,746,40,68,121,122,52,58,101,102,6.5,490,499,29981,78266,97334,5996,23227,28900
Stahlbrode,5,5,8,14,1996,1996,2005,2007,231,337,80,73,16,35,28,27,11,22,14,12,1.1,86,88,17195,47476,67041,3439,11031,15529
Norddeich,4,4,2,3,1998,1998,1998,1998,142,274,654,671,70,78,81,83,13,36,7,5,1.3,97,99,9009,25617,36631,2252,7268,10411
Langendamm,4,3,1,1,1982,1982,1983,1983,349,317,254,228,49,36,24,22,6,17,35,34,1.6,117,119,6278,13656,16086,1569,3721,4521
Dierhagen,4,3,2,2,1996,2000,2009,2010,323,339,291,279,44,42,50,49,0,1,0,0,1.4,107,109,7647,21258,30236,1912,6003,8557
Kappeln,4,4,0,0,1924,1924,1926,1921,72,78,77,69,34,38,37,39,16,16,16,16,1.9,142,145,2087,3543,4201,522,1040,1339
Holthausen,4,3,3,3,2004,2005,2008,2007,132,356,319,260,28,48,77,70,21,22,29,28,1.5,115,117,4672,13441,18006,1168,4559,6329
Stuttgart,4,1,5,7,2018,2018,2018,2018,297,297,303,303,34,34,34,34,35,35,37,37,1.8,136,139,11995,12851,12103,2999,10215,13578
Borgstedt,3,3,2,3,1992,1992,1986,1986,365,474,634,656,69,55,76,77,24,58,26,25,1.0,77,78,8991,25521,36550,2997,9647,13833
Nordstrand,3,3,2,2,1986,1986,1994,1994,364,349,398,393,39,36,39,39,20,29,28,28,0.7,51,52,7429,21313,30629,2476,8072,11610
Meiderich,3,3,1,2,2000,2000,2000,2000,216,228,229,231,39,33,36,36,24,22,21,21,0.4,32,33,5683,16304,23431,1894,6175,8881
Fischerhutte,3,3,2,3,2004,2004,2003,2003,365,327,366,373,32,42,60,64,36,64,29,25,1.2,87,88,10567,29618,42243,3522,11169,15959
Neuss,3,3,1,1,2001,2001,2004,2002,319,260,254,260,47,51,53,53,29,45,54,53,0.5,37,38,4582,13144,18889,1527,4978,7160
Hochdonn,3,3,2,3,2002,2002,2003,2003,426,393,569,593,59,44,61,61,24,33,47,49,0.7,54,55,9247,26516,38096,3082,10042,14440
Orsoy,2,2,4,4,2008,2008,2010,2010,216,216,220,220,70,70,85,85,6,6,8,8,0.9,68,69,2736,9043,13216,1368,6537,9070
Oldersum,2,2,1,2,2000,2000,1992,1991,1087,1087,904,887,1846,1846,360,159,102,102,29,19,7.5,567,577,5441,15425,22001,2720,8751,12509
Gruenendeich,2,2,11,15,1964,1964,2002,2002,289,289,419,418,69,69,36,36,8,8,14,14,3.3,252,257,16202,48990,52840,8101,25155,29532
Rees,2,1,1,1,2010,2010,2010,2010,220,220,220,220,31,31,33,33,12,12,19,19,0.3,21,22,3534,10137,14568,1767,5759,8283
Beidenfleth,2,2,1,1,2000,2000,2001,2000,283,283,282,282,34,34,34,34,278,278,278,278,0.5,34,35,4356,12496,17957,2178,7099,10210
Homberg,2,2,2,2,2010,2010,2009,2010,492,492,493,450,53,53,58,55,32,32,23,29,0.9,69,70,3884,11168,15171,1942,7339,10247
Dagebuell,2,2,1,1,1990,1990,1986,1981,1023,1023,1030,1043,558,558,722,1007,50,50,55,64,3.3,250,254,4719,9794,11097,2359,5254,6262
Emmerich,2,1,0,0,2012,2012,2012,2012,62,62,62,62,12,12,12,12,5,5,5,5,0.1,6,6,886,2543,3654,443,1444,2077
Grieth,2,2,1,1,2008,2008,2010,2010,233,233,225,219,29,29,35,35,9,9,9,9,0.4,30,31,3587,10291,14789,1794,5847,8409
Thune,1,1,1,1,2009,2009,2009,2009,313,313,313,313,38,38,38,38,5,5,5,5,0.2,15,16,3582,10276,14768,3582,11676,16793
Rechlin,1,1,9,11,1998,1998,1998,1998,1120,1120,1120,1120,47,47,47,47,17,17,17,17,3.3,256,261,19078,55964,77178,19078,76433,96373
Kolenfeld,1,1,0,1,2009,2009,2009,2009,203,203,203,203,26,26,26,26,5,5,5,5,0.1,10,10,2324,6666,9580,2324,7574,10893
Leipheim,1,1,33,32,2019,2019,2019,2019,218,218,218,218,26,26,26,26,8,8,8,8,0.7,54,55,11712,26548,35331,11712,44807,56015
Lienen,1,1,1,2,1997,1997,1997,1997,387,387,387,387,111,111,111,111,15,15,15,15,0.4,28,28,5101,14633,21028,5101,16626,23912
Straubing,1,1,24,47,2016,2016,2016,2016,260,260,260,260,31,31,31,31,5,5,5,5,1.1,84,85,10564,20955,24131,10564,29933,34568
Berggiesshubel,1,1,13,12,2019,2019,2019,2019,83,83,83,83,7,7,7,7,6,6,6,6,0.3,20,21,4478,10151,13509,4478,17132,21417
Wipperdorf,1,1,0,0,2000,2000,2000,2000,50,50,50,50,18,18,18,18,5,5,5,5,0.0,2,3,496,1422,2044,496,1616,2324
Landkreis Ammerland,1,1,35,60,2013,2013,2013,2013,1057,1057,1057,1057,302,302,302,302,210,210,210,210,3.4,260,265,26739,52921,65640,26739,85363,99250
Sulzberg,1,1,31,61,2007,2007,2007,2007,526,526,526,526,24,24,24,24,3,3,3,3,2.3,176,180,31444,66217,72919,31444,77230,96529
Arnis,1,1,1,0,1972,1972,1972,1972,3439,3439,3439,3439,432,432,432,432,165,165,165,165,1.9,144,147,14428,29384,37015,14428,33552,44232
Biere,1,1,1,1,1984,1984,1984,1984,130,130,130,130,19,19,19,19,4,4,4,4,0.5,36,37,899,1656,1931,899,2112,2242
Oldendorf,1,1,1,1,2010,2010,2010,2010,521,521,521,521,59,59,59,59,7,7,7,7,0.3,25,25,4252,12197,17528,4252,13859,19932
Kirchmoser,1,1,0,0,2014,2014,2014,2014,1158,1158,1158,1158,1447,1447,1447,1447,21,21,21,21,3.0,227,231,2425,4976,5362,2425,5396,6093
Arendsee,1,1,181,196,1998,1998,1998,1998,4068,4068,4068,4068,330,330,330,330,198,198,198,198,25.1,1937,1974,73967,270076,398769,73967,442561,604360
Edingen,1,1,11,13,1993,1993,1993,1993,1569,1569,1569,1569,113,113,113,113,3473,3473,3473,3473,61.0,4576,4664,37439,81807,92148,37439,79783,86142
Pruchten,1,1,0,0,1980,1980,1980,1980,125,125,125,125,16,16,16,16,16,16,16,16,0.1,6,6,701,2011,2890,701,2285,3286
Koblenz,1,1,0,0,2018,2018,2018,2018,569,569,569,569,12,12,12,12,39,39,39,39,0.2,14,14,24,49,53,24,53,60
Grode,1,1,43,76,2018,2018,2018,2018,1203,1203,1203,1203,449,449,449,449,2182,2182,2182,2182,17.9,1377,1403,15473,45417,51884,15473,70704,86409
Suhrendorf,1,1,0,0,2012,2012,2012,2012,422,422,422,422,32,32,32,32,56,56,56,56,0.3,21,22,59,121,130,59,131,148
Kipfenberg,1,1,4,6,1992,1992,1992,1992,1279,1279,1279,1279,115,115,115,115,9,9,9,9,1.5,113,115,22895,57537,70927,22895,67360,82586
Kroslin,1,1,0,0,2007,2007,2007,2007,10,10,10,10,360,360,360,360,850,850,850,850,2.1,158,161,87,180,193,87,195,220
Hergatz,1,1,5,1,1973,1973,1973,1973,28414,28414,28414,28414,4608,4608,4608,4608,14,14,14,14,10.1,757,772,120531,245473,309220,120531,280290,369514
Burladingen,1,1,0,0,1973,1973,1973,1973,424,424,424,424,49,49,49,49,60,60,60,60,0.2,17,17,1798,3662,4613,1798,4181,5512
Grosszerlang,1,1,2,3,2007,2007,2007,2007,883,883,883,883,62,62,62,62,38,38,38,38,0.6,48,49,10049,28829,41430,10049,32756,47111
Oberkotzau,1,1,81,70,2005,2005,2005,2005,827,827,827,827,42,42,42,42,9,9,9,9,10.4,618,630,16317,121909,101230,16317,147578,229317
Spyck,1,1,0,0,2007,2007,2007,2007,81,81,81,81,14,14,14,14,2,2,2,2,0.0,3,3,660,1893,2721,660,2151,3094
Greetsiel,1,1,0,0,1961,1961,1961,1961,1612,1612,1612,1612,766,766,766,766,60,60,60,60,1.7,127,129,1951,4327,4920,1951,4591,5442
Vilgertshofen,1,1,3,5,2000,2000,2000,2000,292,292,292,292,56,56,56,56,22,22,22,22,1.6,121,123,5792,16460,19497,5792,18156,21285
Leutesdorf,1,1,0,0,2018,2018,2018,2018,239,239,239,239,20,20,20,20,4,4,4,4,0.1,7,7,10,21,22,10,22,25
Dassow,1,1,10,2,2000,2000,2000,2000,413,413,413,413,30,30,30,30,0,0,0,0,2.2,166,169,12518,30956,37983,12518,26721,24337
Neuscharrel,1,1,0,0,1997,1997,1997,1997,662,662,662,662,71,71,71,71,4,4,4,4,0.9,68,69,2728,6452,8638,2728,7045,9512
Bensersiel,1,1,0,0,2003,2003,2003,2003,284,284,284,284,34,34,34,34,8,8,8,8,0.4,27,28,143,318,362,143,338,400
Kranzberg,1,1,27,47,1994,1994,1994,1994,1045,1045,1045,1045,52,52,52,52,15,15,15,15,3.2,249,254,20903,41370,51313,20903,66731,77587
