Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,331,86,4198,1144,1986,1994,1994,1996,335,616,639,594,29,202,149,128,15,51,55,62,1115.5,85836,87484,4417266,12266085,14233694,13345,34466,34267
Greece,207,114,1312,603,1992,1993,2000,1998,470,1532,703,705,45,312,166,174,16,73,32,47,482.9,36894,37602,3865575,9067463,11320922,18674,46485,55413
Croatia,63,39,329,214,1990,1990,1996,1993,524,789,894,968,64,69,125,109,19,50,38,70,85.4,6538,6663,776962,2000471,2516533,12333,32964,38576
Turkey,44,39,280,374,1996,1996,2006,2005,763,897,944,972,79,103,119,125,32,53,54,54,54.4,4162,4242,370759,1190114,1578068,8426,33709,44240
Malta,44,23,247,349,1994,2001,2000,2000,436,667,778,819,52,81,190,203,24,77,47,44,60.9,4658,4747,408508,1148578,1432471,9284,32753,41399
Montenegro,23,9,77,96,2003,1996,2010,2012,142,499,664,1186,16,32,101,115,7,15,10,11,13.2,1019,1038,60617,209815,292466,2636,12899,17061
Spain,16,16,541,854,2007,2007,2007,2007,1425,1603,1649,1647,112,120,125,125,44,70,69,68,91.0,7042,7177,422808,1439584,1684265,26426,112800,136450
Egypt,13,4,62,75,2009,1997,2009,2009,1144,984,1098,1096,120,138,132,132,45,95,57,61,22.8,1733,1766,82727,225712,265429,6364,28176,36367
Algeria,8,6,195,260,2009,2008,2015,2015,1180,1260,1413,1453,108,153,135,140,32,59,35,34,24.2,1864,1900,133446,508571,593971,16681,95752,124534
Tunisia,7,6,50,76,1991,1993,2013,2012,645,851,1298,1291,81,87,120,119,78,96,82,83,8.4,648,660,54151,209202,275487,7736,34500,46503
Libya,5,5,42,60,1990,1990,1990,1989,1138,1127,981,1030,76,86,84,87,86,228,224,243,11.5,880,897,82996,255105,334066,16599,69209,87289
France,5,4,11,12,1996,1997,2004,2007,450,479,436,511,28,38,44,48,8,8,9,10,2.7,209,213,16196,45897,58406,3239,13140,17549
Thailand,4,1,136,26,1979,1979,1979,1979,595,595,2068,2068,42,42,310,310,25,25,209,209,8.3,627,639,159295,393925,483348,39824,85008,77424
Slovenia,4,2,3,3,1989,1994,1993,1993,390,419,413,414,58,68,68,69,30,30,31,31,1.6,124,126,11215,30162,40443,2804,8690,11616
Israel,4,2,39,47,2006,2006,2007,2007,940,940,951,951,68,64,72,72,32,32,28,28,11.1,851,868,56928,189396,215404,14232,50170,59800
Lebanon,2,2,33,35,2010,2010,2010,2010,1335,1335,1264,1275,114,114,110,112,28,28,27,27,8.3,639,651,26269,76105,84044,13134,71910,94563
Gibraltar,1,1,16,23,2009,2009,2009,2009,1366,1366,1366,1366,116,116,116,116,11,11,11,11,3.3,257,262,27769,78912,93472,27769,87043,102041
Indonesia,1,1,1,1,1988,1988,1988,1988,347,347,347,347,39,39,39,39,1,1,1,1,0.0,2,2,3663,10509,15102,3663,11940,17173
Oman,1,1,76,43,2003,2003,2003,2003,3258,3258,3258,3258,234,234,234,234,120,120,120,120,17.2,1330,1356,46426,85548,99744,46426,109118,115830
China,1,1,368,623,2005,2005,2005,2005,9315,9315,9315,9315,786,786,786,786,51,51,51,51,39.1,3029,3087,126792,372171,425161,126792,579382,708081
