int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ro-Ro,8,1,2013,2013,2013,2013,5850582,4524134,1335,1335,1480,1480,22,1675
Liquefied gas tanker,7,1,2012,2012,2012,2012,16988356,16799446,555,555,482,482,5,408
