Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Malta,542,247,6080,10376,2005,2006,2008,2008,301,445,461,468,29,66,97,98,37,68,55,53,1209.4,93049,94836,6502043,15992312,18563151,11996,35485,44046
Turkey,347,183,3833,5752,1995,1995,1999,1999,917,957,998,1005,80,102,104,107,76,175,143,148,887.2,67982,69287,4334822,13600160,17224969,12492,49608,62390
Italy,325,155,6892,11612,2002,2005,2007,2008,655,848,772,778,64,97,119,122,40,56,51,50,1071.4,82652,84239,6710633,16473000,18557414,20648,59928,73498
Spain,230,131,6376,10568,1994,1999,2007,2008,982,1329,1365,1407,93,131,167,172,47,77,62,61,829.3,64009,65238,5804985,14845265,17614571,25239,77540,97316
Greece,170,139,3479,5851,2000,1999,2005,2005,625,743,739,734,58,83,133,134,60,132,101,98,566.8,43751,44591,3098992,7705275,9003906,18229,58246,71290
Tunisia,135,88,1004,1272,2004,2002,2006,2006,427,537,541,515,49,80,73,74,31,94,86,99,216.2,16567,16885,1216706,3729560,4670363,9013,31718,40244
Egypt,79,43,1252,1673,1996,2000,2004,2004,926,960,955,947,97,113,153,180,51,76,56,60,189.1,14537,14816,1266017,3478977,4272368,16026,54812,67363
France,44,40,2969,5122,2007,2006,2008,2009,1098,1404,1470,1438,118,140,172,171,32,39,41,41,276.2,21357,21767,2564509,5659936,6433605,58284,159415,198635
Romania,38,20,185,216,1977,1980,1987,1990,1108,1167,1168,1178,121,131,144,160,34,89,120,148,43.2,3274,3336,365379,1073414,1501877,9615,33391,46013
Algeria,34,29,475,763,2002,2001,2008,2009,825,864,958,976,81,90,105,107,62,84,76,77,94.7,7287,7427,444199,1323721,1647843,13065,50532,63355
