Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,420,204,11387,19012,2004,2004,2008,2008,781,837,911,937,82,106,135,141,32,57,68,70,1901.6,146940,149762,10655099,25684531,28847902,25369,71665,88149
Malta,405,176,2108,3054,2004,2003,2006,2006,250,413,367,370,37,79,114,111,19,45,62,65,527.6,40424,41200,3841130,10292848,12633502,9484,29124,36905
Turkey,332,199,3852,5094,1994,1996,1999,1999,897,914,925,924,91,147,178,194,17,60,49,53,787.5,60336,61494,3788673,12172706,15502984,11412,45857,57257
Spain,186,124,8049,13144,1996,2000,2007,2008,1130,1375,1517,1615,112,139,157,165,37,45,43,45,907.7,70137,71483,7120049,16609242,19204290,38280,105803,131500
Greece,185,138,2436,3547,2000,2000,2004,2004,611,720,616,603,67,129,127,131,15,59,64,60,522.9,40309,41082,2392412,6745082,8073226,12932,46069,57008
Tunisia,168,75,506,626,2000,1997,2003,2003,331,426,440,448,32,72,55,54,33,85,73,82,158.7,12076,12307,918611,2703630,3420639,5468,18522,23574
Egypt,116,60,3655,6337,1994,1998,2006,2007,845,1242,1788,2048,79,145,1173,1293,41,126,109,115,378.7,29174,29734,2534771,6432682,7839254,21851,72543,88091
France,77,60,4836,8529,2006,2006,2009,2009,967,1271,1371,1360,114,153,197,199,32,63,46,47,602.7,46643,47538,4338609,9731027,10858176,56346,148576,185429
Gibraltar,38,36,2077,3685,2006,2005,2007,2007,1358,1319,1315,1314,122,192,146,149,8,20,20,20,200.8,15529,15827,1522005,3573533,4096048,40053,123053,150065
Algeria,37,23,488,785,1999,1998,2008,2009,858,916,1076,1106,78,90,99,102,29,51,38,37,81.7,6284,6405,530499,1554162,1967737,14338,53646,67296
Indonesia,24,24,11372,21493,2008,2008,2009,2009,5904,6172,6450,6456,525,569,646,648,15,23,23,23,853.1,66085,67354,8459273,15866666,18095629,352470,910965,1106981
China,24,23,15553,29797,2010,2010,2010,2010,8494,8292,8294,8290,754,750,760,760,58,98,90,89,1276.4,98874,100772,11636396,21714751,24811732,484850,1255136,1523761
Slovenia,21,9,319,382,1993,1995,2002,2001,929,949,978,967,75,90,78,80,13,33,19,11,57.7,4446,4531,318083,1008242,1159349,15147,52038,62482
Singapore,17,16,7031,10727,2008,2008,2009,2011,6186,6742,6938,6889,521,545,632,683,14,58,64,40,535.7,41495,42291,4734777,11286654,13057198,278516,814596,978774
Lebanon,16,14,310,247,1995,1997,2000,2000,1042,1066,1084,1079,76,114,107,134,16,73,59,67,65.8,5026,5123,195611,740035,870537,12226,50347,60200
Croatia,15,14,333,575,1987,1988,2002,2004,1007,1156,1024,1013,126,137,126,125,28,48,66,68,45.2,3486,3553,334949,811209,968800,22330,65317,82967
