port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Puerto Palenque - San Pedro De Macoris,6,5,2002,2005,2009,2009,29800500,51717073,161,241,220,219,16,1208
Puerto Viejo - Barahona,12,6,2002,2002,2008,2008,24326341,24081371,214,269,351,352,12,930
Manzanillo - Puerto De Haina,2,2,2012,2012,2011,2011,21091931,29384309,464,464,464,466,4,315
Barahona - Azua,18,8,2006,2008,2013,2013,54861473,54775054,180,421,554,535,12,879
Puerto Palenque - Puerto Viejo,4,1,2008,2008,2008,2008,22810753,22970934,126,126,339,339,4,293
Puerto Palenque - Azua,8,6,2006,2007,2003,2004,12881960,13217996,137,240,235,218,6,460
Cayo Levantado - La Romana,1,1,2009,2009,2009,2009,15909685,1989544,230,230,230,230,6,488
Puerto De Haina - Azua,155,15,2008,2008,2008,2007,181960608,216483735,125,211,198,201,88,6696
Azua - Bani,6,5,2001,2001,1999,1999,8482663,10892403,128,128,125,130,2,136
Bani - Puerto De Haina,2,2,2000,2000,1998,1998,2244284,3027856,101,101,111,113,1,90
Santo Domingo - La Romana,16,5,2010,1996,2017,2016,78934908,6427579,73,111,72,73,32,2509
Puerto De Haina - Puerto Viejo,12,8,2004,2003,2005,2005,6110789,6225511,149,244,192,185,11,860
Puerto De Haina - Punta Cana,5,5,2007,2007,2008,2008,9418951,10591367,143,139,137,138,2,149
Puerto Plata - San Pedro De Macoris,4,4,1996,1996,2005,2005,23109815,35816006,485,700,502,506,8,625
Azua - Puerto Viejo,30,8,2006,2006,2008,2008,24214398,24013898,139,139,275,265,13,959
Puerto De Haina - Barahona,10,7,2008,2007,2007,2007,4976665,6778608,126,157,159,158,3,232
Barahona - Bani,10,8,1992,1990,1998,1998,7118704,8295729,64,270,139,121,3,240
Puerto Viejo - Santo Domingo,6,4,1990,1998,2004,2005,921647,971201,106,105,102,103,1,48
San Pedro De Macoris - Caucedo,2,2,2008,2008,2005,2005,4184593,5363237,81,81,79,84,2,132
Puerto Plata - Catalina Island,1,1,1988,1988,1988,1988,12075403,1901711,309,309,309,309,2,155
Puerto De Haina - La Romana,4,3,2013,2012,2011,2011,5944763,9331018,199,364,246,245,3,212
La Romana - San Pedro De Macoris,9,3,2015,2014,2013,2012,658851,382233,137,457,238,287,4,327
Cabo Rojo - Puerto Palenque,1,1,1985,1985,1985,1985,613026,1034522,215,215,215,215,0,9
Bani - Caucedo,1,1,1985,1985,1985,1985,262456,442911,92,92,92,92,0,3
Barahona - San Pedro De Macoris,2,2,1996,1996,1987,1986,426211,696260,130,130,136,136,0,22
Caucedo - Catalina Island,5,4,2004,2003,2011,2011,6904385,8343923,50,81,54,55,2,156
Puerto Palenque - Barahona,1,1,2009,2009,2009,2009,6339129,11496536,105,105,105,105,3,257
San Pedro De Macoris - Punta Cana,4,1,2012,2012,2012,2012,796145,180510,245,245,475,475,1,97
Caucedo - Manzanillo,1,1,2006,2006,2006,2006,13113565,14365773,597,597,597,597,3,211
Santo Domingo - Bani,1,1,1964,1964,1964,1964,25020,16637,131,131,131,131,1,91
Cayo Levantado - Puerto Plata,1,1,1991,1991,1991,1991,147174,11388,124,124,124,124,0,20
Puerto Plata - Santo Domingo,3,2,1984,1988,1997,1980,42068497,16612308,672,502,345,565,70,5266
Puerto De Haina - Cabo Rojo,2,2,2012,2012,2011,2011,2340162,3509850,221,221,221,221,1,60
Puerto Palenque - Catalina Island,1,1,2004,2004,2004,2004,763777,1064087,77,77,77,77,0,18
Azua - Punta Cana,1,1,2016,2016,2016,2016,1247844,1381776,235,235,235,235,0,23
San Pedro De Macoris - Catalina Island,1,1,2007,2007,2007,2007,402669,622366,44,44,44,44,0,11
Catalina Island - La Romana,2,2,2007,2007,2007,2007,2497455,1266817,50,50,32,55,3,240
Cabo Rojo - Barahona,1,1,2007,2007,2007,2007,1500390,2004521,156,156,156,156,0,34
Punta Cana - Santo Domingo,1,1,2009,2009,2009,2009,5942938,656382,183,183,183,183,2,153
Ocoa Bay - Cayo Levantado,1,1,2007,2007,2007,2007,4914529,5407139,680,680,680,680,1,85
Puerto Plata - Barahona,3,3,1998,1998,2011,2011,10437293,16008305,356,361,372,373,3,248
Barahona - La Romana,1,1,2014,2014,2014,2014,4349299,6783381,207,207,207,207,1,60
Puerto Plata - Samana,1,1,1983,1983,1983,1983,158374,251078,80,80,80,80,32,2386
Caucedo - La Romana,1,1,2002,2002,2002,2002,15651,5716,39,39,39,39,0,4
Caucedo - Punta Cana,1,1,2006,2006,2006,2006,2599903,3300154,96,96,96,96,0,33
Puerto Viejo - Bani,1,1,2000,2000,2000,2000,443562,422677,85,85,85,85,0,16
