,imp_code_str3,imp_name,HS2,description,USD,tonne
0,328,Guyana,47, Mechanical wood pulp,165010924355.414,118976515.561387
1,328,Guyana,27," Anthracite, not agglomerated",505689367.22999996,894115.281497
2,328,Guyana,84, Nuclear reactors,249707677.30699998,48167.986949
3,328,Guyana,38, Artificial graphite,154495575.878,35190.072955
4,328,Guyana,87, Pedestrian controlled tractors,97168820.297,24206.249374
5,328,Guyana,73, Sheet piling of iron or steel,81091468.395,33552.294002
6,328,Guyana,39, Polyethylene - specific gravity <0.94 in primary form,66358204.736999996,27960.142814
7,328,Guyana,85, Electric motors of an output < 37.5 watts,62015829.798,20564.384581
8,328,Guyana,25," Salt (sodium chloride) including solution, salt water",56438365.627,587098.876653
9,328,Guyana,72," Pig iron, non-alloy, <0.5% phosphorus",42909642.784,41687.92261
10,328,Guyana,04, Milk not concentrated nor sweetened < 1% fat,38120941.216,12263.164052
11,328,Guyana,30," Glands and other organs, dried, for therapeutic uses",35517475.38,2348.9430049999996
12,328,Guyana,28, Chlorine,32059763.883999996,16864.897608
13,328,Guyana,32, Quebracho tanning extract,31805101.104000002,8867.170616000001
14,328,Guyana,19," Infant foods of cereals, flour, starch or milk, retai",31263296.132,9545.393845999999
15,328,Guyana,22, Mineral and aerated waters not sweetened or flavoured,29307450.950999998,29788.378414
16,328,Guyana,31," Animal or vegetable fertilizers, in packs >10 kg",27811605.186,73487.994871
17,328,Guyana,48, Newsprint,27453553.965,14993.118836
18,328,Guyana,10, Durum wheat,27197958.316,74833.607228
19,328,Guyana,40," Natural rubber latex, including prevulcanised",23478728.882,6881.048483
20,328,Guyana,90," Optical fibres, except for telecommunications",20357591.367,2129.3536710000003
21,328,Guyana,34," Soaps, for toilet use, solid",20238566.161000002,13245.446427
22,328,Guyana,94," Seats, aircraft",19583783.921,6811.034434
23,328,Guyana,21," Coffee extracts, essences, concentrates, preparations",19103386.538,6767.687728
24,328,Guyana,12, Soya beans,19022127.418,36963.329982
25,328,Guyana,82, Spades and shovels,18741907.324,3534.050822
26,328,Guyana,33, Essential oils of bergamot,17328740.378,4555.513446
27,328,Guyana,63, Electric blankets of textile material,13808288.985,4025.243163
28,328,Guyana,20," Cucumbers,gherkins, prepared or preserved by vinegar",13629598.581999999,11643.265652
29,328,Guyana,15," Lard, other pig fat and poultry fat, rendered",13135881.264,15549.544687
30,328,Guyana,70," Glass cullet, waste or scrap, glass in the mass",12275304.461,11620.699149
31,328,Guyana,36, Propellent powders,12099165.682,5279.4983
32,328,Guyana,17," Raw sugar, cane",10308874.996,11192.754454
33,328,Guyana,07," Potatoes seed, fresh or chilled",9814651.288,19692.024902
34,328,Guyana,69," Bricks, blocks and ceramic goods of siliceous earths",8524982.938,24680.254031
35,328,Guyana,16," Sausages, similar products of meat, meat offal & bloo",8193276.2530000005,4444.1846399999995
36,328,Guyana,23," Flour or meal, pellet of meat or offal for animal fee",7525875.300000001,7844.466964
37,328,Guyana,11, Wheat or meslin flour,7214930.264,11274.721681
38,328,Guyana,64," Waterproof footwear (Wellingtons etc), metal toe cap",6847045.955,2994.146517
39,328,Guyana,76," Aluminium unwrought, not alloyed",6697692.562,3012.015767
40,328,Guyana,29, Saturated acyclic hydrocarbons,6673484.831,2506.772435
41,328,Guyana,96," Worked ivory, articles of ivory",6633377.794,4065.1091380000003
42,328,Guyana,62," Mens, boys overcoats of wool or hair, not knit",6240918.157000001,2478.5937
43,328,Guyana,44, Fuel wood,6028968.0430000005,7131.3910160000005
44,328,Guyana,83, Padlocks of base metal,5789240.701,2203.206352
