int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Takoradi,565,351,2005,2007,2010,2011,18130314807,29096848600,733,1977,2093,2264,2684,205930
Tema,1621,834,2004,2005,2009,2009,46039558394,55389531516,328,1595,1047,1072,7633,586684
Sekondi-Takoradi,94,79,2007,2007,2011,2011,8445289785,14200428276,996,2671,4408,4695,776,58938
Accra,9,7,1988,1991,2012,2013,12097972,19396242,243,385,240,233,7,502
Saltpond,11,8,1986,1990,2008,2008,85299252,105358060,509,1313,1587,1617,17,1306
