Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,1178,869,16067,20492,2007,2007,2008,2009,318,469,460,464,40,62,136,114,10,26,26,29,2957.7,226546,230895,12540437,35677661,42138497,10646,36433,43946
United States of America,539,504,89983,154245,2011,2011,2011,2011,4658,4331,4285,4272,383,386,393,394,9,13,13,13,8000.4,615195,627007,51489997,129962557,153084941,95529,352261,436359
Turkey,500,457,35413,62045,2009,2009,2010,2010,1878,1904,1928,1929,165,183,190,190,10,16,18,18,2896.3,222903,227182,21131195,50942459,61456865,42262,146182,178508
Italy,427,377,18150,28733,2008,2008,2009,2010,1061,1230,1221,1288,107,137,156,168,9,16,37,40,1874.8,143462,146217,10480457,30334121,36720804,24544,96525,120467
Morocco,308,249,2636,3610,2008,2008,2008,2010,288,411,394,394,38,103,182,206,9,24,34,34,607.2,46675,47571,2105418,6256883,7315771,6836,27213,33232
France,252,237,8988,14100,2009,2009,2010,2011,1007,1004,956,940,89,99,102,105,8,14,14,14,883.5,67163,68453,5373488,15068772,17770193,21323,80619,102105
Algeria,246,229,3723,6298,2008,2007,2008,2008,498,529,505,504,56,91,104,104,9,12,11,11,445.9,34421,35082,2838024,7030479,8676055,11537,40055,49336
Brazil,222,214,33513,59088,2010,2010,2010,2010,4015,4093,4083,4081,368,406,433,434,9,12,12,12,2841.8,220041,224266,19666516,48054086,58603529,88588,322576,390496
United Kingdom of Great Britain and Northern Ireland,186,165,11606,13086,2007,2007,2008,2009,1310,1419,1346,1408,123,138,120,146,8,13,16,16,1493.1,114744,116947,6679022,19872462,22949257,35909,128895,165204
Egypt,165,161,18405,31817,2010,2010,2011,2011,1941,2021,1992,1971,196,254,234,232,10,16,19,19,1394.1,105494,107520,9682150,23173413,25925432,58680,201161,253188
Greece,154,145,7295,12104,2008,2008,2009,2009,1515,1660,1689,1704,134,176,292,308,9,11,12,12,780.7,60135,61289,4976973,12061203,14851671,32318,116295,142445
Argentina,129,126,21113,36385,2010,2010,2010,2010,5405,5429,5430,5430,470,473,473,473,9,10,10,10,1899.0,147035,149859,13619116,31878274,39548911,105575,385441,463953
Portugal,111,97,1808,1986,2003,2005,2006,2008,470,520,470,538,46,82,75,103,8,39,17,21,319.3,24505,24976,1190188,3737236,4389799,10722,39196,48110
Tunisia,81,81,1869,3058,2009,2009,2010,2010,898,985,970,968,86,103,108,107,8,11,10,10,191.9,14834,15119,1277513,3395219,4308346,15772,60714,74060
Israel,74,60,8225,13982,2010,2010,2010,2010,2056,2080,2082,2069,189,267,245,252,12,13,13,14,616.9,45250,46119,3608753,9530442,10671698,48767,186471,232708
Canada,70,66,9751,17220,2010,2010,2011,2011,3199,3748,3839,3849,278,366,504,506,10,12,13,13,831.0,63887,65114,5161495,12230019,15401778,73736,260222,317714
Malta,66,65,3103,4917,2008,2008,2010,2010,1050,1118,1095,1094,95,145,127,132,10,40,24,25,360.0,27211,27733,2091044,5602206,6297279,31682,110568,139716
India,59,53,13345,21183,2011,2010,2011,2011,5041,5280,5259,5297,442,473,469,484,10,11,11,11,1239.7,96013,97856,10262887,24813439,29107772,173947,573519,747499
Netherlands,58,57,3438,4833,2006,2007,2007,2009,1488,1564,1536,1547,143,166,168,189,8,18,25,28,450.0,34227,34884,2221738,6919036,7712140,38306,144169,182446
Saudi Arabia,49,49,7695,13808,2011,2011,2012,2012,2709,3401,3574,3590,283,360,405,408,9,11,10,10,650.9,50420,51388,5687307,12631240,14871749,116067,350785,432419
Belgium,48,41,2698,2989,2007,2007,2008,2009,1445,1470,1437,1444,142,149,117,131,7,12,16,17,318.2,23450,23901,1444629,5415487,5739760,30096,132071,180223
United Arab Emirates,47,46,10583,17908,2010,2010,2011,2011,4935,4979,5022,5042,440,446,470,480,9,15,18,19,888.8,67814,69116,7225710,17786135,20174074,153739,505107,633320
Ukraine,43,42,2612,4455,2010,2011,2011,2011,2225,2225,2222,2220,212,255,261,263,8,10,9,10,250.7,19401,19774,1543156,3758832,4868945,35887,140852,172302
Colombia,43,43,10701,20235,2011,2011,2011,2011,4061,4127,4036,4027,388,407,396,394,11,11,12,12,661.8,51230,52213,5066342,10864966,12910882,117822,370795,437624
Nigeria,42,39,6508,11434,2010,2011,2011,2011,3565,4058,4702,4774,482,510,650,658,11,25,24,24,705.2,54588,55636,4718151,13761235,15555280,112337,409783,502964
Russian Federation,38,38,3528,6200,2010,2010,2011,2011,2801,2717,2801,2824,274,274,289,290,7,11,12,12,317.7,24438,24907,2140483,5364743,6508322,56329,205827,252626
Germany,38,37,1486,2595,2008,2008,2008,2008,1753,1796,1858,1868,176,192,204,205,8,14,22,23,161.8,12367,12604,1096614,2911754,3722992,28858,109200,138118
Guinea,38,35,2184,3706,2008,2008,2009,2009,2073,2089,2103,2099,200,225,240,240,7,10,13,13,208.7,16157,16467,1378307,3740753,4698594,36271,146245,178134
Libya,38,36,2077,3685,2006,2005,2007,2007,1358,1319,1315,1314,122,192,146,149,8,20,20,20,200.8,15529,15827,1522005,3573533,4096048,40053,123053,150065
Norway,33,33,2548,3403,2009,2009,2011,2011,1963,2191,2294,2176,188,203,198,191,8,9,11,11,265.5,18805,19166,1603049,4586865,5003081,48577,189419,255387
Togo,31,31,3555,5969,2009,2009,2009,2009,3316,3372,3426,3434,344,416,537,548,14,73,41,40,401.5,31072,31668,2341312,7646431,8857121,75526,306112,375331
Senegal,31,31,1285,1781,2006,2006,2007,2006,1613,1643,1648,1643,136,206,188,203,10,41,53,31,163.6,12654,12896,884325,3043838,3571789,28527,123330,149906
Oman,26,26,5787,8605,2012,2012,2011,2011,4647,4586,4577,4562,394,394,376,387,10,13,14,15,557.1,43121,43949,3438378,10945527,12131068,132245,506155,629129
South Africa,25,25,5503,9962,2011,2011,2010,2010,5552,5655,5596,5591,492,520,517,514,9,11,9,9,454.9,35215,35891,2960952,6996337,8667547,118438,430860,518174
Singapore,24,24,5178,7940,2011,2011,2011,2011,7106,7243,7243,7285,639,628,627,649,8,13,10,10,534.7,40211,40983,3063119,9327266,10818988,127630,549555,708919
Venezuela (Bolivarian Republic of),24,23,3078,5354,2007,2007,2007,2007,3623,3655,3678,3690,330,391,426,433,10,10,10,10,298.9,23145,23590,3035755,5731484,7282217,126490,353705,436314
Slovenia,22,21,1924,3597,2010,2010,2010,2010,1715,1759,1750,1747,152,168,175,175,10,11,12,12,122.3,9460,9642,871018,2120034,2464253,39592,139312,167312
Poland,22,19,5808,5973,2009,2009,2009,2009,2317,2583,2425,2512,159,224,196,231,17,17,19,18,525.9,40096,40866,1962669,8756672,7912221,89212,420574,567463
Croatia,20,20,1353,2486,2007,2007,2010,2010,1688,1731,1704,1698,142,214,178,169,9,11,13,13,137.4,10524,10726,845273,2050214,2403213,42264,137919,164327
Romania,19,18,936,1541,2008,2008,2009,2009,2050,2100,2109,2112,188,196,189,189,8,41,23,17,107.5,8290,8449,564356,1459939,1871288,29703,123489,153312
Qatar,19,17,10754,9685,2009,2010,2008,2009,5165,5612,5560,5522,347,447,475,476,11,11,10,10,1222.4,88615,90316,3215707,16029866,14404661,169248,916169,1278301
Sweden,18,16,1089,1622,2009,2009,2010,2010,2004,2068,2075,2105,194,199,178,187,10,23,25,28,134.1,10234,10430,544807,2199257,2510126,30267,153172,192679
