Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,984,664,11875,14471,2006,2007,2006,2008,357,519,456,518,41,65,123,140,25,73,92,108,2735.8,208578,212583,8386507,26522869,30795262,8523,33207,41285
United States of America,572,527,98575,165791,2010,2010,2011,2011,4013,4246,4293,4263,378,406,429,434,65,89,88,89,8766.5,668110,680938,55378213,145450015,167877393,96815,363303,456836
Turkey,422,410,24797,42456,2009,2009,2010,2010,1837,1908,1955,1954,158,175,183,184,48,95,87,87,2618.5,201239,205102,17068078,42313376,51220091,40446,142197,173788
Algeria,330,294,7140,12149,2008,2008,2008,2008,605,709,695,698,48,64,94,95,56,127,133,135,955.6,73784,75201,5816991,13265665,16560376,17627,57683,71133
Italy,312,295,10273,17373,2009,2009,2010,2010,1080,1236,1244,1265,102,118,130,132,74,113,150,158,1434.6,110843,112971,7374091,19298643,23873746,23635,85309,106200
Brazil,287,266,45154,80508,2009,2009,2009,2010,3459,3844,3829,3820,349,386,404,405,81,118,126,126,3842.7,297391,303101,25750350,63063688,77593142,89722,327373,404149
United Kingdom of Great Britain and Northern Ireland,244,192,12565,12900,2006,2007,2008,2009,1335,1512,1395,1573,133,162,157,217,38,65,62,98,2021.8,155221,158201,8015785,24964794,29811532,32852,120084,149184
Morocco,233,204,1678,2597,2009,2009,2010,2010,283,333,326,334,28,50,89,85,62,107,130,140,507.5,38826,39572,1566255,3746929,4469179,6722,23478,28823
Egypt,215,206,14463,24760,2011,2011,2011,2011,1873,1942,1942,1941,159,175,175,176,84,142,139,142,1470.1,113037,115207,8028921,20586975,24358787,37344,142398,175208
France,212,190,7073,8735,2009,2009,2010,2010,982,1066,998,1042,94,122,147,169,60,91,73,92,1167.1,89037,90747,3769901,12675832,15303049,17783,79119,102339
India,160,156,48550,87000,2010,2010,2010,2010,5410,5756,5974,6024,494,509,618,631,86,109,114,118,3963.5,303726,309558,24947348,58778157,67570326,155921,531953,650871
Canada,137,135,20919,38347,2010,2010,2011,2011,3110,3219,3146,3141,284,305,318,318,72,104,117,119,1603.2,122933,125294,11723729,25832123,30824456,85575,272846,330792
Colombia,125,93,36767,70196,2010,2010,2011,2011,4037,4118,4152,4154,328,359,386,387,56,69,66,66,2128.8,164796,167960,16618354,34724484,40093935,132947,409934,481955
Greece,123,119,6381,10608,2008,2008,2009,2009,1553,1653,1741,1761,136,165,181,187,21,87,95,91,940.4,72116,73501,4937650,11700554,14027164,40143,133768,167325
Netherlands,107,107,4778,7430,2008,2008,2010,2010,1450,1576,1652,1663,159,185,253,258,42,55,52,54,696.8,53001,54019,3398208,10609117,12428854,31759,124186,153903
Portugal,93,86,1169,1306,2005,2006,2007,2009,346,459,410,457,41,60,64,82,25,58,59,86,326.8,25109,25591,801958,2576832,3101685,8623,33869,41278
