port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Yongdang Dong - Dangjin,25,22,2004,2004,2007,2006,330757525,497285586,759,1758,897,957,68,5209
Gunsan - Anjeong,6,5,2006,2007,2004,2002,168621873,272561214,496,489,548,541,12,902
Pohang - Gamcheon/Busan,363,126,2000,2000,2003,2002,1498586178,2375643258,511,722,760,757,346,26481
Gwangyang - Janghang,118,51,2011,2004,2013,2013,471206737,576595639,277,499,337,351,68,5218
Onsan - Busan,219,103,1998,2001,2003,2003,931419462,1530787006,798,1292,1078,1055,374,28382
Gunsan - Dangjin,16,15,2005,2004,2007,2006,353769142,506969240,534,1123,1025,1011,42,3219
Yongdang Dong - Pohang,383,142,2003,2000,2003,2002,1426714801,2198258114,302,892,559,584,369,28156
Yongdang Dong - Tongyeong,134,94,2004,2003,2004,2003,668788364,941716611,376,1139,677,788,225,17282
Tongyeong - Pyeongtaek,15,14,2002,2002,1998,1998,98143166,152360094,768,2169,1448,1485,35,2667
Onsan - Ulsan,240,178,2003,2004,2008,2007,3266880321,4767778559,685,1374,714,654,806,61794
Mokpo - Onsan,46,36,2006,2007,2013,2014,1222759891,1700054228,655,1151,1212,1521,306,23694
Busan - Gamcheon/Busan,214,107,1998,1996,1995,1996,511086546,670117869,543,2111,885,899,556,42023
Gamcheon/Busan - Jinhae,14,13,1997,1997,2004,2005,31220972,48263743,212,467,565,566,11,830
Jisepo - Busan,71,56,1998,1998,2001,2002,586163059,640800788,859,1274,1327,1464,181,13701
Busan - Gohyeon,18,14,2000,2000,2003,2003,31247974,41185383,699,2428,613,493,35,2624
Busan New Port - Busan,93,58,1999,2001,2006,2004,126981106,154104616,422,1314,388,400,121,9125
Jinhae - Gohyeon,4,4,1996,1996,1998,1998,9371289,6889004,591,613,944,923,4,344
Yongdang Dong - Ulsan,184,93,1999,2000,2001,2001,905953197,1437851649,898,1696,1174,1127,329,25119
Yongdang Dong - Busan,550,150,1998,1998,2000,1999,1177240326,1984941113,875,1405,1227,1295,955,72126
Onsan - Yongdang Dong,479,193,1999,2001,2003,2002,3370022623,4916652104,1252,1858,1292,1221,1231,93676
Yongdang Dong - Gamcheon/Busan,303,168,1998,1998,2000,1999,1434306996,1865580010,910,1789,1186,1290,637,48398
Onsan - Pohang,257,130,2001,2002,2005,2004,3725757043,5064855447,522,2239,1084,994,1178,88590
Onsan - Jisepo,354,187,2001,2002,2002,2002,2459377145,3295225411,552,830,834,938,508,38934
Jisepo - Yosu,53,45,2002,2003,2004,2004,1279950140,1738921861,842,1151,1327,1375,171,13138
Yosu - Onsan,151,120,2007,2007,2007,2007,1670270302,2756034566,302,682,750,790,309,23788
Busan - Ulsan,83,56,1998,1999,2004,2004,420086645,717952052,613,1212,911,879,126,9529
Ulsan - Gamcheon/Busan,328,136,2000,2000,2003,2003,1397991240,2222387146,509,966,780,816,370,28177
Gamcheon/Busan - Onsan,207,121,1998,1999,1999,1999,991774418,1594301163,830,1430,1262,1252,363,27692
Yosu - Ulsan,89,76,2007,2007,2008,2007,807762890,1094807756,236,662,557,566,186,14278
Ulsan - Jisepo,289,117,2000,2001,2002,2001,1990357075,2841123367,591,762,904,961,372,28588
Jisepo - Yongdang Dong,177,128,2001,2001,2001,2001,1294964553,1791390171,768,1547,901,975,427,32574
Yongdang Dong - Anjeong,58,47,2002,2002,2006,2006,191105900,271881043,267,568,397,424,54,4124
Anjeong - Busan,13,13,1999,1999,2007,2008,152717351,255434775,656,1049,1177,1226,25,1918
Tongyeong - Yosu,79,74,2001,2001,2002,2002,250711323,357654992,381,733,476,463,80,6087
Gunsan - Onsan,24,22,2007,2007,2009,2008,437667527,341335541,903,1025,948,805,58,4428
Onsan - Pyeongtaek,67,55,2006,2007,2008,2005,1664662038,1592471590,611,1035,1197,1288,182,13988
Jisepo - Daesan,46,40,2003,2003,2003,2002,651131067,863303904,1030,1571,880,1066,157,11788
Onsan - Tonghae,46,34,2007,2008,2010,2010,676729245,1040972946,467,914,771,810,74,5722
Tonghae - Gamcheon/Busan,29,19,1998,2001,2002,2002,223898452,377935552,511,899,674,670,37,2795
Pohang - Jisepo,290,86,2001,2002,2004,2003,1968682862,3248565008,532,788,855,882,338,25776
Yosu - Tonghae,7,5,2004,2003,2006,2006,65352639,108883154,492,676,434,435,10,767
Tonghae - Jisepo,35,14,2001,1999,2009,2009,531950335,866541954,610,625,842,840,57,4056
Gamcheon/Busan - Donghae,168,46,1998,1998,2001,2001,858226383,1494166780,320,705,845,876,149,11464
Donghae - Jisepo,74,31,2001,2000,2005,2005,950117885,1590830559,595,818,956,993,119,8811
Gamcheon/Busan - Jisepo,90,67,2000,2001,2009,2008,1894173814,1792714153,1058,1786,1953,1883,312,23381
Pohang - Ulsan,349,174,2002,2003,2010,2009,4929224824,7281694205,427,1958,801,796,770,58446
Donghae - Tongyeong,16,13,2003,2002,2007,2007,157061462,271089708,455,811,706,717,23,1722
Janghang - Busan,21,14,2002,2004,2005,2005,157671122,254705356,394,1418,849,825,31,2373
Jisepo - Busan New Port,32,30,2003,2004,2014,2012,1551631018,1343313256,451,1466,1223,1085,143,10196
Daesan - Gohyeon,4,4,2000,2000,2003,2003,176865378,323889537,983,1361,2275,2321,20,1557
Dangjin - Tongyeong,24,21,1999,2000,2003,2003,230128603,406999856,917,1030,1375,1461,41,3182
Tongyeong - Mokpo,32,27,2001,2000,2007,2008,143508992,239275296,453,616,495,481,37,2843
Pohang - Tongyeong,50,39,2003,2003,2007,2007,849738670,1394223069,484,884,1294,1297,106,7885
Tongyeong - Gamcheon/Busan,52,43,1998,1998,2003,2003,150520589,234625727,243,597,493,523,109,8388
Onsan - Donghae,79,44,2003,2002,2006,2006,799671165,1352232526,628,1014,859,846,126,9654
Donghae - Yongdang Dong,50,28,2000,1999,2000,2000,232857870,396743515,706,998,929,940,60,4577
Donghae - Ulsan,65,29,1997,1998,2000,2000,435693997,731659410,363,858,1117,1135,85,6545
Ulsan - Mokpo,35,30,2003,2003,2005,2001,572432396,360459026,338,692,472,559,60,4647
Mokpo - Jisepo,11,11,2006,2006,2010,2011,409725964,454673210,1458,1897,1335,1434,73,5575
Ulsan - Tongyeong,55,48,2002,2003,2005,2005,352631430,564158744,419,819,632,688,64,4960
Yosu - Daesan,123,77,2003,2007,2008,2009,1756072989,2797458706,440,1028,844,828,369,28378
Jeju - Yosu,41,23,1999,2002,1996,1999,1700822606,947088222,1327,3365,2939,1534,690,53066
Yosu - Hwasun,8,8,2002,2002,2001,2002,601643797,797721031,575,1459,1060,903,54,4172
Hwasun - Yongdang Dong,28,25,2004,2004,2008,2008,221633342,301873543,608,863,693,725,38,2905
Onsan - Kwangyang,39,10,1997,2002,2006,2005,179596073,235262215,203,721,839,804,30,2310
Yongdang Dong - Yosu,123,91,2005,2005,2006,2006,734960001,1065750284,292,883,548,616,241,18404
Mokpo - Yongdang Dong,57,46,2004,2004,2007,2005,316581134,403677588,637,998,695,714,123,9410
Suwon - Onsan,29,16,2012,2008,2014,2014,288372235,363875857,458,638,503,509,54,4127
Onsan - Incheon,74,49,2006,2007,2008,2008,1881836299,3360547080,678,1018,789,774,224,17233
Seongsan - Busan New Port,14,12,2007,2006,2008,2006,161012325,203932659,163,1344,234,265,33,2532
Sokcho - Gamcheon/Busan,5,4,1988,1988,1996,1994,942278,555614,262,353,350,349,4,284
Pyeongtaek - Yongdang Dong,47,37,2004,2003,2005,2007,629804162,703446726,534,1195,931,1069,101,7770
Jeju - Onsan,113,42,1999,2003,2007,2007,683286672,704852318,243,872,1076,938,122,9315
Busan - Incheon,22,18,2009,2009,2011,2012,297087767,498549268,410,754,813,842,46,3505
Yongdang Dong - Kwangyang,24,15,2001,2000,2002,2002,301616335,347552133,940,1471,1588,1448,59,4509
Yongdang Dong - Jeju,142,46,1998,2000,2002,2002,305179214,454234866,617,1020,749,745,201,15163
Yongdang Dong - Namwon,20,19,2005,2005,2010,2011,348068342,497916487,674,719,790,881,41,3161
Namwon - Jisepo,16,15,2007,2006,2010,2009,245581119,290384681,785,945,435,473,36,2791
Gwangyang - Yongdang Dong,312,65,2011,2009,2010,2010,666409229,837758502,109,613,176,177,196,14973
Hwasun - Seongsan,84,79,2005,2006,2009,2009,261962467,374059389,182,208,279,285,36,2782
Seongsan - Pohang,8,8,2011,2011,2011,2011,245112168,401284753,1444,1517,1620,1657,24,1834
Seongsan - Jeju,5,3,2007,2001,2015,2014,99112649,139963062,4741,2064,1220,981,19,1452
Pohang - Donghae,169,64,1997,2002,2002,2002,1798509261,3194043499,588,893,1226,1263,285,21848
