,imp_code_str3,imp_name,HS2,description,USD,tonne
0,724,Spain,27," Anthracite, not agglomerated",46392232945.827,111139705.877211
1,724,Spain,26," Iron ore, concentrate, not iron pyrites,unagglomerate",5755882973.831,14511249.076003
2,724,Spain,10, Durum wheat,2470832259.242,12695041.527182
3,724,Spain,72," Pig iron, non-alloy, <0.5% phosphorus",6153819381.906,9134809.145198
4,724,Spain,25," Salt (sodium chloride) including solution, salt water",458726741.11,6944175.203667
5,724,Spain,23," Flour or meal, pellet of meat or offal for animal fee",1267758344.915,3976299.363982
6,724,Spain,15," Lard, other pig fat and poultry fat, rendered",2201322433.902,2819745.246242
7,724,Spain,29, Saturated acyclic hydrocarbons,3156183230.783,2747961.422626
8,724,Spain,31," Animal or vegetable fertilizers, in packs >10 kg",721126865.612,2676574.035431
9,724,Spain,28, Chlorine,1409729215.487,2618997.828694
10,724,Spain,38, Artificial graphite,2113974001.78,2033142.694679
11,724,Spain,12, Soya beans,748700209.595,1912644.184969
12,724,Spain,87, Pedestrian controlled tractors,13456462828.397,1503400.7633480001
13,724,Spain,39, Polyethylene - specific gravity <0.94 in primary form,2685948384.098,1403889.125277
14,724,Spain,07," Potatoes seed, fresh or chilled",766612736.591,1197009.66023
15,724,Spain,08," Coconuts, fresh or dried",2031988665.8379998,1054013.909119
16,724,Spain,03," Ornamental fish, live",4279268000.728,896784.841169
17,724,Spain,48, Newsprint,765475722.337,860110.3338799999
18,724,Spain,84, Nuclear reactors,4607422024.296,772257.243305
19,724,Spain,76," Aluminium unwrought, not alloyed",1764570371.0180001,711475.547693
20,724,Spain,85, Electric motors of an output < 37.5 watts,5651304972.217999,624458.132631
21,724,Spain,17," Raw sugar, cane",214915679.454,597066.544287
22,724,Spain,73, Sheet piling of iron or steel,1187080382.806,555508.498884
23,724,Spain,40," Natural rubber latex, including prevulcanised",1284979645.769,477387.603726
24,724,Spain,44, Fuel wood,421925092.787,425669.879888
25,724,Spain,70," Glass cullet, waste or scrap, glass in the mass",438121798.498,382683.804655
26,724,Spain,94," Seats, aircraft",1732991837.509,380107.657029
27,724,Spain,47, Mechanical wood pulp,258783673.18400002,378318.975927
28,724,Spain,09," Coffee, not roasted, not decaffeinated",700272262.914,333310.720319
29,724,Spain,20," Cucumbers,gherkins, prepared or preserved by vinegar",485930642.126,321044.418759
30,724,Spain,22, Mineral and aerated waters not sweetened or flavoured,465209675.30799997,242255.634116
31,724,Spain,61," Mens, boys overcoats, etc, of wool or hair, knit",3055372250.792,214295.21462699998
32,724,Spain,63, Electric blankets of textile material,940920383.0250001,210066.947502
33,724,Spain,62," Mens, boys overcoats of wool or hair, not knit",4034357394.877,206955.137659
34,724,Spain,18," Cocoa beans, whole or broken, raw or roasted",338946068.246,188743.02887200002
35,724,Spain,69," Bricks, blocks and ceramic goods of siliceous earths",212569851.315,176404.305913
36,724,Spain,95," Rideable wheeled toys, dolls carriages",1570169098.3,175857.842585
37,724,Spain,16," Sausages, similar products of meat, meat offal & bloo",845722267.066,168794.381195
38,724,Spain,68," Stone setts, curbstones, flagstones (except slate)",182989314.36,157595.07264000003
39,724,Spain,55," Filament tow of nylon, polyamides",323693465.234,140757.783451
40,724,Spain,74, Copper mattes,743188537.066,124235.230086
41,724,Spain,54, Sewing thread of synthetic filaments,364828079.539,121502.313943
42,724,Spain,83, Padlocks of base metal,427903204.71999997,102050.153412
43,724,Spain,64," Waterproof footwear (Wellingtons etc), metal toe cap",1375153212.8140001,99436.21459800002
44,724,Spain,11, Wheat or meslin flour,29015260.151,88929.372582
