int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Nuku Alofa,185,41,2004,2001,2002,2004,1831415818,1489820384,526,762,803,707,402,30980
Eua Island,2,1,2010,2010,2010,2010,5199988,7614114,540,540,540,540,2,190
Neiafu,31,9,2006,2000,1998,2007,263411542,146784960,562,575,566,672,69,5339
Pangai,1,1,1982,1982,1982,1982,645435,206121,46,46,46,46,0,8
