int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Chemical tanker,7,4,2007,2006,2007,2007,70980068,110353593,1699,2462,2136,2162,23,1749
General cargo,21,5,1999,2002,2000,2000,176769768,196081744,1288,1316,1238,1232,35,2662
Cruise,6,5,1986,1986,1984,1984,62223379,10425018,1064,1094,1286,1266,59,4418
Container,40,5,2004,2006,2004,2004,344754649,461278226,631,666,673,673,68,5228
Service - other,5,5,2003,2003,2013,2012,66843745,26051109,2456,3527,5019,4176,23,1740
Offshore,2,2,2006,2006,2007,2007,5067390,5497037,908,908,859,859,5,342
Miscellaneous - fishing,3,3,2006,2006,2005,2004,4840583,5730373,1687,3016,2864,2931,7,566
Bulk carrier,2,2,2010,2010,2010,2010,457422539,803045718,5928,5928,4712,4775,37,2865
Oil tanker,1,1,1990,1990,1990,1990,182129,298514,444,444,444,444,1,77
