Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,4479,1319,53229,90630,2002,2004,2005,2005,234,563,564,583,26,101,197,198,29,86,86,88,8251.1,633973,646146,44902226,106002941,118421257,10025,30514,38019
Qatar,1303,258,1939,2916,2005,2003,2005,2005,202,473,403,404,28,93,149,137,57,117,97,94,1023.7,77591,79081,5939222,14828942,17094514,4558,12838,17034
Iraq,982,436,6916,11371,1998,2001,2004,2004,277,615,399,382,30,81,153,153,40,113,107,106,1410.8,108374,110454,7472106,19103811,23311326,7609,25911,32513
Russian Federation,567,145,1405,1766,1990,1989,1993,1993,712,809,851,870,115,154,198,199,61,80,177,194,359.8,27150,27671,4532680,13042377,18516956,7994,26853,37693
Kuwait,466,204,4413,7350,1997,2002,2006,2006,360,742,750,817,37,123,266,308,55,100,100,106,636.9,48574,49506,4004433,9904480,12137385,8593,27410,34631
India,435,270,23689,40697,2003,2005,2005,2005,1282,1649,1717,1744,122,166,233,239,47,90,100,100,2290.4,176498,179887,17719005,39078300,46494153,40733,134242,165020
Kazakhstan,426,88,1049,1297,1994,1990,1998,1998,564,741,733,727,86,115,213,202,65,73,106,104,259.9,19566,19942,3122261,9023647,12769533,7329,25866,35301
Azerbaijan,250,86,264,312,1990,1988,1994,1993,271,450,393,383,38,141,157,125,66,71,76,77,85.6,6470,6594,811033,2319697,3254491,3244,11130,15278
Oman,165,109,1547,2166,1998,2000,2004,2003,360,851,693,714,49,117,392,343,46,115,84,85,374.9,28674,29224,1666666,4044278,4849505,10101,36886,46260
Saudi Arabia,140,129,3135,4543,2005,2006,2007,2007,362,675,619,544,51,102,123,118,19,65,64,68,335.9,25899,26397,2329182,5597362,6923370,16637,54613,66638
Singapore,136,114,28357,47384,2005,2005,2006,2007,3806,3979,3890,3894,320,353,362,369,38,85,65,66,2185.1,168292,171523,17273082,43473158,47711055,127008,433951,558763
China,133,67,27707,40370,2007,2006,2007,2007,4994,4576,4902,4709,317,414,441,471,35,106,99,99,3186.7,246791,251529,20345538,53608879,59064018,152974,481119,576738
Pakistan,116,76,2301,3376,2002,2004,2003,2004,802,970,1023,1021,76,146,241,227,34,100,174,152,392.9,29729,30299,2132234,5020314,5854300,18381,64692,81533
Malaysia,106,84,29585,51197,2008,2008,2010,2010,3653,3796,3737,3749,315,331,330,341,28,76,47,44,2054.7,159125,162180,18770145,40646074,44801753,177077,509758,617306
Bahrain,80,47,378,577,1998,2003,2006,2005,249,323,394,386,53,113,282,304,10,22,21,20,151.5,11696,11920,459094,1172148,1432846,5739,18153,22605
Turkmenistan,58,28,107,139,1997,1992,1998,1999,270,579,531,518,35,104,355,374,60,91,149,158,59.1,4447,4532,336546,662260,898438,5803,19237,25875
Turkey,48,35,7817,13507,2004,2004,2005,2005,4138,4362,4607,4667,322,377,438,450,32,113,92,97,878.7,68042,69349,5877655,16652792,18660663,122451,418362,499567
Indonesia,39,34,13565,25553,2007,2007,2008,2009,3654,3348,3625,3609,332,352,366,361,32,56,37,36,651.9,50472,51441,6863488,13032181,13774132,175987,502626,632717
Sri Lanka,35,32,5161,8906,2006,2007,2007,2008,2228,2278,2286,2293,200,248,245,253,20,59,48,48,394.2,30379,30962,3176255,6795218,7503068,90750,271525,333121
Bangladesh,32,29,3327,5699,2003,2004,2005,2005,3331,3598,3651,3636,354,404,427,424,116,129,120,121,292.0,22610,23044,2524222,5215539,6507489,78882,262513,308477
Brazil,22,21,8530,15857,2008,2008,2008,2008,8868,9133,9120,9119,949,1032,1027,1027,162,164,166,167,698.4,54102,55141,3229821,9480454,10830291,146810,670855,819873
Djibouti,15,9,1119,1101,2011,2008,2013,2013,1660,1842,1760,1815,121,163,132,141,29,40,46,47,116.8,9045,9218,1100388,2285858,2519761,73359,182822,200370
Japan,14,9,5372,10220,2008,2007,2006,2006,831,3892,5584,5862,130,304,481,485,22,25,30,30,272.0,21066,21471,2507490,4328632,4551531,179106,488117,610888
South Africa,12,12,1972,3582,2008,2008,2010,2010,4899,4889,4660,4666,522,577,643,650,141,172,174,176,181.3,14016,14285,1074931,2790168,3256030,89578,342342,409812
"Korea, Republic of",11,9,4430,8234,2002,2003,2004,2004,5903,4879,6136,6128,484,411,505,509,54,76,63,62,303.8,23507,23958,2541672,4912022,5330099,231061,654343,805747
Somalia,8,6,149,230,1988,1990,1990,1990,1842,2049,1992,2004,212,274,281,283,254,258,271,274,31.3,2375,2421,214634,525173,673555,26829,96449,123910
Yemen,8,8,428,733,2000,2000,2002,2002,2203,2391,2553,2618,186,167,170,168,148,147,173,179,51.8,4005,4082,411131,969331,1220146,51391,179636,218201
Greece,8,8,561,877,2004,2004,2009,2009,3466,2869,3191,3141,268,294,398,426,84,93,139,158,71.7,5545,5651,307686,981476,1176699,38461,166366,205567
