Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,4567,1394,71561,129063,2002,2003,2007,2007,202,571,972,1071,29,89,715,756,22,77,83,84,8530.1,655437,668021,50675613,114221704,125541891,11096,33485,41924
Qatar,1384,280,2364,3390,2005,2003,2007,2007,155,439,369,365,24,107,125,120,28,66,120,104,1054.8,80225,81765,5347143,12945922,14963771,3864,11051,14579
Iraq,746,307,3908,6603,1997,1999,2004,2004,209,481,410,407,31,103,228,241,25,71,273,293,852.7,65416,66672,4553046,11039276,13155072,6103,19173,24100
Kuwait,482,199,2946,5270,1997,2002,2004,2004,215,399,422,426,40,95,494,512,80,127,83,80,497.6,38096,38827,2297179,5457947,6379060,4766,14822,18795
Azerbaijan,418,133,387,465,1990,1989,1991,1991,237,327,347,337,34,59,171,161,24,48,260,246,105.3,7954,8107,1241028,3546787,5010973,2969,10088,14026
India,404,192,31930,55146,2002,2003,2004,2004,1290,1646,1703,1723,124,164,210,213,44,88,80,80,3252.6,251531,256360,22275388,49163724,55872106,55137,172490,213086
Russian Federation,402,122,906,1102,1991,1989,1995,1994,654,707,755,761,109,136,222,225,70,93,169,173,289.7,21834,22253,2899216,8378969,11853503,7212,24431,34065
Kazakhstan,363,87,564,698,1994,1991,1998,1997,421,424,458,458,63,69,97,98,84,84,116,115,170.5,12835,13081,1688409,4879244,6906187,4651,16382,22384
China,233,134,104542,186005,2008,2008,2009,2009,5709,5146,5865,5879,482,481,573,584,48,66,79,82,7473.3,578783,589895,53531560,111294117,119479532,229749,691839,863339
Saudi Arabia,205,158,7165,11085,2007,2007,2009,2009,333,506,521,527,33,84,189,216,29,73,38,39,610.8,47181,48087,4028837,8717509,10125195,19653,60802,75609
Oman,170,110,1494,2306,1999,2001,2005,2005,284,559,578,612,44,154,176,183,65,88,90,94,356.6,27167,27689,1734124,3989077,4531169,10201,32715,40735
Singapore,160,130,20452,29642,2007,2007,2007,2008,3503,3771,4000,3698,318,331,390,360,10,24,133,74,2236.0,163889,167036,12169717,33435230,39716592,76061,300759,381728
Turkmenistan,125,68,98,128,1993,1991,1997,1997,200,240,257,262,32,63,156,170,40,55,138,146,62.3,4683,4773,364797,728314,1014218,2918,9247,12656
Malaysia,98,65,20036,26781,2005,2006,2005,2006,3354,3873,3736,3899,252,313,319,358,15,50,31,35,1843.8,142769,145510,14758658,34716193,39449097,150599,435238,514853
Bahrain,75,47,206,334,2002,2004,2006,2006,235,261,260,258,79,79,79,80,40,58,64,65,87.1,6695,6823,274498,702568,886887,3660,12214,15762
Turkey,58,43,13545,25128,2005,2005,2006,2006,3943,3757,3993,3997,350,349,359,361,38,56,50,50,1338.3,103647,105637,9937399,21556496,24227599,171334,487197,584865
Indonesia,48,42,5701,8714,2004,2004,2004,2005,3640,3648,3929,3960,326,340,425,448,30,62,47,44,564.3,43625,44462,3285133,9251853,10657789,68440,277529,364950
Italy,42,37,14684,27646,2008,2009,2009,2009,4586,4420,4442,4442,424,422,430,431,62,108,95,95,1401.1,108522,110606,10156491,19288804,21868853,241821,643640,778541
Pakistan,35,27,256,378,1997,1997,2003,2003,672,983,810,809,80,136,108,103,20,80,142,124,47.9,3662,3733,571456,1158579,1368308,16327,46930,58206
Sri Lanka,34,19,2485,3284,2006,2005,2007,2006,2008,2737,2533,2566,156,237,266,283,8,9,11,11,308.4,23875,24333,1809277,6389700,7054064,53214,215903,266396
"Taiwan, Province of China",24,21,6503,10460,2004,2005,2007,2007,5280,5201,5377,5316,416,410,471,483,36,60,56,53,585.0,45285,46155,3645857,10160358,10583700,151911,572195,743162
"Korea, Republic of",23,21,15286,28403,2007,2007,2008,2007,6414,6239,6426,6472,548,530,587,590,32,45,45,45,870.9,67438,68733,7270463,13720592,14466820,316107,915873,1154952
Greece,19,18,6230,11913,2010,2010,2010,2010,4025,4072,4073,4070,356,361,359,359,14,34,33,33,513.6,39788,40552,4306223,8185519,9224243,226643,602103,727581
Japan,18,13,11666,20727,2008,2008,2008,2008,6263,5418,6368,6468,507,667,541,550,30,40,37,36,691.2,53526,54553,5181450,9783662,10388789,287858,815273,1010440
Spain,17,17,10891,20831,2011,2011,2010,2010,5103,5997,6698,6731,444,550,715,718,57,66,76,76,843.7,65358,66612,6412950,11668026,12785049,377232,1000222,1226965
Egypt,15,15,3980,7533,2006,2006,2010,2010,3283,3301,3417,3427,303,290,306,308,33,46,33,33,264.3,20460,20853,2292215,4496237,5024530,152814,441028,546962
Thailand,11,9,3010,4279,2004,2006,2004,2005,4712,4534,4483,4424,349,316,314,312,82,94,81,92,221.3,17136,17465,1228519,4058247,4123669,111684,486156,660431
Kenya,10,5,590,829,2003,2004,2005,2004,2618,3015,2928,2967,232,286,284,297,47,86,89,98,81.4,6276,6396,436568,1332634,1672098,43657,210434,272185
Nigeria,8,5,3051,2356,2004,2005,2005,2005,3557,6440,7793,6110,456,583,852,814,28,30,40,39,320.9,19732,20111,571006,4232027,3464214,71376,623727,967294
Brazil,8,8,3005,5575,2006,2006,2006,2006,8719,8890,8855,8864,788,805,810,811,92,117,117,117,203.7,15778,16081,1135449,3332868,3807405,141931,648560,792626
France,7,7,10087,19427,2011,2011,2010,2010,11404,9543,10323,10300,943,830,942,941,58,60,66,66,650.5,50349,51316,4817385,8231818,8660723,688198,1860387,2320928
Somalia,7,5,69,110,1988,1988,1988,1988,2170,1906,1998,2020,264,248,257,256,186,200,195,193,15.0,1146,1169,204280,543840,717054,29183,105125,132094
Bangladesh,5,5,423,675,2004,2004,2004,2003,3386,3460,3480,3474,330,304,305,310,58,55,54,53,46.8,3619,3689,334303,928792,1105203,66861,253699,303737
Argentina,4,3,503,924,2004,2005,2005,2005,178,3181,1423,1418,153,323,745,745,50,47,70,70,48.6,3762,3834,191785,533836,605128,47946,207994,254704
Sudan,4,4,206,295,2006,2006,2006,2006,2215,2206,2208,2208,186,198,195,197,126,130,118,124,28.8,2221,2264,185452,647710,777515,46363,191346,235687
Malta,4,4,1141,2172,2014,2014,2013,2013,4551,4467,4653,4650,404,442,396,395,82,108,140,140,96.0,7431,7573,816718,1542762,1735640,204179,533875,643926
Croatia,3,3,1143,2220,2009,2009,2009,2009,4795,4614,4607,4609,429,423,424,424,28,27,27,27,86.8,6727,6856,812692,1531343,1725076,270897,711366,859343
United States of America,3,3,5919,11496,2015,2015,2015,2015,11646,12236,12249,12249,984,971,974,974,41,55,58,58,360.1,27837,28371,2733581,4607356,4796517,911194,2472560,3097207
South Africa,3,3,1323,1762,2010,2010,2013,2011,4291,4355,4365,4268,344,447,488,411,18,16,9,5,106.9,7390,7532,465042,1374915,1344447,155014,634887,877800
Viet Nam,3,3,757,1385,2006,2006,2010,2010,4334,5399,3934,3883,381,491,373,365,82,86,110,112,64.7,5005,5101,367123,748410,917468,122374,407720,522076
Gibraltar,3,3,395,695,2002,2002,2004,2005,4857,4868,4858,4855,433,458,444,445,4,6,9,9,49.8,3839,3913,517815,1183788,1336961,172605,437627,524029
Antarctica,3,1,0,0,2010,2010,2010,2010,72,72,82,82,21,21,43,43,6,6,6,6,1.3,99,101,1159,8938,4218,386,943,1344
Djibouti,3,3,82,119,1994,1994,2000,2000,1668,1678,1722,1733,140,145,151,152,38,62,46,45,17.4,1346,1371,48514,218969,277900,16171,94874,119765
Mozambique,3,3,315,498,2007,2007,2009,2008,3293,3368,3326,3295,278,272,271,274,139,187,215,226,30.4,2352,2398,179020,515891,628326,59673,298082,382291
Comoros,3,3,1135,2179,2009,2009,2012,2012,2987,2995,3059,3060,290,275,269,269,0,0,0,0,65.7,5091,5189,510894,914817,965160,170298,488704,610169
Myanmar,3,3,219,303,2010,2010,2010,2010,3427,3409,3414,3410,222,233,230,232,61,48,52,49,30.0,2323,2368,212797,733961,848216,70932,270681,323966
Mexico,2,2,3,5,1981,1981,1993,1994,702,702,115,110,620,620,133,83,4,4,2,2,1.0,74,76,7638,17230,22649,3819,10521,13559
Panama,2,1,0,0,2005,2005,2005,2005,370,370,370,370,136,136,120,120,194,194,140,140,0.7,50,51,7245,17132,22939,3622,9354,12629
Netherlands,2,2,1028,1976,2009,2009,2009,2010,6220,6220,6214,6216,583,583,589,589,43,43,41,41,79.1,6085,6202,723339,1362977,1535409,361670,949731,1147291
Paraguay,2,1,100,184,1999,1999,1999,1999,328,328,328,328,88,88,138,138,168,168,284,284,34.0,2630,2681,43830,73874,76907,21915,59467,74491
Romania,2,2,305,563,2000,2000,2001,2001,3808,3808,3808,3808,358,358,358,358,218,218,219,219,23.4,1811,1846,114680,336620,384548,57340,262019,320221
Tunisia,2,2,193,333,2006,2006,2007,2008,3973,3973,3972,3972,374,374,370,370,159,159,198,203,14.4,1110,1131,144939,319330,431575,72470,262295,317769
Philippines,2,2,443,804,1998,1998,1997,1997,4975,4975,4991,4992,340,340,380,384,46,46,15,12,53.4,4125,4204,417530,829032,933882,208765,513414,600990
Jordan,2,2,309,581,2004,2004,2004,2004,3174,3174,3187,3185,244,244,247,247,56,56,44,45,21.7,1683,1716,225870,515867,573934,112935,328610,407650
United Kingdom of Great Britain and Northern Ireland,2,2,173,253,2016,2016,2016,2016,3462,3462,2000,1784,362,362,570,553,148,148,157,156,26.3,2029,2068,102030,335026,475481,51015,262422,354913
Cyprus,1,1,273,510,2010,2010,2010,2010,3255,3255,3255,3255,309,309,309,309,23,23,23,23,20.2,1565,1595,186632,351668,396158,186632,490088,592035
Belgium,1,1,73,129,1996,1996,1996,1996,2816,2816,2816,2816,262,262,262,262,120,120,120,120,6.3,489,498,57484,113771,141112,57484,183513,213368
Libya,1,1,106,142,2004,2004,2004,2004,4188,4188,4188,4188,390,390,390,390,25,25,25,25,20.1,1559,1589,118855,428198,464848,118855,429276,501104
Hong Kong,1,1,0,0,2017,2017,2017,2017,64,64,64,64,9,9,9,9,0,0,0,0,0.1,8,9,176,1359,641,176,430,613
Jamaica,1,1,20,39,2006,2006,2006,2006,239,239,239,239,34,34,34,34,0,0,0,0,1.2,94,96,14343,27025,30444,14343,37663,45497
Venezuela (Bolivarian Republic of),1,1,2352,4647,2008,2008,2008,2008,14627,14627,14627,14627,1413,1413,1413,1413,743,743,743,743,231.2,17899,18243,1104894,1862261,1938719,1104894,2998175,3755608
Maldives,1,1,0,0,2010,2010,2010,2010,251,251,251,251,98,98,98,98,53,53,53,53,1.4,101,103,1180,9100,4294,1180,2881,4106
Poland,1,1,621,1203,2010,2010,2010,2010,7634,7634,7634,7634,681,681,681,681,33,33,33,33,45.4,3485,3552,440277,829607,934562,440277,1156151,1396650
Ukraine,1,1,164,304,2001,2001,2001,2001,4039,4039,4039,4039,361,361,361,361,369,369,369,369,12.9,997,1016,61908,181717,207590,61908,282889,345728
Yemen,1,1,11,18,2001,2001,2001,2001,458,458,458,458,41,41,41,41,46,46,46,46,1.9,149,152,15811,37968,42831,15811,48113,56266
Colombia,1,1,0,0,1958,1958,1958,1958,75,75,75,75,36,36,36,36,26,26,26,26,0.0,2,2,125,358,515,125,407,586
"Tanzania, United Republic of",1,1,42,58,1999,1999,1999,1999,2518,2518,2518,2518,207,207,207,207,86,86,86,86,6.6,511,521,21991,80297,118559,21991,131578,179683
