Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
India,2387,898,76010,96074,2005,2006,2006,2006,817,934,900,898,64,119,100,109,20,46,35,38,8886.2,686031,699202,59748883,170026133,194179966,25031,83254,98818
Singapore,845,568,83284,93773,2008,2008,2009,2009,1558,1678,1602,1625,108,147,134,147,15,46,31,37,8588.1,664150,676902,51482393,145347482,166497041,60926,205597,244240
Malaysia,608,305,61651,76106,2008,2008,2010,2010,1423,1598,1501,1504,98,140,121,129,14,27,21,22,6234.1,482721,491989,38995648,110392981,122157728,64138,207662,245505
Bangladesh,360,116,9932,14057,2006,2007,2007,2007,1306,1438,1350,1350,120,284,281,302,24,35,31,31,1667.1,128142,130602,10119963,35404376,40772144,28111,111957,135514
Indonesia,241,180,17330,30503,2006,2008,2009,2009,1516,1727,1709,1716,137,192,209,213,15,36,41,41,1310.2,101108,103049,11583919,25788959,30245834,48066,148721,183911
Maldives,203,61,1184,1181,2007,2004,2005,2005,455,504,489,502,39,75,57,63,34,110,50,59,347.1,26516,27025,1087301,4078485,4806635,5356,24403,30441
Oman,189,89,27627,31391,2010,2010,2011,2011,1655,1812,1676,1688,118,141,114,119,17,23,19,19,2357.5,182554,186059,12675121,39526416,42421256,67064,240410,286179
United Arab Emirates,175,129,14936,22730,2005,2005,2005,2005,1965,2181,2171,2184,167,243,208,215,23,64,44,46,1650.9,127561,130010,12297049,31535569,35559484,70269,222193,269815
Saudi Arabia,170,100,52898,58911,2010,2009,2011,2011,2870,2905,2875,2864,174,220,191,198,17,27,21,20,4495.3,348177,354862,22874994,60656835,72809473,134559,497368,606735
China,107,65,29350,34120,2010,2007,2012,2011,2891,2948,2802,2830,166,284,224,248,16,45,21,22,2295.6,177706,181118,12198059,29870634,37173885,114001,426926,534112
Kenya,60,21,6777,7686,2001,2000,2000,2000,2538,2463,2545,2538,180,214,194,194,9,18,12,13,779.0,60339,61497,6090195,16906545,18977339,101503,306633,354990
Netherlands,58,21,52098,53216,2013,2012,2014,2014,6970,6945,6884,6882,436,531,449,451,20,20,21,22,3844.3,297120,302825,20902781,48915226,64229518,360393,1358766,1696054
Australia,54,54,9229,15399,2011,2011,2010,2011,4479,4268,4365,4481,389,389,430,445,10,18,19,18,783.6,60111,61266,6985565,15287698,18265968,129362,392644,485938
"Tanzania, United Republic of",53,26,3808,4888,2007,2006,2007,2007,2631,2643,2648,2648,194,247,224,226,9,13,11,12,501.5,38833,39578,4023196,14398256,15846635,75909,275252,323577
Pakistan,49,44,2212,3441,2006,2006,2007,2007,1433,1593,1601,1623,135,183,213,226,23,56,64,71,257.8,19939,20322,1684716,4145301,5071566,34382,118922,141994
Mauritius,45,29,9967,11141,2008,2007,2009,2009,2118,2307,2176,2189,136,194,160,166,24,32,26,27,857.9,66427,67702,4614729,12150692,14624410,102550,376581,460229
South Africa,45,41,10274,16014,2010,2010,2010,2011,3816,4139,4235,4316,364,412,517,558,21,53,57,60,821.0,63587,64808,4838735,12568353,14710320,107527,398875,480377
Iran (Islamic Republic of),34,19,2485,3284,2006,2005,2007,2006,2008,2737,2533,2566,156,237,266,283,8,9,11,11,308.4,23875,24333,1809277,6389700,7054064,53214,215903,266396
Côte d'Ivoire,33,20,9501,11951,2009,2009,2009,2009,7091,7105,7114,7115,512,528,519,520,10,19,17,17,1086.3,84144,85760,9387615,24986564,28171295,284473,837480,970338
Turkey,31,30,5006,8555,2007,2007,2006,2007,4304,4365,4317,4314,384,384,375,378,16,33,22,20,497.3,38479,39218,3698428,9283465,10763232,119304,388287,467321
Egypt,31,31,3893,6166,2006,2006,2006,2006,3566,3611,3639,3633,308,345,341,344,7,21,15,15,429.5,33126,33762,2397813,6380262,7941194,77349,300766,376113
Thailand,25,24,1766,1952,2002,2002,2003,2003,1226,1625,1739,1903,110,139,190,240,24,97,139,229,219.7,16993,17320,973961,2981896,3575241,38958,141630,168475
Togo,24,15,6572,8497,2008,2007,2008,2008,7014,6640,6524,6302,514,492,519,518,18,42,28,30,786.6,60929,62099,6715358,17753619,19944404,279807,819887,948960
Mozambique,20,17,2267,3944,2010,2010,2010,2010,3495,3442,3437,3435,310,313,315,314,8,11,13,13,188.0,14553,14833,1552341,3343298,4174633,77617,268933,319150
Brazil,18,18,5428,9565,2013,2013,2012,2012,7872,7884,8391,8414,741,832,910,910,14,82,179,184,444.5,34433,35094,2808056,6598166,7752669,156003,569650,682696
Kuwait,17,17,2005,2944,2009,2009,2008,2007,2423,2383,2440,2440,194,185,190,192,11,13,8,7,180.2,13948,14216,840446,3253139,3288818,49438,243280,333001
Djibouti,16,15,2038,2744,2005,2005,2006,2006,2270,2397,2346,2380,179,187,173,188,10,16,14,13,208.7,16166,16476,1400280,3657959,4305983,87518,290561,346787
Congo,15,10,3816,4942,2008,2008,2008,2008,6257,6280,6286,6286,402,405,405,405,13,13,14,14,539.5,41789,42591,3916297,10419517,11703033,261086,764202,883812
Japan,13,12,3346,4387,2008,2008,2009,2011,4190,4357,4486,4464,331,326,324,341,17,53,20,21,236.1,17240,17571,1493333,4168586,4648255,114872,404608,513983
Philippines,12,7,1001,833,2004,2008,2009,2010,2719,2504,2534,2941,201,264,291,353,13,77,77,101,91.3,7073,7209,372311,1832194,1716652,31026,157443,213168
Myanmar,11,10,327,282,2005,2005,2006,2005,1088,1126,1013,1103,91,132,115,155,18,27,21,25,37.4,2893,2949,175970,643098,797097,15997,67452,80061
United States of America,11,11,5339,7973,2009,2009,2008,2009,11207,8892,8828,9113,943,747,830,876,14,23,13,14,474.0,36679,37383,3022335,7683485,9163246,274758,972261,1168550
Russian Federation,11,11,1758,3084,2007,2007,2008,2008,4952,5184,5350,5370,448,545,597,601,5,35,22,21,172.7,13358,13614,1117959,2460109,3038469,101633,358727,425503
Israel,10,10,1436,1935,2006,2006,2006,2006,3708,3643,3675,3657,290,304,287,292,12,24,16,17,144.0,11149,11364,1295297,3191816,3742715,129530,390219,455649
Malta,9,9,1625,2137,2008,2008,2011,2009,4575,4648,4542,4589,413,439,397,425,10,35,18,15,156.5,12071,12303,785434,2215873,2471998,87270,309541,377295
Qatar,9,9,1488,2568,2009,2009,2009,2010,2218,2248,2167,2159,200,198,193,196,5,6,4,4,93.4,7233,7372,848033,1817870,2014566,94226,271513,331899
Gibraltar,9,9,1983,3397,2008,2008,2007,2007,5534,5751,5722,5724,489,466,467,466,5,248,373,376,292.1,22624,23059,1243233,2564802,3150731,138137,443228,526006
"Korea, Republic of",8,8,3247,5335,2011,2011,2008,2008,4288,4623,4102,4079,372,402,382,379,5,33,5,3,183.9,13800,14065,1549493,3438724,3520164,193687,596767,764372
Portugal,8,7,5687,6061,2010,2010,2010,2010,5803,5798,5795,5794,388,388,389,389,19,20,21,21,434.1,33625,34271,2353081,5840089,7464133,294135,1121276,1382344
Greece,7,7,1347,2534,2006,2006,2005,2005,4268,4624,5000,5045,397,454,492,497,10,12,16,17,115.3,8921,9093,806909,1895041,2182267,115273,388634,474444
Jordan,7,7,743,1309,2010,2010,2009,2009,3458,3502,3522,3528,295,318,321,324,5,9,10,11,70.5,5461,5566,392709,959661,1179415,56101,218732,263994
Morocco,6,6,3629,4024,2012,2012,2014,2014,5591,5813,5612,5649,420,557,412,448,20,26,35,33,292.2,22623,23057,1015806,4247696,4313178,169301,761982,934119
Hong Kong,5,4,229,235,1994,1994,1988,1985,2879,2921,1796,1686,214,517,533,768,28,60,66,98,44.0,3381,3446,322218,840700,1140474,64444,201065,248294
Italy,5,5,1139,1540,2002,2002,2001,2000,4978,4974,4745,4701,448,382,345,368,9,12,14,13,145.9,11297,11514,990694,2315736,2667430,198139,560892,658298
Algeria,5,5,1642,3068,2008,2008,2007,2007,4981,5071,5087,5089,433,457,456,455,0,14,13,13,126.3,9787,9974,1454850,2993452,3311534,290970,725441,899738
Madagascar,5,5,243,354,2001,2001,2000,2000,2450,2530,2535,2537,211,258,260,267,12,13,15,15,34.2,2638,2689,149529,620683,787886,29906,162158,206651
Réunion,5,5,408,520,2004,2004,2006,2006,2222,2259,2267,2265,165,153,151,151,18,21,20,20,64.6,5003,5099,421562,1198539,1350560,84312,262697,307182
Iraq,4,4,778,1435,1999,1999,2002,2002,2555,2702,2404,2396,201,203,205,205,42,44,4,3,53.2,4113,4192,364082,654089,687060,91021,270029,341097
Spain,4,4,2445,2707,2013,2013,2012,2013,5177,5796,5299,5439,328,575,439,511,17,16,17,17,202.7,15699,16000,965480,2457799,3072407,241370,931620,1142063
Libya,4,4,1414,2335,2000,2000,2001,2003,4738,4755,4709,4638,430,434,430,420,2,6,4,2,87.0,6741,6870,931450,2058678,2335871,232862,646809,766298
United Kingdom of Great Britain and Northern Ireland,4,4,2275,2735,2008,2008,2009,2010,6761,6834,6829,6881,528,524,501,536,4,14,8,11,171.6,13281,13536,1155904,2823117,3420895,288976,952964,1135979
"Taiwan, Province of China",4,4,1079,1401,2010,2010,2016,2016,3894,3813,3821,3796,323,349,319,351,19,24,27,32,76.0,5877,5990,697136,1498315,1755843,174284,496073,615821
Nigeria,4,4,1872,1622,2010,2010,2009,2009,7004,7616,7440,7606,481,513,503,521,12,11,9,11,202.3,13757,14021,492735,3224190,2893025,123184,918425,1359346
Viet Nam,4,4,105,158,2008,2008,2007,2006,2164,3092,2623,2720,244,296,305,315,6,16,17,16,23.3,1791,1825,126758,400274,541179,31689,129523,169929
Cyprus,4,4,421,757,2009,2009,2009,2009,3890,3900,3883,3880,390,414,360,358,3,59,72,71,50.4,3897,3972,933452,1927623,2136867,233363,559692,655111
Namibia,3,3,626,802,2005,2005,2005,2005,5144,5135,5135,5135,328,330,330,330,15,15,15,15,91.4,7079,7215,635564,1690952,1899250,211855,620100,717156
El Salvador,3,1,9,16,2010,2010,2010,2010,73,73,96,96,24,24,31,31,34,34,95,95,0.8,64,66,7333,14514,18002,2444,7804,9073
Sudan,3,3,345,618,2008,2008,2006,2005,2777,2869,2771,2763,234,263,233,230,6,9,10,10,30.4,2349,2394,326076,702731,774033,108692,287368,361587
Cameroon,3,3,286,544,1996,1996,2008,2008,37,1228,3543,3605,15,103,289,289,0,1,2,2,21.6,1674,1706,199212,375483,423065,66404,174362,210649
Bahrain,3,3,135,221,2013,2013,2015,2015,2208,2211,2183,2183,175,182,173,173,7,6,2,2,17.2,1318,1343,163795,300115,420774,54598,148434,189499
Belgium,2,2,112,158,2008,2008,2008,2008,7021,7021,7024,7023,580,580,576,577,6,6,5,5,25.4,1955,1992,151780,469346,659212,75890,337242,435748
Germany,2,2,1182,1129,2002,2002,2017,2017,7463,7463,7670,7674,579,579,494,492,27,27,26,26,72.6,5598,5705,429840,973484,1288421,214920,809964,1011295
Somalia,2,2,42,64,2002,2002,1997,1996,2624,2624,2327,2286,427,427,251,217,14,14,17,17,7.4,569,579,143664,368499,504634,71832,223517,302819
Guinea,2,2,630,1183,2005,2005,2005,2005,7859,7859,7859,7858,658,658,659,658,5,5,5,5,59.1,4580,4668,240889,707080,807755,120445,550377,672634
