Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
India,1903,669,54757,72549,2005,2006,2007,2007,881,1072,914,955,69,140,130,144,32,77,62,72,7238.8,557942,568654,43856121,130995521,151979765,23046,81904,98660
Malaysia,609,259,52947,62040,2006,2006,2006,2006,1461,1747,1557,1590,103,163,146,156,15,55,29,32,5734.8,443938,452462,41657614,110721882,125115259,68403,207810,241526
Singapore,579,384,67669,74746,2008,2008,2010,2010,1581,1907,1662,1668,114,223,180,198,18,36,24,26,6627.2,512767,522612,40955854,118322877,136185064,70735,246769,297391
Bangladesh,379,137,12872,18521,2006,2006,2006,2005,1358,1621,1620,1670,112,188,245,274,142,191,161,165,2422.0,185903,189472,12068365,40666664,46803669,31843,123678,150127
United Arab Emirates,334,252,41984,64971,2006,2006,2007,2007,1977,2220,2207,2232,169,229,271,297,28,74,65,72,3717.1,287303,292820,26425211,65493218,72999222,79117,255282,315422
South Africa,232,186,43408,66665,2010,2010,2010,2010,3758,3979,3981,4029,306,334,348,367,40,77,72,79,3438.3,266211,271322,25808278,64388204,74577341,111243,367325,431380
Maldives,200,50,1227,1510,2007,2002,2005,2005,446,504,468,469,43,87,57,59,111,122,155,158,521.8,39800,40564,1240178,4398062,4999901,6201,26119,32229
Indonesia,174,118,10991,17368,2004,2006,2007,2007,1578,2392,2383,2572,149,273,580,628,47,110,62,62,1186.0,91522,93279,12806308,29228167,34339234,73599,210989,256035
Oman,134,82,13527,15156,2009,2008,2009,2010,1708,1869,1798,1801,114,147,135,149,32,33,39,48,1324.3,102546,104515,9809480,25362408,28218651,73205,213863,244459
Netherlands,129,53,96687,101630,2012,2011,2013,2013,6814,6894,6765,6770,402,464,405,409,35,41,36,37,8755.5,676881,689877,43091540,113803981,139681683,334043,1237220,1500249
Pakistan,119,64,8038,8421,2006,2004,2006,2007,1503,1639,1550,1541,101,137,119,127,34,44,37,44,914.0,70762,72120,6265523,17266895,19648832,52651,159228,183316
Kenya,117,60,12663,12589,2005,2007,2005,2004,2572,2639,2616,2604,182,188,186,194,58,57,60,66,1467.8,113685,115867,9815416,30463820,34398100,83892,274622,317295
Saudi Arabia,109,102,17334,22206,2008,2008,2008,2008,2888,2842,2762,2710,196,223,209,219,25,37,32,34,1547.5,119801,122101,11343476,29250771,33333154,104069,328344,393877
Canada,90,41,65796,71329,2011,2010,2011,2011,8127,8116,8140,8140,456,460,459,459,14,15,16,16,7320.8,566309,577182,41658809,110914631,126220798,462876,1460580,1692058
China,88,73,24149,29562,2005,2004,2009,2008,3653,3677,3415,3351,268,397,444,431,40,104,70,70,2014.2,155873,158866,13973752,39757420,41928630,158793,507764,609978
Mauritius,70,51,12045,13577,2010,2009,2010,2011,2116,2283,2157,2154,152,170,153,156,29,71,45,41,1158.6,89699,91421,6164829,17849457,20930576,88069,323117,383098
"Taiwan, Province of China",57,22,24171,25198,2013,2010,2014,2014,3188,3577,3165,3181,177,285,190,192,31,54,36,38,1843.5,142757,145498,9338726,21457211,27996898,163837,625120,782929
Nigeria,52,35,21885,32086,2011,2011,2012,2012,6993,7814,7133,7124,475,647,557,575,92,104,104,101,2230.6,171132,174418,16925906,42621617,46795608,325498,966662,1157546
Brazil,50,49,19191,35461,2010,2010,2010,2010,8010,8047,8031,8030,704,746,763,764,106,130,132,133,1231.7,95398,97230,7903300,20501922,23289890,158066,642077,784451
United Kingdom of Great Britain and Northern Ireland,50,29,59425,60060,2014,2013,2014,2014,6723,6559,6705,6699,386,405,393,395,66,57,64,64,4877.4,377100,384341,14236312,63773527,61076010,284726,1273512,1561741
Egypt,48,43,6490,9341,2007,2008,2008,2008,3666,3596,3623,3610,276,335,299,304,37,81,49,54,732.0,56160,57238,5616065,15577139,17608505,117001,389082,475165
Djibouti,38,36,4566,4776,2003,2004,2005,2004,2242,2342,2309,2298,155,188,173,176,44,49,47,52,558.7,43245,44075,3455526,9957771,11312314,90935,292158,339825
Spain,37,32,12406,15316,2007,2007,2007,2007,5257,5561,5521,5648,327,413,391,421,27,40,34,37,1424.3,110289,112407,9272338,25139981,28145148,250604,778678,903977
United States of America,37,23,17703,20885,2006,2007,2006,2006,8505,8023,8401,8264,490,510,523,525,26,31,30,30,2247.0,173786,177122,15101276,38658859,43319463,408143,1173966,1348622
Iran (Islamic Republic of),35,32,5161,8906,2006,2007,2007,2008,2228,2278,2286,2293,200,248,245,253,20,59,48,48,394.2,30379,30962,3176255,6795218,7503068,90750,271525,333121
Mozambique,35,33,4396,7895,2010,2010,2011,2011,3475,3351,3375,3373,281,284,288,287,115,135,141,142,327.4,25349,25836,2698315,5941945,7185284,77095,264958,313284
Togo,34,17,27775,29343,2009,2009,2010,2010,6983,6646,6864,6759,409,409,412,414,74,76,74,74,2654.9,205653,209602,12232971,32008135,39295437,359793,1329506,1607775
Australia,32,31,4013,5840,2007,2008,2007,2007,3358,3976,4086,4168,324,366,364,378,68,95,88,88,427.8,32838,33469,2600297,7042493,8596337,81259,302767,377990
Turkey,29,29,3854,5919,2005,2005,2006,2007,4373,4411,4258,4270,398,429,403,415,19,109,79,83,399.2,30837,31429,2588300,6705931,8227752,89252,317949,391452
Thailand,28,25,1962,2051,2006,2006,2009,2009,2387,2350,2100,2246,190,259,227,209,31,59,43,53,183.5,14159,14431,1155340,3555023,4265419,41262,146832,175317
Israel,26,16,4107,5397,2007,2008,2008,2008,3875,4445,4698,5220,292,392,596,752,24,39,38,35,446.3,34552,35216,3595571,11419052,12583199,138291,462406,539757
Qatar,26,25,4194,6127,2010,2010,2011,2011,2329,2483,2659,2785,178,214,252,280,32,83,43,43,359.3,25519,26009,2229710,6468754,6604295,85758,319636,434992
Myanmar,17,17,543,313,2008,2008,2008,2008,1466,1770,1404,1547,101,159,117,148,47,54,43,56,87.0,6715,6844,401455,1469329,1763876,23615,87631,103774
Greece,16,16,2536,4370,2005,2005,2006,2008,4265,4487,4339,4303,408,532,504,508,29,79,86,90,227.5,17592,17930,1713693,4213206,5160523,107106,368408,455145
"Korea, Republic of",15,14,6871,12732,2009,2009,2010,2010,4321,4417,4386,4394,361,389,370,373,32,86,67,69,414.5,32094,32710,3777285,7116053,7691975,251819,677093,836766
Italy,15,15,2197,2625,2011,2011,2010,2011,4949,4904,4930,4912,375,393,388,413,63,86,104,80,350.0,27098,27618,1536915,4579328,5264822,102461,398867,471147
Malta,13,12,1235,2036,2012,2012,2012,2012,4704,4653,4606,4590,422,455,430,431,20,65,29,28,151.9,11718,11943,1025646,2342140,2805904,78896,275466,343802
Sudan,12,12,1246,1918,2008,2008,2009,2008,2861,2962,2970,2965,249,262,261,274,44,165,112,120,112.6,8710,8877,891583,2180695,2695694,74299,242171,301331
Iraq,11,8,1422,2677,2003,2006,2012,2012,2476,2510,2522,2522,211,227,229,229,49,61,87,88,90.7,7011,7145,728274,1527901,1647478,66207,215504,270798
Uruguay,10,10,2993,5315,2012,2012,2012,2013,8177,8186,8192,8193,676,704,694,693,42,69,69,69,202.6,15689,15990,1463260,3702767,4468350,146326,587279,710021
Angola,10,10,8911,16962,2009,2009,2008,2008,6670,6864,6957,6950,695,673,706,706,28,51,53,53,403.6,31268,31868,4550831,7963896,8528670,455083,1221952,1513354
Seychelles,10,4,634,506,2008,2006,2007,2008,1780,1664,1720,1750,146,118,125,146,20,17,19,24,105.9,8204,8362,560524,2001174,2105133,56052,194448,214074
"Tanzania, United Republic of",10,10,1110,889,2004,2004,2005,2003,2701,2911,2840,2965,172,197,197,217,50,86,69,90,125.0,9683,9869,781104,2979603,3300260,78110,286002,326748
Japan,6,6,1291,1164,1998,1998,1999,1999,6792,7260,6862,5531,422,441,605,539,48,333,233,155,131.4,10087,10281,3264817,7082785,7787080,544136,1285145,1467514
Cameroon,6,6,4041,7678,2010,2010,2013,2013,7018,7020,7004,7003,668,700,669,669,82,169,69,65,207.6,16069,16377,2088164,3814017,4250870,348027,987159,1231976
Hong Kong,6,5,1046,1116,2001,2003,2006,2006,1917,2223,2421,2329,220,216,257,257,130,151,57,70,67.0,5170,5269,442370,1512867,1648620,73728,285814,353991
Benin,6,6,1619,2314,2007,2007,2008,2007,7105,7247,7176,7219,624,645,620,639,166,274,211,259,182.1,14104,14375,1456992,3545386,4094750,242832,732261,848466
Philippines,6,2,255,214,1997,2002,2000,2006,2958,2997,2542,2847,164,279,258,346,0,86,68,132,36.2,2795,2849,253523,1533241,835342,42254,112332,149851
Côte d'Ivoire,6,6,1627,2952,2008,2008,2008,2008,7295,7268,7219,7213,680,705,729,732,195,279,235,229,131.4,10172,10368,1220214,2445795,3022197,203369,632872,753020
Viet Nam,6,6,345,605,2006,2006,2008,2008,2279,2293,2335,2343,222,234,223,222,256,452,315,307,39.4,3040,3098,210218,526494,660615,35036,136301,165462
Senegal,6,6,1430,2418,2006,2006,2006,2006,8206,8241,8248,8252,860,972,985,995,520,496,494,495,151.5,11732,11957,1069157,2203124,2827794,178193,596525,705015
Yemen,6,6,453,792,2010,2010,2009,2009,2397,2511,2310,2294,289,326,287,283,149,158,150,151,49.5,3820,3894,412234,842128,997532,68706,201883,251225
France,5,4,2878,3254,2007,2010,2016,2016,6477,6463,6538,6565,553,530,409,442,32,42,20,28,253.6,19617,19994,562181,2769702,2786720,112436,650711,802831
Gibraltar,5,5,588,926,2009,2009,2009,2009,5544,5627,5674,5686,474,500,513,514,9,11,13,13,86.2,6668,6796,422599,1395441,1634630,84520,384090,469050
Guinea,5,5,1271,2261,2007,2007,2008,2008,7862,7887,7879,7876,703,694,688,687,220,236,230,231,108.2,8379,8540,858815,1820198,2221415,171763,583038,684734
Argentina,4,4,1410,2608,2014,2014,2014,2014,8477,8616,8587,8577,710,714,712,710,37,35,34,34,88.4,6848,6979,661136,1712110,2002212,165284,672988,811141
Madagascar,4,4,262,396,2005,2005,2005,2008,2545,2642,2691,2734,208,209,211,212,56,66,54,55,25.4,1963,2001,151175,469721,594297,37794,162078,200671
Gabon,4,4,1975,3759,2012,2012,2012,2012,6520,6538,6545,6547,514,535,530,528,56,64,65,65,151.7,11748,11974,1480063,2868071,3211866,370016,956473,1164624
