Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Chonchi,229,31,49,58,2005,1999,2008,2009,105,196,178,178,13,23,34,34,4,34,29,28,40.2,3017,3075,394008,886198,1022617,1721,4106,4951
Pargua,228,37,95,122,1984,1992,1989,1990,190,706,396,449,26,166,582,675,11,29,32,35,53.2,4009,4086,438318,1156523,1536737,1922,5591,7635
Puerto Eden,226,54,626,470,1995,1997,1995,2000,489,635,590,718,50,85,93,146,19,43,61,105,204.2,15525,15823,1261835,4062951,4253010,5583,15357,19668
Quinchao,222,39,29,33,2000,1993,1999,1999,73,171,136,141,9,32,64,69,7,18,24,24,28.7,2156,2198,204743,464295,550772,922,2248,2796
Puerto Natales,220,33,683,389,1993,1993,1988,1989,576,974,634,690,66,166,135,130,14,51,30,29,278.7,21191,21598,1585666,4442302,4648682,7208,17003,21486
Tres Puentes,219,33,318,254,2004,1999,1994,1992,310,2332,970,1088,74,557,1200,1385,14,114,115,95,270.0,20341,20731,1819572,4139157,4997260,8309,19961,24955
Talcahuano,213,63,841,1315,2009,2006,2006,2007,181,825,470,452,74,192,262,189,33,74,74,72,390.6,29968,30543,1046919,2748902,3350921,4915,16430,20395
Punta Arenas,205,64,2568,1795,2005,2003,2007,2009,624,1858,1078,1157,65,345,342,439,12,129,60,78,687.9,52377,53382,2769549,8080730,9252261,13510,43454,52241
Dalcahue,147,27,27,30,1999,1998,2001,2003,77,278,162,191,10,42,112,138,8,35,76,94,50.5,3796,3869,223847,468859,544219,1523,3477,4256
Achao,131,21,15,16,1996,1997,1998,1999,62,146,118,125,8,24,29,34,6,15,34,29,28.2,2117,2157,99457,234895,266940,759,1850,2257
Ayacara,130,22,39,34,2003,1997,2010,2011,89,160,212,200,18,37,113,102,10,30,49,52,38.9,2925,2981,856456,1869662,2456224,6588,14850,20889
Carahue,116,27,21,22,1993,1993,1996,1997,110,166,185,187,14,27,65,64,10,12,29,30,25.7,1926,1963,133382,349858,365776,1150,2800,3499
Puerto Williams,103,20,175,72,2006,1999,1995,1993,300,2869,772,1046,33,449,886,1003,21,221,586,870,131.7,9916,10106,760742,1687804,2093850,7386,17423,22535
Los Vilos,100,38,368,625,2010,2009,2011,2011,150,362,381,395,40,56,70,71,48,99,124,123,73.3,5631,5739,324658,733331,926089,3247,10625,12874
Caldera,96,62,813,1342,2006,2009,2008,2008,389,432,387,385,36,102,57,55,42,86,96,98,225.2,17352,17685,724472,2410085,2854882,7547,30768,37058
Queilen,87,31,15,18,1985,1989,1983,1983,109,335,217,228,15,58,133,139,16,35,45,45,20.5,1536,1565,79917,244807,272637,919,2545,3471
Penco,65,38,433,718,2011,2011,2011,2011,188,357,468,473,49,70,90,90,68,87,97,96,99.2,7652,7799,257889,890207,1074833,3968,18018,22164
Huasco,63,43,1194,2094,2009,2010,2007,2008,514,556,704,708,51,117,132,131,57,78,216,207,115.5,8903,9074,637028,1730131,2296035,10112,44022,55112
Guayacan,63,27,707,1236,2009,2008,2012,2012,248,320,302,296,33,46,42,40,70,112,92,92,170.5,13190,13444,281431,1435513,1654149,4467,27328,33434
Patillos,62,16,486,739,2010,2009,2009,2009,502,743,911,917,77,193,94,92,39,44,76,74,79.8,6120,6238,311038,833018,1211229,5017,21951,28174
Coquimbo,58,50,667,561,2002,2004,2005,2011,343,621,445,435,39,156,64,80,36,83,52,92,160.1,12311,12547,448496,1516026,1868494,7733,30273,35787
Puerto Sara,57,10,411,688,2010,2008,2012,2012,136,554,1287,1327,55,141,165,165,90,201,133,132,100.8,7757,7906,211113,1150444,1359713,3704,23474,29329
Chacabuco,56,12,21,11,1983,1977,1982,1976,252,305,282,318,25,57,55,81,6,30,22,41,15.7,1180,1203,173918,263583,304577,3106,5661,7315
Chacao,55,16,33,25,2007,2001,2002,1999,62,2902,529,580,9,928,3644,4078,6,89,48,30,83.5,6267,6388,676016,1478627,1958481,12291,27860,39398
Pecket,53,16,1864,3550,2002,2000,2005,2005,1413,892,1694,1702,164,128,190,190,66,48,171,171,159.4,12314,12550,839200,2408028,2801331,15834,68105,84002
Puerto Castro,49,24,195,34,1989,1993,2002,1995,267,400,416,431,48,95,54,94,15,78,18,40,66.2,5080,5177,123925,606323,779777,2529,11060,13347
Tortel,48,9,30,8,2007,2001,2003,2005,376,492,293,316,39,81,55,94,4,15,15,28,23.3,1756,1790,177784,415048,561227,3704,8840,12481
Tocopilla,46,22,339,570,2000,2008,2009,2009,206,457,406,432,30,59,104,110,26,74,68,69,42.9,3303,3366,180813,489250,616419,3931,16347,20255
Isla Guarello,45,20,263,317,1998,1996,2005,2008,668,899,1218,1214,102,113,121,126,19,45,43,56,50.6,3847,3921,268812,744391,924852,5974,19439,23985
Puerto Patache,43,20,243,404,2005,2009,2011,2011,138,443,434,464,10,57,79,80,27,33,32,31,26.4,2037,2076,189055,410687,527567,4397,14995,17973
Curaco De Velez,39,13,10,10,2000,1996,2003,2006,72,204,246,237,9,17,28,32,6,29,69,52,8.6,648,660,67329,154786,175368,1726,4134,4974
Barquito,32,19,113,166,2007,2006,2008,2008,323,357,343,345,36,170,45,42,52,78,110,113,41.6,3180,3241,139417,419072,549346,4357,17344,21598
Coloso,31,10,58,99,2006,2008,2011,2011,128,252,331,334,73,98,106,92,19,88,75,75,18.1,1374,1400,61041,132223,167235,1969,6005,7326
Port San Juan De La Juan,30,13,111,207,1991,1994,2009,2010,506,622,1116,1180,94,122,128,129,19,40,66,64,35.5,2698,2750,178371,376310,467816,5946,14765,19249
Mejillones,30,28,657,843,2009,2009,2010,2010,360,485,518,506,56,77,100,118,44,73,101,99,95.7,7166,7304,384270,1179573,1329712,12809,50225,62881
Lebu,30,11,25,30,1996,1995,1996,1996,258,460,640,646,18,38,114,121,124,160,351,356,22.3,1675,1707,210504,466938,530861,7017,16514,19576
Puerto Chanaral,30,21,155,222,2006,2005,2011,2012,237,289,243,233,22,195,50,48,34,49,51,57,51.1,3947,4023,86120,409221,503064,2871,16064,19947
Isla De Pascua,25,10,242,125,1989,1993,1997,1995,2170,2170,2094,2155,278,299,211,322,125,248,131,205,125.3,9500,9683,487713,865153,1262002,19509,62508,83544
Saavedra,25,13,28,28,1994,1994,1996,1996,245,909,879,850,25,77,185,206,45,213,457,472,20.1,1505,1534,198756,440879,501234,7950,18711,22180
Puerto De Corral,19,10,39,45,1997,1998,1998,1999,472,1214,1030,1009,53,106,192,206,122,222,396,375,27.7,2083,2123,259228,579427,662564,13644,32697,38935
Michilla,17,6,25,40,2006,2007,2010,2010,204,263,263,254,179,95,62,52,26,69,88,90,8.3,633,645,34908,93076,126943,2053,7361,9772
Pisagua,16,4,8,5,1992,1999,2006,2003,76,328,81,83,8,43,23,18,5,42,18,18,3.0,228,232,11345,31834,35943,709,1991,2308
Bahia De Valdivia,13,5,12,16,1996,1996,1996,1996,454,497,655,672,45,181,232,226,65,201,543,554,16.8,1265,1289,110706,245566,279184,8516,20042,23758
Ancud,12,12,64,48,1998,1998,1990,1999,314,3912,668,360,26,118,294,182,46,660,2674,1628,70.6,5307,5409,148263,359003,440162,12355,33203,41412
Cabo Negro,11,6,61,82,2013,2013,2015,2015,120,815,827,750,84,123,120,112,39,93,54,53,22.5,1731,1764,93873,264884,313001,8534,30792,38041
Caleta Patillos,10,6,29,39,2001,2004,2001,2002,154,139,168,160,15,30,26,28,30,44,57,65,4.4,336,342,20330,52428,63274,2033,6996,8357
Rauco,8,5,1,1,1989,1990,1987,1985,96,138,122,131,18,20,33,35,10,21,13,13,1.1,80,81,4248,11921,14179,531,1480,1978
Tongoy,7,5,21,33,2002,2004,2002,2002,758,777,606,596,101,94,70,67,47,212,54,45,9.7,737,751,47759,130969,157363,6823,20580,24583
Lota,7,1,6,8,1996,1996,1996,1996,354,354,972,972,35,35,1445,1445,19,19,24,24,8.6,642,655,53853,119456,135809,7693,18106,21463
Juan Fernandez,7,1,6,8,1972,1972,1972,1972,548,548,1235,1235,96,96,276,276,109,109,599,599,3.5,266,272,25549,73295,105331,3650,11897,17111
Arturo Prat,6,4,31,6,2000,1995,2007,1998,609,981,659,774,60,170,107,196,2,18,6,15,17.0,1278,1302,45056,132452,162106,7509,21443,25684
Constitucion,6,6,38,55,1993,1993,1985,1984,1003,897,333,379,146,136,136,144,74,828,193,158,13.9,1051,1071,57970,167712,192048,9662,31189,37388
Puerto Yartou,5,4,9,7,1992,1993,1991,1976,129,1270,351,1042,19,123,193,360,8,282,462,991,11.7,882,899,171808,416290,560173,34362,90311,122050
Ventanas,5,5,31,50,2000,2000,2002,2003,1326,1536,421,381,269,244,193,174,287,265,271,259,20.5,1570,1601,94330,232458,264815,18866,51037,60925
Llico,4,3,3,3,1982,1983,1994,1995,351,747,889,1099,24,27,12,10,319,392,586,610,3.8,285,290,22824,50629,57560,5706,13429,15919
Concon,4,4,61,107,2009,2009,2013,2013,332,461,529,538,60,137,253,253,116,174,329,330,10.6,820,836,45584,101881,125923,11396,36375,44836
Vina Del Mar,3,3,31,52,2009,2009,2009,2008,251,306,276,264,82,60,77,77,44,47,48,46,7.5,578,589,25034,51283,59593,8345,23277,28042
Taltal,3,2,1,1,1991,1990,1991,1991,540,512,542,496,82,74,84,75,2,7,10,8,1.2,89,91,3733,8280,9414,1244,2928,3471
Puerto Percy,3,1,0,0,1989,1989,1989,1989,79,79,140,140,9,9,77,77,13,13,17,17,0.9,65,66,4776,10333,13739,1592,3554,5065
Caleta Clarencia,2,2,1,0,2010,2010,2009,2009,5184,5184,5200,5176,664,664,867,867,1479,1479,2468,2465,10.0,747,761,2668,5473,5898,1334,2968,3351
Cruz Grande,2,2,9,14,2006,2006,2010,2010,625,625,430,426,36,36,36,36,178,178,107,104,4.4,340,347,6752,29652,35944,3376,17071,21608
Bahia Harris,2,2,1,1,1981,1981,1979,1976,593,593,604,628,32,32,29,24,112,112,96,73,1.8,134,136,30147,70062,93686,15073,37857,51623
Puerto Calderilla,1,1,1,2,2011,2011,2011,2011,46,46,46,46,24,24,24,24,13,13,13,13,0.5,40,41,449,3290,3794,449,3880,4770
Punta Chungo,1,1,26,46,2010,2010,2010,2010,834,834,834,834,114,114,114,114,259,259,259,259,2.9,227,232,20488,40550,50295,20488,65408,76049
Tome,1,1,17,33,2004,2004,2004,2004,431,431,431,431,39,39,39,39,49,49,49,49,1.4,108,110,6729,19752,22565,6729,30750,37580
