Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
"Tanzania, United Republic of",1,1,0,1,1981,1981,1981,1981,175,175,175,175,22,22,22,22,5507,5507,5507,5507,35.5,2667,2718,2593,463,711,2593,6733,8572
Greenland,1,1,45,9,1982,1982,1982,1982,7013,7013,7013,7013,524,524,524,524,9,9,9,9,12.3,943,961,36617,206801,449663,36617,211538,408836
Norway,1,1,11,11,2005,2005,2005,2005,8624,8624,8624,8624,947,947,947,947,108,108,108,108,7.7,578,589,75805,168149,191169,75805,178403,211486
Marshall Islands,1,1,2,1,2013,2013,2013,2013,1059,1059,1059,1059,182,182,182,182,0,0,0,0,0.3,22,22,7370,16348,18586,7370,17345,20561
Honduras,1,1,30,40,2005,2005,2005,2005,3090,3090,3090,3090,274,274,274,274,140,140,140,140,7.6,582,594,14985,54715,80787,14985,89659,122439
"Bonaire, Sint Eustatius and Saba",1,1,123,211,2007,2007,2007,2007,4114,4114,4114,4114,510,510,510,510,44,44,44,44,22.3,1727,1761,40689,297979,343564,40689,351371,431938
Virgin Islands (U.S.),1,1,96,160,2013,2013,2013,2013,3197,3197,3197,3197,299,299,299,299,438,438,438,438,23.0,1781,1816,30829,225768,260307,30829,266222,327265
Aruba,1,1,52,56,1992,1992,1992,1992,4002,4002,4002,4002,283,283,283,283,76,76,76,76,19.1,1457,1485,165384,361373,407053,165384,352433,380521
Finland,1,1,99,170,2012,2012,2012,2012,8518,8518,8518,8518,720,720,720,720,142,142,142,142,23.8,1825,1860,203076,577077,683551,203076,636539,746217
Angola,1,1,65,83,1992,1992,1992,1992,7152,7152,7152,7152,797,797,797,797,40,40,40,40,31.3,2373,2418,245708,536885,604750,245708,523602,565333
United Arab Emirates,1,1,860,1641,2004,2004,2004,2004,10898,10898,10898,10898,1484,1484,1484,1484,103,103,103,103,123.1,9536,9719,600780,1132040,1275256,600780,1577625,1905799
