Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Penco,10,10,1330,2087,2011,2011,2011,2011,4345,5124,5197,5248,484,495,607,609,118,129,123,122,144.6,11182,11396,913308,2532045,3280448,91331,376194,463582
Isla De Pascua,8,8,580,74,1997,1997,1998,1997,2032,1795,1887,1924,110,124,120,123,33,35,24,25,166.4,12824,13070,322192,1615802,1902009,40274,174486,186435
Los Vilos,8,8,386,701,2006,2006,2013,2014,1287,1824,1525,1548,191,452,221,205,22,21,13,12,36.7,2826,2880,284968,567597,668052,35621,104693,124235
Puerto Eden,7,7,193,312,2012,2012,2012,2012,1850,1612,1827,1890,166,521,226,186,14,13,15,15,36.7,2805,2859,188742,432164,536473,26963,85529,101774
Quellon Viejo,7,5,276,513,2002,2004,2012,2012,262,1428,5796,6032,34,141,594,595,7,10,17,17,23.5,1818,1853,108466,316552,363473,15495,69728,85412
Queilen,6,2,1,1,2005,2005,2005,2005,234,235,235,235,33,32,33,33,0,0,3,3,0.6,43,43,3761,10789,15504,627,2043,2938
Cabo Negro,6,5,162,241,2011,2012,2010,2010,1892,2036,2332,2324,148,186,307,289,32,39,41,42,32.1,2461,2508,245493,702010,814394,40916,159911,198586
Concon,5,5,350,599,2009,2009,2008,2008,1980,2309,2411,2390,169,241,299,298,1,13,19,18,36.4,2815,2869,271426,727979,893335,54285,194776,238784
Ancud,4,4,96,28,2002,2002,2011,2011,171,581,1787,1659,26,53,143,142,3,3,6,6,5.7,443,451,28914,125699,146292,7229,27290,29649
Ventanas,3,3,676,1247,2008,2008,2010,2010,6278,5815,6017,6080,595,546,582,587,30,25,29,30,59.2,4582,4670,251933,903033,1034501,83978,434251,531480
Michilla,3,3,83,145,2012,2012,2012,2012,839,835,835,835,92,103,104,104,77,64,63,63,7.0,545,556,52656,113858,138322,17552,60663,71445
Bahia De Valdivia,3,3,4,4,1989,1989,1983,1983,238,1279,1228,1189,176,679,1683,1686,36,26,8,8,3.3,251,256,15905,42465,59105,5302,15772,22273
Pecket,3,3,1408,2731,2006,2006,2010,2010,9045,7283,8168,8189,803,647,787,787,41,39,36,36,73.2,5661,5770,595824,1351208,1551183,198608,665712,787034
Quinchao,3,1,0,0,2005,2005,2005,2005,198,198,193,193,27,27,27,27,1,1,2,2,0.3,23,23,1553,4455,6402,518,1687,2426
Vina Del Mar,2,2,63,107,2014,2014,2014,2013,1189,1189,1161,1149,192,192,196,191,119,119,120,118,5.7,444,453,47677,94360,117037,23838,76102,88482
Port San Juan De La Juan,2,2,125,239,2014,2014,2011,2011,1172,1172,1434,1452,174,174,172,172,43,43,8,7,10.3,793,808,121975,235933,262126,60988,152857,181460
Puerto Yartou,2,2,44,76,1986,1986,1974,1974,25748,25748,15130,17204,2258,2258,4019,4040,152,152,279,281,77.5,5821,5933,1891845,4476885,5996117,945923,2444719,3301708
Puerto Natales,2,2,13,2,2006,2006,2007,2007,1033,1033,892,922,102,102,94,98,28,28,28,28,7.4,558,568,6339,43059,74411,3169,19868,31308
Pargua,2,2,60,92,1996,1996,2001,2001,3024,3024,2588,2586,1302,1302,474,469,8,8,6,6,8.5,650,663,66924,188892,282323,33462,133338,180576
Puerto De Corral,2,2,1062,1369,2012,2012,2012,2012,10182,10182,10181,10181,830,830,829,829,218,218,218,218,64.2,4977,5072,278861,818536,935080,139430,637133,778661
Dalcahue,2,1,0,0,1986,1986,1986,1986,225,225,225,225,42,42,42,42,5,5,5,5,0.3,25,25,581,1290,1466,291,684,811
Puerto Chacabuco,1,1,0,0,2004,2004,2004,2004,577,577,577,577,59,59,59,59,3,3,3,3,0.5,35,36,3447,7645,8692,3447,8111,9615
Llico,1,1,3,5,2010,2010,2010,2010,63,63,63,63,29,29,29,29,32,32,32,32,0.6,50,50,3655,5732,7767,3655,8428,10608
Saavedra,1,1,0,0,1994,1994,1994,1994,154,154,154,154,21,21,21,21,0,0,0,0,0.1,9,9,1280,2838,3227,1280,3011,3570
Chacao,1,1,1,0,2015,2015,2015,2015,829,829,829,829,378,378,378,378,205,205,205,205,2.4,180,183,14248,30825,40983,14248,31809,45330
Puerto Castro,1,1,32,7,1973,1973,1973,1973,1114,1114,1114,1114,63,63,63,63,8,8,8,8,10.3,797,812,17316,143323,191131,17316,119587,142172
Pisagua,1,1,41,15,2011,2011,2011,2011,671,671,671,671,49,49,49,49,17,17,17,17,2.2,173,176,15193,66984,77574,15193,57748,62149
