Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Buchanan,14,13,86,145,2006,2005,2009,2010,194,516,260,264,72,151,208,200,14,67,57,49,20.3,1540,1570,54269,138820,183486,3876,14679,18297
Monrovia,6,5,57,108,2002,2000,2011,2011,128,147,223,227,32,60,194,196,24,271,17,15,7.0,539,549,27041,57101,65659,4507,13345,15544
River Cess,5,5,38,70,2001,2001,2008,2008,251,237,207,205,128,126,145,144,4,6,3,3,3.3,257,262,25599,50753,61874,5120,15886,18448
