Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,14,8,159,295,2008,2008,2010,2010,189,263,245,245,127,170,187,185,6,30,14,13,13.5,1043,1063,86035,182856,229561,6145,20140,23961
General cargo,4,3,15,21,2007,2005,2011,2011,205,174,219,208,162,125,241,235,192,180,217,212,11.3,854,871,7812,28524,42116,1953,11685,15957
Miscellaneous - fishing,4,3,2,1,1983,1985,1977,1976,236,860,847,543,16,93,387,324,14,418,139,306,3.3,248,253,6460,14330,16292,1615,3801,4506
Container,3,3,5,6,2005,2005,2007,2007,56,79,104,101,7,32,70,68,63,47,59,58,2.5,191,195,6602,20963,23050,2201,7036,8120
