Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sierra Leone,74,25,396,478,1997,2000,1999,2000,284,1740,357,311,27,369,559,193,44,51,46,46,136.6,10390,10589,545002,1584089,1837968,7365,23791,28562
Guinea,50,31,477,521,2003,2004,2004,2004,339,386,380,383,30,41,40,45,51,56,54,55,89.7,6921,7054,465115,1418209,1592521,9302,30541,35443
Togo,46,30,654,1049,2006,2006,2007,2007,918,934,961,963,105,187,231,234,42,72,59,59,165.3,12696,12940,760137,2281420,2674957,16525,58927,69921
Côte d'Ivoire,36,35,403,622,2002,2002,2007,2007,484,852,517,516,47,118,100,94,48,81,87,85,56.3,4323,4406,338681,848573,1036700,9408,32361,38789
Spain,32,24,1691,2385,2004,2005,2005,2006,2229,2072,2104,2067,150,177,160,158,72,89,78,82,286.0,22092,22516,1697244,5763457,6449725,53039,197062,233135
Ghana,27,27,591,854,2005,2005,2008,2008,774,750,765,779,67,79,73,78,14,38,43,46,59.3,4572,4659,429757,993261,1196755,15917,52119,60992
Cameroon,14,14,587,929,2009,2009,2010,2010,1375,1393,1384,1386,113,119,115,117,10,23,23,21,46.3,3582,3651,392061,844154,1072102,28004,95913,113825
Morocco,13,11,699,893,2005,2005,2005,2005,2210,2251,2257,2253,157,196,203,216,30,40,44,43,128.5,9935,10126,727102,2606406,2904532,55931,212271,252352
Nigeria,12,12,302,504,2007,2007,2012,2012,1007,1069,1125,1133,94,99,101,102,60,135,189,194,32.1,2473,2521,215298,496635,644952,17941,65898,80201
Senegal,11,11,273,338,2003,2003,2004,2005,822,864,814,820,70,72,69,74,34,37,38,43,38.1,2941,2997,208167,589782,688224,18924,63592,74537
Guinea-Bissau,7,3,11,13,1982,1981,1982,1982,761,895,812,799,449,412,536,550,194,154,181,187,72.4,5436,5541,49210,108128,122218,7030,15558,17442
