Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sierra Leone,62,35,375,499,2000,1998,2002,2003,307,586,362,350,31,88,93,78,44,109,62,49,113.6,8701,8868,468247,1511793,1694300,7552,25877,30446
Côte d'Ivoire,61,37,625,873,2000,2000,2002,2002,528,1654,573,558,82,314,307,294,37,124,107,100,177.6,13590,13851,771037,2431020,2841233,12640,45488,55154
Togo,45,21,697,617,2002,2004,2002,2002,862,874,858,863,68,128,67,72,63,61,41,61,150.2,11525,11746,769125,1897071,2243526,17092,48491,55918
Spain,30,29,1628,2775,2007,2007,2009,2009,1821,2083,2103,2105,280,414,460,469,17,27,31,31,170.3,13170,13423,1225714,3068975,3753676,40857,149243,177177
Ghana,28,25,378,606,2004,2004,2008,2009,739,735,768,772,61,82,93,95,72,82,108,114,72.3,5559,5666,398881,1055005,1253105,14246,47207,55872
Gambia,21,7,441,539,2005,2007,2005,2005,705,750,735,740,53,118,102,113,101,97,129,131,90.0,6973,7107,425618,1533773,1672512,20268,74259,86691
France,17,17,1885,3341,2009,2009,2009,2009,3155,3112,3116,3117,429,492,544,548,63,111,121,122,156.2,12093,12326,1234633,2548187,3106594,72625,237947,278229
Guinea-Bissau,9,4,21,26,1985,1986,1988,1988,629,640,634,632,75,93,85,84,141,152,205,209,34.4,2592,2642,45059,123399,139835,5007,14033,16114
Guinea,9,9,56,84,2005,2005,2008,2009,350,332,360,359,39,51,60,57,22,70,100,104,13.6,1049,1069,53526,194437,223203,5947,23809,28317
Morocco,8,8,466,614,2006,2006,2006,2006,2273,2306,2301,2292,190,229,225,224,8,8,7,7,63.3,4885,4979,460847,1523505,1718640,57606,209261,248546
Senegal,8,8,134,213,1998,1998,2002,2002,816,945,850,856,137,274,285,294,104,129,143,151,30.5,2329,2374,157561,413695,502973,19695,67907,84351
Nigeria,8,8,166,227,2007,2007,2008,2009,1418,1695,1468,1438,210,244,259,253,82,104,91,90,43.8,3349,3413,210686,584612,761397,26336,98877,123692
Gibraltar,6,6,334,527,2009,2009,2008,2008,2407,2633,2803,2819,262,481,716,733,10,15,18,18,44.1,3400,3465,200990,749589,900743,33498,162610,199034
Germany,6,6,752,1319,2012,2012,2012,2012,3833,3808,3804,3803,512,496,500,499,74,65,65,65,64.2,4945,5040,475691,1032124,1252911,79282,274862,323870
Brazil,5,5,404,669,2012,2012,2012,2012,2834,2765,2729,2712,241,427,437,417,98,168,179,185,35.3,2735,2788,260559,546108,668204,52112,175125,205343
Denmark,4,4,545,940,2008,2008,2009,2009,4275,4296,4301,4299,602,575,578,581,6,12,12,12,49.0,3773,3845,419421,830107,1029601,104855,334742,389200
Namibia,4,3,170,230,2012,2012,2012,2012,2274,2292,2302,2301,346,447,422,421,16,19,18,18,35.0,2690,2741,86790,316897,467901,21698,129821,177284
South Africa,4,4,385,292,2003,2003,2008,2005,3762,3718,3851,3694,546,518,512,586,10,10,12,9,33.0,2542,2591,216567,670627,864238,54142,197208,234068
United Kingdom of Great Britain and Northern Ireland,3,3,429,436,2009,2009,2011,2008,3206,3211,3222,3205,257,273,252,286,16,19,24,18,31.3,2419,2466,327665,690041,804154,109222,310418,352932
Angola,3,3,128,207,2008,2008,2009,2008,1734,1699,1706,1701,151,275,258,271,42,45,43,43,13.9,1076,1097,66282,255372,322416,22094,119704,150296
Italy,2,2,295,334,2012,2012,2012,2014,3572,3572,3531,3702,397,397,390,472,136,136,132,176,25.3,1960,1997,143437,319274,368775,71719,224384,256648
United States of America,2,2,184,311,2007,2007,2003,2003,5072,5072,5114,5119,562,562,646,655,115,115,99,97,25.4,1953,1991,135381,300190,388964,67690,243007,294248
Belgium,2,2,286,298,2010,2010,2010,2010,3654,3654,3638,3683,517,517,470,612,69,69,71,64,23.9,1846,1881,190561,363700,437595,95280,262677,293692
Portugal,2,2,101,156,2012,2012,2014,2014,2858,2858,2564,2506,299,299,291,288,10,10,9,9,14.6,1123,1145,37991,219318,271819,18996,142764,182041
Singapore,2,2,1561,3056,2005,2005,2005,2005,8679,8679,8677,8678,1085,1085,1072,1078,14,14,14,14,73.3,5677,5786,687533,1363789,1570452,343766,974044,1124881
Argentina,2,2,201,332,2005,2005,2005,2004,3988,3988,3987,3984,466,466,465,462,31,31,30,28,20.7,1601,1632,101989,389447,460588,50994,258329,310451
Mauritius,2,2,1011,1966,2008,2008,2008,2008,5652,5652,5651,5652,1200,1200,1201,1202,18,18,18,18,63.0,4878,4972,442396,877536,1010514,221198,626753,723809
Mauritania,2,2,17,22,1996,1996,2000,2001,1210,1210,1172,1168,158,158,134,131,38,38,40,41,7.4,566,577,35337,101231,114833,17668,52226,60560
