int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Carron,6,5,1988,1988,1992,1997,4434119,5784540,471,511,509,528,3,194
North Ronaldsay,18,12,2011,2009,2005,2004,260595563,442335045,372,789,828,841,38,2833
Burwick,2,2,2010,2010,2008,2008,1735483,2029955,558,558,392,397,1,94
"Craighouse, Isle Of Jura",3,3,1985,1985,1993,1993,4046143,5693858,200,554,861,919,1,90
John O'Groats,2,2,2002,2002,1999,1999,6401574,8401000,1612,1612,1663,1684,2,163
Longhope,1,1,1994,1994,1994,1994,32111,12513,67,67,67,67,0,25
Ardrossan,1,1,2006,2006,2006,2006,392612300,757779191,4641,4641,4641,4641,35,2721
Pennan,6,6,2004,2004,2000,1999,55764442,84519911,701,691,627,595,9,698
Brighstone,3,3,2013,2013,2015,2014,42194739,14939859,148,254,300,265,2,173
Padstow,4,4,2008,2008,2010,2010,297989437,99596566,1741,1683,2281,1853,19,1432
Findochty,3,3,2002,2002,2005,2001,28974161,24643292,659,914,631,646,9,705
Portscatho,8,7,2000,2000,2001,2002,108088281,187292131,836,1353,1013,960,18,1377
Goxhill,3,3,1997,1997,1998,1998,12006338,16562337,748,829,649,592,7,506
Appledore,3,2,1993,1992,1993,1993,8037449,10484827,1096,1191,1088,1041,2,171
Portskerra,3,3,1999,1999,2010,2010,56541858,92365524,812,731,816,817,6,416
Loch Buie (Mull),1,1,1983,1983,1983,1983,97954,94772,86,86,86,86,0,3
Feolin Ferry,1,1,1983,1983,1983,1983,545438,527719,479,479,479,479,0,16
Fort William,3,3,1999,1999,1980,1996,9737972,4182894,627,529,311,420,3,249
Lyme Regis,1,1,2011,2011,2011,2011,217385831,67946424,3683,3683,3683,3683,9,728
Beaulieu,1,1,1997,1997,1997,1997,6605502,11565466,254,254,254,254,1,47
Lulworth Camp,3,3,1996,1996,1996,1995,1550131,2447452,182,330,255,250,0,36
Killyleagh,1,1,2003,2003,2003,2003,183101,213944,390,390,390,390,0,26
Glen Mallan,5,4,2003,2002,2003,2003,109847240,74454954,1994,2027,2028,2026,22,1707
Rosemarkie,1,1,2010,2010,2010,2010,2959275,3885657,1225,1225,1225,1225,1,63
Dunrossness And Fair Isle,7,7,1991,1991,1996,1999,98307094,149046007,760,2136,1010,940,18,1333
Eyemouth,4,4,1999,1999,2004,2005,36067537,62579634,743,852,497,490,14,1088
Whitehills,2,2,2004,2004,2006,2006,8366862,9430909,1345,1345,1526,1415,4,264
Gillingham,1,1,2009,2009,2009,2009,519344,428969,310,310,310,310,1,55
Beadnell,1,1,2006,2006,2006,2006,9991440,14020665,837,837,837,837,2,158
Shobdon,1,1,2012,2012,2012,2012,50996873,84621350,1502,1502,1502,1502,5,403
Ardyne,9,6,2005,2005,2004,2004,437641239,683856026,1779,2154,2572,2574,74,5706
Axmouth,2,2,2000,2000,2008,2011,1471076,2243615,800,800,445,411,1,102
Killough,2,2,1994,1994,1999,2001,1469143,1810422,351,351,409,520,1,42
Granton,11,1,2014,2014,2014,2014,6647926,5008119,69,69,98,98,2,158
Burravoe,3,3,2012,2012,2009,2010,18280406,14192675,347,493,522,414,4,305
Portmahomack Harbor,1,1,2009,2009,2009,2009,3395808,5097162,1380,1380,1380,1380,1,86
Bognor Regis,4,4,2001,2001,2008,2009,6782864,10486878,277,300,242,242,2,186
Kennacraig,1,1,2011,2011,2011,2011,4397433,609669,782,782,782,782,3,198
"Church Bay, Rathlin Island",4,3,2006,2003,1999,2003,2151253,2133006,348,329,228,419,1,80
Ballylumford,1,1,1984,1984,1984,1984,72265,67370,49,49,49,49,0,2
Saint Monance (Saint Monans),1,1,2016,2016,2016,2016,9910,6536,6,6,6,6,0,10
Aber Soch (Abersoch),1,1,2011,2011,2011,2011,7674267,11141290,678,678,678,678,4,320
Newbiggin By The Sea,2,1,2010,2010,2010,2010,6610682,4529716,338,338,338,338,3,242
Bedhampton,2,2,1998,1998,2004,2002,740744,638776,195,195,206,157,1,48
Abercastle,2,2,2004,2004,2003,2002,5943269,8113580,880,880,557,605,2,143
"Ulsta, Yell",1,1,2010,2010,2010,2010,17493,8723,46,46,46,46,0,6
Saint Helier,2,2,1994,1994,1994,1994,1136471,1241175,263,263,286,262,1,40
Broadford Bay,2,2,1988,1988,2006,2006,3858776,5428594,834,834,1092,1090,1,85
Nefyn,2,2,2010,2010,2011,2011,3728046,5412252,725,725,737,727,1,70
Ness,1,1,1988,1988,1988,1988,5422763,2304994,709,709,709,709,2,117
Porthgain,2,2,2000,2000,2013,2014,4011915,6490241,211,211,183,181,0,37
Kilcreggan,4,4,2004,2004,2012,2012,172230022,312338649,1051,1021,1828,1876,28,2153
Saint Helens,1,1,2008,2008,2008,2008,2713471,4134361,679,679,679,679,3,209
Cumbraes,2,2,2000,2000,2005,2005,40621466,64455953,1045,1045,1821,1818,6,500
Port Glasgow,2,2,1976,1976,1965,1964,18622,11559,85,85,32,56,2,135
Cawsand,4,4,2002,2002,2014,2015,80777819,99511767,366,516,347,351,8,535
Hougharry And Loch Eport,1,1,2007,2007,2007,2007,172217,93195,683,683,683,683,1,39
Kirtomy,2,2,1996,1996,1994,1994,7001912,11090073,965,965,1001,1013,3,220
London Thamesport,3,3,2011,2011,2011,2011,67397709,130396786,241,374,667,682,51,3963
Tobermory,2,2,1996,1996,1998,1998,8922319,3821619,1460,1460,720,624,4,288
Loth (Sanday),1,1,1990,1990,1990,1990,683055,204651,886,886,886,886,2,123
Saint Brelade,2,2,2001,2001,1996,1996,1238433,571439,82,82,108,109,1,44
Skeld,2,2,2016,2016,2015,2015,6496614,6000400,2081,2081,1085,1073,3,211
Lochboisdale,1,1,1989,1989,1989,1989,1891780,250510,540,540,540,540,4,281
Burray,2,2,1994,1994,2001,2001,8798981,6162939,475,475,618,620,2,144
Stranraer,1,1,1994,1994,1994,1994,4283603,6528266,1524,1524,1524,1524,1,92
Ballantrae,1,1,2017,2017,2017,2017,560990,814319,218,218,218,218,0,13
Tenby (Dinbych-Y-Pysgod),1,1,2001,2001,2001,2001,398053,517903,136,136,136,136,0,16
Par,2,2,2012,2012,2014,2013,6394005,2730541,1376,1376,1187,631,2,158
Dartmouth,1,1,2000,2000,2000,2000,545136,110472,142,142,142,142,0,17
Grimsay,2,2,2008,2008,2007,2006,8409586,10659372,1042,1042,943,984,2,173
Rostrevor,3,3,2000,2000,2004,2003,10146680,14433905,1268,1408,1473,1464,3,230
Moaness,1,1,1993,1993,1993,1993,1782651,617586,4924,4924,4924,4924,3,202
Bernera (Lewis),4,4,2003,2003,2007,2007,13334386,16771530,697,726,724,726,4,268
Ryde,2,2,2010,2010,2012,2011,3511726,3652070,451,451,551,527,1,87
Lamlash Harbor,2,2,2007,2007,2007,2007,13402806,20479079,700,700,709,711,4,329
Cairnryan,1,1,2000,2000,0,0,0,0,0,0,0,0,0,19
Aultbea,1,1,1998,1998,1998,1998,14419980,15008550,3633,3633,3633,3633,13,1011
Neath,4,4,1999,1999,1997,1997,8661113,13197638,911,978,1017,1049,3,227
Dingwall,1,1,2013,2013,2013,2013,1819217,2271750,909,909,909,909,1,70
Walker,1,1,1990,1990,1990,1990,1563745,420361,701,701,701,701,1,57
Mid Yell,1,1,2000,2000,2000,2000,261463,352595,542,542,542,542,0,29
Barcaldine,1,1,2000,2000,2000,2000,133406,179904,277,277,277,277,0,14
Cumbrae Slip,1,1,2003,2003,2003,2003,113314,212931,91,91,91,91,0,6
Boulmer,2,2,1992,1992,1988,1989,2378600,3033079,467,467,467,445,1,72
London,4,4,2003,2003,2014,2014,61009436,6052903,331,427,595,597,17,1263
Canna,1,1,2001,2001,2001,2001,655639,907852,284,284,284,284,0,15
Wemyss Bay,2,2,2006,2006,2006,2006,5849740,1059198,1112,1112,1113,1103,5,339
"Clachan, Raasay",2,2,2003,2003,1999,1999,191922,77569,315,315,254,255,1,40
Blackness,1,1,2008,2008,2008,2008,5119635,8516386,654,654,654,654,3,220
Isle Of Sheppey,2,2,2002,2002,1999,1999,1551316,2196877,270,270,284,280,1,41
Rothesay,1,1,2011,2011,2011,2011,4845242,546930,149,149,149,149,1,89
Aberffraw,2,2,2006,2006,2016,2016,129575987,237744943,1833,1833,2764,2788,8,611
Lochaline,1,1,1994,1994,1994,1994,490718,707175,307,307,307,307,0,15
Bradwell Waterside,1,1,1995,1995,1995,1995,7341,2028,61,61,61,61,0,28
Shetland,3,3,2006,2006,2010,2010,51978330,89484962,467,471,733,795,5,403
Uig,2,2,1998,1998,2001,2001,3106164,423552,440,440,551,545,2,167
Old Kilpatrick,1,1,1998,1998,1998,1998,1462835,1842853,355,355,355,355,1,41
Reedham,1,1,2010,2010,2010,2010,66075722,106296031,3501,3501,3501,3501,7,535
Newcastle,1,1,1981,1981,1981,1981,1730481,829402,10240,10240,10240,10240,11,860
"Fionnphort, Isle Of Mull",1,1,1988,1988,1988,1988,202904,300069,238,238,238,238,0,8
Barra,1,1,1997,1997,1997,1997,388476,116739,981,981,981,981,7,562
Achiltibuie,1,1,2001,2001,2001,2001,281979,368785,567,567,567,567,1,40
"Scalpay, Outer Hebridies",1,1,2009,2009,2009,2009,2073568,3047324,846,846,846,846,1,46
St Margaret'S Hope,1,1,2008,2008,2008,2008,607701,91844,255,255,255,255,1,51
Rosneath,1,1,1964,1964,1964,1964,62938,7152,30,30,30,30,19,1426
Newtown,1,1,2007,2007,2007,2007,9728904,12925196,1157,1157,1157,1157,2,162
Sandness,1,1,2004,2004,2004,2004,1119800,855262,399,399,399,399,1,65
Balvicar,2,2,2012,2012,2007,2007,41698,18350,154,154,152,123,0,26
Bracadale,1,1,1998,1998,1998,1998,2450460,3636878,817,817,817,817,1,67
West Loch Tarbert,1,1,1979,1979,1979,1979,879026,821040,513,513,513,513,0,25
Ardrishaig,1,1,1979,1979,1979,1979,382389,357164,223,223,223,223,0,12
Findhorn,1,1,2011,2011,2011,2011,9934342,13060678,4114,4114,4114,4114,3,206
Torridon,1,1,2017,2017,2017,2017,1954453,2050126,456,456,456,456,1,51
Scalasaig,1,1,2005,2005,2005,2005,29853,44779,184,184,184,184,0,10
Corran,2,2,1996,1996,1996,1995,2285847,3399261,453,453,453,454,1,54
Barrow On Soar,1,1,2009,2009,2009,2009,977885,1108749,312,312,312,312,1,53
Upholland,1,1,2009,2009,2009,2009,761498,863404,243,243,243,243,1,39
Stourton/Leeds,1,1,2009,2009,2009,2009,1931662,2190163,617,617,617,617,1,102
Porth,1,1,2009,2009,2009,2009,512379,580947,164,164,164,164,0,28
Taddiport,1,1,2009,2009,2009,2009,244949,277728,78,78,78,78,0,15
Westonzoyland,1,1,2009,2009,2009,2009,116751,132375,37,37,37,37,0,8
West Bay,1,1,2003,2003,2003,2003,8430388,14888747,408,408,408,408,1,105
Aird Ma Ruibhe,1,1,2003,2003,2003,2003,332025,59415,350,350,350,350,1,64
Bridgwater,1,1,2004,2004,2004,2004,9057480,14341842,357,357,357,357,6,437
Rudh Re - Red Point,1,1,2003,2003,2003,2003,363896,336337,456,456,456,456,0,31
Voe,1,1,2001,2001,2001,2001,11828654,10561445,1031,1031,1031,1031,5,370
Thurso,1,1,2004,2004,2004,2004,184123,172530,274,274,274,274,0,21
Dunoon,1,1,2010,2010,2010,2010,8597520,11320530,895,895,895,895,2,157
Shapinsay,1,1,2011,2011,2011,2011,12177342,6989820,1075,1075,1075,1075,6,434
