port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Southampton - Yarmouth,1,1,2009,2009,2009,2009,6496209,5365760,3871,3871,3871,3871,9,680
Fawley - West Grinstead,1,1,2009,2009,2009,2009,603744,498683,360,360,360,360,1,68
West Grinstead - Ramsgate,1,1,2009,2009,2009,2009,811481,670270,484,484,484,484,1,91
Whitstable - Swanage,1,1,2009,2009,2009,2009,3725160,3076920,2220,2220,2220,2220,5,349
Swanage - Sway,1,1,2009,2009,2009,2009,2781453,2297434,1658,1658,1658,1658,3,262
Sway - Gillingham,1,1,2009,2009,2009,2009,1092714,902563,651,651,651,651,1,108
Bembridge - Ryde,1,1,2009,2009,2009,2009,1120065,925155,668,668,668,668,2,123
Ryde - Fawley,2,2,2010,2010,2011,2012,3917603,3759828,539,539,583,589,2,148
Fawley - Milton,2,1,2009,2009,2009,2009,4757633,3929726,1418,1418,1418,1418,6,415
Howdendyke - Tees,3,1,1986,1986,1986,1986,358476,539609,139,139,140,140,0,16
Tees - Cromarty,2,1,1986,1986,1986,1986,439838,662082,258,258,258,258,0,17
Tees - Montrose,15,2,1987,1994,1992,1992,2321380,3495840,133,215,161,161,1,92
Tees - Invergordon,4,1,1986,1986,1986,1986,881254,1326541,258,258,259,259,0,33
Tees - Kings Lynn,2,1,1986,1986,1986,1986,241517,363553,142,142,142,142,0,16
Goole - Tees,4,3,1994,1997,2004,2004,2975250,4439451,147,413,466,477,1,72
Berwick-Upon-Tweed - Tees,1,1,1986,1986,1986,1986,71033,106925,83,83,83,83,0,3
Holy Island - Montrose,2,2,1986,1986,1986,1986,388533,444824,170,170,188,171,0,12
Steynton - Boscastle,1,1,2004,2004,2004,2004,10261724,18273336,176,176,176,176,1,93
Selsey - Immingham,2,2,2014,2014,2014,2014,26900870,43899536,465,465,458,456,4,331
Nigg - Gills,6,2,2014,2014,2015,2015,15825399,10396449,99,195,211,217,7,539
Felixstowe - Southampton,4,4,2014,2014,2015,2015,99236632,100638108,221,267,220,220,12,918
Portsmouth - Shoreham-By-Sea,1,1,1987,1987,1987,1987,162648,178900,63,63,63,63,0,12
Howdon - Caister On Sea,4,4,2001,2001,2001,1999,16276429,7588298,201,202,211,205,2,132
Shoreham-By-Sea - Sompting,2,2,1992,1992,1996,1996,586023,800054,86,86,96,103,0,24
Itchen - Portsmouth,2,2,1998,1998,2003,1993,3038561,1095791,594,594,591,341,6,444
Kilkeel - Ballymartin,1,1,2005,2005,2005,2005,3384549,6049115,108,108,108,108,0,19
Portknockie - Burghead,1,1,2013,2013,2013,2013,402910,254745,275,275,275,275,0,18
Heysham - Annalong,3,2,2010,2010,2010,2010,15744485,5202798,342,302,320,328,4,277
Warrenpoint - Heaton,2,1,2009,2009,2009,2009,8507580,2954221,288,288,288,288,2,151
Tranmere - Immingham,1,1,2009,2009,2009,2009,11943711,4147403,809,809,809,809,3,266
Invergordon - Methil,1,1,2013,2013,2013,2013,294136,185971,201,201,201,201,1,46
Anstruther - Lossiemouth,1,1,2013,2013,2013,2013,497713,314685,340,340,340,340,0,28
Lossiemouth - Cromarty,1,1,2013,2013,2013,2013,2011625,1271875,1375,1375,1375,1375,3,208
Cromarty - Lybster,1,1,2013,2013,2013,2013,232267,146853,159,159,159,159,0,17
Lybster - Methil,1,1,2013,2013,2013,2013,1027599,649713,702,702,702,702,1,100
Methil - Rosehearty,1,1,2013,2013,2013,2013,297282,187960,203,203,203,203,0,14
