int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Mullion,2,2,2014,2014,2013,2012,109573160,183424937,1445,1445,1591,1702,10,737
Portloe,15,15,2003,2003,2012,2012,345369158,477329310,946,1295,2082,2083,46,3377
Mostyn,10,4,2006,2001,2008,2007,110534806,43608649,740,996,817,1019,22,1666
Swanage,10,9,2005,2006,2013,2014,464686416,329597088,580,1880,2765,2901,37,2838
Mousehole,8,8,2006,2006,2011,2011,40522141,53255261,436,492,535,508,11,829
Stanlow,247,129,2006,2006,2007,2007,1456735183,2109862487,755,840,859,860,519,39281
Thundersley,25,19,2007,2006,2009,2009,390916256,458917072,567,679,925,925,69,5272
Houton,26,26,2006,2006,2011,2011,6839924600,12836977699,956,3264,3795,3882,640,48914
Fortrose,3,3,2009,2009,2009,2009,5342294,7607305,646,757,764,746,2,137
Auckengill,2,2,2006,2006,2003,2003,30492458,52469711,892,892,491,482,5,384
Orford,40,38,2008,2008,2010,2010,757597094,933144600,209,412,301,317,95,7114
Eisken,11,11,1995,1995,2005,2008,101859739,148807626,1608,2873,2607,2772,36,2698
Methil,27,8,1977,1997,1982,1983,15484136,20612086,413,420,426,424,7,523
Ulva Ferry,2,2,2003,2003,2003,2003,3852117,5891980,810,810,812,810,1,99
Silloth,12,11,1997,1998,1995,1995,16389074,24965751,610,557,602,623,9,663
Portincaple,16,16,2008,2008,2011,2011,1714009304,3134040843,1311,1632,2038,2079,137,10525
Whitehead,1,1,1999,1999,1999,1999,562229,447854,689,689,689,689,0,17
Cockwood,5,5,2005,2005,2000,2001,186135931,104557996,837,1538,2371,2044,17,1305
Chapel Saint Leonards,52,18,1999,1998,1994,1995,80020768,120974575,213,593,348,318,23,1750
Creeksea,37,15,1992,1998,1990,1990,74103759,99183119,956,543,863,853,19,1457
Findochty,6,6,1998,1998,2006,2003,22087390,18639152,402,527,281,272,9,668
Catterline,38,35,2001,2001,2002,2001,159249909,160979631,461,816,720,838,55,4116
North Queensferry,55,39,1993,1998,1998,1999,138458728,201588002,733,1053,951,975,43,3223
Saint Catherine'S Point,33,33,2004,2004,2011,2013,2077352220,2929851519,1178,1795,3465,3416,195,15044
Saint David'S,14,14,2002,2002,2012,2013,173552075,254041242,548,620,540,587,51,3847
Kilcreggan,4,4,2007,2007,2005,2006,11147637,14954319,476,584,628,653,5,383
Silvertown,62,37,1999,2002,2003,2004,196341226,233260253,269,551,518,512,58,4356
Polruan,24,21,2004,2005,2006,2006,81425684,119806735,1099,1126,1140,1155,25,1912
Cadgwith,20,20,2007,2007,2009,2009,607547586,1043258910,623,981,1100,1087,86,6597
Fairisle,31,29,2001,2001,2005,2005,161404275,254162549,348,540,818,845,50,3744
North Ronaldsay,16,11,2011,2008,2001,2001,204712839,373018289,328,850,1209,1353,34,2602
Laxo,1,1,1996,1996,1996,1996,12919,13967,44,44,44,44,0,29
Ruan Minor,17,17,2008,2008,2011,2011,1612938945,2967562996,731,1522,2213,2270,146,11208
Ilfracombe,24,23,2003,2003,2007,2007,225223386,212985502,579,655,701,714,28,2114
Dysart,24,19,1994,1995,1997,1996,18661707,24091825,395,427,367,340,9,638
Perth,4,4,1986,1986,1986,1986,4628777,6554612,615,730,724,735,2,114
Porthleven,18,17,2007,2007,2010,2010,957450690,1697313409,575,1186,1992,2428,94,7136
Stonehaven,1,1,1981,1981,1981,1981,1204137,1424239,803,803,803,803,0,30
Selsey,24,23,2007,2007,2014,2014,2013244654,2605604568,699,1457,2426,2247,175,13465
Campbeltown,52,31,1993,1995,2006,2005,108066590,141088311,255,820,671,900,38,2900
Hope Cove,14,14,2004,2004,2003,2004,665242716,998047712,417,2105,2868,2832,100,7673
Larne,19,14,2002,2002,2003,2004,216916002,132668784,720,1366,1883,1305,73,5554
Wisbech,63,21,1991,1990,1992,1992,48483753,69880031,241,316,483,483,18,1386
Braefoot,258,57,2007,2009,2010,2010,1926050005,2180351448,434,725,620,595,497,36922
Johnshaven,9,9,2004,2004,2009,2009,97985728,141140281,645,788,697,663,17,1253
Scalloway,11,11,2003,2003,2007,2001,6234364,5543600,302,595,350,312,9,705
Walls,4,4,2006,2006,2017,2017,4619366,4428031,359,417,610,578,2,173
Rosehearty,33,29,2001,2001,2001,2001,65711308,95813611,469,565,418,424,28,2114
Dulas Bay,43,42,2005,2005,2010,2010,1362351897,2240079650,742,929,1343,1353,131,9862
Londonderry,147,134,2005,2005,2007,2008,1809407404,2794452257,801,912,1307,1304,264,20119
Axmouth,3,3,2010,2010,2005,2005,496833805,197714036,496,3048,5701,3003,35,2684
Warrenpoint,112,67,2000,2002,2000,2000,245155929,346066376,421,749,689,717,75,5697
Howdendyke,23,15,1998,1998,1997,1997,15736967,22720541,259,386,399,402,6,468
Berwick-Upon-Tweed,9,7,2002,2000,2001,2000,6201093,9094209,365,377,373,375,3,203
Lochinver,24,16,1997,1996,2002,1998,31363371,15647923,2185,2915,3605,3026,71,5324
Eshaness,6,6,1994,1994,1997,2001,9974119,5917766,896,1286,587,510,7,538
Chillington,19,19,2000,2000,2007,2008,89126582,126949355,590,1128,861,829,33,2454
Grimsay,3,3,2010,2010,2006,2006,2318654,3022509,237,294,344,368,1,83
Kettletoft,1,1,1998,1998,1998,1998,7201490,3267238,1131,1131,1131,1131,7,561
Snizort,1,1,2007,2007,2007,2007,19893570,1684725,219,219,219,219,6,446
Finnart,33,24,2008,2008,2011,2011,2550600556,4728030071,842,1610,1878,1932,259,19926
Newhaven,121,33,2005,2002,2006,2005,2021751577,481188305,346,996,1158,1058,533,40063
Road Town,64,26,1998,1997,2006,2006,288096595,305534088,143,636,337,678,84,6418
Portstewart,7,7,2002,2002,1999,1998,15101575,12091125,535,531,197,168,8,625
Oban,11,11,1996,1996,2005,2003,60812831,8809364,237,854,550,421,48,3653
Portnahaven,16,7,2004,2004,2010,2008,14170200,10629038,656,580,532,550,10,722
Scrabster,31,27,1988,1990,1991,1997,79584152,49167342,752,1169,903,828,44,3337
Gosport,53,21,1999,1998,2003,2007,432883252,382634312,140,471,340,885,88,6735
Crombie,17,11,2005,2004,2004,2004,52422851,48283337,442,548,557,516,19,1393
Ballywalter,1,1,2003,2003,2003,2003,119848,135436,256,256,256,256,0,7
Dromore,1,1,2003,2003,2003,2003,251618,284345,536,536,536,536,0,7
Burntisland,24,23,2001,2000,1993,1994,817019586,1020249015,531,1658,3895,4141,144,11051
Scourie,3,3,1986,1986,1985,1986,9683026,9024769,953,1355,1648,1455,9,665
Cloghan Point/Carrickfergus,8,7,2006,2006,2007,2007,33998042,43307327,742,698,743,746,13,963
Coleraine,17,11,1996,1997,1996,1996,25910954,38918098,764,769,740,738,8,564
Cape Cornwall,13,13,2002,2002,2007,2008,94154561,153605072,459,719,949,1019,16,1174
Helford,2,2,2004,2004,2004,2005,486848001,763927402,2673,2673,2653,2998,31,2361
Billingborough,3,3,2009,2009,2009,2009,274316136,435389549,804,5576,2463,2146,44,3413
Newton Ferrers,4,4,2001,2001,2011,2011,104166071,185263695,320,689,1625,1750,11,874
Saint Peter Port,6,6,1990,1990,2012,2012,42052175,50369375,231,215,318,322,6,417
Kimmeridge,2,2,2004,2004,2014,2014,1052538202,2548883670,1388,1388,2592,2606,87,6727
Lyness,35,27,2008,2009,2008,2008,2212781195,4030931151,522,1212,1056,1065,234,17866
Seaford,93,45,2003,2003,2013,2013,2113054608,2441317218,195,1080,3317,2563,187,14338
Port Isaac,2,2,1998,1998,2000,2000,9588427,15079587,1095,1095,1375,1415,2,160
Aberdaron,10,9,2006,2006,2008,2008,357261601,628091475,556,971,1008,1287,31,2361
Colwyn Bay (Bae Colwyn),13,12,2004,2005,2005,2005,33319193,47287620,955,1042,1052,1049,9,680
Stockinish,7,7,2004,2004,2002,2003,14147094,17027224,1220,1245,930,887,6,452
Cove (Leith),2,2,2013,2013,2013,2012,26325832,19070594,488,488,514,566,4,272
Bruray Out Skerries,44,37,1997,1998,1999,1999,797118853,1031717558,1011,1951,1928,1742,161,12154
Whitehall,2,2,1999,1999,2003,2005,8855304,8839745,1449,1449,1393,1383,5,341
Greencastle,18,15,1999,2000,2006,2006,77080502,115346161,809,933,1077,1099,18,1343
Northmavine,25,20,2005,2005,2007,2007,768059372,1376716774,742,1149,796,796,124,9407
Collafirth,5,5,2010,2010,2007,2007,386065982,718132957,886,1387,1603,1642,40,3073
Porlock,10,10,2005,2005,2009,2009,26101807,38761275,502,468,562,555,5,398
Port Saint Mary,16,14,1999,1999,2004,2004,27502839,33641300,186,507,575,525,10,766
Loch Long,9,7,2007,2007,2008,2008,759508896,1403468479,1369,1382,1674,1699,63,4828
Little Haven,17,16,2006,2005,2008,2008,2165319515,1982556713,1187,1326,2066,1989,218,16855
Ayr,31,28,2005,2005,2005,2006,69493769,105943518,820,814,826,831,22,1669
"Oddsta, Fetlar",6,6,1997,1997,1991,1991,8071380,8101054,257,393,521,507,5,361
Stornoway Harbor,13,13,1996,1996,1995,1996,110443178,88512328,615,1176,649,582,37,2781
Whitstable,14,10,1995,1996,1996,1995,7379224,10409633,166,264,240,256,8,617
Groomsport,5,5,2009,2009,2017,2017,286675919,224848711,2107,1497,1757,1498,23,1645
Pierowall,2,2,1988,1988,1986,1986,4785396,2766166,6317,6317,3225,3175,4,308
Skerray,6,6,2005,2005,2009,2009,2192824022,4313426631,927,2690,5585,5684,119,9177
Solva (Solfach),7,6,2007,2007,2007,2007,141406650,241050627,379,792,1110,1165,31,2359
Port Seton,11,11,2007,2007,2013,2013,1146363549,2188599731,427,914,2510,2609,91,6967
Isle Of Whithorn,3,3,1999,1999,2003,2004,6417414,8674558,954,953,950,949,3,196
Hoswick,3,2,2005,2006,2003,2003,74169372,123143080,658,594,654,657,31,2365
Sandwick,10,10,2003,2003,2009,2008,334595681,494419333,726,879,1050,1099,100,7573
Levenwick,3,3,1996,1996,2003,2003,36310121,59584335,619,1006,610,610,12,865
Nairn,11,8,2003,2001,2003,2003,101114105,167035419,448,491,748,773,22,1681
Milford-On-Sea,3,3,2008,2008,2010,2010,794425223,988184572,2914,3620,3199,3481,67,5198
Shanklin,3,3,2007,2007,2007,2007,166121720,180002623,838,1384,1542,1702,47,3651
Saint Michael'S Mount,16,16,2006,2006,2009,2009,370758000,593730673,418,960,1591,1598,39,3019
Ardrishaig,2,2,1996,1996,1996,1996,1109402,1552107,310,310,311,310,0,30
Portavadie,19,5,1988,1989,1990,1990,12509429,15031007,290,285,301,304,4,282
Port Ellen,14,6,1984,1992,2009,2009,48894514,74427375,174,474,1073,1094,8,629
Bournemouth,3,3,2008,2008,2009,2009,11216445,16082024,1138,776,922,910,3,211
Blairmore,6,6,2009,2009,2016,2016,131812304,233952035,1341,1502,1744,1790,15,1173
Ardrossan,2,2,2000,2000,2004,2006,164874258,280897726,2855,2855,1836,1712,28,2119
Kyleakin,2,2,1994,1994,2003,2003,37805361,40143056,3008,3008,5205,5296,10,749
Talmine,9,8,1994,1995,2011,2011,104650999,183373867,540,722,1044,1105,11,821
Millport,1,1,1998,1998,1998,1998,53638,67568,15,15,15,15,1,75
Crail,24,21,2002,2001,2001,2001,77312196,98618082,561,732,883,911,29,2158
Boddam,10,10,2003,2003,2007,2007,47329830,61726305,453,832,374,333,23,1748
Kilkeel,19,12,2005,2004,2011,2012,88544567,146817146,155,745,1318,1434,11,845
"Ham Voe, Foula",29,22,2000,2001,2003,2003,120483066,168756504,588,937,630,677,48,3601
Gorran Haven,8,8,2004,2004,2008,2010,474903711,592436301,2019,2028,3530,4002,46,3535
Newlyn,16,8,1994,1988,1981,1974,2328394,1600952,564,1533,902,1198,23,1728
Charlestown,11,7,2006,2006,2005,2005,32195765,37947824,709,660,682,690,14,1087
Holywood,5,5,2004,2004,2004,2007,35049314,12631864,481,529,333,471,17,1263
Garston,46,34,2002,2004,2003,2004,94235160,142411089,680,780,737,734,29,2206
Glensanda,72,18,1994,2004,1992,1992,2166640724,3675777081,768,913,783,784,203,15349
Milton,24,16,1997,2002,2009,2009,254614484,381244210,183,681,1431,1685,44,3370
Portnaguran And Ness,8,8,2002,2002,2013,2014,479247877,854594739,1964,2118,2598,2716,48,3675
Gourock,5,5,2006,2006,2003,2003,84114890,109839997,793,1456,1834,1807,19,1472
Stromness,6,6,1999,1999,2002,2002,384414818,53356303,487,7798,38732,23012,172,12928
Portscatho,9,8,2001,2001,2004,2004,22443416,33637913,416,721,977,997,9,670
Portreath,3,3,2008,2008,2008,2008,5176090,2216496,75,104,79,85,1,51
Dartford,1,1,2008,2008,2008,2008,620969,859728,246,246,246,246,0,12
Penarth,4,4,2008,2008,2007,2007,40242252,67522296,1182,1529,1908,1949,11,832
Sandwich,13,7,2006,2008,2012,2012,111635978,170776843,60,1215,2220,2246,13,1022
Troon,8,7,1986,1988,2012,2012,138218364,267144564,257,478,1534,1591,13,1005
Chideock,14,14,2007,2007,2010,2011,4132070422,6178859470,2053,4791,7264,9022,290,22409
Saint Abbs,2,2,2008,2008,2012,2012,104524012,196752180,1036,1036,1662,1674,5,412
Great Oakley,36,24,1997,2000,1999,2000,30573082,27439248,202,284,265,288,9,695
Culkein,5,5,2003,2003,1996,1995,45250512,73105137,559,561,571,571,8,588
"North Haven, Fair Isle",2,2,2000,2000,2006,2007,9715875,12015587,474,474,541,559,4,301
Bickington,1,1,1964,1964,1964,1964,161249,98851,2986,2986,2986,2986,2,166
Portavogie,1,1,2000,2000,2000,2000,654651,282311,249,249,249,249,1,47
Portballintrae,1,1,2000,2000,2000,2000,548188,236399,209,209,209,209,0,21
Red Bay,3,3,1997,1997,1995,1995,65533291,60065308,2672,3294,4035,4387,15,1161
Portaferry,1,1,2000,2000,2000,2000,211859,91361,81,81,81,81,0,17
Ravenglass,8,5,2013,2012,2014,2014,1523770,605858,228,326,176,165,3,241
Newcastle,1,1,2000,2000,2000,2000,237076,102236,90,90,90,90,0,21
St Agnes,11,11,2006,2006,2010,2010,638116819,1179764992,568,1167,1837,1918,61,4630
Pen-Clawdd,15,14,2003,2004,2000,2000,85677741,136221691,574,812,637,583,22,1703
Morfa Nefyn,2,2,1991,1991,1992,1993,595043,603018,165,165,160,151,0,19
River Dart,18,18,2008,2008,2011,2010,1201531521,1550843067,1290,1814,2149,2022,135,10371
Gourdon,7,7,2001,2001,2005,2004,22836685,18224884,654,691,715,682,9,672
Middlesbrough,15,9,1995,1997,2002,2001,68859985,106875907,367,1125,829,732,22,1690
Blakeney,8,7,2001,2002,2006,2000,8592788,9620233,350,354,322,267,5,377
"Scalpay, Outer Hebridies",1,1,2015,2015,2015,2015,6161,4762,40,40,40,40,0,7
Ardglass,10,10,1996,1996,2003,2003,47580914,68511244,244,538,1452,1588,8,598
Birsay,1,1,1989,1989,1989,1989,1268274,1313929,245,245,245,245,0,30
Saint Combs And Charleston,9,9,2004,2004,2006,2005,14354651,11106861,429,494,464,529,11,814
Garrabost,15,15,2000,2000,2001,2001,139595145,226878674,813,1045,1092,1106,30,2243
Beadnell,2,2,2006,2006,2007,2007,3786790,5024911,343,343,348,348,1,81
Ventnor,22,21,2004,2004,2007,2006,1506153966,1354946914,782,1641,3094,2435,136,10454
Fishguard,10,8,1997,2001,1983,1993,1101398608,172235498,643,2448,5189,2087,218,16713
Patricroft,16,12,2002,2005,2005,2006,36665630,59174498,627,613,359,334,18,1327
Looe,1,1,2009,2009,2009,2009,3020236,4441017,1232,1232,1232,1232,1,69
Inverness,59,31,2008,2008,2008,2008,91526301,126795782,514,583,574,572,28,2107
Rhu Coigach - Badluachrach,1,1,1984,1984,1984,1984,41095122,4285396,919,919,919,919,10,727
Yarmouth,4,4,2010,2010,2009,2013,18364798,4324364,1587,1770,1662,720,29,2197
South Strome,1,1,2006,2006,2006,2006,1749991,1714333,1371,1371,1371,1371,2,123
Brancaster Staithe,6,6,1997,1997,2010,2010,81416232,133617939,217,707,1667,1689,9,704
Burwick,2,2,2004,2004,2008,2009,17212593,28464414,844,844,488,476,2,183
John O'Groats,2,2,1997,1997,1998,1998,2830066,4182524,477,477,532,559,1,78
Walton-On-The-Naze,12,11,2008,2007,2010,2010,137998914,210777322,446,550,652,668,23,1726
Kirkwall,10,10,1986,1986,1988,1986,14589169,4407826,499,1373,810,831,27,2016
Althorpe,18,15,1998,1998,1997,1998,13502510,19828882,297,393,401,404,5,412
Tyddewi (St David'S),5,5,2006,2006,2014,2012,17746680,10606373,163,1285,96,82,15,1159
Deerness,2,2,1998,1998,1993,1993,7537294,4777325,390,390,466,496,4,287
Appledore,3,2,2002,2006,2009,2001,21606616,17004924,1710,3812,3019,2074,20,1478
Amlwch,7,7,2006,2006,2014,2013,184572275,215673496,811,1313,2334,2292,24,1870
Exmouth,1,1,2009,2009,2009,2009,10850325,15981676,1182,1182,1182,1182,3,198
Penberth,5,5,2008,2008,2007,2007,238598675,317032076,608,1052,1382,1205,36,2774
Shetland,3,3,2000,2000,2009,2009,240056349,447238714,815,1686,2072,2119,25,1876
Donaghadee,5,4,2000,2000,2007,2009,3353573,3159364,302,671,867,844,4,304
Dunvegan,2,2,2004,2004,2003,2003,1505489,1294785,483,483,488,493,2,153
Corpach,12,9,2002,2001,2003,2003,48154966,61111562,1419,1330,1408,1388,14,1030
Perranporth,1,1,2006,2006,2006,2006,4042952,4944734,773,773,773,773,1,78
Littlehampton,9,7,1988,1988,1991,1993,5619028,7818174,290,691,281,268,4,318
Ballintoy,1,1,2003,2003,2003,2003,2171523,2302032,1813,1813,1813,1813,2,142
Isles Of Scilly,21,17,1991,1990,1991,1988,78436878,12274312,180,221,185,190,28,2108
Papa Westray,6,5,2006,2004,2011,2010,12785720,15442737,340,622,631,683,4,299
"Craighouse, Isle Of Jura",1,1,2002,2002,2002,2002,7848093,828277,182,182,182,182,5,353
Burray,4,4,2001,2001,2003,2003,119926566,208207781,717,820,1175,1243,12,906
Galmisdale,1,1,2007,2007,2007,2007,91158,104303,71,71,71,71,0,8
Ardentinny,7,5,2006,2006,2007,2007,336825425,614328126,1000,1254,1610,1690,37,2784
Mallaig,5,4,2011,2010,2013,2013,1615783,1955982,109,210,269,281,1,102
Achiltibuie,1,1,1974,1974,1974,1974,338730,203822,1133,1133,1133,1133,1,82
Craster,1,1,1988,1988,1988,1988,1329921,1385226,238,238,238,238,0,25
Newbiggin By The Sea,4,3,2006,2005,2011,2012,20406354,19004664,456,1161,709,814,14,1068
London,3,2,2001,2000,1996,2001,4899088,1316060,242,239,241,239,2,166
Symbister,13,9,2012,2010,2011,2013,40886143,24148305,532,2884,1139,954,55,4099
Cullivoe,10,8,2001,2001,2009,2009,128519855,154308960,1319,2982,1600,1243,30,2289
Rhu,1,1,2003,2003,2003,2003,4118398,1373526,1090,1090,1090,1090,2,120
Kennacraig,2,2,1998,1998,2009,2007,6645666,973667,639,639,767,671,4,288
Pentraeth,9,9,2002,2002,2004,2004,79578654,135456973,679,1234,907,905,17,1273
Housa Voe,7,7,2003,2003,1987,1994,62306884,27096921,287,1541,1171,607,14,1031
Staithes,10,8,2005,2005,2007,2007,37331553,56953385,438,497,370,352,14,1078
Dartmouth,2,2,1982,1982,1976,1974,2316898,732854,123,123,142,152,1,110
Sheringham,5,5,2010,2010,2012,2012,4835626,6870406,215,311,272,290,3,242
"Hamnavoe, Burra Isle",3,3,2011,2011,2012,2012,6055925,5958167,729,894,691,569,5,383
Kilroot,20,13,1999,2000,2004,2003,26256684,37766354,267,467,376,373,10,774
Southend-On-Sea,26,13,1997,1998,1999,2002,125122976,93529222,204,509,419,539,34,2550
Neyland,119,15,1997,2000,1998,2001,815091342,226641491,189,845,225,340,172,13210
Aith,2,2,2007,2007,2013,2013,37305187,55433281,2424,2424,1514,1510,6,429
Avoch,7,5,2005,2004,2006,2006,20180640,27849842,1057,943,1030,1035,7,565
Burravoe,4,4,2011,2011,2011,2011,15943681,21222672,240,339,547,570,3,239
Prenton/Birkenhead,3,3,2010,2010,2009,2009,877499,1066397,146,337,176,154,1,101
Goxhill,3,3,1993,1993,1992,1994,2707903,3038210,257,494,327,294,2,165
Faslane,6,6,2001,2001,2005,2007,1340852,843348,317,803,760,1007,17,1241
Glen Mallan,9,8,2003,2004,2002,2002,213211722,131261806,1377,1521,2052,1932,44,3353
Scarfskerry,2,2,1990,1990,1998,1998,20029206,18541072,1681,1681,2742,2779,6,466
Hamars Ness,1,1,1988,1988,1988,1988,2929796,1335261,12964,12964,12964,12964,7,528
Leverburgh,3,3,1981,1981,1999,1984,1148463,368990,213,436,519,239,3,191
Balintore,5,5,2007,2007,2005,2006,6884071,6864708,307,450,418,502,3,264
Lochaline,6,2,1982,1980,1981,1980,2495876,2948330,227,1000,392,456,5,402
Folkestone,11,10,2004,2005,2012,2013,870441046,1476831403,364,1870,4161,4529,76,5854
Portknockie,5,5,1998,1998,2003,2003,10229868,13853829,561,688,671,677,4,265
Wick,8,5,2009,2005,2012,2012,14338790,17676820,608,4732,971,891,22,1655
Burton Bradstock,5,5,2009,2009,2009,2007,438417778,357221949,2607,2442,3114,2769,48,3711
Hemsby,22,16,2002,2001,2009,2006,49733890,42224536,292,664,435,364,27,2013
Greatham,1,1,1985,1985,1985,1985,456995,613438,352,352,352,352,0,17
Ardveenish,1,1,2004,2004,2004,2004,132315,118139,525,525,525,525,1,45
Stroma,4,4,2000,2000,2004,2004,359315899,646237465,870,1865,4215,4430,32,2427
Sullom Voe,20,20,2007,2007,2010,2010,1200529562,2232501827,702,1291,1199,1219,190,14274
Yapton,3,3,2006,2006,2012,2010,10200096,6716705,781,604,222,312,2,150
Fishbourne,3,3,2003,2003,2017,2017,68123863,118181533,248,1657,3492,3708,14,1050
Combe Martin,5,5,2006,2006,2002,2003,175208292,76130058,480,867,1553,820,10,747
Wells-Next-The-Sea,8,7,2005,2006,2004,2003,4495454,5998740,164,310,182,188,3,223
Southwick,23,17,1995,1995,1998,1998,19158256,29325738,229,348,347,348,6,488
Kirtomy,3,3,2003,2003,2010,2010,41472285,77098656,425,939,479,467,8,568
Aldersgate,9,7,1994,1994,1993,1992,44204535,5407953,461,480,443,377,19,1419
Bexhill,1,1,2012,2012,2012,2012,115974021,212190612,2822,2822,2822,2822,7,524
Fair Isle,1,1,1989,1989,1989,1989,11463609,2014588,2506,2506,2506,2506,5,340
Craignure,8,4,1985,1984,1985,1985,1810800,2265957,236,232,242,242,1,74
Furnace,13,2,1990,1987,1991,1992,5809200,7901705,290,239,264,273,2,151
Crosskirk,5,5,1999,1999,2007,2009,69308265,96230583,763,1353,749,785,17,1296
Collieston,2,2,2004,2004,2000,1999,29873913,46434593,523,523,375,354,6,484
Heysham,183,11,2006,2003,2005,2004,777998042,276040654,125,494,313,297,235,18117
Keiss,2,2,2001,2001,1995,1996,4991495,5527328,975,975,913,840,1,96
Torbay/Paignton,1,1,1988,1988,1988,1988,284144,172172,1204,1204,1204,1204,1,72
Pembrey,3,3,1993,1993,2007,2006,23749694,9600929,373,327,370,363,2,133
Cawsand,5,5,2006,2006,2016,2016,567630342,1016028909,744,1675,2395,3521,34,2536
Achnacroish,1,1,1972,1972,1972,1972,491422,650018,3413,3413,3413,3413,6,485
Morston,5,4,2002,2002,2003,2003,3186173,4613273,146,193,162,161,1,79
Coll,1,1,1995,1995,1995,1995,971138,1466757,628,628,628,628,0,27
Cemaes Bay,3,3,1996,1996,1996,1996,1222634,1934631,244,222,164,176,1,42
Port Erroll,1,1,2007,2007,2007,2007,90013,79776,353,353,353,353,0,17
Holy Island,2,2,1996,1996,1987,1987,228349,246607,107,107,156,160,0,9
Pennan,10,10,2005,2005,2009,2009,51955091,81064222,514,501,590,599,15,1138
East Wittering,16,6,2003,2005,2003,2007,20458433,22588302,185,312,175,222,9,645
Weymouth,2,2,2007,2007,2000,1997,2136721,2772933,1342,1342,847,791,4,297
Ballymartin,5,5,2007,2007,2007,2008,32328266,49003030,1146,924,625,573,7,529
"Baile Mor, Iona",4,3,2009,2010,2006,2006,5538102,7960270,512,417,1049,1066,2,138
Seahouses,2,2,1992,1992,1993,1995,3983429,4499237,839,839,852,1043,2,144
Fort William,10,10,2002,2002,2003,2003,19305594,28449355,779,766,762,763,6,456
Lynton,10,10,2007,2007,2010,2011,305099624,270322511,939,1313,1476,1179,37,2848
Saint-Anne'S-On-Sea,4,2,2006,1996,2017,2017,104688207,155287189,1232,1232,1124,1124,17,1310
"Saint Margaret'S Hope, South Ronaldsay",5,5,2008,2008,2008,2008,648544610,1190044309,1897,1942,2326,2348,58,4426
Ardyne,13,9,2007,2007,2005,2005,401666862,616688283,863,1348,1614,1618,74,5713
Shifnal,2,2,2001,2001,1995,1998,4664674,2223573,335,335,396,328,1,85
Abbotsbury,1,1,1993,1993,1993,1993,3070850,1142658,355,355,355,355,1,56
Largs,2,2,2012,2012,2007,2007,14845292,3538963,7384,7384,9747,10409,23,1725
Great Wakering,6,6,2009,2009,2015,2015,65460841,112549456,311,358,489,565,12,895
Minehead,3,3,1997,1997,1997,1997,53353304,86047078,1392,1353,1893,1910,9,701
Mevagissey,4,3,1999,2002,2003,2004,6019650,9375458,403,620,543,541,2,132
Whitehaven,6,5,1996,1997,1993,1993,13297756,19715418,909,799,883,893,7,554
Saint Marys Bay,2,2,1990,1990,1995,1995,4275140,5891833,722,722,816,819,2,120
Longhope,2,2,2000,2000,1995,1995,9521980,3980734,9716,9716,7539,3934,32,2400
Loch Ryan Pt,2,2,1997,1997,2001,2000,206506083,43976871,3932,3932,6298,4579,46,3567
Brighstone,3,3,2013,2013,2013,2013,848751405,251478671,4979,4707,6030,4452,46,3593
Neath,8,8,2000,2000,2001,2001,14209949,20155600,908,880,899,899,5,355
Carradale,2,1,1983,1983,1983,1983,1239650,1199380,544,544,544,544,1,44
Portpatrick,1,1,1983,1983,1983,1983,3396156,3285833,2982,2982,2982,2982,1,106
Tenby (Dinbych-Y-Pysgod),2,2,1996,1996,2017,2017,29174025,50111452,407,407,663,670,12,914
"Cuan Ferry, Seil",1,1,2012,2012,2012,2012,66962,63829,335,335,335,335,0,36
Lyme Regis,1,1,2011,2011,2011,2011,31140991,9733472,528,528,528,528,2,155
North Roe To Hillswick,7,5,2004,2004,2004,2004,266684722,478066587,613,692,651,652,30,2261
Tobermory,5,4,1978,1981,1978,1976,34922843,6646964,236,258,288,272,8,645
Beaulieu,1,1,1997,1997,1997,1997,2310971,4046242,89,89,89,89,0,5
Lulworth Camp,3,3,1996,1996,1998,1997,3201497,5106958,522,497,526,523,1,61
Porth Colmon,1,1,2001,2001,2001,2001,2558978,3645795,854,854,854,854,1,52
Hythe,8,8,2003,2003,1999,1997,345998740,403033289,1135,1855,3359,3669,33,2540
Carron,3,2,1989,1990,1989,1989,2578964,3583738,580,593,596,596,1,56
Sumburgh,5,5,1993,1993,1997,2003,104479670,136614620,846,983,868,825,37,2756
Dunrossness And Fair Isle,7,6,1991,1990,2000,2002,82081441,127437811,1586,1289,871,806,32,2384
Padstow,3,3,2007,2007,2007,2007,8695544,13515027,403,384,161,149,2,138
Limekilns,1,1,2006,2006,2006,2006,6685759,9381910,560,560,560,560,3,219
Worthing,1,1,2009,2009,2009,2009,1059657,875259,632,632,632,632,1,86
Gillingham,2,1,2009,2009,2009,2009,5576036,4605712,1662,1662,1662,1662,7,530
Portmahomack Harbor,1,1,2004,2004,2004,2004,3909119,6828181,1189,1189,1189,1189,1,109
Boscastle,3,3,2006,2006,2005,2004,196611013,297437526,1487,1493,1871,2002,20,1520
Shobdon,1,1,2012,2012,2012,2012,8638110,14333595,254,254,254,254,1,62
Southend,2,2,2000,2000,2005,2005,15938647,20926871,1050,1050,1170,1173,6,472
Dunseverick,1,1,1988,1988,1988,1988,85613,18995,67,67,67,67,0,4
