int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ameland,43,41,2001,2001,2008,2009,341339474,355054131,179,366,206,249,54,4085
Noordwelle,49,46,2006,2006,2007,2007,577779703,881909059,347,664,535,573,136,10361
Camperduin,6,6,2012,2012,2011,2011,32168500,44421552,378,520,770,801,6,452
Stellendam,137,65,1995,1996,1996,1997,94366663,76413881,482,1397,1296,1144,167,12527
Scharendijke,64,61,2004,2004,2008,2008,204217278,321099172,284,368,386,386,66,4944
Sleeuwijk,13,10,2008,2006,2005,2007,110668721,26954007,403,782,1176,1025,34,2574
De Cocksdorp,41,41,2000,2000,2011,2012,443803030,650430668,447,2042,823,1008,127,9552
Voorschoten,1,1,2009,2009,2009,2009,20018523,29365508,853,853,853,853,3,190
Colijnsplaat,6,5,1977,1976,1986,1986,1124991,555168,625,1606,2315,1351,13,982
Krimpen,69,42,2001,1999,2005,2006,107578993,150590652,300,625,578,696,55,4104
Burghsluis,16,16,2006,2006,2012,2012,231711163,389765794,372,617,691,691,33,2524
Rilland,69,65,2006,2006,2008,2007,1990059250,2186654883,338,775,907,901,352,26854
Krimpen Aan De Lek,7,7,1996,1996,2015,2015,30440530,37610140,539,929,2059,1993,8,622
Wemeldinge,5,5,1981,1981,1981,1981,2939268,3886613,538,712,525,522,3,205
Volkerak,1,1,1996,1996,1996,1996,17492,11872,79,79,79,79,1,50
Oudeschild,48,29,1996,1996,1998,1999,29432131,20375988,463,1091,694,622,59,4427
Willemstad,25,15,2000,1998,2009,2009,21297032,28859721,84,544,425,361,48,3591
Zaltbommel,9,7,1995,1995,1998,1997,5972267,8285093,280,435,375,371,2,171
Keizersveer,6,2,1985,1986,1985,1985,1781436,2628231,188,190,194,194,1,59
Genderen,1,1,1985,1985,1985,1985,305864,448860,195,195,195,195,0,10
Hank,4,1,1985,1985,1985,1985,1357753,1992525,219,219,216,216,1,51
Nederhemert,6,4,1996,1997,1997,1996,2188647,2968267,179,198,209,211,1,67
Papendrecht,97,36,2007,2003,2007,2007,120744863,183426177,149,390,99,90,30,2242
Vlieland,32,32,1999,1999,2009,2007,57547838,52435696,251,580,219,170,27,1993
Terschelling,57,44,1989,1993,2011,2011,491255768,277858683,313,915,563,344,80,6044
Bovenkarspel,2,2,1964,1964,2017,2017,306399905,355223669,1186,1186,1991,1992,28,2130
Albrandswaard,4,4,2000,2000,1999,1998,9251833,10983665,829,1028,1487,1724,4,333
Nieuwerkerk,3,3,2004,2004,2001,2001,10866360,14359466,1155,1129,1216,1222,3,264
Bleiswijk,2,2,2006,2006,2006,2006,6282700,8893552,1543,1543,1092,1082,3,206
Borgsweer,24,13,2006,2004,2007,2007,13115708,17027867,261,400,415,429,10,752
Middelburg,82,33,2007,2003,2009,2010,120206513,169851699,153,547,268,248,40,3038
Lalleweer,6,5,2004,2004,2007,2007,33353646,51047514,451,531,911,924,5,407
Poortugaal,169,41,2005,2005,2005,2005,987085792,1191966782,639,762,683,697,341,25670
Katwijk Aan Den Rijn,15,15,1997,1997,2011,2012,109816230,151080099,260,489,803,864,23,1750
Lobith,6,6,1999,1999,2008,2008,1087506,1407833,61,116,145,142,1,42
Woudrichem,1,1,1987,1987,1987,1987,212044,322838,162,162,162,162,0,9
Saba,7,5,1996,1998,2009,2010,60250202,66582898,126,950,995,965,14,1051
Walsoorden,28,23,2007,2006,2010,2010,566105330,652918586,327,658,629,664,106,8123
Hansweert,67,41,2001,1998,2004,2004,247727059,401149990,181,533,1412,1636,82,6185
Sliedrecht,7,7,2009,2009,2011,2010,7289754,7172703,497,810,665,603,8,604
Lemmer,2,2,2018,2018,2019,2019,211979,53478,326,326,392,405,2,148
Lelystad,6,5,1990,1994,1993,1993,3427107,4183766,130,350,175,171,3,235
Zwartsluis,1,1,1931,1931,1931,1931,117450,41291,306,306,306,306,0,31
Kampen,4,4,1986,1986,1987,1987,3943111,5137621,820,666,393,446,2,159
Waterhuizen,1,1,1983,1983,1983,1983,213659,272626,191,191,191,191,0,10
Achthoven,1,1,1965,1965,1965,1965,274499,1491395,1468,1468,1468,1468,4,300
Wonseradeel/Makkum,7,4,1972,1970,1974,1974,1206928,1822733,185,138,269,281,2,147
Duivendrecht,14,11,2000,2003,2009,2007,15339263,16069350,268,749,283,286,14,1041
Enkhuizen,4,4,1992,1992,1997,1998,1179668,1913227,74,146,36,35,4,305
Tholen,1,1,1974,1974,1974,1974,13282,20314,14,14,14,14,0,1
Illikhoven,1,1,1974,1974,1974,1974,444171,679349,485,485,485,485,0,22
Leeuwarden,1,1,1974,1974,1974,1974,305775,467676,334,334,334,334,0,14
Overschild,1,1,1974,1974,1974,1974,361145,552362,394,394,394,394,0,20
Standdaarbuiten,3,2,2006,2004,1998,1999,18615480,20441402,66,973,484,443,8,598
Middenbeemster,1,1,1973,1973,1973,1973,930482,1222607,237,237,237,237,0,37
Neeltje Jans,2,2,1992,1992,2004,2004,339032,401618,366,366,600,661,2,117
Steenbergen,3,3,2005,2005,2014,2013,796721,1180046,177,195,200,175,1,43
Hardinxveld,18,16,2012,2012,2012,2012,5031267,4658306,321,505,469,465,13,957
Stavoren,14,5,1978,1968,1984,1984,3681383,3567743,157,188,169,169,4,276
Haarlemmerliede,2,2,2014,2014,2015,2015,166883136,271271134,3249,3249,2945,2872,23,1738
Alblasserdam,9,9,2000,2000,1991,1992,5760408,5891672,129,1401,198,168,20,1478
Landsmeer,1,1,1985,1985,1985,1985,1223682,909395,364,364,364,364,1,102
Usquert,10,10,1990,1990,2006,2006,7191037,3709449,94,124,87,87,2,159
S-Gravenzande,1,1,2010,2010,2010,2010,5348307,5931475,1559,1559,1559,1559,2,155
Oostmahorn,2,2,1988,1988,2007,2002,412422,183649,1455,1455,1003,1053,3,207
Hoogezand,1,1,2006,2006,2006,2006,4362,2068,38,38,38,38,0,5
Stavenisse,1,1,1998,1998,1998,1998,4153,2011,13,13,13,13,1,52
Driel,2,2,2000,2000,2009,2009,236606,406552,5,5,8,8,0,8
Ewijk,1,1,2001,2001,2001,2001,89552,104842,62,62,62,62,0,2
Ketelhaven,1,1,2001,2001,2001,2001,1336228,1564364,931,931,931,931,1,39
Geertruidenberg,2,1,2004,2004,2004,2004,399988,828220,99,99,99,99,1,74
Hendrik Ido Ambacht,18,7,2008,2007,2008,2008,14841793,14455367,380,346,375,367,13,980
Wilnis,1,1,1994,1994,1994,1994,21236,7446,69,69,69,69,0,3
Oud-Zuilen,1,1,2012,2012,2012,2012,639739107,1247491651,7865,7865,7865,7865,46,3597
Gouda,3,3,2000,2000,2003,2003,50507412,57454554,809,1400,1978,2387,7,566
Urk,10,8,1974,1970,1988,1984,624508,335095,200,483,479,312,26,1983
Stein,1,1,2008,2008,2008,2008,8027105,11614783,1434,1434,1434,1434,3,215
Oude Tonge,1,1,1968,1968,1968,1968,2629958,4388028,2859,2859,2859,2859,6,476
Cuijk,1,1,2007,2007,2007,2007,2809643,2297277,1674,1674,1674,1674,3,219
Beneden Leeuwen,5,4,2004,2002,1999,2004,3254678,2691765,180,195,207,207,1,70
Ooltgensplaat,2,2,1998,1998,2001,2005,380375,418678,42,42,33,48,0,13
Dodewaard,2,2,1998,1998,1989,1990,3484499,1629385,259,259,366,278,1,45
Akersloot,1,1,1988,1988,1988,1988,1760619,748367,230,230,230,230,0,19
Veere,3,2,1989,1990,1989,1990,1089459,940984,58,129,63,99,0,22
Nieuwegein,3,3,1989,1989,1996,1999,2055465,2264508,83,301,211,377,1,69
Hellevoetsluis,4,4,1975,1975,1988,1985,119528,86747,85,89,45,36,2,178
Dordrecht,6,5,2005,2005,2006,2006,2606568,3219787,191,232,310,309,8,592
Nijmegen,9,6,2008,2006,2008,2008,2336290,3105806,86,161,135,141,1,94
Millingen,6,4,2011,2012,2010,2010,844156,871546,79,201,77,76,1,100
Kats,1,1,2010,2010,2010,2010,30774,12848,459,459,459,459,0,35
Volendam,1,1,2007,2007,2007,2007,63077649,114469528,2057,2057,2057,2057,6,487
Oud-Alblas,1,1,2008,2008,2008,2008,206493,187604,143,143,143,143,1,45
Roermond,1,1,2009,2009,2009,2009,256608,441574,8,8,8,8,0,3
Goes,1,1,2009,2009,2009,2009,942547,1621949,30,30,30,30,0,17
Vianen,1,1,2009,2009,2009,2009,956789,1646456,31,31,31,31,0,4
Amersfoort,1,1,2009,2009,2009,2009,1805622,3107140,58,58,58,58,0,27
Nes Aan De Amstel,2,2,2012,2012,2009,2009,1998463,3347382,105,105,63,62,0,33
Hekendorp,1,1,2009,2009,2009,2009,1342128,2309553,43,43,43,43,0,6
Ijsselstein,1,1,2009,2009,2009,2009,759304,1306621,24,24,24,24,0,2
Lopikerkapel,3,3,2013,2013,2009,2009,2924217,4993746,95,163,90,90,1,56
Harderwijk,7,1,2018,2018,2018,2018,57611,29467,32,32,32,32,1,62
Veen,2,2,2008,2008,2011,2011,179990,89027,488,488,476,475,1,95
Nunspeet,3,2,2010,2006,1994,1994,1921534,1361096,38,2423,2121,2512,4,297
Nijkerk,1,1,2018,2018,2018,2018,9201,4706,36,36,36,36,0,10
Barendrecht,2,2,1988,1988,1998,1997,9556490,13549414,882,882,1165,1155,3,233
Tolkamer,3,3,2004,2004,2004,2004,376220,449220,74,70,70,70,0,10
Pannerden,1,1,2001,2001,2001,2001,185929,222891,124,124,124,124,0,5
Utrecht,1,1,1987,1987,1987,1987,6483,2366,32,32,32,32,3,210
Katwijk,1,1,1998,1998,1998,1998,173257,235297,104,104,104,104,0,6
Haaften,3,2,2009,2007,2008,2008,721787,955886,119,137,131,132,0,18
Belfeld,1,1,2002,2002,2002,2002,103407,144051,54,54,54,54,0,5
Gorinchem,14,4,2010,2009,2011,2011,7249961,8241804,271,178,256,278,4,328
Muiden,1,1,1986,1986,1986,1986,1150201,1509638,826,826,826,826,0,32
Delft,1,1,1996,1996,1996,1996,3199743,4725896,797,797,797,797,1,107
Kamperland,2,2,1995,1995,1986,1985,263017,246438,151,151,116,114,0,25
Termunterzijl,4,3,1986,1988,1980,1979,524171,857900,160,115,77,95,1,90
Holwerd,1,1,2007,2007,2007,2007,9490761,11211040,171,171,171,171,1,79
Zwaanshoek,1,1,2007,2007,2007,2007,289490,303829,75,75,75,75,1,38
Mandjeswaard,3,3,1936,1936,2001,2001,771708,992348,157,228,464,462,46,3485
Gaarkeuken,1,1,2016,2016,2016,2016,24412564,46956914,260,260,260,260,1,84
Gendt,2,2,2012,2012,2011,2011,451836,570227,36,36,27,27,0,6
Warmond,1,1,1994,1994,1994,1994,14154656,14114439,1828,1828,1828,1828,5,378
Alkmaar,2,2,1998,1998,2011,2011,44238298,54753990,1617,1617,2803,2770,4,270
Streefkerk,1,1,2011,2011,2011,2011,1198680,1481810,81,81,81,81,0,13
Deest,1,1,2011,2011,2011,2011,1361797,1683455,92,92,92,92,1,51
Lochem,1,1,2011,2011,2011,2011,1127526,1393850,76,76,76,76,1,58
Hengelo,1,1,2011,2011,2011,2011,1185923,1466040,80,80,80,80,1,39
Schoonhoven,1,1,2011,2011,2011,2011,11574146,14307974,783,783,783,783,1,43
Laag Keppel,1,1,2012,2012,2012,2012,6328027,10958741,212,212,212,212,1,60
Rijs,1,1,2005,2005,2005,2005,953607,1329696,80,80,80,80,0,28
Aalst,1,1,2012,2012,2012,2012,202342,258405,112,112,112,112,0,5
Stad Aant Haringvlie,1,1,2015,2015,2015,2015,48427292,81219515,1624,1624,1624,1624,8,646
Montfoort,1,1,2001,2001,2001,2001,13360689,19680449,1123,1123,1123,1123,4,292
Ter Apel,1,1,2014,2014,2014,2014,358225,421441,1405,1405,1405,1405,6,484
Huizen,1,1,2009,2009,2009,2009,8965373,12807139,751,751,751,751,1,109
Groningen,1,1,2013,2013,2013,2013,514145,803619,67,67,67,67,0,35
Tiel,1,1,2012,2012,2012,2012,184532,268383,73,73,73,73,0,5
Zeewolde,1,1,2011,2011,2011,2011,1637023,2347411,467,467,467,467,1,66
Wijk Bij Duurstede,1,1,1987,1987,1987,1987,500437,799068,544,544,544,544,0,22
Marknesse,1,1,2013,2013,2013,2013,3423803,4962941,233,233,233,233,8,633
Kortgene,1,1,2015,2015,2015,2015,13587,8152,105,105,105,105,0,10
Dronten,1,1,1983,1983,1983,1983,520585,751145,522,522,522,522,0,22
Haarlem,1,1,2014,2014,2014,2014,1055527,1804712,208,208,208,208,0,22
Meerkerk,1,1,2011,2011,2011,2011,45567,39796,242,242,242,242,0,5
Drimmelen,1,1,2004,2004,2004,2004,558306,662629,360,360,360,360,0,19
Weurt,1,1,2004,2004,2004,2004,276290,327916,178,178,178,178,0,11
Slikkendam,1,1,2010,2010,2010,2010,17133914,31832742,12617,12617,12617,12617,9,655
Ouderkerk Aan De Amstel,1,1,2000,2000,2000,2000,526032,712394,285,285,285,285,0,15
Hindeloopen,1,1,1984,1984,1984,1984,186321,181114,87,87,87,87,0,8
Oud Beijerland,1,1,1996,1996,1996,1996,579145,776439,311,311,311,311,0,18
Franeker,1,1,1916,1916,1916,1916,77707,99539,370,370,370,370,2,150
Lippenwoude,1,1,2011,2011,2011,2011,274115716,518235048,5415,5415,5415,5415,16,1213
Nieuwe Brug,1,1,2001,2001,2001,2001,17861926,27140458,837,837,837,837,10,742
Zwinderen,1,1,1980,1980,1980,1980,326745,618079,402,402,402,402,2,138
