int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Eemshaven,983,519,2002,2003,2009,2009,8049271376,11178270315,418,894,1160,1356,2006,151111
Beverwijk,369,215,2000,2002,2006,2006,2820051265,3847980999,585,951,1159,1248,915,69058
Velsen Noord,362,247,2004,2005,2009,2009,4303126646,6628517223,380,1012,1362,1566,838,63538
Krimpen,80,47,1998,1997,2005,2006,107156841,137805688,207,361,490,526,59,4443
Nieuwdorp,734,401,2005,2005,2002,2003,14655484069,19944647953,512,1144,1773,1852,2680,204026
Brielle,831,481,2007,2008,2010,2011,37257385918,66246928413,650,1325,1787,1879,4779,364695
Werkendam,18,14,2011,2010,2005,2009,4296914,3821279,122,128,160,147,21,1545
Yerseke,32,31,1988,1988,1991,1991,3752587,3883512,140,400,468,597,24,1828
Scheveningen,356,224,1999,2001,2008,2009,4478815091,7185456721,486,871,962,968,838,63281
Maassluis,287,243,2006,2006,2008,2008,11380358867,19448406273,514,1293,1823,1849,1801,137959
Everingen,949,596,2007,2008,2009,2009,16921706802,23569290123,339,867,947,925,2723,206949
Lijnden,353,262,2007,2007,2010,2010,5562013659,9140143059,357,822,1050,1078,1309,99036
Rotterdam Pernis,698,411,2004,2004,2008,2009,5131245931,7205381689,538,884,997,1202,1299,97991
Hoek Van Holland,2543,471,2005,2007,2009,2009,59211048668,77996527522,189,1582,678,1195,7815,591929
Vlaardingen,1928,448,2003,2004,2008,2009,11038460339,11537658231,189,1029,312,624,2739,207643
Neeltje Jans,5,5,2003,2003,1991,1996,361749,204091,347,457,304,210,3,218
Schiermonnikoog,244,197,2000,2001,2010,2010,4117651189,2640429572,328,714,1013,935,391,29701
Spaarndam,136,109,2005,2005,2009,2009,2699359100,4452843327,521,1095,1522,1639,468,35651
Zwartewaal,232,143,2005,2008,2008,2009,10856927574,18994569986,554,1536,1727,1796,1515,115938
Delfzijl,394,201,2000,2002,2005,2005,1123633518,1654025211,394,788,759,766,410,31001
Sas Van Gent,88,70,2000,2001,2009,2010,593825901,977722923,200,501,1203,1450,84,6397
Harlingen,595,242,1996,1996,1998,1999,603182001,677983124,335,693,521,443,656,49294
Stavenisse,2,2,1999,1999,2000,1999,596056,154395,920,920,952,724,1,103
Texel,15,15,2000,2000,2004,2009,46332642,34431276,409,517,493,522,20,1514
Zwijndrecht,212,155,2002,2002,2005,2005,530370259,767208280,470,738,851,844,202,15223
Den Oever,47,29,1982,1981,1984,1979,2879551,2086569,324,589,562,590,61,4562
Zoutkamp,18,9,1965,1968,1969,1966,348602,281810,331,480,332,255,12,929
Lauwersoog,198,76,1980,1983,1988,1981,19606499,11551993,343,1038,834,747,235,17674
Den Helder,376,182,1998,1999,2006,2006,577454891,513428560,560,968,924,794,694,52074
Oudeschild,39,19,1995,1993,1995,1996,12376765,6758381,435,581,525,650,27,2037
Colijnsplaat,5,5,1979,1979,1971,1971,689966,391834,506,2111,1635,1990,8,577
Akersloot,1,1,1973,1973,1973,1973,41111,22935,614,614,614,614,1,49
Ameland,46,44,2003,2003,2009,2008,1192313939,780421501,270,746,702,535,108,8250
Breskens,335,150,1995,2000,2006,2006,625918458,958757806,297,788,752,772,267,20153
Papendrecht,99,40,2007,2003,2009,2009,320180082,532071521,110,410,256,253,57,4331
Rotterdam Centrum,568,264,2002,2001,2008,2006,2581286585,1537850491,226,590,325,685,697,52844
Dinteloord,48,31,2003,2001,2005,2005,45723150,66098090,299,392,392,391,14,1087
Ter Heijde,16,16,2006,2006,2012,2012,399981211,712181379,738,1273,1978,2116,115,8672
Oostvoorne,77,42,2001,2004,2009,2009,1433092054,1543017859,142,573,534,515,197,15074
Camperduin,3,3,2011,2011,2010,2010,43652809,61401637,663,883,1499,1500,5,401
Stellendam,134,61,1994,1995,2003,2004,115867064,136405756,415,898,1581,2038,166,12535
Noordwelle,92,90,2004,2005,2009,2009,1587898022,2586055113,389,950,1125,1252,225,17171
Burghsluis,28,27,2008,2008,2011,2012,1294355826,2277114385,1122,1695,2452,2600,144,11043
Scharendijke,90,82,2004,2004,2007,2007,521827340,812351571,303,586,816,859,126,9549
Voorschoten,1,1,2009,2009,2009,2009,65209645,95657123,2780,2780,2780,2780,8,619
Middelburg,81,36,2006,2000,2011,2011,132971224,191655825,185,477,301,283,47,3545
De Cocksdorp,46,45,2000,2000,2007,2007,489962980,543300340,425,682,918,857,85,6451
Rilland,69,66,2007,2007,2008,2008,1434118557,1668367433,412,741,699,725,225,17046
Valkenisse,49,34,1996,1997,2000,2001,43358828,45323138,257,1228,474,374,57,4272
Vlieland,30,28,1996,1996,2003,2001,48136768,50389505,563,772,484,588,26,1952
Arnemuiden,1,1,1985,1985,1985,1985,41262,20574,359,359,359,359,0,15
Zaltbommel,10,8,1995,1996,1996,1996,2483342,3472299,98,133,141,141,1,70
Keizersveer,5,2,1985,1986,1985,1985,2047523,3029093,273,297,270,270,1,64
Genderen,1,1,1985,1985,1985,1985,545527,800570,347,347,347,347,0,16
Hank,4,1,1985,1985,1985,1985,1567094,2299735,232,232,250,250,1,50
Nederhemert,4,3,1993,1995,1993,1993,1605570,2270119,259,223,227,237,1,41
Hoogvliet,61,41,2005,2004,2009,2010,341751240,532357122,220,608,1104,1188,87,6570
Terschelling,58,44,1989,1993,2010,2006,453852824,363966512,309,612,589,512,78,5904
Hansweert,82,51,2001,1999,2006,2006,341907475,525964189,103,502,1785,2002,92,6995
Urk,18,15,1980,1981,1985,1981,856951,409807,9,278,372,298,15,1129
Krimpen Aan De Lek,6,6,1998,1998,1995,1996,1077498,1347841,167,222,156,143,16,1198
Puttershoek,14,14,2002,2002,2005,2005,41752568,59414002,769,853,840,801,14,1033
Enkhuizen,2,2,1960,1960,2009,2009,6835619,11744426,171,171,219,219,1,80
Sleeuwijk,14,11,2007,2005,2004,2003,53423111,19495712,335,485,539,589,36,2739
Albrandswaard,4,4,2006,2006,2002,2003,12149172,15866713,626,901,985,1025,4,263
Bleiswijk,2,2,2006,2006,2006,2006,7427443,10686124,916,916,1291,1300,4,275
Borgsweer,27,15,2009,2004,2008,2007,44276656,57815688,418,589,964,992,20,1534
Lalleweer,7,6,2003,2004,2002,2002,20647380,30184155,877,766,759,764,7,563
Poortugaal,197,56,2005,2006,2006,2006,1151384099,1440999008,647,840,670,698,368,27717
Katwijk Aan Den Rijn,26,25,1998,1998,2004,2005,146696331,202785796,409,580,638,646,32,2410
Woudrichem,1,1,1987,1987,1987,1987,378539,576326,289,289,289,289,0,13
Saba,7,5,1996,1998,2008,2008,27163099,41395114,105,305,449,600,4,339
Hardinxveld,18,16,2008,2007,2007,2007,4554526,5242024,296,336,323,406,17,1278
Walsoorden,27,20,2007,2006,2008,2008,486158541,543838389,468,995,621,653,65,4960
Sliedrecht,9,9,2007,2007,2006,2006,9271730,13481025,113,442,573,648,6,434
Wilhelminadorp,1,1,1976,1976,1976,1976,124527,72333,733,733,733,733,0,32
Warten,2,2,1996,1996,1976,1974,91583,134801,52,52,66,88,12,907
Lelystad,5,5,1980,1980,2003,2003,2102201,2562087,119,183,127,127,1,92
Zwartsluis,1,1,1931,1931,1931,1931,372235,130864,969,969,969,969,0,25
Lithoijen,1,1,1983,1983,1983,1983,576842,736042,517,517,517,517,0,8
Groningen,2,2,1998,1998,2012,2012,8015490,12422160,664,664,911,925,2,162
Wonseradeel/Makkum,7,4,1973,1970,1976,1975,1876843,2683671,364,307,332,345,1,111
Willemstad,18,12,2002,2002,2003,2003,12769786,19395733,160,426,327,300,20,1467
Hendrik Ido Ambacht,19,7,2006,2002,2008,2008,6382321,5851950,143,134,159,152,7,491
Standdaarbuiten,2,2,2004,2004,1998,1998,9895123,10811958,542,542,418,388,58,4359
Makkum,1,1,1974,1974,1974,1974,209549,320501,229,229,229,229,0,10
Maasbracht,4,3,1980,1982,1985,1983,2397163,1682874,235,228,226,224,1,77
Leeuwarden,1,1,1974,1974,1974,1974,416641,637242,455,455,455,455,0,22
Duivendrecht,11,11,1997,1997,2002,2000,7774298,9666293,312,364,248,244,7,539
Illikhoven,1,1,1974,1974,1974,1974,139628,213558,152,152,152,152,0,8
Oosterhout,1,1,1974,1974,1974,1974,395907,605530,432,432,432,432,0,20
Middenbeemster,1,1,1973,1973,1973,1973,410215,539002,105,105,105,105,9,669
Haarlemmerliede,2,2,2014,2014,2012,2012,31453435,53450663,511,511,555,566,14,1100
Steenbergen,4,4,2008,2008,2013,2013,688952,923871,172,280,154,132,3,224
Alblasserdam,7,7,1998,1998,2005,2004,4040244,4462260,270,341,350,320,10,784
Landsmeer,1,1,1985,1985,1985,1985,1451007,1078334,431,431,431,431,1,111
Usquert,9,9,1991,1991,2009,2009,62821406,53964292,484,1117,765,1275,26,1973
S-Gravenzande,1,1,2010,2010,2010,2010,2040862,2263393,595,595,595,595,31,2328
Oostmahorn,1,1,2018,2018,2018,2018,116807,47099,314,314,314,314,0,18
Hoogezand,3,2,2010,2012,2007,2008,8676,4603,7,18,3,1,0,16
Bruinisse,11,10,1972,1968,1984,1968,798318,500937,156,314,396,384,9,700
Kamperland,2,2,1996,1996,2006,2007,2141488,3336293,216,216,291,324,1,60
Geertruidenberg,1,1,2004,2004,2004,2004,162235,335926,81,81,81,81,5,349
Nieuwegein,2,2,2002,2002,2002,2003,476842,848410,122,122,122,124,2,172
Kats,2,2,1986,1986,1987,1986,739141,566215,2313,2313,2281,2100,2,174
Wilnis,1,1,1994,1994,1994,1994,16602,5822,54,54,54,54,0,4
Gouda,2,2,2007,2007,2003,2003,54129998,62347575,1889,1889,1861,1797,18,1383
Oud-Zuilen,1,1,2012,2012,2012,2012,19646291,38310279,242,242,242,242,6,479
Cuijk,1,1,2007,2007,2007,2007,217972,178223,130,130,130,130,3,247
Dordrecht,8,7,2006,2006,2006,2007,1221555,1404176,110,161,134,128,3,252
Wessem,1,1,1988,1988,1988,1988,1274974,541939,167,167,167,167,0,12
Huizen,2,2,2001,2001,1994,2000,1425848,858982,731,731,180,242,4,285
Lisse,2,2,2000,2000,2007,2010,6216753,7757172,457,457,434,617,1,96
Veere,4,3,1986,1985,1988,1987,5141093,2894106,225,247,279,264,1,97
Nijmegen,6,5,2009,2008,2009,2009,4321171,5015828,364,352,358,366,2,143
Oud Beijerland,2,2,2002,2002,1999,1999,919128,1249270,237,237,222,217,1,38
Wemeldinge,5,5,1988,1988,1983,1982,957111,1276492,224,297,217,210,2,133
Tholen,3,2,2003,2002,2004,2004,71446,147672,17,9,16,17,0,25
Scherpenisse,1,1,2004,2004,2004,2004,87069,180328,43,43,43,43,0,11
Volendam,2,2,1990,1990,2007,2007,107635171,195319997,1784,1784,3497,3508,18,1378
Oud-Alblas,1,1,2008,2008,2008,2008,119240,108332,83,83,83,83,1,108
Roermond,1,1,2009,2009,2009,2009,1432056,2464302,46,46,46,46,0,24
Goes,1,1,2009,2009,2009,2009,36203880,62300155,1164,1164,1164,1164,1,72
Vianen,1,1,2009,2009,2009,2009,1743895,3000920,56,56,56,56,0,8
Wageningen,1,1,2009,2009,2009,2009,1792236,3084106,58,58,58,58,0,8
Amersfoort,1,1,2009,2009,2009,2009,1314105,2261331,42,42,42,42,0,8
Nes Aan De Amstel,1,1,2009,2009,2009,2009,952530,1639128,31,31,31,31,0,16
Hekendorp,1,1,2009,2009,2009,2009,619006,1065194,20,20,20,20,0,3
Ijsselstein,1,1,2009,2009,2009,2009,2152984,3704886,69,69,69,69,0,11
Lopikerkapel,3,3,2013,2013,2009,2009,1515295,2596601,65,65,47,47,4,321
Harderwijk,7,1,2018,2018,2018,2018,54287,27767,33,33,30,30,2,120
Veen,4,3,2010,2008,2014,2013,225671,139245,247,271,294,276,7,530
Nunspeet,3,2,2010,2006,1994,1994,966770,683561,36,1217,1067,1262,2,125
Nijkerk,1,1,2018,2018,2018,2018,3826,1957,15,15,15,15,0,24
Katwijk,1,1,1998,1998,1998,1998,1237455,1680567,741,741,741,741,2,186
Amstelveen,1,1,2005,2005,2005,2005,76211,44737,198,198,198,198,0,35
Lekkerkerk,1,1,2000,2000,2000,2000,454582,655340,221,221,221,221,0,14
Pannerden,1,1,2001,2001,2001,2001,529639,634931,353,353,353,353,0,17
Haaften,3,2,2009,2007,2009,2009,1312830,1721090,243,230,239,238,1,45
Weurt,1,1,2002,2002,2002,2002,293464,408809,155,155,155,155,0,8
Gorinchem,15,4,2010,2009,2009,2009,8934245,8437995,129,454,297,264,5,346
Millingen,4,2,2010,2011,2010,2010,4507819,4255243,532,426,499,484,2,145
Brouwershaven,1,1,1983,1983,1983,1983,33204,22488,48,48,48,48,0,22
Termunterzijl,5,4,1982,1983,1997,1996,2027405,2366091,199,287,288,261,2,127
Hellevoetsluis,4,3,2000,1995,1991,1988,451971,377711,118,219,169,162,5,364
Zwaanshoek,1,1,2007,2007,2007,2007,3356845,3523112,875,875,875,875,1,82
Zierikzee,6,4,1993,1982,1987,1983,605658,978422,130,247,382,475,10,755
Gaarkeuken,1,1,2016,2016,2016,2016,18705666,35979850,199,199,199,199,1,64
Warmond,1,1,1994,1994,1994,1994,49501640,49360992,6393,6393,6393,6393,19,1486
Gendt,1,1,2011,2011,2011,2011,684376,846027,46,46,46,46,0,25
Leimuiden,1,1,2011,2011,2011,2011,1428049,1765356,97,97,97,97,0,16
Deest,1,1,2011,2011,2011,2011,424913,525278,29,29,29,29,0,5
Maurik,1,1,2011,2011,2011,2011,1002792,1239653,68,68,68,68,0,6
Terherne,1,1,2011,2011,2011,2011,1440522,1780775,97,97,97,97,0,14
Loenersloot,1,1,2011,2011,2011,2011,12610013,15588514,853,853,853,853,2,170
Schoonhoven,1,1,2011,2011,2011,2011,10758603,13299799,728,728,728,728,1,76
Rijs,1,1,2005,2005,2005,2005,2800473,3904941,235,235,235,235,1,50
Lobith,3,1,2012,2012,2012,2012,403964,515890,78,78,75,75,0,18
Aalst,1,1,2012,2012,2012,2012,454182,580022,252,252,252,252,0,17
Beneden Leeuwen,4,2,2012,2011,2011,2011,2142027,2323916,244,276,274,256,1,75
Tolkamer,2,2,2010,2010,2011,2012,808884,979284,218,218,198,238,0,33
Stad Aant Haringvlie,1,1,2015,2015,2015,2015,8476449,14216220,284,284,284,284,2,135
Laag Keppel,1,1,2012,2012,2012,2012,6742722,11676901,226,226,226,226,4,282
Volkerak,1,1,1979,1979,1979,1979,769654,342782,4324,4324,4324,4324,3,192
Kampen,4,4,1986,1986,1985,1985,2743090,3471081,263,323,255,276,1,94
Wijk Bij Duurstede,2,2,1997,1997,2004,2004,650677,932299,199,199,234,228,0,21
Montfoort,1,1,2001,2001,2001,2001,119739,176377,10,10,10,10,0,34
Ter Apel,1,1,2014,2014,2014,2014,11311,13307,44,44,44,44,0,8
Stavoren,13,2,1983,1975,1984,1984,4053444,3940076,96,52,157,157,3,204
Swalmen,1,1,1994,1994,1994,1994,4892659,8390304,187,187,187,187,1,44
Drimmelen,2,2,1998,1998,2004,2004,879926,1044417,290,290,499,497,1,46
Mandjeswaard,1,1,1903,1903,1903,1903,4091,6035,34,34,34,34,23,1762
Sint Philipsland,2,2,2000,2000,1994,2005,301420,143755,550,550,145,54,1,45
Zeewolde,1,1,2011,2011,2011,2011,287046,411610,82,82,82,82,0,15
Marknesse,1,1,2013,2013,2013,2013,15721434,22788858,1070,1070,1070,1070,4,310
Ooltgensplaat,1,1,2008,2008,2008,2008,528843,783940,142,142,142,142,0,11
Oude Tonge,1,1,1989,1989,1989,1989,42749,17710,217,217,217,217,0,23
Haarlem,1,1,2014,2014,2014,2014,4339467,7419503,857,857,857,857,1,77
Bovenkarspel,1,1,2017,2017,2017,2017,384712646,446051372,2502,2502,2502,2502,56,4319
Meerkerk,1,1,2011,2011,2011,2011,472767,412894,2515,2515,2515,2515,1,97
Dronten,1,1,1983,1983,1983,1983,601625,868075,603,603,603,603,0,24
Bergen Op Zoom,1,1,2016,2016,2016,2016,87455,42147,176,176,176,176,0,9
Slikkendam,1,1,2010,2010,2010,2010,36349,67532,27,27,27,27,2,182
Ouderkerk Aan De Amstel,1,1,2000,2000,2000,2000,769201,1041713,417,417,417,417,0,21
Holwerd,1,1,1983,1983,1983,1983,6391,2983,35,35,35,35,0,3
Hindeloopen,1,1,1984,1984,1984,1984,3360375,3266466,1565,1565,1565,1565,2,145
Barendrecht,1,1,1999,1999,1999,1999,3506125,4955476,572,572,572,572,1,67
Lippenwoude,1,1,2011,2011,2011,2011,21119314,39927549,417,417,417,417,2,188
Nieuwe Brug,1,1,2001,2001,2001,2001,8876131,13486914,416,416,416,416,22,1667
Zwinderen,1,1,1980,1980,1980,1980,645621,1221274,795,795,795,795,8,572
