Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,8,1,0,0,1975,1975,1975,1975,56,56,69,69,134,134,391,391,146,146,161,161,2.9,219,223,2266,5359,7176,283,732,988
Ferry-pax only,4,1,1,0,1998,1998,1998,1998,495,495,492,492,26,26,31,31,22,22,44,44,0.4,27,28,3241,6601,8315,810,1884,2484
Vehicle,3,3,8,2,2009,2009,2007,2008,40,48,53,53,20,22,28,28,5,6,6,6,0.8,64,65,2501,11025,12769,834,3168,3410
Liquefied gas tanker,1,1,0,0,2007,2007,2007,2007,16,16,16,16,5,5,5,5,0,0,0,0,0.0,4,4,61,178,196,61,336,442
General cargo,1,1,0,0,2003,2003,2003,2003,39,39,39,39,26,26,26,26,12,12,12,12,0.0,2,2,423,1213,1742,423,1378,1981
