,exp_code_str3,exp_name,HS2,description,USD,tonne
0,300,Greece,27," Anthracite, not agglomerated",7386439548.466,12939484.859498
1,300,Greece,39, Polyethylene - specific gravity <0.94 in primary form,692210764.85,355160.882576
2,300,Greece,76," Aluminium unwrought, not alloyed",636426163.259,186224.304162
3,300,Greece,20," Cucumbers,gherkins, prepared or preserved by vinegar",509763726.607,272422.638441
4,300,Greece,72," Pig iron, non-alloy, <0.5% phosphorus",509096110.62600005,795890.7293690001
5,300,Greece,04, Milk not concentrated nor sweetened < 1% fat,362702303.779,104364.677033
6,300,Greece,84, Nuclear reactors,321311926.18799996,52944.229158
7,300,Greece,73, Sheet piling of iron or steel,319123969.497,332152.066614
8,300,Greece,15," Lard, other pig fat and poultry fat, rendered",271657731.378,111149.960783
9,300,Greece,25," Salt (sodium chloride) including solution, salt water",261573687.038,4137192.914404
10,300,Greece,85, Electric motors of an output < 37.5 watts,256129463.225,50705.072902
11,300,Greece,24," Tobacco, unmanufactured, not stemmed or stripped",183962722.905,15093.792947999998
12,300,Greece,08," Coconuts, fresh or dried",172299377.886,294950.90498
13,300,Greece,28, Chlorine,163540031.6,460411.459939
14,300,Greece,74, Copper mattes,150978093.148,24575.382251
15,300,Greece,68," Stone setts, curbstones, flagstones (except slate)",139480244.393,194833.191606
16,300,Greece,22, Mineral and aerated waters not sweetened or flavoured,132703554.784,134226.192931
17,300,Greece,19," Infant foods of cereals, flour, starch or milk, retai",130483245.176,57104.054564
18,300,Greece,32, Quebracho tanning extract,125667594.711,74001.487715
19,300,Greece,21," Coffee extracts, essences, concentrates, preparations",125498011.37,30031.323571
20,300,Greece,38, Artificial graphite,123832308.796,433989.07027900004
21,300,Greece,82, Spades and shovels,114412773.123,7409.116408999999
22,300,Greece,30," Glands and other organs, dried, for therapeutic uses",113831591.642,4077.497189
23,300,Greece,03," Ornamental fish, live",108454117.57,17354.462129
24,300,Greece,48, Newsprint,106130176.666,85761.734942
25,300,Greece,87, Pedestrian controlled tractors,101443339.932,18766.309624999998
26,300,Greece,52," Cotton, not carded or combed",101005333.973,53282.263734
27,300,Greece,33, Essential oils of bergamot,88927071.961,10314.394735
28,300,Greece,94," Seats, aircraft",82485777.441,14917.479444999999
29,300,Greece,34," Soaps, for toilet use, solid",82431245.664,78088.34768
30,300,Greece,61," Mens, boys overcoats, etc, of wool or hair, knit",81541056.79,6094.797183000001
31,300,Greece,07," Potatoes seed, fresh or chilled",81419785.45199999,96472.89471800001
32,300,Greece,95," Rideable wheeled toys, dolls carriages",78319391.79599999,22726.538342999997
33,300,Greece,31," Animal or vegetable fertilizers, in packs >10 kg",73462052.541,259967.56511199998
34,300,Greece,26," Iron ore, concentrate, not iron pyrites,unagglomerate",65812800.028,366760.984218
35,300,Greece,89," Cruise ships, excursion boats, ferry boats",64552689.291,32585.405364000002
36,300,Greece,60," ""Long pile"" knit or crochet textile fabric",53631429.579,8391.531118
37,300,Greece,56," Sanitary towels, diapers and similar articles",42760993.244,13125.552306
38,300,Greece,90," Optical fibres, except for telecommunications",39660038.118,1534.221167
39,300,Greece,23," Flour or meal, pellet of meat or offal for animal fee",39141667.839999996,62453.852079
40,300,Greece,17," Raw sugar, cane",38296495.944,25735.669466
41,300,Greece,02," Bovine carcasses and half carcasses, fresh or chilled",38277466.013000004,23202.401632
42,300,Greece,64," Waterproof footwear (Wellingtons etc), metal toe cap",37726799.332,2187.380618
43,300,Greece,62," Mens, boys overcoats of wool or hair, not knit",37632482.023,1932.447918
44,300,Greece,83, Padlocks of base metal,36112759.909,7873.057035
45,300,Greece,10, Durum wheat,35705603.776,79943.385137
46,300,Greece,44, Fuel wood,35672851.725,49606.960426
47,300,Greece,96," Worked ivory, articles of ivory",32540326.476,7828.919173
48,300,Greece,43," Raw mink furskins, whole",26716049.774,201.988275
49,300,Greece,54, Sewing thread of synthetic filaments,22326749.130000003,7845.439696
50,300,Greece,40," Natural rubber latex, including prevulcanised",20760694.869999997,8104.856087
51,300,Greece,12, Soya beans,20501746.939,28501.662229999998
52,300,Greece,16," Sausages, similar products of meat, meat offal & bloo",20351458.930999998,5441.490951
53,300,Greece,11, Wheat or meslin flour,19374679.762,30261.718547
54,300,Greece,47, Mechanical wood pulp,18305108.333,95108.063778
55,300,Greece,49," Brochures, leaflets and similar, in single sheets",18303463.987,1286.219626
