,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,300,Greece,807,North Macedonia,27," Anthracite, not agglomerated",220413713.049,390261.22465499997,"Greece -  Anthracite, not agglomerated"
1,008,Albania,807,North Macedonia,26," Iron ore, concentrate, not iron pyrites,unagglomerate",5463205.709,275644.6,"Albania -  Iron ore, concentrate, not iron pyrites,unagglomerate"
2,008,Albania,807,North Macedonia,25," Salt (sodium chloride) including solution, salt water",7211981.607,131166.069,"Albania -  Salt (sodium chloride) including solution, salt water"
3,642,Romania,807,North Macedonia,72," Pig iron, non-alloy, <0.5% phosphorus",57500984.202,116316.298073,"Romania -  Pig iron, non-alloy, <0.5% phosphorus"
4,804,Ukraine,807,North Macedonia,72," Pig iron, non-alloy, <0.5% phosphorus",46376517.513,86090.061375,"Ukraine -  Pig iron, non-alloy, <0.5% phosphorus"
5,688,Serbia,807,North Macedonia,72," Pig iron, non-alloy, <0.5% phosphorus",38078398.486,80353.367558,"Serbia -  Pig iron, non-alloy, <0.5% phosphorus"
6,300,Greece,807,North Macedonia,72," Pig iron, non-alloy, <0.5% phosphorus",33769955.868,72503.669465,"Greece -  Pig iron, non-alloy, <0.5% phosphorus"
7,100,Bulgaria,807,North Macedonia,27," Anthracite, not agglomerated",37872126.348,68376.233531,"Bulgaria -  Anthracite, not agglomerated"
8,008,Albania,807,North Macedonia,72," Pig iron, non-alloy, <0.5% phosphorus",34123683.196,60520.355,"Albania -  Pig iron, non-alloy, <0.5% phosphorus"
9,688,Serbia,807,North Macedonia,27," Anthracite, not agglomerated",17877316.277,50331.183079999995,"Serbia -  Anthracite, not agglomerated"
10,643,Russian Federation,807,North Macedonia,72," Pig iron, non-alloy, <0.5% phosphorus",21845233.171,45727.353098,"Russian Federation -  Pig iron, non-alloy, <0.5% phosphorus"
11,100,Bulgaria,807,North Macedonia,72," Pig iron, non-alloy, <0.5% phosphorus",12608708.327,42961.849955,"Bulgaria -  Pig iron, non-alloy, <0.5% phosphorus"
12,688,Serbia,807,North Macedonia,44, Fuel wood,8711515.92,42223.60062,Serbia -  Fuel wood
13,360,Indonesia,807,North Macedonia,26," Iron ore, concentrate, not iron pyrites,unagglomerate",2096077.964,27219.042424,"Indonesia -  Iron ore, concentrate, not iron pyrites,unagglomerate"
14,688,Serbia,807,North Macedonia,32, Quebracho tanning extract,6770260.855,27111.891826000003,Serbia -  Quebracho tanning extract
15,008,Albania,807,North Macedonia,69," Bricks, blocks and ceramic goods of siliceous earths",685230.581,23402.086,"Albania -  Bricks, blocks and ceramic goods of siliceous earths"
16,688,Serbia,807,North Macedonia,17," Raw sugar, cane",6952388.828,22572.397192,"Serbia -  Raw sugar, cane"
17,032,Argentina,807,North Macedonia,23," Flour or meal, pellet of meat or offal for animal fee",8232229.291,22268.43,"Argentina -  Flour or meal, pellet of meat or offal for animal fee"
18,384,Côte d'Ivoire,807,North Macedonia,26," Iron ore, concentrate, not iron pyrites,unagglomerate",2222295.908,18468.424864999997,"Côte d'Ivoire -  Iron ore, concentrate, not iron pyrites,unagglomerate"
19,100,Bulgaria,807,North Macedonia,44, Fuel wood,4069426.023,16857.228194,Bulgaria -  Fuel wood
20,688,Serbia,807,North Macedonia,15," Lard, other pig fat and poultry fat, rendered",11848319.723,15861.800111,"Serbia -  Lard, other pig fat and poultry fat, rendered"
21,688,Serbia,807,North Macedonia,22, Mineral and aerated waters not sweetened or flavoured,2079491.571,13815.918603,Serbia -  Mineral and aerated waters not sweetened or flavoured
22,100,Bulgaria,807,North Macedonia,15," Lard, other pig fat and poultry fat, rendered",8465858.144,13262.058971999999,"Bulgaria -  Lard, other pig fat and poultry fat, rendered"
23,218,Ecuador,807,North Macedonia,08," Coconuts, fresh or dried",5880970.391,13241.938,"Ecuador -  Coconuts, fresh or dried"
24,076,Brazil,807,North Macedonia,02," Bovine carcasses and half carcasses, fresh or chilled",25437765.964,12227.66,"Brazil -  Bovine carcasses and half carcasses, fresh or chilled"
25,376,Israel,807,North Macedonia,27," Anthracite, not agglomerated",6960758.935,12129.480891000001,"Israel -  Anthracite, not agglomerated"
26,300,Greece,807,North Macedonia,25," Salt (sodium chloride) including solution, salt water",848188.414,12013.000548,"Greece -  Salt (sodium chloride) including solution, salt water"
27,792,Türkiye,807,North Macedonia,72," Pig iron, non-alloy, <0.5% phosphorus",7809362.779,11831.634066,"Türkiye -  Pig iron, non-alloy, <0.5% phosphorus"
28,642,Romania,807,North Macedonia,27," Anthracite, not agglomerated",6533931.209,11448.621388,"Romania -  Anthracite, not agglomerated"
29,320,Guatemala,807,North Macedonia,26," Iron ore, concentrate, not iron pyrites,unagglomerate",856452.861,11331.8,"Guatemala -  Iron ore, concentrate, not iron pyrites,unagglomerate"
30,688,Serbia,807,North Macedonia,48, Newsprint,11638049.589,11220.487508,Serbia -  Newsprint
31,170,Colombia,807,North Macedonia,08," Coconuts, fresh or dried",4417828.748,11175.092,"Colombia -  Coconuts, fresh or dried"
