port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Kimi (Kymi) - Psara,2,1,1988,1988,1988,1988,155544,158248,688,688,688,688,1,62
Mesta - Chios,11,4,1989,1989,1989,1989,876837,689424,574,549,749,662,5,358
Psara - Nea Stira,1,1,1988,1988,1988,1988,98310,100018,870,870,870,870,0,35
Nea Stira - Tavros,1,1,1988,1988,1988,1988,42375,43111,375,375,375,375,0,15
Tavros - Keratsinion,1,1,1988,1988,1988,1988,5424,5518,48,48,48,48,0,2
Aegina - Lavrio,3,3,1996,1996,2003,2003,148613,156775,402,471,646,595,1,75
Lavrio - Palaia Fokaia,4,3,1993,1991,1993,1993,338706,332795,811,771,733,741,2,122
Lefkimmi - Karystos,1,1,2006,2006,2006,2006,1515817,2231815,392,392,392,392,0,32
Agia Marina - San Nicolas,1,1,2000,2000,2000,2000,1266471,1750982,544,544,544,544,0,21
Tilos - Kardamaina,3,3,1998,1998,2007,2007,11246668,16644288,289,291,330,327,1,110
Kardamaina - Phserimos Dodekanisou,1,1,2009,2009,2009,2009,2353669,3149625,174,174,174,174,0,28
Skyros - Kimasi,2,2,1988,1988,1989,1989,1031540,1301261,167,167,173,169,0,12
Kimasi - Stylida,1,1,1991,1991,1991,1991,699015,855839,216,216,216,216,0,9
Phserimos Dodekanisou - Pythagoreio,1,1,1991,1991,1991,1991,380700,466110,118,118,118,118,0,4
Pythagoreio - Trikeri,1,1,1991,1991,1991,1991,1498698,1834933,463,463,463,463,0,16
Argostoli - Corinth,3,3,1985,1985,1991,1991,4331132,6096200,510,503,485,534,1,82
Agios Efstratios - Chalkis,2,2,1996,1996,2007,2008,5266296,8354303,311,311,182,178,1,108
Perama - Sigrion,3,3,1999,1999,2014,2013,16529654,17458252,769,640,777,795,4,272
Lavrio - Vouliagmeni,5,5,1982,1982,1972,1969,1873689,2076553,140,1952,1221,1004,9,650
Piraeus - Keramoti,2,2,1971,1971,1978,1975,443849,546204,1765,1765,811,594,7,533
Dafni - Vouliagmeni,1,1,1985,1985,1985,1985,149523,155049,1466,1466,1466,1466,3,234
Skyros - Mykonos,1,1,1978,1978,1978,1978,197073,606531,199,199,199,199,0,7
Thessaloniki - Pyli,1,1,1988,1988,1988,1988,2347722,2611918,770,770,770,770,1,63
Piraeus - Sitia,3,2,1979,1980,1983,1983,1209526,1807536,344,403,450,472,1,99
Lavrio - Nea Stira,5,4,1979,1980,1978,1975,1447559,1126320,759,811,808,799,8,603
Lavrio - Gythio,2,1,1976,1976,1976,1976,468184,381907,661,661,661,661,3,212
Lindos - Kastellorizo,1,1,1988,1988,1988,1988,894057,989125,140,140,140,140,0,26
Patra - Methoni,3,3,1986,1986,1991,1993,1199006,1804540,199,190,193,195,1,96
Methoni - Eleusina,2,2,1990,1990,1991,1991,974605,1567088,246,246,248,251,1,64
Perama - Sifnos,1,1,1997,1997,1997,1997,34546827,2519503,7410,7410,7410,7410,27,2037
Sifnos - Ios,12,3,1996,2000,1997,1997,23754604,1869838,714,939,1419,530,15,1116
Agios Efstratios - Larimna,1,1,2007,2007,2007,2007,1785802,2356087,293,293,293,293,0,28
Perama Geras - Plomarion,2,2,1996,1996,1988,1989,78993,88978,531,531,664,605,1,50
Limnos - Ierissos,2,1,1986,1986,1986,1986,659906,676043,3402,3402,3402,3402,5,376
Sigrion - Perama Geras,2,2,1996,1996,1986,1986,1592433,1632416,8224,8224,13382,11093,10,749
Perama Geras - Petra,1,1,1986,1986,1986,1986,427518,437973,4407,4407,4407,4407,3,203
Revithoussa - Kapsalion (Kythira),1,1,2017,2017,2017,2017,26274534,51078798,322,322,322,322,5,376
Rizes - Kapsalion (Kythira),1,1,2017,2017,2017,2017,7373909,14335188,90,90,90,90,1,82
Kapsalion (Kythira) - Salamina,2,2,2014,2014,2015,2015,22138418,43045041,136,136,136,136,3,235
Salamina - Rizes,2,2,2014,2014,2015,2015,19509530,37316563,137,137,140,141,3,201
Agios Nikolaos - Kissamos,1,1,2006,2006,2006,2006,1213834,1091869,8796,8796,8796,8796,2,180
Agios Efstratios - Skopelos,1,1,2004,2004,2004,2004,1032007,1482869,395,395,395,395,0,20
Zakynthos - Mesta,1,1,2006,2006,2006,2006,1702766,2198166,346,346,346,346,0,18
Vouliagmeni - Kimolos,1,1,2007,2007,2007,2007,25306050,47352938,412,412,412,412,2,155
Drapetzona - Leonidion,2,2,2008,2008,2008,2008,34171421,3883283,220,220,273,274,7,580
Zakynthos - Mykonos,4,2,2008,2009,2009,2009,90157556,9010673,225,282,243,230,23,1785
Mykonos - Leonidion,1,1,2008,2008,2008,2008,39118978,4460206,422,422,422,422,8,612
Neapoli - Kefalos,1,1,2015,2015,2015,2015,1713795,3114164,27,27,27,27,1,93
Samothraki - Stratoni,1,1,1988,1988,1988,1988,1664208,1851486,546,546,546,546,1,44
Pyli - Igoumenitsa,1,1,1988,1988,1988,1988,2672639,2973398,877,877,877,877,1,68
Lardos Rhodes - Agioi Theodoroi,1,1,2007,2007,2007,2007,7921320,13453330,340,340,340,340,3,204
Othoni - Lefkimmi,1,1,2007,2007,2007,2007,8080202,13723170,347,347,347,347,1,62
Hydra - Andros,1,1,1991,1991,1991,1991,19730,10720,146,146,146,146,0,4
Vouliagmeni - Andros,1,1,1991,1991,1991,1991,11292,6136,84,84,84,84,0,3
