int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Thessaloniki,791,442,2000,1999,2006,2007,6326177118,9440936919,393,730,647,688,1430,109542
Kos,87,78,1991,1991,1992,1992,218031806,304624642,528,748,716,777,89,6709
Piraeus,427,271,2002,2002,2008,2009,10933506526,8166418460,531,858,824,850,1381,106566
Diafanion,26,26,2000,2000,2002,2002,797905241,1422954605,444,1062,1263,1303,101,7770
Petra,59,57,1991,1990,2000,2000,170551292,257904316,296,503,402,407,38,2908
Inousses,69,56,2002,2000,2007,2008,1767033319,2969611216,560,1473,1738,1797,192,14773
Keramoti,11,11,1992,1992,1992,1990,5891595,4529792,2485,5987,4897,4428,53,3952
Kastellorizo,64,58,1993,1992,1998,1998,520252721,778640360,509,908,720,790,92,7057
Lavrio,297,211,2000,2002,2006,2007,7188347885,11481039064,514,1169,1166,1247,902,69475
Mytilini,93,85,1991,1992,2003,2004,317598717,487160307,415,659,609,607,81,6146
Koufonisi,2,2,1990,1990,1989,1993,1965795,1678043,1472,1472,810,460,2,164
Vassiliki,22,21,1988,1987,1986,1986,73609396,109831863,650,972,1156,1222,13,958
Ithaki,14,14,1989,1989,1996,1996,256725739,390929619,643,1213,2368,3575,26,2030
Karkinagri Ikarias,58,57,1998,1998,2006,2006,1057607614,1691764060,282,1004,961,1068,149,11437
Keratsinion,2920,641,2005,2006,2011,2011,159528521602,157102381088,541,1030,1265,1261,14776,1142125
Souda,64,48,2000,2000,1999,2001,1763431013,1211882907,534,1356,835,1232,432,33243
Rio,13,13,1996,1996,2002,2003,32770492,45126255,752,575,806,830,18,1369
Agios Efstratios,108,102,1999,2000,2009,2010,1402136836,2464203207,421,831,680,728,227,17447
San Nicolas,94,79,1997,1999,2004,2004,612630822,983586535,726,943,921,920,114,8754
Loutro,9,9,2001,2001,2012,2014,271468196,467525995,505,857,907,966,31,2359
Sitia,72,47,1994,1995,2002,2003,483412365,709405239,508,783,803,813,102,7832
Methoni,103,96,1999,1999,2008,2008,1810355115,2238369203,598,962,1295,1153,245,18096
Gavdos,58,53,2004,2004,2004,2005,1891258813,3014360705,826,1191,1161,1227,324,24885
Pythagoreio,29,26,1983,1983,1988,1989,55261969,73308755,367,482,397,416,31,2343
Naxos,13,12,1994,1993,1998,1998,61169624,76380897,351,630,538,470,36,2720
Agia Kyriaki,16,14,1993,1994,1989,1999,108559052,103792354,609,2015,1192,775,50,3741
Alonnisos,28,26,1993,1992,2001,2001,85839022,125127393,430,577,679,684,26,1979
Tsingeli,37,31,1988,1989,1995,1996,73985113,109363014,317,502,510,532,18,1413
Petries,15,13,1997,1995,2004,2004,92835782,141685710,802,1049,989,999,16,1250
Tinos,13,10,1996,1999,1993,1992,279893040,119618708,888,4935,2027,1116,84,6343
Megara,5,5,2012,2012,2010,2010,11353713,16706280,1147,1488,330,287,49,3659
Gavrio,162,152,2004,2004,2009,2010,3899271609,7210212347,546,824,854,878,500,38586
Faneromeni,1,1,2011,2011,2011,2011,15770390,24928788,1732,1732,1732,1732,4,333
Elevsis,46,41,1996,1996,2003,2002,210745028,243539495,444,959,1409,1211,92,6967
Perama Geras,43,42,1991,1991,1993,1993,74745399,99581209,327,508,273,283,27,2069
Folegandros,13,12,1996,1996,2002,2003,123484104,200859408,515,1110,767,746,17,1309
Sifnos,14,13,1997,1997,1996,2000,99068370,32773290,481,1149,1033,868,65,4941
Tilos,45,43,1993,1993,2006,2004,748390649,709488852,476,635,1389,1205,112,8596
Oia Kyklades,3,3,1986,1986,1985,1984,5347004,7611487,526,602,552,553,2,130
Kimolos,61,55,2006,2006,2009,2009,1457781716,2353871249,994,1523,1882,1907,181,13968
Thisvi Port,97,69,2001,2005,2009,2009,1312518332,2106345028,683,1196,1481,1504,175,13392
Kithira,34,34,2003,2003,2005,2005,393692252,699964339,426,654,684,713,61,4707
Iraklion,27,24,1996,1997,2006,2010,590424645,688032217,597,902,869,1225,169,13010
Agria,36,30,1996,1997,1999,1998,117152923,175516097,652,674,698,694,38,2899
Mesta,85,68,2002,2002,2006,2006,3911337124,4121414871,745,1201,1782,1427,566,43790
Lakki,43,25,1997,1994,2000,2000,1058135807,1865266379,895,1055,1328,1353,113,8720
Lipsi,33,30,1994,1995,2001,2002,651414854,1131929762,421,1303,1772,1846,75,5775
Phserimos Dodekanisou,44,41,1995,1997,2001,2001,334073053,539431834,549,755,947,961,53,4070
Othoni,82,81,1998,1998,2006,2007,1161805483,1655599519,547,724,783,802,151,11588
Rizes,23,23,2003,2003,2008,2007,340168780,458985449,486,697,702,752,62,4770
Argostoli,37,35,1998,1999,2006,2009,830585131,1035871926,481,1408,811,947,122,9389
Patra,973,113,2004,1999,2005,2005,22321240324,5952992694,568,901,779,709,5687,439026
Lixuri,57,50,2001,2001,2005,2006,1023986081,1536634580,574,669,808,900,127,9786
Kalymnos,60,55,1993,1994,2006,2006,825848723,1260830231,511,1273,1766,1740,144,11012
Molyvos,282,255,2003,2003,2010,2011,2761596378,4817337200,211,346,338,338,423,32621
Larimna,21,17,1994,1994,2002,2002,48275786,70676314,376,844,603,615,14,1045
Heraclio,42,30,1999,1996,2004,2001,931319651,185531320,429,945,797,647,298,22961
Pilos,47,45,1995,1995,2007,2006,412905237,555120325,558,698,691,682,64,4840
Lardos Rhodes,31,26,1999,1999,2013,2014,1133227853,2067756915,508,3277,2691,3152,119,9172
Nisyros,56,48,1996,1998,2005,2005,661903915,965142899,626,1225,1095,1163,142,10868
Astakos,20,19,2001,2001,2008,2009,447793610,345479559,641,1163,1434,866,97,7450
Karpathos,24,24,1999,1999,1994,1996,1355495418,1734084538,1151,3931,2963,2504,110,8466
Palaia Epidavros,4,4,2000,2000,2005,2005,25237888,34750319,928,1032,814,852,7,515
Stratoni,10,10,1993,1993,1995,1995,16112324,24468842,468,676,673,694,7,546
Agia Pelagia,101,99,2000,1999,2007,2007,1574406000,2730770659,535,809,898,913,174,13423
Kalamata,87,79,2004,2004,2009,2007,6989925352,10063232470,875,1619,1994,1980,801,58150
Sougia,18,17,1990,1990,1995,1995,68869883,85087581,643,949,835,920,29,2169
Zakynthos,97,84,1994,1995,2000,2008,1188224288,1041860408,548,1438,1116,1377,268,20542
Rhodes,260,156,1991,1993,1996,1994,2320652095,1572879015,488,1653,785,904,702,53714
Samothraki,12,9,2001,2000,2001,2003,577826660,829966279,1782,3925,3591,3252,117,8951
Delos,5,5,2000,2000,2005,2005,105331550,167623762,2193,2660,3320,3375,22,1670
Volos,39,35,1995,1994,2004,2004,119343403,175909663,610,508,692,713,34,2611
Elefsis,182,147,2004,2005,2010,2010,5428392003,9080824614,709,1224,1412,1421,664,51254
Eleusina,232,183,2001,2001,2007,2007,2053823045,3200548275,529,835,892,879,574,44040
Kapsalion (Kythira),26,26,2003,2003,2003,2005,725733333,1183805603,654,1118,1222,1249,83,6278
Chalkis,34,34,1996,1996,1999,1999,62349870,84009728,383,657,418,398,25,1898
Ierapetra,37,30,1999,1998,2005,2006,600054953,840493754,550,1287,1055,1150,106,7904
Thisvi,35,33,2001,2001,2006,2007,376053255,596495231,680,883,924,938,58,4447
Evdilos,14,14,2001,2001,1999,1999,136172379,188493831,562,774,598,625,20,1522
Kyllini,23,23,1994,1994,1999,2000,108570118,139668528,685,965,958,1167,32,2435
Syros,151,137,2001,2002,2003,2005,1718705794,2456572366,681,1433,975,1024,388,29686
Avlida,13,13,1990,1990,1985,1992,95672730,39065035,549,1057,1299,499,42,3215
Alexandroupoli,36,31,1999,1999,2007,2006,149609969,159858573,575,2847,780,685,74,5609
Perea,11,11,1982,1982,1998,1998,35812810,58151976,717,1962,387,363,26,1971
Revithoussa,80,56,2005,2007,2003,2005,4930277081,7386346916,760,790,939,860,560,40705
Amaliapolis,36,34,1992,1992,1997,1998,71772905,106071117,309,458,441,439,15,1112
Arki,41,37,1990,1991,1996,1997,194219761,282181056,465,924,994,985,49,3717
Limni,6,6,1995,1995,2011,2011,92709749,149533862,501,1017,2183,2299,11,878
Seriphos,9,9,1994,1994,1998,1999,82229988,106291563,519,1416,1851,2256,19,1448
Nea Karvali,168,123,1997,1996,2004,2005,775753699,1165913913,304,809,887,880,204,15558
Eretria,12,12,1999,1999,2006,2003,23838727,23938444,516,2714,803,584,31,2359
Lefkimmi,33,25,1992,1993,1981,1994,524837073,182489063,489,2292,1771,928,133,10101
Igoumenitsa,174,19,1999,1995,2002,2002,3487702680,757845200,400,1545,678,617,1013,78105
Syvota,12,9,1995,1993,2004,2000,234226082,54028268,677,2697,826,822,81,6239
Spartochori,3,3,2005,2005,2008,2007,122401316,33552789,1676,1761,1357,1674,35,2689
Karystos,110,106,1997,1997,2005,2006,1054971290,1704144375,539,813,864,857,173,13199
Dafni,19,19,1993,1993,1999,2002,54908061,62394390,1587,7251,1480,1176,102,7674
Nea Stira,21,21,1999,1999,2011,2011,157507624,242345087,549,1517,1202,1135,42,3157
Paloukia,37,37,2006,2006,2006,2006,968055893,1596226316,911,1873,1348,1337,208,15880
Prinos,11,11,1995,1995,1999,2000,27014072,34267887,1373,6450,1769,1614,61,4568
Nea Moudania,21,21,2002,2002,2006,2006,52192430,72511784,700,1120,737,727,23,1736
Mesolongion,23,20,2004,2005,2007,2007,83550136,110446112,527,652,631,643,19,1491
Kefalos,32,32,1996,1996,2004,2005,349626400,525804911,616,1133,1064,1089,63,4799
Kiato,24,19,1985,1988,1983,1982,85296612,118139651,754,937,922,975,27,2076
Chalki,13,13,1996,1996,1995,1997,71687189,95889570,399,1507,911,1002,17,1277
Stavros,1,1,2007,2007,2007,2007,1717168,2164432,261,261,261,261,0,18
Kimasi,19,17,1994,1993,1996,1994,73611194,108937446,653,1011,908,968,21,1631
Agios Georgios,3,3,1983,1983,1986,1984,6444709,8170684,642,631,611,604,2,158
Agnontas,19,18,1992,1991,1999,1999,62351920,92882632,568,709,694,697,15,1147
Lefkada (Lefkas),5,5,1990,1990,1985,1986,16948243,20398521,677,956,1234,1174,5,394
Mykonos,191,40,1995,1996,2003,1999,7713872092,967800135,651,1661,836,901,1692,130842
Drapetzona,169,77,2001,1996,2004,2005,10031689298,2055445430,660,3694,955,1343,3217,247099
Pachi,10,10,2006,2006,2005,2005,219478558,358296212,629,669,524,587,41,3126
Sikinos,6,6,2000,2000,1997,1997,68960261,108646879,494,993,1070,1039,11,851
Katakolo,63,38,2001,2000,2005,2004,1919713216,480222869,552,654,579,647,408,30989
Khora Sfakion,5,5,1994,1994,2005,2005,80916415,129831821,1231,1284,1949,1972,17,1313
Samos,20,17,1997,1997,1995,1993,26721366,29393666,410,5312,576,502,55,4148
Thasos,18,17,2005,2006,2008,2007,96012175,98967394,2218,2680,2276,1968,54,4080
Ios,6,6,1993,1993,1997,1998,169775505,289543444,559,1659,2983,4008,20,1547
Kimi (Kymi),50,39,1999,1997,2005,2005,386807783,565518737,735,1510,1316,1322,97,7391
Corinth,74,71,1996,1996,1999,1998,97753325,129166583,412,465,496,479,36,2700
Hydra,36,35,2002,2002,2011,2011,961322435,1595593111,530,1729,1091,1078,157,12016
Antirio,18,15,1996,1995,1999,1999,64801538,94124774,691,822,854,868,21,1605
Nea Kallikrateia,12,12,1994,1994,1991,1991,5395236,5392927,428,731,574,814,7,499
Milos,34,33,2000,1999,2004,2005,558516199,820895244,1146,1736,1548,1574,88,6707
Gythio,27,27,1998,1998,2001,2002,308730206,433131319,688,1871,1273,1275,79,5980
Platania,17,17,1997,1997,2008,2008,123706816,191433739,741,840,1266,1330,26,1962
Antikithira,24,24,1999,1999,2007,2007,389938562,611877658,720,1089,800,780,55,4192
Monemvasia,37,37,2000,2000,2005,2005,292016244,401284950,736,1002,864,888,85,6518
Agios Nikolaos,40,37,1995,1995,2000,1996,364449702,194970287,834,1022,1043,1077,86,6587
Fournoi,3,3,1998,1998,1998,2000,101383,137038,239,309,213,210,1,39
Marathokampos Samou,14,14,1994,1994,2002,2003,31561803,44673667,371,616,701,710,9,677
Methana,11,11,2002,2002,2009,2009,990885384,1129073839,649,1854,1760,1625,94,7260
Aegina,36,36,1999,1999,2007,2009,1793561876,3136127241,750,2496,1393,1433,171,13161
Gaios,29,19,1991,1993,1995,2005,284402408,257966230,637,839,980,941,52,4005
Kythnos,32,18,1990,1995,1990,1995,305773904,286027670,503,747,571,555,67,5141
Parga,14,11,1996,1994,2009,2003,138914279,34167857,865,1418,1494,1038,47,3628
Kalamos Island (Lefkada),2,2,2010,2010,2010,2010,108113495,18688651,1149,1149,1350,1179,30,2352
Kastos Island,5,5,1993,1993,2003,1992,45882785,28043799,585,740,615,738,13,985
Agios Stefanos,13,13,1998,1998,2007,2009,209143771,250937298,559,902,1041,1138,28,2185
Kato Achaia,9,9,1997,1997,2003,2003,13654509,19537712,705,2202,876,874,14,1068
Thira,43,17,1998,1999,2004,2004,1620402845,186213969,589,671,599,632,337,26064
Drepano,72,52,1999,2002,2004,2005,1080031498,1752787039,1334,1369,1389,1390,157,12050
Vrisakia,18,18,1999,1999,2007,2007,142816541,231042990,358,531,698,695,21,1649
Kissamos,20,19,1995,1995,2001,2004,129325479,183960427,610,1208,643,541,27,2025
Anafi,10,10,2001,2001,2005,2005,38959194,58200498,415,520,398,394,12,944
Astros,5,5,1992,1992,2001,2001,26031217,42205635,415,575,815,818,44,3378
Kavala,11,11,1988,1988,1988,1986,11360459,12671686,8252,13090,1157,967,108,8126
Palaia Fokaia,36,35,2002,2002,2013,2013,853836307,1564055085,427,686,1212,1326,144,10980
Eleftheres,15,15,1993,1993,1996,1996,13163609,16492596,6269,8610,2456,2071,83,6225
Limnos,27,27,2002,2002,2005,2006,245044488,386320392,410,523,353,327,36,2789
Iraklia,4,4,1993,1993,1999,1999,9224807,13587305,611,511,322,302,2,177
Navplio,18,18,2000,2000,1999,1999,68524762,67372787,579,835,811,810,34,2565
Kamiros Skala,4,3,1977,1976,1974,1975,9595730,10490124,464,957,646,582,3,209
Antikyra,11,10,2002,2002,2004,2004,41774270,65016789,726,769,719,718,13,953
Psakhna,4,4,1998,1998,2007,2006,11995374,14825690,526,764,856,781,3,233
Skaloma,11,5,1979,1986,1978,1990,43931087,19276184,365,844,396,786,22,1718
Rafina,10,10,1998,1998,1997,2007,254647746,163192053,735,8106,2360,1049,160,11996
Stylida,12,11,1993,1992,2000,2001,54292642,83659673,617,689,754,764,6,495
Linoperamata Hrakliou,6,6,1996,1996,1978,1981,53012053,43859386,537,3461,2037,1398,26,1968
Kalathos Rodou,4,4,2002,2002,2005,2004,11398853,15159766,451,606,618,626,5,373
Aigiali,10,10,1995,1995,2002,2002,106675726,168773804,806,939,998,995,34,2609
Paros,10,8,1995,1995,2001,1997,54356580,40140525,372,873,263,351,40,3004
Chania,11,11,1997,1997,2007,2009,333360403,533334986,588,1134,1104,1099,57,4343
Skyros,29,28,1996,1996,2004,2005,239381215,341927826,807,1152,893,834,62,4771
Milaki,27,24,2005,2007,2011,2011,682627193,1174962402,695,1090,1273,1291,61,4741
Astypalea,22,22,1996,1996,2005,2007,279609206,367253851,584,792,942,1006,45,3479
Kasos,14,13,2000,1999,2004,2004,177586196,319634017,621,877,593,588,19,1481
Oropos,22,22,1992,1992,1992,1998,75194216,73211001,506,613,684,610,35,2702
Neon Karlovas,27,26,1990,1990,1992,1990,44936612,54980576,460,934,559,494,23,1706
Trikeri,9,9,1991,1991,1993,1993,21469773,29397945,453,644,631,640,6,444
Patmos,8,8,1992,1992,2001,2003,181748447,180743314,570,755,686,728,23,1760
Prosotsani,1,1,1984,1984,1984,1984,22893752,11362681,3661,3661,3661,3661,5,394
Altsi,21,13,1987,1985,1986,1988,35441686,49055203,495,567,491,521,12,911
Ereikoussa,8,8,1985,1985,1986,1985,21092046,32408373,1359,1593,1085,1106,8,640
Glyfada,8,7,2000,2001,2003,2003,106257789,165650943,607,677,839,858,37,2867
Agia Marina,10,9,1998,2000,2004,2004,38739833,61233379,594,687,627,618,8,609
Fiskardo,5,5,2003,2003,2004,2003,15684176,18654069,656,2809,870,725,9,655
Myrties Kalymnou,8,8,1996,1996,2002,2003,53454980,94272070,268,776,479,488,10,754
Lindos,7,7,1996,1996,2002,2003,62155250,92018282,527,764,549,546,10,770
Mathraki,8,7,1996,1994,2002,2001,53247525,67253674,455,546,524,550,14,1102
Glyfa Fthiotidas,6,6,1992,1992,2001,1998,17050890,11985844,1206,2582,1361,815,28,2118
Megalon Livadion,28,28,2006,2006,2008,2009,825401880,1331540723,428,850,877,871,97,7486
Achladi,9,8,1998,1998,2005,2006,45339123,67670571,569,1003,1037,1070,11,853
Marmari,12,12,1996,1996,2006,2008,127855839,189641152,884,1291,1030,961,33,2506
Pitra,14,14,1997,1997,2003,2004,141089532,234283112,755,778,943,959,19,1430
Elaiokhoria,5,5,2003,2003,2003,2003,33585168,46039175,600,601,494,458,10,739
Isthmia,10,10,1992,1992,1991,1991,10328283,14461919,442,457,470,469,5,406
Alimos,4,4,1992,1992,2004,2005,39826666,62572508,1241,2942,1586,1589,13,972
Asprovalta,2,2,2006,2006,2006,2006,11748801,14995256,920,920,406,338,3,242
Mastichari,5,5,1991,1991,1991,1991,47394952,74674245,1055,1222,961,918,11,809
Orei,2,2,2008,2008,2006,2006,10291691,14835156,1628,1628,1672,1532,4,301
Xirokambion,4,4,1992,1992,1997,1998,19054294,21979470,861,1119,1261,1170,4,281
Katapola,3,3,1995,1995,2006,2006,38904400,59396127,812,1492,2349,2453,5,419
Linaria,14,14,1996,1996,2002,2001,63989584,88680368,341,492,430,429,8,623
Porto Lagos,4,4,1994,1994,2003,2003,18498100,27882021,2186,2776,2049,2079,7,544
Katerini,7,7,1998,1998,1998,1998,949112,629925,753,838,719,941,4,286
Vouliagmeni,7,7,1997,1997,2008,2008,348863255,625977874,649,1470,2933,3022,31,2425
Nea Artaki,2,2,1984,1984,1985,1985,6207297,8360736,12118,12118,4065,3842,18,1320
Andros,31,15,2002,1998,2005,2004,144072464,191619637,602,558,434,475,28,2112
Magoula,3,3,1997,1997,1997,1998,8127720,11666788,623,522,117,98,11,852
Thymaina,5,5,1989,1989,1990,1990,11572863,18700202,340,489,381,376,3,198
Tavros,4,4,1996,1996,2007,2009,14025456,17325686,544,1436,580,567,5,348
Schinousa,1,1,1996,1996,1996,1996,130146,169068,2169,2169,2169,2169,1,97
Serifos,34,10,1996,1996,2010,2008,110127795,37993768,173,381,1214,747,13,967
Ouranoupoli,3,3,1994,1994,2001,2000,2203011,1681562,10097,9757,4303,5382,14,1086
Leonidion,6,5,2000,1998,2007,2003,82090557,38428395,517,641,392,650,19,1453
Kardamaina,7,7,1999,1999,2004,2004,105281154,172452099,533,1068,2103,2128,18,1411
Itea,14,14,2000,2000,2001,2001,144557628,230076367,660,1076,1394,1491,21,1597
Eratini,4,3,1995,1996,1995,1995,35529654,57904112,1306,1232,1285,1289,8,642
Galaxidi,2,2,1996,1996,2003,2003,32636465,53819424,1868,1868,2788,2822,6,469
Skafidia,3,3,2001,2001,2009,2007,96093884,9672598,629,766,761,763,21,1637
Aigio,17,14,1996,1995,2003,2005,109092918,159682171,799,1077,1050,1125,23,1751
Aktio Vonitsas,3,3,2008,2008,2009,2008,37695878,10754867,618,605,610,587,9,710
Koilas Ermionidos,1,1,2005,2005,2005,2005,34157404,62700702,543,543,543,543,2,153
Preveza,5,5,2000,2000,2003,2003,49608407,84600666,637,672,997,1021,5,379
Port Vathy (Vathy),2,2,2008,2008,2009,2009,238408,343797,272,272,129,128,1,46
Naoussa,2,2,1994,1994,1994,1994,616864,272136,2324,2324,2581,2162,15,1132
Ormos Panormou,5,4,1997,1994,2005,2004,13333092,17003381,474,359,529,523,3,227
Moni Vatopediou,16,16,1993,1993,1994,1993,24707028,29760967,2100,6505,1351,1154,68,5112
Nidhrion,5,5,1996,1996,2004,2004,86593288,27997901,1204,1902,1212,1136,35,2640
Leros,7,6,2005,2006,2001,2001,166968046,298144253,534,889,1095,1122,17,1331
Klima,4,4,1992,1992,1995,1996,8541371,12498616,520,603,568,565,3,236
Donousa,3,3,2000,2000,2003,2003,48739050,87752553,573,558,425,409,13,1027
Agios Konstantinos,2,2,1986,1986,1984,1985,303353,223185,756,756,568,619,3,190
Glossa,3,3,2002,2002,2004,2004,3445325,4999361,219,236,210,209,103,7758
Politika,6,6,1996,1996,2003,2003,60718261,100971544,1285,3866,2133,2127,18,1395
Agiokampos Larisas,2,2,2000,2000,2017,2017,54869976,105650598,6640,6640,662,662,14,1043
Pyli,2,2,2014,2014,2015,2015,13887668,24003987,1335,1335,1478,1485,5,367
Sami,13,13,2001,2001,2000,2003,99752657,121332668,751,1809,1201,944,39,2949
Agia Roumeli,2,2,1994,1994,1995,1996,13214820,16968373,576,576,586,599,3,253
Spetses,13,12,2002,2002,2006,2006,175638110,294006324,759,827,986,957,19,1488
Ierissos,1,1,1974,1974,1974,1974,802831,1239988,24328,24328,24328,24328,13,970
Amfilochia,1,1,1981,1981,1981,1981,533636,987870,274,274,274,274,0,9
Antiparos,1,1,1986,1986,1986,1986,82992,148742,2243,2243,2243,2243,1,110
Moutsouna,2,2,1998,1998,1997,1997,24506688,41710002,528,528,536,538,4,277
Agia Efimia,2,2,1984,1984,1985,1984,12800571,12790623,496,496,464,490,3,198
Trypiti,1,1,1984,1984,1984,1984,600025,942291,14286,14286,14286,14286,9,655
Nea Playia,7,6,2002,2002,2009,2009,118538553,207800554,720,4499,704,690,27,2038
Pissaetos,2,2,1975,1975,1985,1985,1923278,2732295,627,627,902,768,1,58
Kosta,3,3,2001,2001,2003,2003,14901391,22605851,1205,1193,522,511,4,302
Aidipsos,3,3,2009,2009,2008,2007,14765522,10376091,5057,6386,1943,1181,13,943
Galatas Troizinas,2,2,2006,2006,2008,2013,948692,217447,1514,1514,1129,1796,5,404
Skopelos,4,4,1989,1989,1991,1989,14582470,7231870,406,8922,1721,623,6,434
Assos,4,4,1994,1994,1988,1995,19938720,24606968,1525,1371,1554,1410,7,502
Ermioni,1,1,1998,1998,1998,1998,8786393,12665274,804,804,804,804,3,197
Agios Kirykos,3,3,1984,1984,1995,1995,1343716,1561974,145,145,143,142,1,63
Navpaktos,1,1,2013,2013,2013,2013,1723910,2327839,448,448,448,448,0,25
Menidi,2,2,1982,1982,1991,1991,4055578,5739978,567,567,652,633,2,121
Malessina,3,3,1990,1990,1990,1992,2918728,4144838,445,456,465,472,1,67
Artemis,3,3,1999,1999,2009,2009,25257120,42606944,659,565,517,550,4,278
Arkitsa,1,1,2018,2018,2018,2018,278579,169230,1119,1119,1119,1119,4,282
Edipsos,1,1,2012,2012,2012,2012,20798143,33378582,849,849,849,849,8,587
Erythres,1,1,1987,1987,1987,1987,31773799,52066739,1421,1421,1421,1421,3,202
Eginion,1,1,2013,2013,2013,2013,2058355,3118720,89,89,89,89,0,22
Thirassia,2,1,1980,1980,1980,1980,12202304,811391,238,238,238,238,3,271
Agistri,1,1,1987,1987,1987,1987,1768641,2240899,582,582,582,582,0,31
Ormos Aliveriou,1,1,2011,2011,2011,2011,92618723,150187447,4083,4083,4083,4083,14,1114
