int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ierapetra,23,23,1996,1996,2005,2006,650558935,763828047,883,1232,1929,1762,130,8996
Donousa,6,6,2002,2002,2000,2000,484367951,930266130,353,1281,3073,3320,49,3789
Mathraki,11,10,2002,2001,2007,2007,156768867,238501134,656,943,579,552,21,1598
Kavala,11,11,1989,1989,1996,1995,10050676,5430226,700,4412,724,1239,38,2827
Andros,46,28,2000,1997,2005,2005,541707541,758060082,1045,1008,1156,1199,78,6046
Skafidia,4,4,1995,1995,2006,2006,16842258,22679419,661,876,550,487,4,325
Kamiros Skala,9,8,1987,1987,1996,1997,81824684,117017233,951,1398,1468,1522,16,1246
Neon Karlovas,33,32,1987,1987,1997,1997,71763489,100222049,610,663,732,759,23,1715
Antikyra,9,9,2004,2004,2004,2005,115978482,188301843,1258,1879,2247,2324,24,1861
Marmari,18,18,1998,1998,2009,2009,819900337,1514905229,1268,1634,3971,4210,77,5937
Iraklia,5,5,1999,1999,2001,2001,29444431,45910630,643,822,643,632,6,470
Stylida,6,6,1990,1990,1998,1998,20468968,30954489,640,487,574,588,4,306
Prinos,7,7,2000,2000,2005,2002,7558368,4109500,5131,4863,539,237,18,1370
Kalathos Rodou,4,4,1991,1991,1991,1990,5856866,7761948,381,380,377,381,2,139
Psakhna,2,2,1994,1994,2004,2004,2000337,3009230,239,239,244,235,1,60
Pitra,12,12,1995,1995,1997,1997,49288184,74701439,515,789,696,701,11,834
Aigiali,13,13,1996,1996,1998,1999,117151505,194442586,892,1249,1034,1066,24,1829
Isthmia,9,9,1996,1996,1994,1995,39956514,51767492,723,1445,1672,1589,19,1435
Keramoti,11,11,1988,1988,1995,1995,12169317,12741816,5770,10790,3343,2466,74,5527
Antiparos,2,2,1998,1998,2002,2006,8811682,8819946,884,884,884,1056,3,229
Milaki,24,21,2006,2008,2011,2011,475332891,823282182,812,872,925,932,58,4447
Lefkada (Lefkas),4,4,1999,1999,2000,2000,58049309,100340333,1793,2402,616,570,8,605
Patmos,16,15,1996,1997,2006,2006,651983748,507227568,555,838,1658,1883,87,6746
Palaia Fokaia,30,29,2002,2002,2000,2000,421083730,609039578,591,930,808,802,74,5710
Agiokampos Larisas,4,4,1997,1997,2000,2000,27736266,43182517,2263,2594,967,933,8,645
Trikeri,8,8,1992,1992,1994,1995,30257467,40696909,833,948,954,949,8,624
Altsi,16,11,1985,1983,1984,1988,33664069,42730406,545,637,585,584,10,798
Ereikoussa,13,12,1991,1990,1985,1985,23250367,35250528,714,785,703,716,7,527
Sami,11,11,1998,1998,2005,2004,42631263,48916053,615,1186,1098,1113,12,916
Paros,6,5,1997,1998,1995,1996,81648776,97844851,666,923,388,850,18,1400
Glyfada,7,7,2003,2003,2003,2003,161986104,260959137,754,1060,1033,1071,32,2448
Fiskardo,6,6,2005,2005,2007,2009,76961923,110341655,578,969,651,812,10,745
Sikinos,5,5,1999,1999,1996,1996,132141081,212607752,1564,2384,2105,2060,18,1404
Megara,4,4,2008,2008,2010,2010,179955800,309724241,546,1651,5286,5369,22,1710
Arkitsa,2,2,2007,2007,2007,2007,14533276,17806678,2443,2443,1791,1644,5,398
Achladi,6,5,2000,2002,2005,2005,13677604,20456110,335,439,452,455,5,342
Agia Kyriaki,12,12,1989,1989,2002,2002,107792664,168349894,999,1599,2100,2189,19,1460
Asprovalta,2,2,2006,2006,2006,2006,8569667,11567106,563,563,296,261,3,254
Kosta,6,6,1988,1988,2000,2000,23606555,33957222,1252,2215,738,689,16,1234
Orei,3,3,2005,2005,2005,2005,6125076,8685657,423,438,449,445,2,118
Nea Kallikrateia,10,10,1990,1990,1988,1988,2424864,2406843,507,2655,420,974,16,1187
