Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Brazil,36,36,5355,9141,2009,2009,2010,2010,5038,5016,5014,5040,440,474,484,487,124,175,175,175,539.0,41722,42523,3879429,8852126,10942962,107762,375010,447770
Russian Federation,34,33,883,1325,2003,2003,2005,2005,2888,2960,2614,2589,306,304,318,316,32,90,120,125,187.3,14278,14552,1396283,3885864,5215730,41067,145613,188106
United States of America,28,28,4172,6338,2010,2010,2010,2009,5413,5256,5126,5073,436,454,458,457,76,118,104,110,493.8,37699,38423,3118411,9101881,11244678,111372,455880,579234
Argentina,18,18,3095,5239,2009,2009,2010,2010,6023,6036,6009,5999,494,506,509,509,183,191,198,202,295.6,22895,23334,1893679,4554174,5755252,105204,398161,478321
Canada,18,16,2014,3321,2011,2011,2012,2012,3960,4643,4924,5044,306,378,506,523,132,189,158,155,226.3,17413,17748,1129111,2859499,3861170,62728,259484,321942
Finland,17,12,386,556,2010,2010,2010,2010,3263,3510,3391,3390,284,304,305,305,48,46,49,49,96.0,7312,7452,860798,2543956,3517654,50635,205920,260613
Singapore,16,14,2367,3804,2011,2011,2010,2010,6518,5397,5079,5079,539,494,601,598,52,80,96,100,270.2,20884,21285,1499250,3801012,5040681,93703,383703,481418
Lithuania,16,15,1181,1907,2011,2011,2011,2011,3072,3167,3109,3109,240,272,266,265,30,67,74,73,189.1,14455,14733,376009,2691867,3123540,23501,200151,246902
Germany,16,16,747,1308,2011,2011,2011,2011,2256,2153,2079,2116,184,193,198,200,42,58,48,45,84.2,6424,6547,758607,1862786,2290884,47413,148125,187434
Poland,12,12,868,1454,2012,2012,2012,2012,2949,2923,3063,3090,236,254,264,267,24,59,74,77,86.5,6606,6733,464018,1278982,1622899,38668,171112,214497
Cabo Verde,11,11,564,939,2009,2009,2010,2010,1988,2031,1997,2000,183,256,256,261,170,189,197,193,65.3,5048,5145,434359,931403,1141148,39487,128530,150616
Panama,11,11,1378,2245,2008,2008,2010,2010,5084,5191,5266,5274,430,455,487,489,75,240,236,246,171.8,13268,13523,1435278,2746718,3581547,130480,366043,442131
Latvia,9,9,653,1056,2010,2010,2010,2010,3030,3054,3069,3070,238,247,249,249,117,150,163,163,114.6,8760,8928,245457,1591072,1865669,27273,211322,260439
Ecuador,9,8,474,536,1992,1992,1992,1992,5614,5749,5746,5751,390,400,399,398,153,150,149,148,218.0,16621,16940,1589498,3473131,3912156,176611,376356,406351
Ukraine,8,8,381,640,2010,2010,2010,2010,1980,1945,2009,2014,164,185,198,201,213,292,374,387,44.1,3409,3475,291765,650332,880224,36471,130759,159582
Croatia,8,7,143,232,1998,1996,1999,1999,1471,1868,1904,1904,143,212,233,231,32,42,37,37,22.2,1709,1742,164866,624484,816740,20608,95957,124273
Albania,8,6,195,260,2009,2008,2015,2015,1180,1260,1413,1453,108,153,135,140,32,59,35,34,24.2,1864,1900,133446,508571,593971,16681,95752,124534
China,8,7,1485,2638,2010,2011,2011,2011,6496,5462,5901,6064,602,476,696,696,133,105,133,133,127.9,9906,10096,710664,1791019,2114879,88833,353133,424850
Lebanon,6,6,240,397,2008,2008,2008,2007,1538,1669,1624,1628,146,147,150,151,97,107,112,112,29.3,2267,2311,213578,519428,625866,35596,122577,147043
Bulgaria,6,5,54,78,2004,2003,2004,2004,1598,1872,1826,1837,202,201,205,205,82,73,80,81,13.4,1034,1053,144623,422793,586773,24104,93790,120408
Norway,6,4,670,1071,2011,2009,2007,2006,2644,4105,4741,5467,210,351,503,549,27,49,26,26,63.2,4850,4943,628824,1471221,1658707,104804,338599,431739
India,6,4,2112,2214,2010,2006,2013,2010,4657,6727,5024,5207,386,653,547,607,79,207,144,171,189.5,12599,12841,766004,3438147,3396071,127667,728904,1059938
Indonesia,6,6,1073,1939,2006,2006,2010,2010,6996,5953,6938,6947,595,504,612,612,46,83,64,62,127.6,9881,10070,645006,1772822,2047070,107501,394566,476908
Estonia,6,5,115,159,2011,2011,2011,2011,2706,2865,2847,2854,268,269,270,271,50,61,57,55,26.8,2041,2080,272723,799999,1103252,45454,182099,229606
United Arab Emirates,5,4,3049,4045,2009,2007,2008,2006,4611,4598,4593,4572,500,524,524,538,33,33,33,32,283.5,19357,19729,955770,3295122,2972216,191154,887280,1270053
Nigeria,5,5,482,800,2014,2014,2014,2014,3955,3921,4246,4252,551,631,552,553,9,8,7,6,56.2,4349,4433,277135,1260143,1443632,55427,303589,367544
Togo,5,5,759,1289,2011,2011,2012,2012,4324,4196,4310,4324,406,416,454,459,49,64,60,60,72.9,5650,5758,561259,1792217,2025594,112252,428672,523300
Saudi Arabia,5,5,580,835,2011,2011,2010,2009,2112,2133,2150,2152,212,222,229,243,27,23,22,24,42.1,3260,3323,445599,1093842,1254661,89120,251539,311751
Cyprus,4,4,144,226,2004,2004,2004,2005,1796,1833,1844,1862,146,156,148,150,58,60,62,63,23.0,1771,1805,83972,396970,462165,20993,130280,164612
Jordan,4,4,197,292,2009,2009,2009,2010,1748,1823,1798,1796,186,239,253,270,74,71,69,63,21.8,1676,1708,91297,317565,447260,22824,128770,172234
Senegal,4,4,221,326,2015,2015,2015,2015,1997,1992,2016,2037,152,172,187,194,15,37,30,24,22.7,1753,1787,204940,501142,607532,51235,195649,250318
Guinea,3,3,110,183,2005,2005,2006,2006,2361,2416,2432,2433,247,252,244,244,9,34,26,26,12.6,972,990,74935,208025,323312,24978,117678,152519
Malaysia,3,3,1408,2594,2013,2013,2013,2013,6377,6266,6339,6350,548,526,570,575,36,48,69,71,86.4,6687,6816,724880,1434908,1692087,241627,773307,971754
Mexico,3,3,827,1520,2012,2012,2011,2011,7689,7638,7643,7644,716,792,796,793,437,694,703,694,85.3,6611,6738,309613,908802,1038198,103204,471596,576353
Sri Lanka,3,3,1046,2005,2009,2009,2008,2007,5020,4047,4626,4663,427,450,433,432,33,35,53,54,60.8,4704,4794,560954,998334,1110308,186985,536122,654335
Uruguay,2,2,397,654,2014,2014,2014,2014,7071,7071,6869,6806,592,592,598,594,194,194,186,193,40.3,3125,3185,291935,577792,716648,145968,465990,541800
Gambia,2,2,41,53,2010,2010,2010,2010,2040,2040,2034,2033,274,274,278,277,148,148,149,149,10.0,763,778,20141,73541,108584,10070,60254,82283
Djibouti,2,2,148,218,2010,2010,2010,2010,3422,3422,3444,3493,297,297,309,314,112,112,127,134,16.9,1309,1334,92134,231674,312790,46067,188227,236756
Israel,2,2,11,13,1986,1986,1985,1988,1869,1869,1834,1876,227,227,220,234,7,7,7,7,3.2,244,249,41838,120025,172485,20919,68186,98069
"Korea, Republic of",2,2,733,902,2006,2006,2006,2006,10234,10234,10239,10231,755,755,758,756,74,74,72,74,98.1,7603,7749,210026,1569203,1303028,105013,949807,1475879
Ireland,2,2,21,24,1991,1991,1993,1999,1928,1928,1854,1727,186,186,186,183,66,66,68,78,3.6,277,282,19330,54678,81299,9665,37581,51247
Sudan,2,2,124,210,2010,2010,2014,2015,2506,2506,2727,2760,284,284,336,342,45,45,43,43,11.9,915,933,47396,146455,179803,23698,115529,145588
Oman,1,1,390,753,2016,2016,2016,2016,4779,4779,4779,4779,492,492,492,492,3,3,3,3,21.2,1645,1677,275534,519185,584868,275534,723542,874052
Benin,1,1,105,172,2009,2009,2009,2009,3738,3738,3738,3738,345,345,345,345,5,5,5,5,12.3,951,969,153414,368406,415594,153414,466845,545952
Gabon,1,1,357,695,2009,2009,2009,2009,4217,4217,4217,4217,343,343,343,343,57,57,57,57,23.0,1783,1818,254380,479325,539965,254380,667993,806947
Cuba,1,1,75,74,2016,2016,2016,2016,4052,4052,4052,4052,300,300,300,300,33,33,33,33,11.3,870,886,55687,161333,178163,55687,304882,400927
Turks and Caicos Islands,1,1,45,49,2016,2016,2016,2016,3877,3877,3877,3877,366,366,366,366,102,102,102,102,8.0,617,629,18383,67124,99108,18383,109992,150205
Venezuela (Bolivarian Republic of),1,1,87,139,2011,2011,2011,2011,3969,3969,3969,3969,387,387,387,387,207,207,207,207,10.9,844,860,62080,122866,152394,62080,198184,230426
Saint Lucia,1,1,57,100,2006,2006,2006,2006,1354,1354,1354,1354,291,291,291,291,28,28,28,28,6.3,492,501,78783,123550,167411,78783,181650,228641
South Africa,1,1,548,441,2014,2014,2014,2014,5371,5371,5371,5371,609,609,609,609,38,38,38,38,36.4,2395,2441,102618,766707,636655,102618,928145,1442219
Namibia,1,1,149,245,2003,2003,2003,2003,5210,5210,5210,5210,438,438,438,438,3,3,3,3,13.9,1075,1095,218671,525113,592372,218671,665423,778179
Virgin Islands (U.S.),1,1,108,165,2004,2004,2004,2004,3582,3582,3582,3582,287,287,287,287,35,35,35,35,13.1,1011,1030,31895,233579,269312,31895,275432,338587
Côte d'Ivoire,1,1,61,102,2013,2013,2013,2013,3591,3591,3591,3591,291,291,291,291,645,645,645,645,6.4,492,501,41798,116036,180342,41798,196921,255224
Jamaica,1,1,241,430,2008,2008,2008,2008,5783,5783,5783,5783,480,480,480,480,179,179,179,179,21.4,1657,1689,338987,531606,720331,338987,781598,983788
Pakistan,1,1,509,426,2016,2016,2016,2016,4509,4509,4509,4509,267,267,267,267,43,43,43,43,56.9,3418,3483,99333,742165,616275,99333,898434,1396052
