Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,51,5,6,3,2012,2010,2011,2011,240,670,450,473,95,181,724,692,51,806,443,484,30.4,2285,2329,77667,183659,245910,1523,3932,5309
Container,3,3,3,4,2009,2009,2012,2012,24,26,25,25,6,11,9,9,10,35,24,26,1.7,129,132,2256,7581,8758,752,2939,3526
Bulk carrier,2,2,2,4,2008,2008,2008,2008,32,32,32,32,115,115,114,112,578,578,584,592,5.2,404,412,1618,3202,3972,809,2582,3003
General cargo,2,2,2,3,2010,2010,2011,2011,59,59,59,59,138,138,147,147,150,150,190,190,3.0,227,231,1240,4527,6685,620,3709,5066
Oil tanker,2,1,11,17,1994,1994,1994,1994,896,896,896,896,1562,1562,2309,2309,160,160,74,74,42.2,3172,3233,30380,32547,30655,15190,51744,68778
Liquefied gas tanker,1,1,0,0,2013,2013,2013,2013,55,55,55,55,160,160,160,160,45,45,45,45,1.5,112,114,359,1040,1149,359,1966,2585
