Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saudi Arabia,379,221,13411,16541,2004,2005,2008,2008,716,856,784,810,57,86,83,95,23,45,34,36,1612.1,124750,127145,11100706,28955451,33317023,29289,90188,106265
Yemen,327,155,2029,3112,2003,2001,2003,2003,409,461,425,435,87,136,155,144,136,263,264,268,978.1,74703,76137,2466230,6766534,8362302,7542,26502,32755
Oman,120,61,6519,6831,2008,2008,2008,2007,823,1119,956,918,58,104,81,84,15,45,34,44,811.4,62809,64015,5426719,13828084,15487114,45223,127796,145809
United Arab Emirates,106,81,4986,6663,2006,2006,2008,2008,1620,1800,1806,1785,138,255,205,215,28,61,52,56,660.5,50912,51890,4113709,11059728,13056815,38809,132776,160762
India,84,64,5784,7548,2008,2008,2008,2009,1918,2366,2287,2250,194,217,218,227,56,64,62,70,632.8,48903,49842,4014447,11696017,14528050,47791,180670,220456
Singapore,62,43,18597,21634,2012,2011,2014,2013,3849,3987,3902,3920,256,343,281,297,17,23,24,25,1429.2,110633,112758,10749448,29731079,34958000,173378,599370,707457
Pakistan,44,18,7487,8432,2009,2007,2010,2010,1718,1822,1817,1812,128,131,124,123,48,58,49,49,651.1,50431,51399,3843293,11323925,13299869,87348,322926,382227
Kenya,43,26,4038,5075,2007,2006,2008,2007,2286,3037,2592,2702,164,256,247,272,63,108,101,118,486.8,37670,38393,4100077,9145806,10953570,95351,270898,313055
Somalia,36,21,130,194,1997,1994,1997,1997,164,350,264,278,15,82,199,211,76,110,163,169,59.6,4551,4638,118836,431188,545506,3301,15524,19690
Egypt,35,32,1096,1377,1999,2001,2007,2005,1324,1419,1476,1426,131,161,156,169,57,81,67,86,111.0,8564,8729,823150,2236596,2808132,23519,84573,101896
Turkey,34,30,1736,2474,2008,2008,2009,2010,2145,2084,2088,2073,227,303,327,343,30,65,65,66,187.8,14464,14742,1166696,3179411,4134057,34315,136906,169548
Sudan,20,19,305,475,1999,1999,2005,2005,702,1093,868,859,118,154,134,128,48,246,137,138,67.2,5139,5238,310572,963361,1187875,15529,59708,75862
Malaysia,19,16,4385,5027,2009,2009,2009,2009,3733,3844,3793,3837,263,294,272,289,27,34,29,32,412.4,31929,32542,3023426,7884431,9342865,159128,511390,611747
Jordan,18,18,720,972,2010,2010,2011,2010,1259,1335,1324,1327,106,118,111,114,26,35,33,37,63.2,4888,4982,450897,1184221,1499657,25050,93757,113412
Kuwait,17,10,1071,1666,2008,2006,2010,2010,2083,1916,2094,2095,166,172,189,191,48,44,51,52,145.6,11269,11485,787232,2213107,2801395,46308,174286,218728
Sri Lanka,16,15,2038,2744,2005,2005,2006,2006,2270,2397,2346,2380,179,187,173,188,10,16,14,13,208.7,16166,16476,1400280,3657959,4305983,87518,290561,346787
Iran (Islamic Republic of),15,9,1119,1101,2011,2008,2013,2013,1660,1842,1760,1815,121,163,132,141,29,40,46,47,116.8,9045,9218,1100388,2285858,2519761,73359,182822,200370
"Taiwan, Province of China",13,13,4952,1860,2009,2009,2010,2009,5778,5803,5806,5805,347,349,349,349,7,7,8,8,328.8,25467,25956,1883833,8305683,9618828,144910,550804,592786
