Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ambes,61,24,110,144,2011,2010,2011,2011,125,279,133,135,15,47,47,31,24,45,37,36,60.6,4619,4708,140225,434183,527546,2299,9246,11924
Pont-De-L'Isere,57,11,12,16,1992,1992,1993,1993,109,218,161,161,17,23,54,55,7,14,17,17,4.7,355,361,50239,144125,207119,881,2873,4132
Calvi,55,29,156,43,1991,1993,1995,1997,135,246,240,321,14,30,30,41,11,17,10,14,49.9,3828,3902,209508,584463,752687,3809,10392,12067
Macau,55,45,260,400,2007,2008,2011,2011,245,624,538,539,21,64,139,111,27,83,243,241,77.3,5889,6002,338653,1215510,1192585,6157,20912,26487
Saint Wandrille,53,23,25,33,2008,2006,2006,2006,95,222,214,211,24,68,86,84,18,31,21,20,13.2,991,1010,161820,367580,439685,3053,7800,9527
Port De Goulee,53,39,213,254,2006,2006,2006,2008,312,564,515,523,22,45,58,58,8,18,23,26,52.1,3983,4060,387571,1176764,1385091,7313,23997,29482
Dieppe,52,31,24,33,2006,2003,2001,2000,134,305,272,291,26,59,133,142,9,21,37,36,22.1,1663,1695,116127,239398,280225,2233,5702,6894
Saint-Desirat,52,10,13,17,1990,1993,1994,1994,137,219,190,191,27,26,51,50,19,35,34,34,4.9,368,375,52452,150476,216245,1009,3288,4729
Fecamp,51,41,37,48,2001,2000,2005,2006,257,553,178,159,35,67,71,69,13,51,71,72,28.1,2111,2152,137344,321628,375530,2693,6942,8373
Petit Couronne,48,39,36,54,2008,2007,2009,2008,76,90,91,90,9,37,49,44,34,71,257,224,24.8,1873,1909,107452,254765,302849,2239,6223,7501
Niolon,43,30,533,229,2001,2001,2008,2009,298,739,451,504,15,89,26,22,17,187,354,413,139.1,10645,10849,448950,1139558,1319891,10441,27447,29506
La Martiniere (Le Pe,41,21,45,65,2008,2005,2007,2007,174,727,336,322,34,113,181,147,6,35,28,29,27.9,2100,2141,226117,510616,594014,5515,14091,16769
Saintjean Cap Ferrat,41,18,62,38,1996,1991,1990,1998,269,402,294,367,19,80,29,44,10,18,23,34,25.9,1954,1992,203951,460670,555648,4974,12197,14418
Molene,40,10,19,5,2007,1994,2008,2006,269,225,320,254,47,38,149,88,8,14,28,19,24.7,1856,1892,22935,62890,83689,573,1728,2317
Clazay,40,31,555,525,1997,2002,2012,2011,249,485,832,525,32,49,163,148,9,31,498,446,59.2,4115,4194,188866,968831,898913,4722,28757,41833
Cussac Fort- Edoc,39,34,93,119,2007,2006,2010,2009,229,296,436,393,28,41,479,394,24,44,80,74,28.5,2159,2201,378219,876607,1014598,9698,25277,30511
Caronte,39,22,40,54,2004,2003,2006,2007,273,574,551,548,137,198,353,284,24,101,231,236,57.2,4305,4388,180945,468383,626594,4640,14719,19041
Ouistreham,39,31,82,81,2001,2002,2005,2005,173,244,169,202,35,58,67,95,19,41,29,42,30.6,2299,2344,118285,311272,392248,3033,9194,11137
Cannes,39,22,119,20,1999,1998,2004,2002,105,166,179,160,15,70,19,22,14,29,24,32,41.6,3192,3253,111186,359799,455618,2851,8597,9871
Honfleur,39,31,147,143,1996,1995,1996,2002,115,615,266,668,16,65,140,189,16,43,94,129,52.2,3962,4038,423966,1114101,1368688,10871,32646,39062
Saint Tropez,38,26,144,26,1998,1997,2009,2009,121,175,165,210,16,34,15,27,12,15,12,12,48.5,3730,3801,115154,440433,522607,3030,10775,12073
Calais,37,32,79,94,2001,2001,2005,2005,684,729,366,415,63,250,75,72,19,47,48,41,37.1,2798,2852,204265,493855,623571,5521,16396,20521
Grande-Synthe,37,33,154,225,2005,2005,2006,2006,213,484,534,534,49,88,129,129,23,30,26,26,52.1,3950,4025,241843,676509,819603,6536,24036,30004
Rochefort,35,30,37,55,2004,2003,2005,2006,349,368,362,366,32,93,106,101,34,97,61,54,18.0,1365,1392,149367,429133,601653,4268,14295,19844
Port La Nouvelle,35,16,34,50,1994,1995,1994,1993,243,302,327,326,22,58,64,64,18,51,44,45,21.5,1626,1657,117711,307767,386373,3363,10451,13234
Groix,34,8,20,6,2011,2005,2009,2008,173,166,354,145,20,60,717,362,22,7,27,13,18.2,1367,1394,101466,224218,294288,2984,6838,9613
Belle-Ile-En-Mer,33,22,36,13,2004,2000,2002,1997,144,201,167,188,19,78,159,391,8,16,10,16,23.3,1768,1802,137801,379165,511969,4176,12004,16194
Radicatel,32,24,42,56,2006,2005,2008,2008,183,214,214,210,25,35,46,45,22,22,27,27,18.7,1405,1432,148365,367286,433168,4636,13113,15724
Le Palais,32,6,351,29,2012,2011,2018,2017,167,582,789,384,29,195,452,462,27,15,3,8,149.8,11546,11768,81761,483326,670948,2555,14124,20190
Villeneuve-Les-Avignon,31,9,8,10,1989,1990,1988,1988,101,269,185,198,16,38,67,71,5,14,33,35,3.2,243,247,32263,92555,133009,1041,3392,4879
Blaye,31,26,87,109,2008,2007,2009,2010,281,571,377,356,26,193,121,103,17,35,96,83,55.5,4193,4274,220509,706747,679580,7113,20326,25206
Saint Mandrier,29,16,514,80,1993,1993,1995,1996,598,1170,880,844,32,412,89,185,13,51,31,35,147.1,11305,11522,592161,1442715,1802761,20419,46210,48495
Douarnenez,29,19,24,24,1995,1988,2001,2004,203,904,288,307,23,43,40,44,12,95,145,83,19.0,1435,1463,109440,216974,266179,3774,10213,12654
Courseulles,29,23,31,39,1999,2001,2003,2004,85,254,89,84,18,54,49,48,3,7,15,16,11.5,865,882,52240,142696,171483,1801,5558,6890
Lyon,28,9,8,11,1992,1991,1992,1991,121,470,227,231,20,28,41,42,18,76,188,199,3.1,233,237,33915,97295,139821,1211,3948,5678
Ile-D'Yeu,26,15,22,13,2001,2005,2006,2007,129,790,219,107,14,112,699,149,8,10,9,9,21.4,1610,1641,152196,330241,415818,5854,14273,18575
Villefranche,25,17,158,16,1991,1996,2006,2004,144,136,151,149,15,39,16,27,13,24,11,11,43.8,3383,3447,86641,352150,415683,3466,13102,14961
Pujaut,24,9,4,5,1990,1991,1991,1991,96,147,125,124,15,23,28,28,6,8,17,18,1.6,123,126,15777,45263,65046,657,2143,3082
Benodet,24,2,7,12,1999,2006,1999,1998,203,655,235,221,25,18,27,29,2,124,26,8,9.4,709,723,85288,174992,188565,3554,7908,8929
Lamor Plage,24,7,31,10,2010,2008,2013,2009,305,522,756,326,36,90,685,307,6,9,11,13,25.0,1880,1916,174140,374513,478291,7256,16306,22087
Serra-Di-Ferro,24,12,297,90,1989,1985,1992,1993,392,630,681,608,20,59,121,91,11,17,10,11,73.8,5670,5779,565119,1406148,1763294,23547,52029,50738
Eteaux,24,19,85,31,1994,1994,1996,2000,164,257,253,192,22,55,45,65,9,23,4,9,30.7,2344,2389,218735,533906,688877,9114,22567,27442
Roscoff,22,8,25,10,1995,1991,1999,1999,160,169,223,194,14,16,22,36,5,14,11,6,10.3,773,788,63427,143333,170122,2883,6620,7432
Mirabel,22,6,4,4,1989,1993,1989,1989,92,174,125,124,16,19,21,21,8,17,21,21,1.3,97,99,13843,39672,56970,629,2048,2944
Furiani,22,8,48,49,2003,2002,1999,2003,271,466,400,413,28,59,81,83,24,14,14,19,20.7,1580,1611,76534,223425,293494,3479,12401,15601
Cargese,21,9,41,30,2001,2000,2004,2006,365,2265,463,519,16,154,85,139,15,55,42,66,49.8,3750,3822,104601,252348,319125,4981,14044,17630
Caudebec En Caux,21,7,10,15,2009,2010,2007,2007,218,319,264,250,41,118,77,81,6,41,73,66,6.4,480,489,104010,214510,233329,4953,11081,12608
Cairanne,21,10,3,3,1990,1993,1990,1990,86,91,97,97,10,11,14,14,5,5,6,6,1.0,72,73,10601,30413,43706,505,1645,2367
Le Treport,20,5,7,6,2014,2003,1988,1984,201,967,1189,1613,44,623,2162,2440,18,32,49,38,13.9,1043,1063,130982,308876,410944,6549,16844,22629
Quiberon,20,3,6,1,2014,2010,2009,2011,136,162,568,339,62,44,308,257,8,8,42,106,14.3,1070,1091,30194,72205,87744,1510,3383,4819
Bayon,19,13,40,52,2010,2008,2009,2009,196,195,205,200,18,17,27,25,18,28,33,32,12.2,932,950,89548,222775,245472,4713,13692,16392
Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,19,18,59,44,2006,2005,2006,2006,102,234,109,93,13,37,22,20,19,31,13,13,9.0,681,694,43654,127998,149961,2298,7707,9084
La Peyrade,18,15,16,26,2002,2002,2009,2009,115,266,117,118,18,128,55,54,34,89,44,44,16.6,1260,1284,25854,79502,92280,1436,4987,6051
Saint Quay Portrieux,18,10,19,15,1997,2000,2004,2001,191,291,223,273,22,78,65,89,4,21,21,23,9.1,681,694,90052,210392,271104,5003,12938,16682
Pornichet,18,17,47,74,2004,2004,2009,2009,177,258,268,273,54,65,63,62,14,29,48,48,13.3,1011,1030,55011,183955,232469,3056,12508,15911
Mont Saint Aignan,18,15,4,6,2001,2003,2000,2000,103,164,168,171,18,36,49,50,2,8,6,6,2.1,160,163,19495,54592,77422,1083,3435,4886
Roquebrune-Cap-Martin,18,14,39,6,2002,2004,2011,2006,120,127,126,112,20,27,16,23,10,21,13,17,12.5,963,981,34648,126464,147820,1925,6548,7291
Saint-Valery-En-Caux,17,14,60,66,2000,2001,2008,2007,180,439,344,337,31,125,31,32,7,17,8,7,12.0,902,919,62040,132652,156155,3649,10238,12192
Barfleur,17,17,80,125,2004,2004,2011,2013,128,222,239,293,12,25,50,54,6,13,8,8,12.2,925,943,81083,210590,252708,4770,14628,17800
Gavres,16,3,13,17,2006,2007,2006,2006,263,1117,299,291,20,347,94,62,13,7,19,19,7.9,595,607,121375,249035,268350,7586,16880,19060
Jonquieres,16,6,4,5,1990,1989,1991,1991,163,222,209,213,22,31,50,51,5,5,9,9,1.7,131,134,16651,47768,68646,1041,3392,4879
Port En Bessin,16,14,17,23,2003,2003,2009,2009,129,452,110,108,30,88,46,33,4,34,6,5,5.4,407,415,19068,54051,64062,1192,3942,4755
Bourg-Sur-Gironde,15,7,25,36,2010,2007,2009,2009,110,272,177,179,16,27,35,36,32,37,30,30,15.1,1156,1178,44244,120407,148193,2950,9945,12299
Caen,15,13,23,33,2007,2008,2008,2008,187,272,301,291,34,39,52,50,71,82,75,76,7.5,563,574,40584,116108,163598,2706,10376,13776
Concarneau,14,8,39,9,2003,2005,2006,2004,313,1774,1523,669,38,88,226,175,306,314,492,480,31.2,2343,2388,77407,177521,215184,5529,12347,14012
Le Legue,14,4,4,7,1998,1998,1998,1998,180,214,185,181,24,26,28,28,0,31,14,13,3.8,287,292,36645,81495,95777,2618,6395,7776
Berville-Sur-Mer,14,11,34,38,2008,2007,2008,2008,298,731,593,527,42,292,751,623,24,43,64,59,23.7,1782,1816,203478,423462,461478,14534,33330,37994
Gauriac,14,11,54,78,2009,2009,2008,2007,224,293,302,303,20,26,55,46,6,9,7,7,11.4,871,888,113746,279533,318850,8125,23558,27896
Propriano,14,9,36,11,1993,1991,1995,1994,270,360,232,249,26,90,27,28,10,27,10,10,13.2,1007,1027,90871,243025,331914,6491,16888,20703
Limay,14,5,5,6,1990,1994,1993,1993,162,235,219,221,24,28,32,32,47,45,43,43,2.2,162,165,19227,55160,79269,1373,4477,6439
Gravelines,13,8,106,20,2001,1998,2006,2006,299,218,357,359,36,30,47,48,0,4,1,2,17.7,1331,1356,125397,305881,372236,9646,20670,19221
Bandol,13,9,89,18,1998,1994,2002,1997,201,509,382,498,32,141,100,111,9,48,27,38,25.3,1935,1972,162195,456549,612356,12477,33850,41578
Trouville-Sur-Mer,13,13,12,17,2006,2006,2007,2007,192,238,218,213,22,33,45,48,11,36,37,37,5.6,425,434,34138,90108,113644,2626,8696,11125
St Vaast La Hougue,13,11,13,16,2008,2008,2006,2007,206,421,128,130,15,46,37,33,46,128,123,123,9.1,681,694,19891,55008,71606,1530,5501,6964
La Ciotat,13,12,104,81,1999,1998,2003,2005,297,510,655,482,43,93,58,86,10,36,36,26,27.2,2089,2129,166480,409893,514083,12806,31122,33357
Plougonvelin,13,7,23,29,2001,1992,2004,2004,197,271,353,501,72,264,130,133,1,18,39,50,12.1,921,939,59419,141564,175596,4571,12479,15448
Soubise Marina,12,12,20,26,2006,2006,2006,2006,470,969,643,593,30,130,211,175,24,24,33,31,11.8,888,905,88266,334741,312424,7356,21373,28867
Montfaucon,12,12,108,148,2007,2007,2012,2012,500,614,739,775,39,51,78,85,15,15,11,11,15.6,1194,1217,111945,318411,435825,9329,35069,45443
Cavalaire-Sur-Mer,12,11,41,14,1993,1994,2001,1999,162,350,184,366,20,55,36,79,7,22,47,43,14.3,1102,1123,131128,323831,420647,10927,27301,32820
Port Louis,12,5,9,12,2008,2006,2007,2007,212,250,280,277,19,19,19,19,4,9,28,28,4.2,318,324,84484,173342,186787,7040,15666,17689
Berre,12,10,33,48,2005,2005,2007,2007,352,560,652,671,20,67,138,136,21,22,14,14,15.0,1147,1169,77741,239179,304468,6478,22289,28731
Grandcamp,11,11,15,21,2000,2000,2000,2000,182,321,287,271,30,36,42,41,19,34,45,44,4.6,343,350,37684,109091,153795,3426,11982,16422
La Barre De Monts,11,5,3,1,2003,2001,2003,2001,501,380,507,424,38,85,161,388,31,69,88,49,5.7,431,439,30436,62085,75787,2767,6375,8157
Trignac,11,5,34,8,2009,2009,2009,2009,163,146,176,168,16,13,33,31,13,15,22,21,7.6,573,584,23375,163667,82061,2125,5231,7197
Saint-Florent,11,7,9,9,1996,1996,2003,2003,328,365,420,424,33,80,44,41,12,17,31,32,9.3,701,715,111072,266656,359252,10097,27034,36663
Lamarque,11,11,36,47,2007,2007,2008,2007,339,330,385,380,18,17,17,18,18,45,33,30,11.1,849,865,42376,147219,186784,3852,15839,19717
Paimboeuf,11,4,10,13,2009,2004,2011,2011,290,286,327,322,23,64,25,25,14,17,21,20,5.0,377,384,95187,195920,212336,8653,19319,21917
Cordemais,11,4,19,28,2011,2010,2008,2008,276,651,518,525,20,49,87,88,13,12,12,11,8.1,619,631,100285,234856,270131,9117,23358,27778
Seyssuel,11,5,4,4,1996,1993,1997,1997,127,258,225,223,30,44,81,82,6,30,65,65,1.4,106,108,13992,40142,57687,1272,4146,5963
Hoedic,10,8,12,17,2007,2008,1998,1996,89,593,238,244,20,56,48,39,4,48,104,59,13.4,1008,1027,25302,54301,60592,2530,6483,7440
Ternay,10,5,2,3,1991,1995,1997,1996,106,199,183,176,26,23,39,39,43,43,71,69,1.1,86,88,8855,25402,36505,885,2886,4151
Beaucaire,10,6,2,3,1994,1993,1994,1994,127,198,173,175,19,24,27,27,16,44,47,51,1.0,78,80,9758,27993,40228,976,3181,4574
Entressen,10,5,2,2,1994,1994,1994,1993,102,123,146,147,8,9,22,21,6,7,8,9,0.7,54,55,7054,20235,29080,705,2299,3307
Anse,10,7,3,4,1995,1995,1998,1998,135,187,211,210,16,24,37,37,40,45,54,54,0.9,70,71,11443,32827,47175,1144,3730,5364
Dielette,10,7,4,3,1999,2001,2003,2002,214,269,461,466,34,49,65,50,20,214,784,617,7.5,566,577,39965,95561,128559,3997,10502,14262
La Couarde-Sur-Mer,10,3,4,4,2002,1999,2001,2003,124,216,164,140,14,36,37,24,0,0,0,0,2.1,156,159,30093,62196,67377,3009,6731,7636
Blaignan,9,8,18,27,2007,2007,2008,2008,345,375,337,352,24,33,41,43,17,14,16,16,5.2,401,408,42474,124590,161025,4719,17025,21522
Bonifacio,9,4,13,3,1987,1983,1992,1990,163,258,159,208,16,51,41,69,10,22,18,16,9.9,764,779,45505,126130,168380,5056,14557,19233
Epervans,9,4,2,3,1996,1994,1999,1999,91,131,144,143,18,20,24,24,38,31,38,38,0.8,57,58,7954,22819,32793,884,2881,4143
Antibes,9,9,42,15,2004,2004,2006,2005,166,338,188,188,18,46,46,45,10,14,11,12,17.4,1340,1365,73453,202596,219627,8161,22336,23930
Vernaison,9,6,2,3,1996,1997,1996,1996,97,206,162,162,27,70,76,76,15,18,26,26,0.8,61,62,8234,23623,33948,915,2982,4289
La Roche Jaune,8,1,2,4,1998,1998,1998,1998,225,225,198,198,22,22,30,30,6,6,9,9,3.0,223,227,26510,54394,58612,3314,7374,8326
Montfrin,8,8,17,22,2004,2004,2004,2004,522,1345,483,448,52,202,163,96,10,30,21,14,4.2,320,326,38399,113835,152374,4800,16651,22199
Six-Fours-Les-Plages,8,7,18,5,1996,1996,1996,1997,164,193,170,129,14,33,16,25,7,10,6,9,6.5,494,504,43337,108302,140095,5417,13712,16693
La Turballe,8,4,1,0,2001,2002,2009,2004,191,281,299,213,62,70,90,70,20,24,21,29,2.2,167,170,5190,11684,14557,649,1588,2021
Tonnay Charente,8,7,5,7,2007,2007,2007,2008,230,255,242,237,40,45,52,55,30,29,27,29,2.5,185,188,19690,56012,79106,2461,8297,11481
Port Vendres,8,6,14,4,1998,2000,2003,2004,170,284,120,181,17,31,14,30,8,16,11,19,6.9,527,538,15217,52738,65853,1902,6161,7009
Le Cap D'Agde,7,6,3,4,1992,1989,1980,1978,458,477,368,387,55,90,60,59,19,23,27,28,3.4,254,259,17090,37425,43324,2441,6236,7518
Goury,7,6,1,1,1998,2000,2002,1997,196,404,175,123,26,253,399,263,1,21,17,11,3.5,264,269,10936,26498,35553,1562,4192,5675
La Moutonne,7,4,207,37,1992,1993,1994,1997,1051,1023,1008,1020,15,62,71,51,48,47,48,51,46.9,3607,3676,255799,628900,780639,36543,80172,78515
Penmarc'H Point,7,7,192,146,2004,2004,2016,2016,259,415,1157,1040,48,49,54,53,2,48,244,243,12.9,915,932,45523,277772,241736,6503,47333,71892
Plogoff,6,5,6,8,2000,2000,2002,2002,358,901,365,325,37,78,185,168,28,25,36,33,7.9,598,609,37496,89081,106610,6249,15927,19646
Fermanville,6,4,1,1,2012,2008,2010,2004,775,614,244,156,122,83,99,61,10,6,7,4,3.5,263,268,5313,13557,17757,886,2495,3332
Chamblanc,6,4,1,1,1991,1992,1992,1992,87,108,106,105,21,40,66,65,40,97,70,70,0.5,41,42,3577,10262,14747,596,1943,2795
Brehec,6,1,1,2,1998,1998,1998,1998,175,175,145,145,18,18,23,23,1,1,1,1,1.7,127,129,14521,29794,32105,2420,5385,6081
Les Angles,6,6,1,2,1990,1990,1990,1990,85,188,191,189,12,25,45,45,16,24,26,26,0.5,38,38,5890,16899,24285,982,3200,4602
Juan-Les-Pins,6,6,6,10,1992,1992,2005,2005,236,233,332,331,29,40,37,37,14,30,79,80,3.6,275,281,27730,64190,71662,4622,11754,13730
Taponas,6,5,2,2,1998,1998,1998,1998,193,248,214,214,26,46,59,58,12,34,33,33,0.7,52,53,7653,21956,31552,1276,4158,5980
Neuilly-Sur-Seine,6,3,60,98,2005,1999,2011,2011,433,373,633,635,58,47,133,133,6,8,16,17,7.7,596,608,20584,142348,165661,3431,27937,34557
Port-Grimaud,5,2,2,1,2014,2010,2005,2006,114,85,55,59,31,206,340,301,665,364,67,119,11.5,862,879,6532,15764,20295,1306,3111,3650
Levallois Perret,5,1,26,41,2011,2011,2011,2011,160,160,221,221,35,35,33,33,68,68,53,53,6.3,486,495,8003,58610,67576,1601,13822,16992
Perros,5,5,7,11,1998,1998,2003,2003,645,564,165,163,44,98,58,57,5,5,6,6,3.0,227,231,27966,76313,99501,5593,17605,22967
Sein,5,5,11,16,2004,2004,2011,2011,302,274,302,302,39,47,68,70,5,11,27,28,2.0,152,155,17848,43469,58402,3570,11913,15563
Hyeres,5,5,7,4,1989,1989,1998,1988,115,257,169,341,35,403,722,1493,4,4,2,3,4.4,339,345,81523,193157,257614,16305,41777,55728
Meounes-Les-Montrieux,5,5,58,20,2003,2003,1993,1999,292,673,1118,457,14,18,14,16,6,55,216,120,14.0,1071,1091,74840,189557,235941,14968,36014,36539
Pitres,5,3,1,1,1987,1989,1987,1987,119,142,123,123,20,35,39,39,3,3,8,8,0.4,32,32,3633,10421,14976,727,2368,3406
