Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mirabel,22,6,3,3,1989,1993,1988,1988,85,93,89,88,13,16,22,22,15,12,15,15,1.1,84,86,9861,28255,40572,448,1459,2097
Douarnenez,22,18,21,21,1996,1994,2003,2006,251,429,310,356,33,50,85,97,14,36,27,30,17.0,1280,1305,86105,203709,251377,3914,11030,13617
Cargese,22,10,37,35,1999,1996,2004,2006,251,314,305,302,22,36,45,49,16,44,56,80,20.9,1593,1623,103951,274606,366491,4725,14144,18597
Serra-Di-Ferro,22,10,301,94,1991,1989,1994,1993,575,464,574,629,14,30,19,19,34,45,56,58,77.5,5958,6072,598387,1498300,1861975,27199,60002,57727
Petit Couronne,21,13,12,17,2008,2006,2009,2009,123,162,145,142,23,46,17,17,23,88,110,109,7.8,587,598,67541,150599,170787,3216,7928,9297
Blaye,21,16,85,102,2010,2009,2011,2011,306,776,786,665,46,139,323,291,24,36,538,475,41.5,3134,3194,431557,1051203,1059630,20550,49111,57414
Quiberon,20,3,3,1,2014,2010,2009,2010,108,387,267,238,28,33,72,119,15,32,78,62,10.8,812,828,13336,34516,38061,667,1499,2082
Furiani,20,6,41,36,2004,2002,2000,2005,332,435,399,390,40,34,37,44,21,35,36,45,23.5,1789,1823,60538,175049,221842,3027,10354,13136
Beaucaire,19,9,6,7,1992,1995,1991,1991,157,170,233,232,22,21,90,91,19,24,26,26,1.9,146,149,22005,63088,90622,1158,3772,5423
Saint Quay Portrieux,18,9,12,13,1997,1998,2001,1999,290,309,173,286,20,30,26,37,18,145,102,113,10.0,751,765,79568,184375,230125,4420,11380,14326
Entressen,18,6,4,6,1991,1991,1992,1992,130,159,180,183,9,12,17,17,7,9,50,54,1.6,121,123,17497,50196,72135,972,3168,4557
Radicatel,17,12,29,40,2008,2006,2007,2008,442,363,324,336,17,33,38,37,18,23,32,32,11.9,898,915,126495,309338,369736,7441,20820,25115
Concarneau,17,9,8,6,2002,2006,2009,2003,234,352,252,253,31,67,87,81,12,29,20,29,10.9,818,834,41398,89907,100685,2435,5610,6480
Bayon,16,10,59,75,2011,2009,2010,2010,315,1233,433,373,52,130,114,99,24,79,154,128,29.9,2264,2308,226153,712182,606547,14135,35214,42508
Gavres,16,3,10,14,2006,2007,2006,2006,199,191,227,228,20,17,34,34,1,17,3,3,4.2,319,325,95171,195270,210415,5948,13236,14945
Roquebrune-Cap-Martin,16,12,57,10,1996,1994,2004,2002,137,318,198,215,22,149,215,389,10,52,73,127,22.5,1724,1757,77147,216022,238305,4822,13249,14543
Propriano,16,11,56,16,1996,1996,1994,1993,273,309,324,386,28,30,22,21,10,16,30,36,16.3,1248,1272,104698,299896,421825,6544,17889,22067
Caen,16,14,10,12,2003,2002,2004,2003,110,189,182,184,24,53,62,74,20,32,34,40,5.8,439,448,25163,75947,111463,1573,5877,8115
Jonquieres,16,6,4,6,1992,1993,1991,1991,229,219,220,222,19,27,36,37,8,12,20,20,1.7,131,134,17599,50489,72556,1100,3585,5157
Salin De Giraud,15,11,9,12,1993,1993,1997,1997,143,391,403,404,19,39,79,78,20,60,103,103,3.3,250,254,37146,106566,153144,2476,8072,11610
Grande-Synthe,15,14,60,88,2005,2005,2007,2007,198,545,447,444,28,118,199,196,30,45,52,52,30.7,2320,2365,91765,263889,321645,6118,23194,28740
Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,15,14,198,210,2008,2008,2004,2004,140,501,412,456,33,71,127,140,27,37,23,18,25.5,1955,1993,183325,480952,565149,12222,37195,43486
Grandcamp,14,13,162,181,1999,2000,2002,2002,427,456,1114,999,46,58,96,95,29,82,29,30,24.0,1845,1880,165781,417835,501608,11842,34862,41888
Bourg-Sur-Gironde,14,6,33,46,2011,2008,2011,2011,200,222,219,219,25,33,54,54,38,94,69,71,21.2,1620,1651,44898,121137,140354,3207,10642,12918
Berre,14,12,19,25,2003,2003,2000,2001,35,259,272,264,44,52,160,154,26,31,26,27,15.9,1200,1223,24057,70819,82539,1718,7841,10155
Port Louis,13,6,11,14,2007,2005,2010,2010,219,243,335,326,24,28,69,67,1,9,7,7,5.6,421,429,99702,204607,220509,7669,17068,19275
Bonifacio,13,9,48,20,1997,1996,2007,2001,199,347,245,469,16,30,30,48,13,75,33,68,16.8,1289,1314,78902,246332,332858,6069,20222,26511
Berville-Sur-Mer,13,9,49,58,2011,2010,2006,2006,375,1196,639,521,37,313,1623,1372,11,20,39,38,30.0,2256,2300,325219,676655,734697,25017,57164,65065
La Ciotat,13,13,33,25,1998,1998,2005,2009,194,458,369,372,25,81,87,138,30,47,29,35,15.0,1139,1161,94547,241876,320962,7273,20947,26184
Plougonvelin,13,6,15,7,2005,2002,2004,1997,205,743,355,411,16,366,385,783,29,66,85,51,13.1,992,1011,116559,276230,364660,8966,22645,29536
Ternay,12,5,2,3,1991,1995,1994,1994,121,187,165,163,24,36,67,67,26,24,20,20,1.1,84,86,9772,28034,40288,814,2654,3818
Trignac,11,5,40,11,2009,2009,2009,2010,178,182,206,188,13,12,36,31,17,53,90,94,14.2,1080,1101,28301,191573,96204,2573,6242,8545
St Vaast La Hougue,11,9,8,10,2006,2005,2006,2006,393,559,216,202,51,101,103,71,20,25,29,29,5.1,381,389,19196,52417,70722,1745,5902,7659
Cavalaire-Sur-Mer,11,10,34,27,1994,1995,2001,2001,164,355,425,444,21,83,87,124,10,55,25,29,10.7,818,834,134033,339199,446483,12185,34022,42717
Blaignan,11,9,36,53,2006,2006,2007,2007,354,404,431,424,33,49,61,60,35,41,41,40,13.8,1050,1070,59043,182707,227518,5368,19616,24091
Gauriac,11,9,39,58,2011,2012,2009,2008,207,261,272,281,27,43,73,77,23,22,32,33,11.9,913,930,46964,130496,147684,4269,15245,18325
Paimboeuf,11,4,7,9,2009,2004,2010,2010,194,211,227,226,24,27,31,32,1,18,14,14,3.5,264,269,66174,135964,146885,6016,13406,15169
La Barre De Monts,10,5,40,9,2002,2001,2000,1997,5088,8169,7454,3048,932,2189,3135,2948,109,295,224,363,67.9,5100,5198,480668,979242,1225778,48067,111569,146210
Hoedic,10,8,4,5,2008,2009,2006,2006,101,153,160,161,18,76,70,73,32,39,27,28,4.4,330,336,8615,25103,28002,862,2675,3206
La Couarde-Sur-Mer,10,3,3,4,2002,1999,2003,2003,127,112,136,143,15,15,20,20,0,1,55,54,2.4,180,184,30693,63067,68031,3069,6837,7727
Bandol,10,8,24,8,1992,1994,1992,1989,197,552,308,292,31,52,46,65,10,306,123,306,17.8,1348,1374,89837,240580,295848,8984,22883,29110
Seyssuel,10,5,4,5,1995,1993,1996,1996,141,295,267,265,30,52,121,121,6,14,7,7,1.8,134,137,15060,43205,62089,1506,4909,7060
Lamarque,10,10,43,71,2009,2009,2012,2012,229,289,373,416,22,27,25,25,32,98,279,297,16.2,1235,1259,39247,116921,142218,3925,14602,17958
Saint-Florent,10,7,15,14,1996,1996,2003,2002,465,512,714,806,29,39,155,150,140,116,186,178,18.9,1423,1450,231963,550534,735905,23196,60905,82156
Mont Saint Aignan,9,8,2,3,2004,2003,2004,2005,210,174,149,154,34,47,39,39,12,30,21,20,1.3,94,96,9762,27153,38252,1085,3416,4833
Rivecourt,9,1,82,133,2011,2011,2011,2011,350,350,392,392,36,36,93,93,42,42,36,36,13.3,1023,1043,25579,187325,215982,2842,24543,30171
Le Cap D'Agde,9,7,7,10,1993,1992,1994,1995,194,333,225,230,16,49,103,104,76,97,159,155,4.6,342,349,23023,51930,62853,2558,6962,8513
La Roche Jaune,9,2,2,3,1999,2004,1999,1999,114,83,115,119,14,11,18,19,14,12,24,25,2.2,164,168,18553,38593,42250,2061,4661,5335
Saintmartin Dumanoir,9,9,413,807,2007,2007,2011,2011,480,317,424,425,39,41,60,60,36,29,42,42,50.2,3852,3926,194453,329727,344585,21606,58657,73474
Le Pouliguen,9,9,5,7,1998,1998,2000,2001,47,75,65,60,7,29,23,18,36,62,62,66,2.7,206,210,13343,34631,46970,1483,4893,6331
Goury,9,9,4,6,2001,2001,2005,2006,98,432,128,109,16,19,16,16,13,56,77,40,3.1,231,235,30741,73502,98121,3416,9117,12227
Port Vendres,9,7,20,21,1997,1999,2003,2009,130,371,225,376,19,48,82,117,10,19,19,27,6.2,473,482,27636,90616,118810,3071,12180,14775
Epervans,9,4,2,3,1996,1994,2000,2000,78,130,143,143,13,42,31,32,15,19,13,14,0.7,52,53,7936,22767,32718,882,2874,4134
Cordemais,9,2,7,10,2012,2012,2012,2012,107,114,254,263,18,15,135,138,2,2,3,3,4.2,315,321,69050,141675,152664,7672,17072,19277
Etoges,9,9,7,10,2001,2001,2002,2003,164,243,142,133,16,26,33,32,15,18,18,18,1.8,134,137,23643,67969,94509,2627,8601,12044
Sein,9,9,9,8,1999,1999,2000,2003,228,245,269,211,37,35,40,37,6,19,11,14,3.3,251,256,28089,66792,84360,3121,8502,11028
Saint-Raphael,8,8,19,10,1995,1995,1998,2004,129,242,198,203,18,31,44,34,17,31,12,9,3.9,301,307,26900,78706,93971,3363,10040,12117
Juan-Les-Pins,8,8,3,3,1992,1992,2002,2001,314,323,325,315,40,46,50,45,20,187,36,34,5.8,439,448,45924,109153,144504,5740,14926,19969
Limay,8,3,1,1,1984,1987,1984,1984,65,54,64,64,12,24,18,18,1,1,2,2,0.4,29,29,2949,8459,12156,369,1201,1728
Montfaucon,8,8,21,30,2006,2006,2007,2008,379,758,355,348,76,91,70,68,83,68,83,86,3.8,288,293,37147,105235,150710,4643,17234,23113
Mezoargues,8,6,2,3,1992,1992,1995,1995,135,210,183,183,25,32,37,37,22,46,47,47,0.9,69,70,7904,22674,32584,988,3220,4632
La Turballe,8,4,1,1,2001,2002,2009,2002,190,442,440,284,21,24,16,22,95,114,197,150,2.8,211,215,5484,12063,14442,686,1635,2014
Anse,8,7,2,2,1994,1995,1998,1998,80,148,147,147,16,21,28,28,7,18,13,13,0.7,53,54,6293,18052,25942,787,2564,3687
Vernaison,8,6,3,3,1997,1998,1997,1997,162,273,222,223,26,40,47,46,6,14,15,15,1.0,74,76,10429,29918,42995,1304,4249,6111
Fouras Sud Marina,7,7,7,9,2006,2006,2007,2006,315,303,263,333,17,22,20,22,13,16,13,13,2.9,219,223,25461,75564,106918,3637,12339,17211
Soubise Marina,7,7,6,8,2005,2005,2007,2007,235,411,390,378,35,41,55,54,14,25,34,33,3.3,250,255,28587,103872,109425,4084,12259,17301
Dielette,7,6,8,5,1992,1995,2005,2004,69,540,1532,1178,49,482,2448,2416,11,78,342,338,10.1,756,770,120487,284961,381580,17212,44463,60041
Granville,7,5,1,1,1997,1998,1996,1993,89,128,86,69,13,27,20,20,12,17,15,13,0.6,46,47,2905,7154,9695,415,1160,1601
La Moutonne,7,4,118,28,1994,1993,1998,1999,469,927,587,674,19,68,108,121,10,52,24,33,29.4,2255,2298,207633,508256,636359,29662,66390,68259
Penmarc'H Point,6,6,17,12,2005,2005,2009,2010,137,334,102,88,20,50,58,35,44,84,171,172,13.2,1012,1031,15895,47892,50211,2649,8751,11409
Vannes,6,2,6,6,2012,2002,1989,1988,127,127,143,142,11,14,20,20,52,34,44,28,5.6,419,427,5197,17241,15969,866,2480,2943
Chamblanc,6,4,2,2,1991,1992,1998,1997,106,244,217,215,30,54,75,76,4,7,8,8,0.7,52,53,7350,21087,30303,1225,3993,5743
Brehec,6,1,1,3,1998,1998,1998,1998,130,130,186,186,13,13,29,29,10,10,35,35,2.4,179,182,18670,38306,41277,3112,6924,7818
Taponas,6,5,2,3,1998,1998,2000,2000,264,272,238,236,30,31,35,35,20,18,18,18,0.8,58,59,8432,24190,34763,1405,4581,6588
Antibes,6,6,20,12,2006,2006,2011,2005,162,520,218,345,15,65,92,104,11,20,24,16,5.2,398,405,25800,72557,90009,4300,13131,15686
Gravelines,6,5,73,13,2002,2001,2006,2006,478,373,671,655,24,28,17,17,42,51,53,52,13.3,997,1016,78728,194411,238325,13121,28049,25664
Hossegor,6,6,9,14,2007,2007,2012,2011,234,183,162,165,39,37,43,43,80,120,206,211,3.5,261,266,7602,20180,29267,1267,5472,7096
Sainte-Maxime,6,5,23,4,1982,1986,2003,2002,100,140,306,275,23,24,11,11,44,44,12,14,6.3,484,494,26790,88695,91212,4465,13553,13365
Laval-Saint-Roman,6,5,2,2,1991,1992,1993,1993,205,211,207,206,32,34,42,43,1,11,9,8,0.7,50,51,6639,19045,27370,1106,3607,5187
