Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Kingdom of Great Britain and Northern Ireland,5054,1298,43954,26330,2002,2005,2004,2007,173,551,371,392,16,78,1206,508,11,42,29,42,8943.4,671971,684873,49812234,130697231,159378202,9856,25716,27882
Spain,4497,1902,74123,65817,2004,2005,2008,2009,408,761,568,694,36,75,80,95,17,46,25,29,11697.9,892744,909885,49774354,161994350,193324129,11068,40805,49916
Italy,3176,926,36450,24860,1999,2004,2005,2006,249,636,352,486,22,61,78,102,12,52,37,43,7859.7,605083,616701,28139276,85773853,103901378,8860,28683,33767
Netherlands,2438,1246,13921,18762,2005,2006,2008,2008,289,474,403,403,43,73,136,117,25,53,60,54,3754.8,283598,289043,15917312,45732914,55820966,6529,22541,27935
Belgium,2024,971,11854,12302,2005,2005,2007,2007,242,377,302,335,25,50,81,88,22,41,34,40,2548.4,190894,194559,10068957,32625823,39149455,4975,18749,23213
Algeria,808,293,16763,19468,2002,2005,2006,2007,566,1184,865,1037,49,110,125,144,28,101,87,107,3009.3,228181,232562,12645349,38055540,44969936,15650,57824,72585
Germany,692,428,12558,11725,2005,2005,2011,2012,523,641,520,496,55,75,47,49,22,44,38,43,1490.3,112394,114552,6976647,25660118,26797955,10082,36424,46321
Portugal,631,409,16569,18742,2006,2006,2009,2009,904,900,990,990,75,101,143,93,27,50,30,32,2559.5,196636,200411,12997946,37641117,45372461,20599,71597,87110
Tunisia,542,109,7517,4739,2001,2003,2004,2005,482,951,582,789,32,97,68,123,16,85,37,72,1756.5,135128,137722,5907005,14259285,17367031,10899,28507,31169
Ireland,542,193,4563,1883,2001,2003,2001,2005,402,799,445,539,22,100,47,80,13,66,28,39,1065.7,80916,82470,6749469,17311209,21847032,12453,30826,32554
Turkey,483,285,20159,23785,2006,2005,2008,2009,1377,1849,1698,1917,123,184,196,251,18,55,42,54,2767.0,213809,217914,14547594,35844326,43411141,30119,93213,113371
Morocco,442,230,24643,25507,2006,2007,2011,2011,1161,1209,1205,1232,82,112,91,96,19,72,31,37,2563.8,197434,201224,13104617,41745974,46255212,29648,104638,125564
United States of America,331,194,67134,89279,2008,2009,2008,2008,3598,4032,3753,3814,232,354,307,337,26,46,39,44,7858.9,602794,614367,44176833,125415074,141435686,133465,453113,535936
Norway,319,220,9094,10072,2006,2006,2007,2008,812,998,1482,1299,92,109,208,182,26,46,57,61,1100.9,78969,80485,5431988,17552608,19295498,17028,70419,95388
Greece,307,220,16288,22629,2006,2006,2011,2010,1154,1527,1417,1507,102,145,152,170,17,37,29,31,1664.6,128436,130902,12172502,31707422,37407513,39650,129249,158658
Russian Federation,269,189,25923,33652,2008,2008,2013,2012,1884,1869,2330,2112,171,179,239,220,49,74,57,62,3073.9,206967,210940,13482822,44686894,46688849,50122,206285,279129
Sweden,262,196,3220,4710,2004,2004,2008,2008,1026,1106,1121,1097,104,112,135,134,18,33,22,20,539.5,40712,41494,3985766,11521781,15154676,15213,56495,72679
Gibraltar,252,237,8988,14100,2009,2009,2010,2011,1007,1004,956,940,89,99,102,105,8,14,14,14,883.5,67163,68453,5373488,15068772,17770193,21323,80619,102105
Malta,228,184,22088,27267,2007,2007,2011,2011,754,1123,1645,1534,93,126,141,143,18,29,31,31,1914.2,147821,150659,11323192,30599302,34033124,49663,165269,204314
Denmark,165,147,3370,4908,2004,2005,2008,2008,731,862,944,935,78,90,117,119,10,37,55,55,461.5,34006,34659,2692115,7914044,9464627,16316,60332,77833
Monaco,122,46,395,73,2004,2002,2010,2007,150,165,155,162,16,32,20,33,16,28,20,58,137.8,10605,10809,385670,1365371,1627650,3161,10550,11983
Canada,88,47,13989,22385,2010,2010,2010,2010,3384,3209,3198,3176,243,301,270,277,36,134,87,98,1365.7,105064,107082,9345109,24156921,27461192,106194,338753,397048
Finland,87,63,686,968,2004,2003,2005,2005,1345,1446,1487,1489,139,147,150,152,35,49,48,47,185.0,13902,14168,1399583,4323463,5960979,16087,60440,81616
Saudi Arabia,81,48,23083,27986,2009,2008,2010,2010,3764,3430,3554,3576,232,273,246,259,16,90,42,56,2400.1,185616,189180,12130777,34977777,40702682,149763,545472,645887
Poland,71,68,797,1232,2004,2004,2008,2009,946,996,1168,1194,95,112,136,144,41,130,207,189,186.1,13996,14264,948295,2755316,3580884,13356,47910,61428
Guadeloupe,67,28,5633,6982,2005,2006,2005,2005,3477,3597,3492,3495,190,240,201,201,21,23,26,26,1295.8,100244,102169,6154560,21209200,23355329,91859,323532,378884
Singapore,65,45,44117,46421,2009,2010,2011,2010,8296,8344,8433,8294,496,628,594,590,23,37,44,40,4198.0,316234,322306,18623038,59656878,66752172,286508,1159623,1441394
Egypt,63,55,7976,9536,2005,2005,2010,2009,1778,2172,2454,2346,178,199,190,197,42,77,53,53,760.1,55913,56987,3885035,10907416,12602573,61667,237856,312161
Cyprus,60,19,8529,10088,2004,2004,2004,2004,2993,2033,3029,3020,192,169,196,195,19,34,19,20,1064.4,82237,83816,8205792,20036705,22257976,136763,371420,422995
Martinique,59,24,3237,3440,1999,2001,2001,2000,3713,3735,3720,3718,209,222,221,217,6,9,9,9,1004.2,77033,78512,8370209,19579527,22032485,141868,325559,356625
Mexico,59,19,14561,16322,2007,2007,2006,2006,4994,4802,4725,4598,297,321,309,310,15,23,16,16,1927.1,149046,151908,12971387,31855472,35308552,219854,603341,687349
United Arab Emirates,58,37,58428,60587,2015,2014,2015,2015,6029,6036,6078,6071,364,403,377,380,27,33,33,32,4422.6,342205,348776,16336534,65028312,63385102,281664,1154781,1418225
Nigeria,56,47,15704,19627,2010,2010,2011,2011,4227,4158,4486,4430,324,331,364,372,29,60,55,60,1610.1,108827,110916,6379406,24906884,24757125,113918,554245,758842
Colombia,52,29,21284,27461,2013,2011,2014,2014,4457,4395,4487,4499,278,337,300,318,27,53,35,40,1542.5,119264,121554,10639424,29141624,33975956,204604,714570,840830
Jersey,47,12,22,5,1997,1993,1998,1994,222,187,192,119,27,24,43,34,23,13,36,23,18.9,1423,1450,44820,106343,135640,954,2477,3173
Senegal,47,32,4126,3459,2004,2004,2004,2003,2413,2375,2409,2401,164,178,171,168,22,55,35,39,560.1,43241,44071,2988210,7468752,8602300,63579,182338,206494
Libya,44,40,2969,5122,2007,2006,2008,2009,1098,1404,1470,1438,118,140,172,171,32,39,41,41,276.2,21357,21767,2564509,5659936,6433605,58284,159415,198635
Estonia,40,38,1870,3247,2008,2008,2010,2010,1454,1514,1552,1551,136,145,148,148,6,18,22,23,210.7,15853,16157,1264918,4012053,4633617,31623,121902,151470
Latvia,39,39,1045,1829,2007,2007,2013,2013,1255,1369,1427,1432,125,150,227,236,37,50,69,70,132.9,9995,10187,772408,2179290,2776156,19805,76758,97316
Sint Maarten (Dutch part),39,6,3297,3611,2012,2012,2013,2013,3640,3618,3636,3637,211,210,213,212,15,14,16,16,764.4,59054,60188,3132422,11585033,12809967,80319,306092,363466
Dominican Republic,38,15,6100,7339,2006,2008,2010,2009,3952,3715,3934,3926,238,220,234,234,9,15,11,11,870.2,67274,68566,4958501,16665822,18480513,130487,468731,548418
Brazil,37,32,9906,14586,2010,2010,2012,2011,4264,4482,4647,4500,345,381,363,375,27,38,32,34,813.1,61393,62571,4984077,14702622,17320322,134705,535675,656911
Croatia,33,19,195,225,1991,1999,1998,2010,583,866,564,616,28,67,64,74,14,28,33,17,43.8,3353,3418,266898,711889,910233,8088,24448,29832
Guernsey,30,18,112,16,1999,1998,2001,1998,151,184,190,181,14,17,17,24,8,14,40,25,46.9,3540,3608,68663,274624,364752,2289,8357,10067
Lithuania,26,26,345,588,2003,2003,2007,2008,950,1015,1232,1246,106,114,123,124,34,44,49,49,46.6,3501,3568,417672,1137639,1480539,16064,52745,70098
Slovenia,21,21,284,194,2005,2005,2005,2005,455,687,809,595,83,74,97,99,31,41,26,27,31.2,2404,2451,183789,703579,872137,8752,35230,42883
Trinidad and Tobago,19,14,2664,3211,2007,2008,2007,2007,4094,4018,4013,4041,297,293,325,333,40,57,70,63,390.5,28159,28699,941379,5626018,5870079,49546,341980,453561
Lebanon,19,14,1645,1777,1998,2001,2010,2010,1716,1830,2414,2395,148,149,152,152,21,79,44,53,205.9,15912,16217,725480,2316850,2617954,38183,148571,182456
Israel,18,16,1641,1953,2008,2008,2008,2009,1783,2518,3118,3202,192,223,292,338,46,104,37,44,224.9,16558,16876,1138154,3354750,3675111,63231,220097,275418
Cuba,14,12,1501,2323,2009,2008,2010,2010,4420,5304,5113,5139,395,439,507,511,40,193,194,196,182.6,14088,14358,1089578,2890889,4056725,77827,331855,421316
China,13,13,6712,6523,2008,2008,2014,2013,1915,5282,6390,6047,331,469,775,764,11,20,28,30,555.7,37879,38607,1756880,9048118,8288973,135145,798536,1132097
Côte d'Ivoire,12,7,999,1278,2011,2012,2012,2012,3698,3718,3755,3726,305,324,336,328,68,137,97,111,127.8,9847,10036,626788,1742300,2406802,52232,226559,291524
Mauritania,11,10,1166,2205,2010,2010,2009,2009,2129,2157,2088,2086,192,198,208,209,223,277,380,387,101.1,7782,7931,593673,1313620,1583336,53970,171542,204643
India,11,11,2681,2570,2011,2011,2013,2012,6030,5765,5753,5653,438,422,391,394,31,43,35,34,329.7,22049,22473,1022437,4826283,4773341,92949,545350,773438
Jamaica,10,7,1327,1803,2004,2005,2005,2005,4362,4448,4427,4436,256,279,282,291,24,27,28,30,228.3,17653,17992,1231467,4376323,4765954,123147,453431,531563
Oman,8,8,2701,3056,2011,2011,2013,2012,5325,5325,5117,5232,396,420,373,396,40,41,36,38,286.0,22135,22560,1120798,4136255,4497857,140100,611975,767405
