Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Le Havre,2920,922,324081,362695,2007,2008,2010,2010,521,1480,1793,1931,54,127,253,256,19,36,27,28,34397.8,2647752,2698589,182752426,530447862,586948207,62586,207408,244998
Fos Sur Mer,2473,1092,88244,115750,2006,2007,2009,2009,554,1025,868,918,50,99,195,192,20,44,52,53,9654.8,722988,736870,58810702,168347415,189452811,23781,82327,103611
Marseille,1516,241,24512,7672,2003,2005,2007,2005,413,518,369,478,24,44,55,107,10,35,19,29,5581.0,431024,439300,14113694,48388584,57465116,9310,29276,32056
Dunkerque Est,1081,728,28029,50800,2005,2006,2010,2010,374,901,1656,1822,53,100,397,410,28,55,91,90,2609.2,198959,202779,15852647,39676093,48414643,14665,52276,64076
Ouistreham,925,55,4535,2392,1998,2002,2003,2008,101,800,159,397,8,85,82,165,0,49,13,32,739.7,55829,56901,4110701,10581915,13097918,4444,11252,11605
Gonfreville L'Orcher,904,414,14624,9129,2006,2007,2008,2009,286,781,710,751,39,79,181,199,20,28,22,25,1881.6,143083,145830,8450077,32200214,35930750,9347,36018,42573
Dunkerque Ouest,839,260,20792,21581,2006,2007,2010,2010,219,792,683,729,25,91,220,276,16,43,42,54,2360.9,173760,177096,12524637,37837786,41544234,14928,49186,58373
Port Jerome,744,281,5064,7941,2005,2006,2008,2008,286,705,855,912,42,82,253,262,24,33,38,38,1312.6,99488,101398,4862540,17188748,20237456,6536,28215,34674
Sete,683,291,9672,5349,2000,2003,2002,2006,475,836,569,772,38,87,133,160,16,51,27,40,1832.2,141257,143969,6778355,19069673,23825868,9924,30814,35570
Montoir,682,394,62842,60289,2007,2008,2011,2011,902,1762,2901,2688,76,149,446,419,24,52,43,47,7873.9,522778,532815,22573289,107375647,103980051,33099,187904,265665
Lavera,646,385,10783,15957,2007,2008,2009,2009,709,1191,1186,1220,65,116,209,215,29,56,67,67,2378.2,182756,186265,8721206,32127590,36485443,13500,63822,80793
La Pallice,582,489,14668,23782,2006,2006,2010,2010,738,1329,1633,1851,89,137,372,398,34,65,94,95,1924.8,147765,150602,10675241,30302352,39473308,18342,73534,93614
Cherbourg,577,76,5312,1773,1998,2002,2001,2004,305,981,355,526,18,97,114,337,9,34,25,25,1271.8,96376,98226,6359227,16920220,21084852,11021,26964,26749
Saint Malo,497,185,1695,754,1996,2000,1996,1999,161,647,203,395,14,77,62,125,10,48,20,42,498.7,37495,38215,2553952,6837290,9016437,5139,14595,17906
Bastia,444,32,1724,275,1985,1990,1990,1989,110,321,185,196,11,19,35,40,1,51,18,19,518.3,39746,40510,1689365,4232265,5206003,3805,8277,7674
Niolon,389,127,4413,1944,2005,2005,2007,2005,253,387,298,348,22,46,36,61,12,31,21,34,987.4,76257,77721,2816482,10335778,12026107,7240,27124,31068
Calais,381,151,15921,4922,2004,2002,1999,2002,257,1386,3377,1929,39,193,3239,2373,16,68,35,44,3269.0,245760,250479,22814843,55941603,68515125,59881,134225,130886
Grande-Synthe,378,217,759,1046,2002,2003,2007,2006,207,400,440,441,33,53,92,95,23,36,39,37,288.2,21699,22115,1239690,3674344,4680824,3280,12555,16308
Boulogne-Sur-Mer,371,151,561,766,2001,2001,2003,2004,413,683,747,751,56,84,135,128,17,54,55,49,247.7,18546,18902,2021308,5579535,7687271,5448,17868,24141
Bayonne,343,219,1027,1492,2007,2006,2008,2008,656,741,661,665,68,91,119,119,30,56,55,54,310.0,23558,24011,2612147,7220744,9893076,7616,27500,36493
Rogerville,301,165,2127,3362,2005,2007,2007,2007,268,797,951,956,37,85,290,291,21,41,39,38,608.9,46410,47301,2205139,7929462,9466068,7326,30746,37543
Courrensan,297,149,1857,2203,2005,2003,2007,2007,246,700,615,709,48,76,141,169,22,73,226,83,690.7,53192,54213,3061473,8476754,10849182,10308,33188,42150
Rouen,292,222,3905,5881,2004,2005,2008,2008,651,1035,1451,1549,76,103,193,194,28,70,128,132,580.0,44387,45239,3514042,9972795,14368612,12034,50267,65833
Donges,287,200,15419,27369,2009,2009,2010,2010,1027,1417,1648,1680,98,144,240,245,29,48,58,57,1593.4,121680,124017,11781302,29093129,32867945,41050,130295,161280
Brest,284,191,3249,3771,2005,2004,2009,2009,538,847,1048,1150,65,98,221,227,27,53,53,50,621.2,46716,47613,3635601,10406725,12383196,12801,42886,52853
Grand Couronne,271,233,3177,5085,2007,2007,2008,2008,515,872,1147,1171,61,91,201,210,28,59,88,89,536.9,40890,41676,2815423,8815057,11507904,10389,43450,55120
Dieppedalle,245,203,2686,4151,2005,2005,2008,2008,691,975,1436,1473,78,99,229,233,35,52,64,64,442.7,33783,34432,2698918,9010309,12383846,11016,49022,65255
La Seyne-Sur-Mer,244,57,6529,2704,2005,2002,2008,2008,1069,645,868,1033,71,61,67,74,11,37,14,14,1189.1,92003,93770,3397629,7021969,8241339,13925,34658,37829
Roscoff,232,17,1918,359,2004,1997,2004,2004,125,441,277,322,9,45,24,25,3,21,43,52,422.1,32047,32662,2195003,5433705,6679000,9461,20304,18678
St Nazaire,222,132,2692,1458,2004,2004,2009,2006,637,909,1252,1040,64,112,610,269,24,44,20,30,838.7,64518,65757,1953897,7008935,8450323,8801,33902,43586
Toulon,209,26,3260,580,1995,2001,1996,2001,269,439,477,581,17,34,71,87,1,22,13,16,815.4,62879,64087,2604771,6809494,8304629,12463,28902,27364
Nice,188,48,1059,279,1987,1994,1993,1997,217,536,401,534,16,53,61,107,10,45,18,46,347.5,26646,27158,947532,2779504,3685479,5040,14241,16043
Val-De-La-Haye,183,164,3567,5546,2006,2006,2008,2008,949,1160,1592,1588,99,112,212,211,37,77,125,125,495.5,37950,38678,2620413,7860922,11098422,14319,64842,83673
Saint Louis Du Rhone,182,44,277,402,1993,1999,2001,2003,308,643,583,630,43,74,130,146,24,49,48,51,71.6,5422,5527,711210,1970291,2717315,3908,12644,17364
Trignac,180,12,2640,789,2006,2005,2007,2008,881,941,862,901,60,65,88,100,6,11,10,10,533.8,40794,41577,1263738,6396550,4198966,7021,18382,22573
Fecamp,174,79,477,593,2000,2001,2007,2007,364,532,493,503,44,93,93,98,25,42,27,29,110.7,8367,8527,935025,2584916,3338483,5374,17287,22330
Rochefort,147,99,315,455,2002,2001,2002,2003,700,725,717,705,83,88,122,119,35,45,54,53,100.6,7638,7785,1186871,3373132,4734771,8074,27470,37657
Radicatel,145,88,2520,2878,2003,2004,1999,2000,710,1212,2300,2098,72,96,215,211,10,27,16,16,845.9,64693,65936,6568916,15809699,18127804,45303,110636,124947
Port De Bouc,145,111,2729,4226,2003,2005,2006,2008,720,924,1038,1078,74,103,161,177,27,46,37,39,466.4,35725,36411,2419461,6922680,8022180,16686,56196,70790
Dieppe,141,41,783,210,2006,2005,2006,2007,254,557,442,402,7,110,21,48,19,80,72,76,208.5,15653,15953,1110764,2698579,3349684,7878,18240,18609
Honfleur,130,94,568,378,1998,2000,1994,2003,294,561,365,537,36,65,68,110,20,40,25,41,168.6,12745,12989,842281,2979225,4044946,6479,25652,33022
Caronte,128,101,913,1366,2005,2004,2005,2005,838,1166,1058,1070,81,130,152,151,24,42,39,40,197.9,15140,15431,1848613,5304472,7362214,14442,55418,72068
Lorient,119,101,1973,3211,2005,2006,2010,2010,921,1187,1413,1489,95,131,240,235,30,65,107,110,296.9,22549,22982,1538152,4938291,6222587,12926,54322,68193
Nantes,117,95,617,906,2005,2004,2006,2006,702,872,1056,1064,79,101,149,148,40,47,48,46,150.3,11471,11691,1156669,3047058,4191961,9886,35381,47278
Les Sables D Olonne,110,98,237,358,2005,2004,2005,2005,711,787,796,802,78,93,119,120,36,46,45,45,71.3,5388,5492,997169,2869078,4096026,9065,30561,42965
Ajaccio,110,45,2155,246,2008,2005,2009,2007,188,414,245,301,14,32,26,47,12,18,11,18,482.0,37302,38019,642909,3441052,4243799,5845,28004,31621
Cannes,105,30,3123,404,2004,2000,2008,2010,303,266,308,397,22,37,30,99,9,52,9,9,575.7,44576,45432,342141,3662317,4737527,3258,31395,39459
Montfaucon,98,46,723,1221,2003,2003,2012,2013,347,1067,1244,1537,31,102,304,340,38,134,59,57,100.8,7605,7751,538418,1370470,1652403,5494,17886,22200
Le Legue,91,66,93,139,2001,2000,2002,2002,387,511,497,502,45,60,88,88,27,45,50,50,30.3,2275,2319,430665,1235733,1775219,4733,15456,22201
Port La Nouvelle,72,56,529,857,1999,2001,2003,2003,680,878,630,624,70,96,114,109,56,69,57,55,127.2,9783,9970,698916,2274309,2964945,9707,40117,51310
La Peyrade,71,42,771,1219,2006,2008,2010,2010,580,778,838,836,56,93,114,113,31,53,52,52,159.8,12333,12569,338927,1909606,2205836,4774,31538,38555
Cabourg,67,66,456,668,2007,2007,2010,2009,342,611,755,772,47,72,146,153,34,62,45,44,99.4,7508,7652,530072,1757338,2214664,7912,31878,39891
Bordeaux,62,53,956,1425,2008,2007,2013,2015,794,1161,1299,1961,84,118,282,325,37,52,57,63,147.8,11321,11538,777197,2577060,3253794,12535,51923,65290
Villefranche,58,34,1302,318,2002,2001,2003,2005,249,474,307,637,18,44,43,117,12,23,18,36,298.3,23088,23532,607663,2374700,2571755,10477,39687,41243
Pauillac,57,44,762,1119,2006,2006,2007,2007,773,953,1020,1093,67,97,142,148,20,36,44,46,141.6,10779,10986,602694,2453811,2862420,10574,50012,62944
Grandcamp,56,56,1562,1754,2005,2005,2005,2006,1199,1836,2043,2077,120,172,359,399,32,56,42,47,281.2,21484,21896,1748755,4643816,5877974,31228,101432,124134
Petit Couronne,55,54,1028,1573,2007,2007,2007,2007,961,1214,1397,1381,107,118,195,188,47,82,133,135,179.6,13725,13989,761058,2446728,3471045,13837,66134,86477
Bouteville,55,52,738,1017,2007,2007,2007,2007,709,927,926,978,81,94,141,153,26,46,49,52,151.6,11601,11823,530060,2032788,2435987,9637,44156,54827
Macinaggio,54,29,471,373,1995,2000,2002,2005,179,389,516,812,14,68,216,313,14,44,94,39,147.3,11263,11479,528793,1372340,1608792,9792,26293,29506
Port De Goulee,52,47,550,794,2005,2005,2006,2006,836,1033,1172,1222,92,100,142,145,28,56,52,53,121.8,9313,9492,713951,2244583,2764857,13730,52763,66167
Saint Wandrille,50,36,329,406,2008,2006,1999,2000,582,979,1162,1144,62,99,226,214,26,63,67,61,76.6,5826,5937,403167,1196299,1694773,8063,32603,43511
Barfleur,49,49,1001,1026,2003,2003,2007,2007,492,959,803,807,75,97,117,113,24,69,31,34,162.3,12403,12641,1019172,2732656,3200030,20799,61163,71505
Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,49,49,2180,2421,2007,2007,2009,2009,1110,1591,1927,1941,104,133,277,272,18,64,40,44,335.8,25747,26241,1774656,4823642,5828347,36217,119820,144774
Berre,48,31,217,303,2005,2005,2006,2006,808,1094,1083,1130,70,108,144,150,28,45,49,48,105.0,7998,8151,446867,1352668,1694265,9310,32763,41874
Le Verdon-Sur-Mer,45,36,425,276,2005,2005,2007,2006,823,883,708,799,76,111,78,119,22,40,26,39,124.7,9488,9670,566602,1821162,2256897,12591,45114,55177
Douarnenez,45,35,172,225,2000,2000,2008,2009,995,2124,1829,1850,141,208,370,379,43,220,195,109,103.0,7790,7940,446638,1035462,1319824,9925,30886,39448
Macau,44,41,877,1476,2007,2007,2010,2010,802,1260,1835,1948,90,144,345,357,24,52,99,102,116.2,8896,9066,596894,1938589,2509974,13566,60582,77127
Calvi,42,27,176,45,1994,1994,2000,2004,117,181,218,218,14,17,17,22,10,16,20,19,44.6,3425,3491,122094,437264,568404,2907,9491,10738
Caen,42,39,185,279,2003,2004,2005,2005,546,687,854,965,66,83,119,123,25,45,90,95,41.6,3169,3230,325734,941264,1342972,7756,29477,39583
St Vaast La Hougue,40,39,1025,1296,2004,2005,2007,2007,1193,1723,2391,2392,105,168,328,334,27,40,55,62,168.9,12973,13222,845538,2516217,3484819,21138,90185,118518
Ambes,39,22,886,1046,2010,2008,2012,2013,1063,983,1270,1212,94,90,137,133,31,47,31,31,145.1,11104,11317,596030,2068356,2384506,15283,85326,110235
Cussac Fort- Edoc,38,35,251,363,2006,2005,2006,2006,807,933,1005,1018,91,107,132,133,27,54,91,96,63.9,4867,4960,358521,1085205,1478987,9435,37606,49822
Clazay,38,29,956,1401,2004,2003,2009,2008,873,1431,1814,1827,102,188,280,313,26,79,42,48,115.3,8621,8786,614867,1900625,2055523,16181,61253,78811
Hossegor,33,9,8,5,2001,2003,2005,2004,280,865,1116,927,17,68,459,418,77,114,291,277,11.2,841,857,34807,77209,87779,1055,2482,2943
Montfrin,33,30,233,354,2000,2000,2008,2009,1182,2269,893,1148,121,217,221,224,85,311,170,164,62.4,4703,4794,221580,603493,744153,6715,23647,29449
Saintjean Cap Ferrat,32,20,199,28,1990,1990,1996,1992,307,579,398,399,23,49,32,39,14,36,16,20,64.3,4930,5025,158530,514589,636130,4954,14725,16272
Goury,29,17,51,57,1997,2000,2002,2002,82,463,356,394,12,57,56,66,15,43,31,37,12.2,922,940,138463,391957,519197,4775,14975,19818
Roquebrune-Cap-Martin,28,20,146,36,1999,2000,2003,2007,130,261,192,234,20,39,27,39,12,28,17,36,41.5,3197,3259,91831,376199,460173,3280,12815,15013
Etoges,27,12,240,202,2005,2005,2009,2013,246,376,268,379,12,47,33,51,5,39,36,55,47.4,3575,3644,197412,489902,588969,7312,19126,20888
La Martiniere (Le Pe,27,26,195,293,2004,2004,2001,2000,1034,1254,1496,1518,114,137,228,227,21,51,113,118,39.3,3004,3061,361671,962179,1347864,13395,49433,64530
Le Treport,27,26,37,55,2003,2003,2002,2001,203,477,453,461,57,64,98,98,57,62,87,91,13.7,1032,1052,133290,382666,538692,4937,17338,23525
Saint Tropez,25,15,117,19,2004,2002,2009,2006,105,164,147,202,15,20,20,43,11,14,15,11,42.0,3244,3307,52266,288029,363015,2091,10090,11566
Saintmartin Dumanoir,24,23,2645,5021,2010,2010,2012,2012,296,739,821,813,52,87,194,192,47,99,214,212,310.2,23651,24105,1203271,2027882,2114536,50136,136090,170458
L'Ile Rousse,24,18,347,163,1994,1995,2003,2007,150,473,531,519,17,34,77,78,9,25,42,129,95.9,7409,7551,299627,769711,905376,12484,29607,29694
Bonifacio,24,11,81,12,1991,1993,1991,1992,186,965,378,455,18,61,133,135,12,54,224,228,44.1,3329,3393,68492,206359,267179,2854,7772,8539
Mouhers,24,24,559,961,2003,2003,2012,2012,383,689,1047,1036,43,77,290,293,34,69,25,25,61.8,4768,4859,543649,1194381,1380119,22652,59876,75035
Blaye,22,22,270,352,2006,2006,2005,2007,847,1015,1221,1202,88,105,136,145,34,53,52,56,59.6,4556,4644,233932,916802,1164182,10633,49412,63131
Gravelines,22,15,86,17,2000,1999,2006,2006,243,501,295,270,15,53,29,32,24,38,40,43,16.5,1237,1261,104525,254053,306220,4751,10400,10077
Tonnay Charente,21,18,53,81,2008,2007,2008,2008,677,835,864,852,90,95,111,109,43,56,71,68,16.6,1260,1284,207105,597786,849471,9862,34150,47210
Saint Quay Portrieux,20,20,198,292,2006,2006,2011,2011,543,1265,2103,2351,77,149,342,354,34,68,82,85,41.9,3201,3262,298864,845288,1216859,14943,56972,76207
Dielette,19,6,8,8,2003,1998,2004,2003,224,480,439,536,28,72,110,122,24,20,22,15,6.0,451,460,33225,85863,117872,1749,5303,7406
Molene,18,18,385,504,2003,2003,2002,2002,743,1186,2437,2332,83,119,268,265,23,110,37,39,63.2,4856,4950,442265,1203099,1434590,24570,77004,93106
Port Vendres,18,7,56,48,2007,2007,2009,2009,276,258,253,290,19,19,24,27,10,11,13,14,27.0,2056,2095,137190,330668,382039,7622,17728,19499
Salin De Giraud,18,9,19,27,2001,2001,2003,2003,480,555,575,573,56,64,93,92,28,37,58,58,6.4,481,490,83780,240350,345402,4654,15171,21820
Porto Vecchio,17,11,156,49,1998,1999,2001,2004,377,408,529,645,15,26,27,55,14,17,70,34,66.3,5087,5185,120902,350197,443004,7112,19170,20087
La Bouille,17,17,73,103,2005,2005,2008,2008,635,823,805,787,69,84,101,102,22,88,92,105,21.6,1637,1669,219513,614495,803478,12913,43024,55646
Serra-Di-Ferro,17,13,197,70,1997,1998,1994,2005,562,438,361,406,39,51,37,60,12,54,27,73,41.0,3168,3228,127988,554917,689328,7529,32141,37809
Port En Bessin,16,16,754,727,2004,2004,2013,2012,844,1009,1294,1120,87,117,142,121,17,89,31,37,84.7,6508,6633,477448,1418012,1644063,29841,99609,115650
Berville-Sur-Mer,14,14,163,193,2003,2003,1997,1998,284,1032,1517,1317,66,112,203,198,8,50,9,8,68.7,5242,5342,570052,1247599,1401894,40718,88611,96580
Saint Mandrier,14,12,91,38,1998,2000,1995,2004,320,484,319,483,19,60,45,80,2,7,6,7,23.7,1820,1855,112985,286148,345228,8070,20332,22038
Blaignan,14,14,72,100,2007,2007,2008,2008,846,882,690,659,86,88,84,82,32,53,55,51,25.2,1921,1957,103660,334048,421077,7404,29716,38767
Gauriac,14,13,258,392,2004,2004,2005,2006,882,1216,1465,1492,91,110,202,203,28,51,30,28,48.4,3686,3757,155951,696876,846805,11139,61647,77724
Granville,14,3,4,6,1994,1994,1993,1992,288,273,298,292,44,37,48,50,48,39,68,73,2.6,195,199,22928,61202,85965,1638,4971,7041
Mont Saint Aignan,14,12,81,112,1995,1997,1993,1993,413,1035,1104,1107,52,109,248,249,34,44,31,31,22.1,1692,1724,134434,382151,540125,9602,36858,48114
Soubise Marina,13,13,34,50,2004,2004,2004,2004,946,925,899,902,101,103,110,110,59,57,61,61,9.9,743,757,136122,392064,559328,10471,35513,49761
Querqueville,13,13,121,94,2001,2001,2005,2008,357,450,338,328,32,49,38,48,30,38,36,37,16.5,1241,1265,88422,274543,342656,6802,23756,28342
Belle-Ile-En-Mer,13,12,28,23,1999,1999,1998,1999,301,418,314,447,40,54,52,75,28,49,45,75,8.8,668,681,58913,197230,303940,4532,17244,25009
Antibes,12,11,264,390,2006,2005,2013,2015,153,401,630,1197,24,42,190,215,12,90,128,140,33.2,2572,2621,252632,588236,682101,21053,55720,68627
Rivecourt,12,1,156,252,2011,2011,2011,2011,377,377,559,559,72,72,122,122,47,47,89,89,32.7,2525,2573,48663,356374,410893,4055,35019,43049
Courseulles,12,12,452,597,2001,2001,2011,2010,890,1213,1772,1690,114,139,146,145,34,86,31,31,64.3,4928,5022,373623,922682,1041361,31135,89113,105117
Saint-Desirat,12,7,7,8,1992,1995,1994,1993,324,1199,478,411,52,361,592,316,19,114,177,99,11.0,824,839,27469,73699,101301,2289,6923,9599
Bayon,11,11,155,220,2007,2007,2008,2008,768,797,898,918,61,72,89,92,18,22,28,30,29.2,2240,2283,76375,370784,432979,6943,45326,57764
Saint Ceols,11,7,91,40,2009,2007,2002,2005,601,640,820,741,69,70,70,76,30,31,16,29,20.2,1527,1557,44076,124679,156622,4007,13099,15984
Furiani,11,11,35,52,2002,2002,2003,2003,524,557,521,530,47,61,82,83,9,23,10,9,10.2,784,799,71750,205023,267164,6523,22426,28910
Perros,10,10,26,38,2002,2002,2003,2003,461,820,478,453,48,83,215,215,18,25,23,25,9.0,676,689,102871,295561,414103,10287,33618,47230
Saint-Raphael,10,5,126,11,1995,1996,1999,1999,234,243,245,247,16,19,19,20,10,14,14,14,29.4,2271,2315,62827,248475,262336,6283,21899,21368
Cargese,10,8,135,18,2005,2003,2009,2009,267,268,310,298,20,23,30,29,9,25,10,20,30.7,2372,2418,103293,333159,332097,10329,28942,27144
Carteret,10,3,9,13,2004,2000,1997,1996,231,611,1031,1331,27,58,111,120,32,32,47,37,4.9,372,379,28376,80048,101861,2838,8936,11579
Villeneuve-Les-Avignon,10,7,6,8,1991,1992,1993,1993,270,454,441,433,38,61,83,82,12,21,22,23,2.3,172,175,23675,67919,97605,2368,7717,11099
Bandol,9,2,62,7,2013,2002,2015,2013,149,144,180,175,15,15,16,16,9,10,8,8,10.7,830,846,18784,147973,210879,2087,14056,18073
Entressen,9,5,7,9,1995,1994,1994,1994,506,693,685,682,53,96,144,142,17,19,25,25,3.0,229,233,29578,84852,121939,3286,10712,15407
La Ciotat,9,9,149,193,2000,2000,2001,2002,361,588,976,1333,46,85,165,214,11,22,15,20,26.1,2012,2051,176582,417554,496593,19620,48260,54913
Combrit,9,9,53,78,2005,2005,2004,2004,954,1661,1954,1991,99,175,338,344,33,59,63,64,19.6,1490,1519,311492,700496,833008,34610,90096,110453
