,imp_code_str3,imp_name,HS2,description,USD,tonne
0,500,Montserrat,27," Anthracite, not agglomerated",5976090.394,10300.045144
1,500,Montserrat,25," Salt (sodium chloride) including solution, salt water",406264.363,1606.4450409999997
2,500,Montserrat,22, Mineral and aerated waters not sweetened or flavoured,1324823.058,1157.0754
3,500,Montserrat,44, Fuel wood,813352.017,682.402138
4,500,Montserrat,21," Coffee extracts, essences, concentrates, preparations",691737.299,421.51777200000004
5,500,Montserrat,23," Flour or meal, pellet of meat or offal for animal fee",249792.957,401.763591
6,500,Montserrat,87, Pedestrian controlled tractors,2001856.0159999998,382.220392
7,500,Montserrat,73, Sheet piling of iron or steel,570714.848,358.324272
8,500,Montserrat,94," Seats, aircraft",1136311.493,296.218363
9,500,Montserrat,72," Pig iron, non-alloy, <0.5% phosphorus",306004.896,293.99561
10,500,Montserrat,84, Nuclear reactors,1293076.744,266.552484
11,500,Montserrat,02," Bovine carcasses and half carcasses, fresh or chilled",401989.331,255.331049
12,500,Montserrat,11, Wheat or meslin flour,223276.822,227.221519
13,500,Montserrat,07," Potatoes seed, fresh or chilled",268702.531,208.71178200000003
14,500,Montserrat,34," Soaps, for toilet use, solid",391878.481,196.648523
15,500,Montserrat,20," Cucumbers,gherkins, prepared or preserved by vinegar",361928.058,191.850068
16,500,Montserrat,39, Polyethylene - specific gravity <0.94 in primary form,650114.507,160.305143
17,500,Montserrat,32, Quebracho tanning extract,411534.09199999995,155.040641
18,500,Montserrat,68," Stone setts, curbstones, flagstones (except slate)",202854.21000000002,153.87295999999998
19,500,Montserrat,04, Milk not concentrated nor sweetened < 1% fat,528567.163,148.35402599999998
20,500,Montserrat,85, Electric motors of an output < 37.5 watts,650745.591,146.648709
21,500,Montserrat,19," Infant foods of cereals, flour, starch or milk, retai",409341.629,136.315251
22,500,Montserrat,17," Raw sugar, cane",119205.91399999999,129.27219399999998
23,500,Montserrat,76," Aluminium unwrought, not alloyed",723973.9230000001,123.89531900000001
24,500,Montserrat,69," Bricks, blocks and ceramic goods of siliceous earths",186720.322,115.617278
25,500,Montserrat,40," Natural rubber latex, including prevulcanised",487598.39,110.90975
26,500,Montserrat,38, Artificial graphite,276965.164,94.064434
27,500,Montserrat,48, Newsprint,315078.423,92.246476
28,500,Montserrat,15," Lard, other pig fat and poultry fat, rendered",152955.29200000002,88.723715
29,500,Montserrat,10, Durum wheat,104808.07500000001,83.161145
30,500,Montserrat,16," Sausages, similar products of meat, meat offal & bloo",296567.852,75.960955
31,500,Montserrat,82, Spades and shovels,73773.678,47.21344199999999
32,500,Montserrat,03," Ornamental fish, live",241145.522,40.85472899999999
33,500,Montserrat,08," Coconuts, fresh or dried",94733.575,38.974243
34,500,Montserrat,33, Essential oils of bergamot,153391.538,38.731691
35,500,Montserrat,30," Glands and other organs, dried, for therapeutic uses",164048.666,24.147596
36,500,Montserrat,70," Glass cullet, waste or scrap, glass in the mass",54675.308000000005,21.101005999999998
37,500,Montserrat,63, Electric blankets of textile material,153162.429,20.440198000000002
38,500,Montserrat,90," Optical fibres, except for telecommunications",116966.143,18.278544
39,500,Montserrat,56," Sanitary towels, diapers and similar articles",49320.808,18.028983
40,500,Montserrat,74, Copper mattes,79601.82699999999,17.169829
41,500,Montserrat,83, Padlocks of base metal,80222.16,15.624044
42,500,Montserrat,31," Animal or vegetable fertilizers, in packs >10 kg",25268.379,14.219601
43,500,Montserrat,09," Coffee, not roasted, not decaffeinated",74768.325,13.915225
44,500,Montserrat,95," Rideable wheeled toys, dolls carriages",69199.22499999999,12.644987
45,500,Montserrat,28, Chlorine,13208.639,12.440821
46,500,Montserrat,49," Brochures, leaflets and similar, in single sheets",156977.622,11.901088
47,500,Montserrat,86," Rail locomotives, externally electrically powered",4468.775,11.627231
48,500,Montserrat,35, Casein,35026.947,11.176374000000001
49,500,Montserrat,96," Worked ivory, articles of ivory",58501.726,11.142707999999999
50,500,Montserrat,89," Cruise ships, excursion boats, ferry boats",47995.092000000004,8.358493
51,500,Montserrat,62," Mens, boys overcoats of wool or hair, not knit",81642.02799999999,8.061417
52,500,Montserrat,18," Cocoa beans, whole or broken, raw or roasted",41148.468,7.974276
53,500,Montserrat,57," Carpets of wool or fine animal hair, knotted",18612.266,5.8372910000000005
54,500,Montserrat,93," Military weapons, other than hand guns, swords, etc",38058.533,4.228427
55,500,Montserrat,12, Soya beans,28771.482,3.8020160000000005
56,500,Montserrat,29, Saturated acyclic hydrocarbons,15553.295,3.560566
57,500,Montserrat,79," Zinc, not alloyed, unwrought, >99% pure",2976.936,3.0548379999999997
58,500,Montserrat,42," Saddlery and harness, of any material",14411.985,2.749302
59,500,Montserrat,64," Waterproof footwear (Wellingtons etc), metal toe cap",48324.327000000005,2.7098079999999998
60,500,Montserrat,61," Mens, boys overcoats, etc, of wool or hair, knit",36478.197,2.528263
61,500,Montserrat,67," Bird skins and feathers, articles therefrom",18177.850000000002,1.8564920000000003
62,500,Montserrat,24," Tobacco, unmanufactured, not stemmed or stripped",28497.374000000003,1.783579
63,500,Montserrat,92," Upright pianos, including auto-players",23230.279,1.534442
64,500,Montserrat,45," Natural cork, raw or simply prepared",1437.946,1.4033380000000002
65,500,Montserrat,52," Cotton, not carded or combed",5333.7339999999995,0.851734
66,500,Montserrat,36, Propellent powders,5673.867,0.667796
67,500,Montserrat,55," Filament tow of nylon, polyamides",4817.859,0.637795
68,500,Montserrat,91," Wrist-watch, precious metal, battery, with hands",4801.661,0.494001
