port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Antilla - Puerto Padre,25,1,2017,2017,2017,2017,598965,348604,125,125,127,127,6,485
Bufadero - Antilla,3,1,2017,2017,2017,2017,83739,48737,146,146,148,148,1,72
Moa - Puerto Padre,2,2,2006,2006,1996,1995,476209,651636,123,123,127,127,0,21
Preston - Manzanillo,1,1,1977,1977,1977,1977,1834868,2280957,711,711,711,711,1,73
Manzanillo - Varadero,1,1,1977,1977,1977,1977,6283600,7811253,2436,2436,2436,2436,3,193
Cienfuegos - Sagua La Grande,2,2,1996,1996,1999,1999,43258267,66549185,1616,1616,1716,1723,6,464
Puerto Da Vita - Banes,1,1,2000,2000,2000,2000,1363392,2151272,61,61,61,61,9,672
Sagua La Grande - Puerto De Pastelillo,1,1,2000,2000,2000,2000,17030889,26872732,768,768,768,768,6,466
Casilda - Media Luna,1,1,2000,2000,2000,2000,11199187,17670995,505,505,505,505,1,101
Media Luna - Moa,1,1,2000,2000,2000,2000,11521080,18178905,519,519,519,519,6,463
Isabela De Sagua - Santiago De Cuba,1,1,2000,2000,2000,2000,13662425,21557695,616,616,616,616,4,287
Bufadero - Manati,1,1,2008,2008,2008,2008,10605798,17052919,901,901,901,901,2,125
Cienfuegos - Ceiba Hueca,2,1,1994,1994,1994,1994,25464774,32283120,693,693,693,693,7,518
Santiago De Cuba - Bufadero,2,2,2006,2006,2006,2007,23501010,38070805,452,452,443,438,4,335
Puerto Da Vita - Moa,1,1,2002,2002,2002,2002,22010142,38130246,805,805,805,805,2,176
Moa - Baracoa,2,2,2001,2001,2002,2002,20699883,35947916,364,364,305,302,6,493
Niquero - Tunas De Zaza,1,1,2002,2002,2002,2002,23557303,40810539,862,862,862,862,3,269
Tunas De Zaza - Varadero,1,1,2002,2002,2002,2002,20137694,34886428,737,737,737,737,3,230
Cabanas - La Coloma,1,1,2002,2002,2002,2002,40172883,69595276,1470,1470,1470,1470,5,381
La Coloma - Boca Grande,1,1,2002,2002,2002,2002,95710769,165808797,3501,3501,3501,3501,14,1049
Boca Grande - Camaguey,1,1,2002,2002,2002,2002,8036490,13922370,294,294,294,294,1,93
Camaguey - Nuevitas,1,1,2002,2002,2002,2002,5357660,9281580,196,196,196,196,1,62
Nuevitas - Bahia Honda,1,1,2002,2002,2002,2002,152676909,264496617,5585,5585,5585,5585,21,1648
Bahia Honda - Cienfuegos,3,2,2007,2006,2003,2003,60489290,101666835,1935,1609,1819,1842,9,676
Puerto Da Vita - Bahia De Sagua De Tanamo,1,1,2002,2002,2002,2002,27083518,46919334,991,991,991,991,4,278
Bahia De Sagua De Tanamo - Santiago De Cuba,1,1,2002,2002,2002,2002,22477570,38940016,822,822,822,822,3,231
Santiago De Cuba - Guayabal,5,3,2009,2008,2002,2002,10729146,18073039,378,634,384,379,5,359
Guayabal - Tunas De Zaza,1,1,2002,2002,2002,2002,11710314,20286882,428,428,428,428,1,114
Tunas De Zaza - Cienfuegos,1,1,2002,2002,2002,2002,4780892,8282390,175,175,175,175,2,123
Caibarien - Manati,1,1,2002,2002,2002,2002,24874850,43093050,910,910,910,910,3,215
Casilda - Cabanas,1,1,1985,1985,1985,1985,1040205,175619,1501,1501,1501,1501,1,92
La Coloma - Casilda,1,1,1985,1985,1985,1985,542203,91541,782,782,782,782,1,61
Nueva Gerona - Bahia Honda,2,2,1988,1988,1990,1992,909212,872630,267,267,245,234,0,35
Bahia Honda - Caibarien,1,1,1985,1985,1985,1985,388704,65625,561,561,561,561,0,28
Puerto De Pastelillo - Nueva Gerona,2,1,1992,1992,1992,1992,4926189,5899042,815,815,815,815,2,139
Nueva Gerona - Santiago De Cuba,4,1,1992,1992,1992,1992,7225504,8652440,487,487,598,598,3,216
Cienfuegos - Baracoa,1,1,2000,2000,2000,2000,22596110,39952550,558,558,558,558,7,514
Bufadero - Preston,1,1,2000,2000,2000,2000,6849361,12110466,169,169,169,169,1,39
Moa - Sagua La Grande,1,1,1992,1992,1992,1992,1818698,2177866,602,602,602,602,3,228
Moa - Preston,1,1,1992,1992,1992,1992,1423063,1704098,471,471,471,471,2,122
Preston - Havana,1,1,1992,1992,1992,1992,1562589,1871178,517,517,517,517,0,33
Cienfuegos - Nicaro,3,1,2010,2010,2010,2010,7233356,9555747,907,907,814,814,3,264
