Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Virgin Islands (U.S.),149,17,74,95,1990,1998,1997,1999,87,1139,123,133,20,248,227,74,8,18,17,15,68.8,5180,5279,276316,1308979,872310,1854,4760,6440
Sint Maarten (Dutch part),116,31,212,34,1983,1993,2000,1999,108,139,131,136,16,23,16,22,5,32,8,13,82.6,6339,6461,123474,528293,558937,1064,3867,4589
Saint Barthélemy,64,12,50,27,1990,1991,1993,1991,121,124,121,123,22,20,21,23,6,36,7,6,23.3,1768,1802,93843,692600,383897,1466,3978,5722
Saint Kitts and Nevis,63,26,155,63,1993,1996,2003,1997,159,166,161,193,17,24,22,36,11,15,11,18,58.9,4519,4606,113093,442817,508467,1795,6878,8511
Puerto Rico,49,16,48,31,1987,1996,2005,2005,107,175,121,135,13,36,35,71,9,11,8,5,18.7,1418,1445,58989,264593,240697,1204,3915,5070
Saint Martin (French part),36,10,12,7,1985,1986,1990,1993,119,129,142,159,13,34,53,77,18,41,39,64,14.1,1062,1082,20247,61241,82489,562,1910,2863
Antigua and Barbuda,33,17,107,25,1991,1997,2000,1995,198,211,191,204,19,27,18,25,9,19,10,21,37.3,2872,2927,84886,303941,361102,2572,9213,10690
United States of America,29,14,3508,409,2011,2007,2014,2011,1106,1184,1120,1175,85,94,76,94,9,15,9,14,555.2,42835,43657,17942,3211660,4542648,619,101917,140210
Anguilla,16,12,7,6,1990,1990,1998,2003,131,144,130,128,18,40,31,25,12,83,30,34,11.5,864,881,17015,40242,51358,1063,3195,4389
Dominican Republic,16,10,65,19,1984,1984,1986,1987,341,382,316,357,39,119,31,60,10,21,8,19,20.1,1523,1552,53708,367299,359071,3357,14266,19543
