port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
El Bluff - Corn Island,15,2,1992,1990,1995,1995,4157391,7083570,50,57,93,94,4,322
El Bluff - Rama,28,3,1991,1985,1991,1991,4204250,5305476,60,60,66,65,19,1422
Corinto - Potosi,2,2,2009,2009,2008,2008,4009655,3861539,2165,2165,2600,3043,5,397
Puerto Cabezas - El Bluff,14,2,1992,1990,1994,1994,6841226,11564828,151,146,158,159,7,536
Corinto - Masachapa,1,1,2010,2010,2010,2010,3173955,955528,6682,6682,6682,6682,5,395
Masachapa - Potosi,1,1,2010,2010,2010,2010,684444,206054,1441,1441,1441,1441,1,83
Corinto - Corinto,2,1,2007,2007,2007,2007,66479306,81774711,1451,1451,1451,1451,13,1021
