int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Corinto,491,234,2008,2008,2007,2008,10365406235,11349329034,315,1003,703,788,1644,126885
Puerto Sandino,35,31,2009,2009,2008,2008,1377115309,2271893497,759,1275,1286,1262,262,20235
Rama,25,5,1991,1984,1993,1993,13753409,17839361,207,109,252,263,50,3779
El Bluff,28,6,1990,1986,1993,1993,20675319,26541424,136,476,303,306,9,649
Corn Island,5,5,1997,1997,1998,1994,8680405,5754510,404,490,370,544,14,1099
Tipitapa,1,1,1978,1978,1978,1978,104474,182754,152,152,152,152,0,19
Puerto Cabezas,15,3,1993,1995,1996,1996,27418432,44656267,527,539,552,551,15,1101
