int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Refrigerated bulk,106,54,1992,1991,1991,1991,1495512325,1803527540,2681,3758,3514,3660,1398,105927
Miscellaneous - fishing,144,79,2005,2004,2006,2005,1943507593,1660939999,6797,9059,8750,8663,724,54380
Chemical tanker,11,2,2006,1998,1999,1998,252424986,410972633,3885,13639,5369,5839,90,6903
Cruise,2,2,1990,1990,1991,1991,16638185,2661508,1810,1810,1519,1423,6,447
General cargo,32,8,2008,2005,2007,2007,350938806,413691897,728,1427,1149,1198,67,5166
Service - other,4,4,2000,2000,2006,2008,35400717,29240092,2895,2985,3777,4344,19,1455
Oil tanker,2,2,2000,2000,1999,1999,26786062,47482033,1494,1494,424,395,7,538
Container,16,4,2002,2004,2002,2002,606169887,847275033,2785,2784,2855,2855,122,9389
Ferry-pax only,1,1,1998,1998,1998,1998,4870837,335920,16796,16796,16796,16796,7,559
