int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Miscellaneous - fishing,144,79,2005,2004,2006,2006,1625014224,1414750033,6000,7542,7316,7379,698,52377
Refrigerated bulk,106,54,1992,1991,1993,1992,1382106252,1604424611,2610,3595,3248,3256,1119,84819
Cruise,2,2,1990,1990,1990,1990,17216704,3006160,1468,1468,1572,1607,6,454
Chemical tanker,11,2,2006,1998,2003,2002,85896376,133114521,1249,2854,1827,1891,24,1833
General cargo,32,8,2008,2005,2010,2009,311506229,338241285,951,1876,1020,979,55,4219
Service - other,4,4,2000,2000,2002,2003,43423960,33085442,3752,5281,4633,4916,30,2267
Oil tanker,2,2,2000,2000,2000,2000,21757586,39138124,1035,1035,344,326,5,384
Container,16,4,2002,2004,2002,2002,179388329,250721919,841,850,845,845,42,3208
Ferry-pax only,1,1,1998,1998,1998,1998,749854,51714,2586,2586,2586,2586,0,28
