Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Angola,281,92,1251,1738,2007,2008,2008,2008,273,340,326,318,31,117,108,94,28,57,47,49,357.2,27274,27798,2906357,7179545,8985936,10343,28717,36835
"Congo, Democratic Republic of the",206,31,282,396,2009,2008,2009,2009,247,323,257,256,22,95,48,40,61,89,85,85,137.0,10448,10649,896886,2471335,3311163,4354,15102,19213
Gabon,178,61,625,961,2008,2008,2008,2008,411,440,459,472,48,94,96,104,36,83,54,49,181.1,13825,14091,1898977,4717127,6127878,10668,30736,40103
South Africa,131,67,17816,23012,2009,2009,2009,2009,2637,2399,2192,2215,185,213,187,200,35,68,52,54,1864.9,144385,147157,12991447,34049830,38993420,99171,310256,363943
Cameroon,98,50,1361,1975,2007,2007,2009,2009,674,688,694,696,65,98,89,95,47,81,65,63,246.8,18990,19354,1410660,4104259,4901083,14394,49757,61163
Spain,91,48,10236,13579,2006,2007,2007,2008,3775,3593,3710,3691,257,294,262,262,30,56,45,46,1511.5,117003,119249,10397135,30385581,34384834,114254,366301,431819
Togo,55,39,1758,2071,2008,2008,2008,2009,988,1121,1080,1135,82,166,191,240,39,56,44,51,283.5,21790,22208,1432930,3580494,4234341,26053,79911,93319
Nigeria,50,37,1644,1765,2010,2009,2010,2011,888,889,848,838,67,122,97,113,34,117,86,112,186.0,14391,14668,1344686,3910871,4517456,26894,86231,100740
Equatorial Guinea,35,17,237,308,2008,2009,2009,2009,653,669,640,646,73,98,97,96,30,197,120,126,85.5,6516,6641,417064,1183017,1488957,11916,40874,51708
Malaysia,32,31,36370,68855,2011,2011,2011,2011,7618,7731,7737,7738,725,738,762,765,39,42,42,42,1620.1,125497,127906,17322648,30290848,31824223,541333,1472107,1831886
Singapore,31,30,23170,42634,2011,2011,2011,2011,7606,7612,7599,7598,705,687,726,735,46,71,58,57,1336.8,103530,105518,12974169,25198105,27855615,418522,1173162,1441557
Indonesia,27,26,27984,53572,2010,2010,2010,2010,7663,7731,7729,7730,708,728,736,737,42,46,42,42,1271.8,98511,100402,13681445,23961282,25634657,506720,1388539,1735632
Namibia,24,23,696,917,2009,2009,2011,2011,1215,1270,1277,1284,118,363,145,149,73,80,77,79,112.2,8637,8803,969926,2590640,3157847,40414,122457,151422
Morocco,22,16,2299,2986,2006,2006,2006,2006,3791,3827,3810,3813,266,267,265,266,23,39,33,34,386.3,29919,30494,2420827,8261717,9086430,110038,386622,452245
Côte d'Ivoire,21,18,848,1144,2006,2006,2007,2007,1154,1236,1206,1221,86,150,146,164,27,49,39,43,155.1,12003,12234,813677,2305751,2654807,38747,125825,148923
Ghana,12,12,248,394,2007,2007,2010,2010,1013,1082,1095,1107,98,165,115,114,26,61,51,49,32.9,2532,2580,337972,835546,1075031,28164,84981,108639
Benin,8,8,260,233,2003,2003,2008,2008,934,990,981,984,68,71,68,70,60,74,65,69,35.5,2744,2797,204127,585033,677169,25516,80075,92347
Senegal,8,8,508,537,2009,2009,2009,2009,2267,2304,2312,2289,170,244,262,213,50,89,83,77,98.5,7623,7770,654313,1580959,1828462,81789,231788,270294
Netherlands,5,5,1374,2605,2010,2010,2012,2012,4956,5031,5276,5287,382,460,606,612,32,30,37,37,89.7,6923,7055,794962,1552957,1798265,158992,461190,582583
Guinea,4,4,232,382,2006,2006,2006,2006,2356,2320,2292,2291,508,474,471,465,31,33,35,36,42.7,3307,3371,73672,539523,622059,18418,159049,195518
Gibraltar,4,4,512,652,2006,2006,2007,2007,3801,3809,3821,3819,258,254,255,254,18,19,21,20,74.9,5803,5914,528971,1608727,1777948,132243,423665,492061
Cabo Verde,3,3,130,156,2008,2008,2013,2015,3037,3043,2877,2818,207,258,215,207,27,43,53,61,20.3,1556,1586,113502,309232,380819,37834,175021,226872
Sri Lanka,3,3,1856,3337,2007,2007,2006,2006,6583,6592,6645,6670,720,662,727,746,36,33,41,42,126.0,9760,9947,1100561,2171581,2376490,366854,1001767,1216728
Mauritius,2,2,1014,2005,2004,2004,2003,2003,4300,4300,4309,4309,453,453,459,459,35,35,36,36,54.7,4236,4318,563688,999452,1080474,281844,753920,929837
Australia,2,2,536,990,2008,2008,2017,2017,4359,4359,6092,6179,552,552,1071,1072,10,10,19,19,32.1,2488,2536,511329,1076518,1186099,255664,628794,785598
United Arab Emirates,2,2,1231,2417,2000,2000,2002,2002,7151,7151,6863,6854,736,736,718,718,110,110,61,59,61.7,4777,4869,648115,1138478,1247123,324058,916927,1126036
Sao Tome and Principe,2,2,3,2,1998,1998,2010,2011,728,728,921,978,100,100,129,132,16,16,2,1,1.1,84,86,13746,28161,31408,6873,15438,18062
France,1,1,24,26,2014,2014,2014,2014,4503,4503,4503,4503,322,322,322,322,32,32,32,32,7.4,567,578,19978,57881,63919,19978,109381,143838
Gambia,1,1,44,64,2015,2015,2015,2015,2284,2284,2284,2284,191,191,191,191,263,263,263,263,4.6,355,362,26353,73158,113701,26353,124154,160912
Germany,1,1,441,857,2002,2002,2002,2002,5216,5216,5216,5216,534,534,534,534,33,33,33,33,32.4,2496,2543,313659,591024,665795,313659,823658,994993
Mauritania,1,1,61,98,2006,2006,2006,2006,2619,2619,2619,2619,215,215,215,215,57,57,57,57,8.8,679,692,18973,138944,160200,18973,163840,201408
China,1,1,75,123,2007,2007,2007,2007,2305,2305,2305,2305,207,207,207,207,27,27,27,27,7.4,574,585,54883,108622,134727,54883,175209,203712
Portugal,1,1,181,226,2010,2010,2010,2010,4475,4475,4475,4475,314,314,314,314,194,194,194,194,26.5,2054,2093,179058,476393,535077,179058,524104,606134
India,1,1,1170,2319,2012,2012,2012,2012,7281,7281,7281,7281,701,701,701,701,43,43,43,43,63.9,4947,5042,551375,929323,967478,551375,1496177,1874159
Saudi Arabia,1,1,3177,6255,2008,2008,2008,2008,19583,19583,19583,19583,1840,1840,1840,1840,40,40,40,40,187.5,14513,14792,1487442,2507032,2609961,1487442,4036233,5055913
Sierra Leone,1,1,37,45,2007,2007,2007,2007,2111,2111,2111,2111,232,232,232,232,9,9,9,9,8.8,673,686,41584,161311,184067,41584,174118,212462
Lebanon,1,1,4,4,1975,1975,1975,1975,6699,6699,6699,6699,1121,1121,1121,1121,7,7,7,7,10.5,788,803,96467,228116,305435,96467,249096,336322
Curaçao,1,1,2,1,2010,2010,2010,2010,5167,5167,5167,5167,641,641,641,641,79,79,79,79,5.5,411,419,29075,68754,92058,29075,75078,101367
Suriname,1,1,1,0,2011,2011,2011,2011,4687,4687,4687,4687,644,644,644,644,123,123,123,123,3.0,223,227,3441,7061,7608,3441,7657,8646
Brazil,1,1,632,1213,2005,2005,2005,2005,3926,3926,3926,3926,540,540,540,540,46,46,46,46,33.7,2611,2661,288374,486045,506000,288374,782515,980203
Liberia,1,1,87,40,2003,2003,2003,2003,1542,1542,1542,1542,89,89,89,89,45,45,45,45,12.0,932,950,43307,79801,93043,43307,101787,108049
