,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,840,United States of America,600,Paraguay,27," Anthracite, not agglomerated",363052722.653,541430.088725,"United States of America -  Anthracite, not agglomerated"
1,528,Netherlands (Kingdom of the),600,Paraguay,27," Anthracite, not agglomerated",300505086.611,479990.28014499997,"Netherlands (Kingdom of the) -  Anthracite, not agglomerated"
2,076,Brazil,600,Paraguay,87, Pedestrian controlled tractors,227035948.164,33611.199562,Brazil -  Pedestrian controlled tractors
3,784,United Arab Emirates,600,Paraguay,27," Anthracite, not agglomerated",131501313.236,218717.045493,"United Arab Emirates -  Anthracite, not agglomerated"
4,076,Brazil,600,Paraguay,84, Nuclear reactors,129818640.328,27923.170247000002,Brazil -  Nuclear reactors
5,156,China,600,Paraguay,87, Pedestrian controlled tractors,112478158.111,27150.335587999998,China -  Pedestrian controlled tractors
6,156,China,600,Paraguay,38, Artificial graphite,104284240.649,16553.096628,China -  Artificial graphite
7,156,China,600,Paraguay,40," Natural rubber latex, including prevulcanised",101612128.384,69823.171061,"China -  Natural rubber latex, including prevulcanised"
8,702,Singapore,600,Paraguay,27," Anthracite, not agglomerated",100738436.912,152463.594278,"Singapore -  Anthracite, not agglomerated"
9,392,Japan,600,Paraguay,87, Pedestrian controlled tractors,85382055.991,33516.501201,Japan -  Pedestrian controlled tractors
10,591,Panama,600,Paraguay,27," Anthracite, not agglomerated",78347581.251,117821.229898,"Panama -  Anthracite, not agglomerated"
11,156,China,600,Paraguay,84, Nuclear reactors,72137831.802,26594.273749,China -  Nuclear reactors
12,032,Argentina,600,Paraguay,72," Pig iron, non-alloy, <0.5% phosphorus",69966455.272,119165.73446400001,"Argentina -  Pig iron, non-alloy, <0.5% phosphorus"
13,076,Brazil,600,Paraguay,39, Polyethylene - specific gravity <0.94 in primary form,68730939.957,34436.11255,Brazil -  Polyethylene - specific gravity <0.94 in primary form
14,156,China,600,Paraguay,85, Electric motors of an output < 37.5 watts,66823888.155,14435.921365,China -  Electric motors of an output < 37.5 watts
15,076,Brazil,600,Paraguay,22, Mineral and aerated waters not sweetened or flavoured,58103173.361,91033.488358,Brazil -  Mineral and aerated waters not sweetened or flavoured
16,032,Argentina,600,Paraguay,27," Anthracite, not agglomerated",56961892.011,153176.70784599998,"Argentina -  Anthracite, not agglomerated"
17,076,Brazil,600,Paraguay,48, Newsprint,53807472.785,48693.623715,Brazil -  Newsprint
18,076,Brazil,600,Paraguay,72," Pig iron, non-alloy, <0.5% phosphorus",52631893.427,68759.87667900001,"Brazil -  Pig iron, non-alloy, <0.5% phosphorus"
19,076,Brazil,600,Paraguay,38, Artificial graphite,52380434.71,16338.619723,Brazil -  Artificial graphite
20,156,China,600,Paraguay,95," Rideable wheeled toys, dolls carriages",43787100.103,9822.70716,"China -  Rideable wheeled toys, dolls carriages"
21,410,"Korea, Republic of",600,Paraguay,87, Pedestrian controlled tractors,42125974.305,6625.009223,"Korea, Republic of -  Pedestrian controlled tractors"
22,076,Brazil,600,Paraguay,27," Anthracite, not agglomerated",40865145.893,34151.285725,"Brazil -  Anthracite, not agglomerated"
23,484,Mexico,600,Paraguay,87, Pedestrian controlled tractors,37724763.911,4809.242577999999,Mexico -  Pedestrian controlled tractors
24,643,Russian Federation,600,Paraguay,31," Animal or vegetable fertilizers, in packs >10 kg",34056024.321,85682.166512,"Russian Federation -  Animal or vegetable fertilizers, in packs >10 kg"
25,756,"Switzerland, Liechtenstein",600,Paraguay,27," Anthracite, not agglomerated",33311241.247,56182.490507,"Switzerland, Liechtenstein -  Anthracite, not agglomerated"
26,076,Brazil,600,Paraguay,73, Sheet piling of iron or steel,31888683.271,21779.942789999997,Brazil -  Sheet piling of iron or steel
27,076,Brazil,600,Paraguay,85, Electric motors of an output < 37.5 watts,30488404.427,10664.351165999999,Brazil -  Electric motors of an output < 37.5 watts
28,276,Germany,600,Paraguay,87, Pedestrian controlled tractors,29451582.262,9268.192277,Germany -  Pedestrian controlled tractors
29,076,Brazil,600,Paraguay,76," Aluminium unwrought, not alloyed",28353960.904,5557.4137599999995,"Brazil -  Aluminium unwrought, not alloyed"
30,276,Germany,600,Paraguay,84, Nuclear reactors,28269086.298,3483.612704,Germany -  Nuclear reactors
31,250,France,600,Paraguay,33, Essential oils of bergamot,28213710.582,931.317771,France -  Essential oils of bergamot
32,076,Brazil,600,Paraguay,32, Quebracho tanning extract,27980250.73,42979.999394,Brazil -  Quebracho tanning extract
