Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Solomon Islands,9,2,61,80,2001,2000,2000,2000,724,2133,986,1079,80,279,210,242,135,81,114,102,14.9,1137,1159,138069,302023,390603,15341,57774,74277
Marshall Islands,7,6,65,59,2009,2009,2010,2009,1130,6421,5866,7088,266,1114,3089,2951,36,35,30,31,13.3,1000,1019,413929,918175,1043872,59133,139166,164973
Micronesia (Federated States of),2,2,17,10,2016,2016,2016,2016,5376,5376,5376,5381,796,796,802,807,14,14,14,14,7.3,549,559,72629,161106,183161,36315,85465,101314
"Korea, Republic of",2,2,30,37,2012,2012,2010,2010,3880,3880,4109,4235,461,461,488,498,72,72,98,107,10.9,825,840,95787,148119,156670,47894,142261,182382
China,2,2,76,116,2014,2014,2014,2014,3121,3121,3118,3117,303,303,290,285,103,103,115,120,9.2,712,725,83401,238980,347084,41701,179761,229645
Singapore,1,1,66,102,2007,2007,2007,2007,3831,3831,3831,3831,303,303,303,303,2,2,2,2,8.3,644,656,41680,115707,179831,41680,196363,254500
Australia,1,1,17,23,2011,2011,2011,2011,1754,1754,1754,1754,155,155,155,155,47,47,47,47,3.3,253,258,8592,31371,46320,8592,51407,70201
Kiribati,1,1,2,2,2008,2008,2008,2008,863,863,863,863,65,65,65,65,531,531,531,531,1.6,124,126,15268,33867,38503,15268,35932,42595
Tuvalu,1,1,11,9,2013,2013,2013,2013,5165,5165,5165,5165,374,374,374,374,8,8,8,8,0.6,45,46,62406,138428,157378,62406,146869,174104
Philippines,1,1,8,10,1978,1978,1978,1978,5881,5881,5881,5881,1047,1047,1047,1047,9,9,9,9,8.5,635,647,67410,149528,169998,67410,158646,188065
Fiji,1,1,3,5,2006,2006,2006,2006,1318,1318,1318,1318,330,330,330,330,49,49,49,49,3.0,229,233,17087,42941,52934,17087,50272,61636
