,imp_code_str3,imp_name,HS2,description,USD,tonne
0,762,Tajikistan,27," Anthracite, not agglomerated",161483014.75800002,213707.97015
1,762,Tajikistan,72," Pig iron, non-alloy, <0.5% phosphorus",73108851.28999999,115288.806115
2,762,Tajikistan,28, Chlorine,40629169.878,99453.889403
3,762,Tajikistan,39, Polyethylene - specific gravity <0.94 in primary form,17730937.343,71770.929797
4,762,Tajikistan,17," Raw sugar, cane",20884388.437,65918.072109
5,762,Tajikistan,31," Animal or vegetable fertilizers, in packs >10 kg",8848428.228,36468.165965
6,762,Tajikistan,68," Stone setts, curbstones, flagstones (except slate)",6512132.891,30798.713916999997
7,762,Tajikistan,15," Lard, other pig fat and poultry fat, rendered",14985623.097000001,30292.699887
8,762,Tajikistan,73, Sheet piling of iron or steel,23894900.783999998,23789.146986
9,762,Tajikistan,44, Fuel wood,36240470.349,16539.151661999997
10,762,Tajikistan,34," Soaps, for toilet use, solid",10521033.829,15118.637501
11,762,Tajikistan,48, Newsprint,8660227.297,14462.5373
12,762,Tajikistan,32, Quebracho tanning extract,7998241.164,13273.942093
13,762,Tajikistan,87, Pedestrian controlled tractors,104724370.062,10354.209792
14,762,Tajikistan,08," Coconuts, fresh or dried",4305614.887999999,9248.833643
15,762,Tajikistan,38, Artificial graphite,6571308.816,8677.264505000001
16,762,Tajikistan,84, Nuclear reactors,63161008.622,6493.64169
17,762,Tajikistan,85, Electric motors of an output < 37.5 watts,12920792.5,5948.845181999999
18,762,Tajikistan,70," Glass cullet, waste or scrap, glass in the mass",4580453.749,5261.945742
19,762,Tajikistan,02," Bovine carcasses and half carcasses, fresh or chilled",5580509.869,4071.907986
20,762,Tajikistan,25," Salt (sodium chloride) including solution, salt water",877094.5,3443.231188
21,762,Tajikistan,19," Infant foods of cereals, flour, starch or milk, retai",3696223.8740000003,3406.871436
22,762,Tajikistan,22, Mineral and aerated waters not sweetened or flavoured,2146034.724,3067.4937910000003
23,762,Tajikistan,11, Wheat or meslin flour,846905.0599999999,3011.0519510000004
24,762,Tajikistan,94," Seats, aircraft",7677786.083000001,2796.134501
25,762,Tajikistan,16," Sausages, similar products of meat, meat offal & bloo",4314612.598999999,2640.105757
26,762,Tajikistan,69," Bricks, blocks and ceramic goods of siliceous earths",1371669.301,2504.5559519999997
27,762,Tajikistan,40," Natural rubber latex, including prevulcanised",4052491.4899999998,2454.562081
28,762,Tajikistan,23," Flour or meal, pellet of meat or offal for animal fee",951718.549,2406.205728
29,762,Tajikistan,83, Padlocks of base metal,1198573.827,2146.8037209999998
30,762,Tajikistan,95," Rideable wheeled toys, dolls carriages",1403702.938,1484.591342
31,762,Tajikistan,96," Worked ivory, articles of ivory",771702.612,1402.8488340000001
32,762,Tajikistan,90," Optical fibres, except for telecommunications",2490031.994,1318.393151
33,762,Tajikistan,04, Milk not concentrated nor sweetened < 1% fat,1076827.821,1293.874537
34,762,Tajikistan,36, Propellent powders,579487.475,1258.423938
35,762,Tajikistan,21," Coffee extracts, essences, concentrates, preparations",2242555.1939999997,1246.823114
36,762,Tajikistan,09," Coffee, not roasted, not decaffeinated",1365044.925,1192.603863
37,762,Tajikistan,20," Cucumbers,gherkins, prepared or preserved by vinegar",1357994.5550000002,1021.2269289999999
38,762,Tajikistan,63, Electric blankets of textile material,1008998.033,985.641928
39,762,Tajikistan,76," Aluminium unwrought, not alloyed",2668752.832,917.5879609999998
40,762,Tajikistan,29, Saturated acyclic hydrocarbons,895975.174,864.843916
41,762,Tajikistan,03," Ornamental fish, live",723149.128,694.9748420000001
42,762,Tajikistan,82, Spades and shovels,428735.734,670.275089
43,762,Tajikistan,54, Sewing thread of synthetic filaments,581960.503,548.823093
44,762,Tajikistan,33, Essential oils of bergamot,2241782.861,527.24296
45,762,Tajikistan,56," Sanitary towels, diapers and similar articles",811754.147,517.34272
46,762,Tajikistan,53," Flax fibre, raw or retted",248087.42599999998,510.15176900000006
47,762,Tajikistan,57," Carpets of wool or fine animal hair, knotted",403144.262,396.619128
48,762,Tajikistan,35, Casein,600557.885,386.42443199999997
49,762,Tajikistan,10, Durum wheat,97764.047,306.67990900000007
50,762,Tajikistan,47, Mechanical wood pulp,60237.36,219.064989
51,762,Tajikistan,12, Soya beans,75668.099,195.220509
52,762,Tajikistan,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",140809.88,188.764425
53,762,Tajikistan,07," Potatoes seed, fresh or chilled",104608.165,183.678016
54,762,Tajikistan,62," Mens, boys overcoats of wool or hair, not knit",169518.929,156.50721499999997
55,762,Tajikistan,24," Tobacco, unmanufactured, not stemmed or stripped",233440.397,144.14914200000004
56,762,Tajikistan,55," Filament tow of nylon, polyamides",104314.24299999999,131.611604
57,762,Tajikistan,59, Gum or amylaceous covered textiles for book covers et,134359.85,129.283626
58,762,Tajikistan,86," Rail locomotives, externally electrically powered",587444.546,104.908463
59,762,Tajikistan,61," Mens, boys overcoats, etc, of wool or hair, knit",86594.783,101.73817199999999
60,762,Tajikistan,30," Glands and other organs, dried, for therapeutic uses",494926.946,96.517168
61,762,Tajikistan,18," Cocoa beans, whole or broken, raw or roasted",280076.684,78.397959
62,762,Tajikistan,60," ""Long pile"" knit or crochet textile fabric",47074.217000000004,51.763571999999996
63,762,Tajikistan,42," Saddlery and harness, of any material",55222.67599999999,44.474365000000006
64,762,Tajikistan,26," Iron ore, concentrate, not iron pyrites,unagglomerate",7074.414,42.531822
65,762,Tajikistan,65," Hat-forms, etc of felt, not shaped, no formed brim",12395.027,40.202754
66,762,Tajikistan,49," Brochures, leaflets and similar, in single sheets",170311.01,25.783054999999997
67,762,Tajikistan,74, Copper mattes,331611.334,23.797007
68,762,Tajikistan,52," Cotton, not carded or combed",10910.564,12.262222000000001
69,762,Tajikistan,93," Military weapons, other than hand guns, swords, etc",2933.922,10.372442999999999
70,762,Tajikistan,64," Waterproof footwear (Wellingtons etc), metal toe cap",7914.184,4.614412
71,762,Tajikistan,13, Lac,2439.949,4.109573
72,762,Tajikistan,92," Upright pianos, including auto-players",20904.061,4.0229539999999995
73,762,Tajikistan,37, X-ray plates and films,18944.004,3.9243069999999998
74,762,Tajikistan,88," Gliders, hang gliders",386343.217,3.462053
75,762,Tajikistan,46, Plaits and products of plaiting materials,77.071,3.3535530000000002
76,762,Tajikistan,78, Lead refined unwrought,4623.856,3.097141
77,762,Tajikistan,05," Hair, human, unworked, waste of human hair",80832.397,2.503112
78,762,Tajikistan,58," Woven pile fabric of wool or fine animal hair, w >30c",3798.482,2.088537
79,762,Tajikistan,79," Zinc, not alloyed, unwrought, >99% pure",6449.968,1.2399270000000002
80,762,Tajikistan,91," Wrist-watch, precious metal, battery, with hands",1781.555,1.237801
81,762,Tajikistan,66, Garden and similar umbrellas,3581.796,0.550663
82,762,Tajikistan,14, Bamboos used primarily for plaiting,185.62099999999998,0.503569
83,762,Tajikistan,67," Bird skins and feathers, articles therefrom",1485.3210000000001,0.471665
