Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Anegasaki,508,307,25759,42383,2006,2007,2011,2011,1246,2397,3391,3385,120,224,416,406,25,56,83,82,2766.8,213109,217201,18924072,52215474,60114241,37252,133891,167908
Ube,487,324,33350,60889,2005,2006,2010,2010,827,1894,3470,3601,74,179,411,416,25,70,62,61,2381.3,184044,187578,18245332,41631889,49140495,37465,127993,157938
Chiba,471,320,42237,65348,2007,2008,2010,2010,1630,2887,3470,3445,170,274,389,377,27,70,87,100,3324.2,256684,261612,21471247,63251100,74109977,45587,169862,208712
Tomakomai Ko,466,226,37580,66064,2007,2006,2007,2007,955,2240,3522,3741,88,233,436,444,21,53,47,46,2886.8,223007,227289,20752611,49366753,57013249,44534,152940,187632
Kanda,421,315,29143,18526,2006,2006,2008,2009,1183,2111,2991,2755,123,184,345,356,28,60,42,81,2157.8,166766,169968,13327555,47560990,58773564,31657,121410,140953
Tobata,420,328,35979,67971,2006,2006,2010,2010,1040,1912,3067,3113,127,189,346,346,34,69,115,116,2132.8,164772,167935,15244013,39162020,46866584,36295,127363,157341
Izumi,417,345,16007,20639,2005,2005,2009,2009,385,985,1263,1218,28,90,410,405,21,63,100,124,1425.9,110001,112113,8665195,25998349,29765364,20780,72943,88956
Tsutsu,407,345,12671,19640,2003,2004,2009,2010,758,1529,2256,2502,66,136,394,426,29,65,180,171,1274.1,98064,99947,9329225,24975634,30351644,22922,78610,96038
Hiroshima,380,146,17063,7444,2004,2005,2007,2006,617,1801,2362,1839,48,129,276,266,15,56,27,32,1580.6,113785,115970,7253310,28064444,31955207,19088,76193,90467
Shimizu,377,171,13677,14528,2007,2007,2009,2009,965,2222,2132,1956,71,241,284,266,15,66,97,106,2006.7,144455,147229,8839026,30657201,33864687,23446,98601,128695
Sendai,352,172,52628,84368,2007,2006,2008,2009,1497,2864,4500,4751,147,243,380,394,24,54,46,45,4597.4,345240,351868,30490178,74384292,79325549,86620,277633,350693
Muroran,339,216,25197,44492,2008,2008,2011,2011,1322,2410,3236,3316,128,248,379,377,36,71,92,95,2010.6,155186,158165,13818069,36715022,44704582,40761,140058,174064
Toyamashin,336,124,7097,9190,1999,2002,2006,2007,529,1241,1844,1868,58,119,298,309,34,71,86,98,822.4,60455,61616,4357469,13924020,14657056,12969,49581,63228
Kinuura,327,176,36137,59802,2007,2008,2011,2011,2612,3210,3831,3804,236,295,405,398,44,88,99,99,2626.3,203044,206943,16278045,45053283,51555996,49780,203897,255327
Amagasakinishinomiya,318,153,10002,11325,2003,2003,2005,2006,904,1167,933,940,73,100,111,121,19,39,25,27,1337.4,103196,105177,10436067,25854382,29634614,32818,91014,105485
Higashi-Harima,317,236,52240,79673,2008,2009,2011,2011,2934,2972,3697,3931,254,270,398,420,33,69,100,122,3029.6,234376,238876,21845768,60950563,72111013,68914,244506,288377
Niigata Ko,304,162,37098,34439,2003,2003,2004,2005,849,2432,3984,3836,92,223,508,524,25,84,95,102,3867.9,255943,260857,10963308,49984737,48573330,36064,210892,301119
Kitakyushu,298,129,7069,4534,2003,2001,2009,2006,292,1077,1220,1132,23,99,179,236,16,41,56,63,909.2,64960,66207,2570259,12161241,13638616,8625,46445,64363
Funabashi,297,217,3329,3717,2003,2002,2005,2006,1207,1548,2242,1994,150,189,275,273,29,54,46,56,514.2,39306,40060,4299806,13138140,18245449,14477,54959,73226
Naha,281,81,13201,5732,2006,2006,2006,2006,567,1135,802,1010,41,107,103,184,9,53,64,43,2049.8,157051,160066,4571202,22372619,26543579,16268,79091,97135
Matsuyama,281,121,3864,5623,2003,2005,2009,2009,531,1502,1607,1591,45,153,355,349,18,67,68,73,699.6,53683,54714,3256511,10583562,11652733,11589,49051,63187
Shishimi,269,221,24531,30477,2009,2008,2012,2011,464,1409,1519,1735,41,116,358,428,22,87,214,218,2199.8,163293,166428,10747169,34399595,36807000,39952,162702,210635
Shibushi Wan,256,116,6296,9672,2010,2007,2011,2011,609,1817,1723,2127,64,192,374,417,12,59,77,86,705.1,54298,55340,4173895,12227848,15085935,16304,64802,79705
Niihama,251,149,10188,17526,2009,2010,2010,2010,1474,2336,2947,3025,146,229,465,473,27,59,59,58,1203.6,92791,94573,7973358,22096326,27568156,31766,121220,149846
Mikawa,249,111,63855,23258,2003,2005,2003,2004,4886,3239,6045,5294,316,242,485,472,17,40,21,33,4048.6,313029,319039,21920333,94127585,109542707,88033,334517,364133
Mishima,249,71,17529,23775,2002,2005,2010,2010,497,2451,3532,3531,49,250,532,527,17,67,115,113,1315.6,101747,103701,8427063,20056750,24320284,33844,123311,147608
Sakai,247,62,5262,5938,2000,2005,2006,2007,328,1659,1636,2115,39,158,386,422,14,48,70,75,580.7,44761,45620,3172549,7644101,9524367,12844,42491,50099
Wakayama,245,149,38311,73051,2008,2008,2012,2012,1982,3059,3482,3536,231,303,423,425,34,87,117,117,2078.4,160775,163862,14944467,37250048,44528824,60998,204826,251298
Kure,243,173,21477,36224,2007,2008,2011,2011,1209,2259,3063,3127,118,211,366,376,39,90,91,93,1448.2,111887,114035,10897528,25860718,32595412,44846,156108,189634
Hanasaki Ko,236,42,358,162,1985,1989,1991,1991,104,1672,1579,1300,8,300,1896,1736,22,107,153,149,121.9,9159,9335,1134175,2515622,2859872,4806,11305,13395
Hitachinaka,232,157,40461,28116,2008,2008,2009,2010,3759,3866,4287,3867,261,311,378,392,22,50,56,117,2676.2,206813,210784,17008356,67187367,78350655,73312,285276,320550
Sasuna,228,201,16864,22848,2008,2007,2009,2010,610,1436,1470,1585,56,134,365,385,23,63,88,87,1558.2,118771,121051,9458620,25639492,28603053,41485,137871,169608
Onahama Ko,226,148,18099,31754,2010,2010,2012,2012,2120,2830,3328,3388,274,356,509,515,34,73,85,87,1598.4,123394,125763,9914743,27181221,32463001,43871,174006,212594
Fukushima (Nagasaki),212,102,13609,22836,2008,2007,2012,2012,587,2366,2758,2789,50,237,475,459,19,56,72,72,1099.4,84975,86607,5575261,19529225,20249506,26298,126209,166525
Hitakatsu,206,30,1111,835,1995,2002,2006,2006,463,1519,2142,1581,24,139,543,447,8,19,22,36,228.9,17394,17728,3390592,7637965,9612302,16459,42735,55150
Shimotsu,206,110,17131,31635,2009,2008,2009,2009,980,2270,3519,3637,96,197,376,378,22,51,57,56,1573.8,121604,123939,11804354,25405728,29141331,57303,168060,208573
Akita-Funakawa Ko,197,102,4153,5710,2007,2007,2009,2010,653,1331,1550,1619,65,145,355,374,20,57,68,69,494.3,38054,38784,3350850,9089447,11331652,17009,60747,74201
Nakanoseki,197,114,24084,8328,2005,2007,2008,2008,838,3110,3774,3117,70,207,369,361,20,32,25,26,1587.9,122823,125181,8869301,37422877,43403157,45022,166694,180884
Himeji,197,132,57767,44337,2005,2004,2009,2009,1402,3176,5407,5362,147,259,661,682,25,72,133,140,5544.3,346535,353188,11215760,77982634,66219609,56933,478801,737647
Saganoseki,191,166,7570,12422,2009,2009,2012,2012,1209,1913,2475,2528,115,176,437,444,39,67,95,96,931.2,71878,73258,5300364,17666368,21596390,27751,123320,153325
Toyohashi,189,78,5694,2820,2003,2005,2007,2005,857,2063,2278,1713,65,166,306,290,15,36,29,33,571.4,44069,44915,3530425,12396752,15122027,18679,64952,76502
Otaru,184,49,560,625,1987,1991,2004,2006,391,1276,1170,1677,50,164,274,352,23,112,126,157,214.4,16258,16570,911166,2828279,3152405,4952,15553,19458
Sakaide,183,139,18162,28970,2005,2007,2011,2011,1680,2658,3818,3761,179,259,448,448,29,67,74,78,1498.9,109565,111668,7493016,24735016,26672210,40945,188085,245505
Kokura,171,136,18733,24053,2006,2007,2007,2009,1244,2102,3026,3084,137,198,335,355,37,68,126,124,1473.9,101807,103762,6248098,22092329,22981518,36539,167326,229431
Ikitsuki,167,120,5245,8879,2003,2004,2010,2010,674,1659,2686,3226,54,161,434,458,23,81,271,293,531.6,40960,41747,3134356,8549015,10606763,18769,72845,90279
Nemuro Ko,167,29,28,27,1984,1987,1990,1988,82,407,397,507,15,50,281,281,16,44,72,80,41.7,3146,3206,144836,310328,380961,867,2076,2594
Kakogawa,161,118,4506,6980,2005,2005,2011,2011,1075,2334,3704,3990,172,250,696,725,27,37,43,43,561.7,43193,44022,3599716,9684996,13558423,22358,93064,119518
Kunehama,158,139,3634,4744,2004,2005,2010,2010,687,1283,985,998,60,107,187,225,26,80,269,164,459.4,34310,34969,2409694,7721003,9111058,15251,61070,78144
Maizuru,157,68,6904,10810,2004,2003,2011,2012,843,1510,2014,2389,60,171,313,349,25,63,61,65,693.8,53567,54596,3311507,10898040,13067772,21092,95682,118781
Kanazawa,156,38,1999,1264,2000,2003,2003,2004,637,1324,983,1117,36,109,223,272,10,35,15,20,397.9,30727,31317,1392592,4386186,5423846,8927,31151,37185
Nagasaki,155,77,9308,7341,2004,2004,2011,2011,496,1434,1021,2403,38,133,212,399,13,60,64,96,1064.5,81558,83124,2240533,11760811,14245866,14455,87773,113082
Oura,155,126,8679,11407,2005,2006,2009,2008,202,1095,1474,1527,29,104,407,384,20,44,62,72,809.1,59212,60349,4683563,13901839,14652935,30217,109756,141023
Kikuma,154,82,8030,14729,2007,2008,2007,2007,696,1451,2435,2503,66,203,337,335,23,93,74,73,740.9,57154,58251,5884483,12438330,13860016,38211,105538,132573
Otake,154,68,3787,6510,2004,2007,2011,2011,578,1648,2208,2272,48,146,320,323,20,47,83,83,490.4,37849,38575,4034435,9028172,11032527,26198,78327,96793
Hachinohe Ko,151,105,13139,19006,2010,2010,2009,2010,2061,2313,3410,3220,195,279,499,508,50,79,118,121,1244.3,93299,95091,7597381,19276367,23818713,50314,194455,241014
Tsuruga,142,49,6298,10662,2005,2005,2008,2008,484,1841,2344,2513,42,197,413,427,17,49,63,63,520.9,40247,41020,3024667,8357298,9752364,21300,86283,104652
Tobishima,136,51,4095,7174,2003,2005,2006,2006,609,1707,2161,2293,56,180,408,418,17,42,64,65,390.3,30124,30703,2626580,7332989,8596973,19313,72527,88220
Ishikari,125,77,7319,6909,2007,2005,2007,2007,976,2029,3295,3107,82,179,373,381,21,64,71,83,769.1,52923,53939,2908281,11270003,11986199,23266,114874,157844
Iwakuni,125,63,5554,7068,2005,2006,2007,2007,661,1464,2819,2820,48,123,406,399,29,42,93,93,428.0,33052,33687,3202932,7055024,8666306,25623,85917,102284
Kochi Ko,117,88,5153,7308,2007,2008,2011,2011,1120,1952,1996,2413,98,207,566,574,49,90,117,129,530.4,40975,41761,3201339,8064688,10488733,27362,104152,127897
Tobo,113,91,213,279,2001,2001,2004,2005,376,505,406,403,44,62,98,102,20,32,40,40,62.1,4720,4810,556524,1715449,2171828,4925,16553,22362
Ishigaki,113,38,2588,2301,2006,2000,2007,2009,160,1068,564,1332,15,104,324,639,8,85,94,117,378.8,29276,29838,1184219,4350991,5117417,10480,43685,51281
Ishinomaki,113,81,5414,8139,2004,2004,2010,2010,1359,2217,3073,3156,163,240,401,397,46,74,79,79,448.9,34566,35230,3798112,8859712,11319241,33612,118353,144787
Onoda,112,89,372,561,2002,2001,2006,2006,626,852,845,862,69,97,125,123,28,56,85,90,82.9,6325,6446,678086,1888620,2666499,6054,22087,29603
Osaki,110,97,4878,5776,2008,2008,2013,2013,345,1094,967,1095,32,99,272,322,22,93,188,186,507.9,37826,38552,2632402,8451313,9154294,23931,91360,117543
Kiire,108,86,21239,37265,2006,2006,2009,2009,1501,2484,2852,3284,140,218,322,339,20,53,35,33,1407.6,108348,110428,10751645,22428135,23161504,99552,281104,354493
Izuhara,106,86,1584,2304,2003,2002,1998,1998,476,1441,2019,2213,38,148,972,1094,18,70,68,73,262.9,20143,20530,1613491,4071648,5251498,15222,53097,66366
Naoetsu Ko,106,81,19053,15098,2005,2005,2008,2009,1302,2849,4531,4320,145,223,379,392,23,62,117,105,2005.2,126458,128886,4435419,27244566,24108631,41844,311861,471569
Komoda,104,96,4311,5616,2006,2006,2010,2011,459,1121,1028,1196,41,95,246,255,24,83,92,114,466.9,35759,36445,2537996,7993527,9029710,24404,90379,110639
Tokuyama,103,54,1109,1843,2007,2008,2014,2015,528,898,1469,1609,49,98,355,377,17,43,71,67,139.1,10675,10880,971931,2461803,3022310,9436,32221,39736
Kushiro,103,88,6142,9829,2007,2007,2010,2011,1255,2477,2806,3288,138,273,468,491,43,96,138,149,616.2,47477,48388,3610071,9916430,12379570,35049,138878,170435
Namikata,100,93,4124,5972,2005,2005,2010,2010,912,1777,3239,3195,104,163,507,509,21,51,86,89,463.1,35724,36410,2209620,8412710,9232098,22096,111217,148961
Nanao,99,70,6643,10698,2002,2004,2011,2010,898,2155,3356,3279,149,231,536,501,34,55,57,56,553.8,42793,43614,2822225,10267566,10809600,28507,142267,190562
Fushikitoyama,96,38,443,466,1992,1997,1997,2000,562,1170,1001,1118,66,133,214,254,46,63,71,65,137.2,10435,10635,717859,2562996,2899229,7478,27441,35158
Tachibana,94,70,15147,28127,2008,2008,2008,2008,3597,3108,3574,3625,284,290,406,407,50,125,178,181,985.1,76233,77697,6228264,16367855,18813698,66258,268407,327006
Wakamatsu/Kitakyushu,93,74,1409,1988,2003,2004,2013,2013,615,1239,2274,2260,61,120,377,373,22,50,122,111,203.9,15642,15942,1174502,3716644,5347618,12629,59636,80621
Hamada,93,34,4333,7677,2002,2004,2010,2010,288,1686,2622,2890,31,192,465,468,19,49,62,62,322.4,24878,25355,1995587,5790320,6856269,21458,92664,114349
Tamano,89,80,3545,6283,2007,2008,2011,2011,996,1908,2234,2285,125,201,402,403,41,60,81,82,397.1,30603,31191,2866486,8114239,9875729,32208,116329,140905
Yatsushiro Ko,88,46,3109,3211,2004,2007,2012,2011,323,1256,1205,1998,33,125,226,333,14,51,63,76,287.4,22208,22635,1033677,3567087,4598565,11746,54860,68962
Saiki Ko,88,65,2866,4703,2003,2005,2008,2008,707,1952,2779,2976,78,232,508,523,22,90,120,126,314.0,24203,24668,2055409,5261668,6864623,23357,90049,111406
Aokata,85,80,7730,12925,2006,2006,2010,2011,1158,2297,2442,2804,113,200,431,449,44,79,121,126,716.2,55371,56434,4254626,11187881,12848709,50054,181199,224385
Hososhima,85,47,2448,3674,2003,2005,2013,2014,679,1219,2401,2766,64,120,585,622,17,53,121,129,259.7,20052,20437,1855889,4549923,6048746,21834,79934,97475
Itoigawa,83,22,739,1216,2006,2006,2007,2007,1313,1066,990,997,111,122,126,126,47,69,68,67,153.6,11827,12054,527471,1494526,2287904,6355,30045,39182
Nakatsu,80,77,367,534,2005,2005,2007,2008,760,934,807,820,71,89,119,121,26,43,44,45,88.0,6737,6866,766020,2212609,2954692,9575,34421,44977
Yokosuka,75,51,10164,8494,1997,2005,2007,2008,1412,3395,4395,3511,183,302,450,374,13,37,25,32,759.7,58570,59694,5829304,17738861,20143721,77724,237224,269969
Hakodate,73,61,3457,5362,2007,2007,2010,2010,2036,2134,2152,2586,231,224,323,344,69,94,91,95,363.0,27964,28501,2626427,6680461,9063338,35978,140009,174676
Kagoshima,73,41,4035,1713,2009,2008,2009,2010,521,1071,929,1622,40,99,144,275,13,65,51,66,532.3,39992,40760,721939,4919889,5976138,9890,73945,100008
Hirahata,71,56,7806,14300,2006,2007,2010,2010,2575,2539,3741,3779,197,238,358,356,43,72,81,80,532.5,41164,41955,3181751,9416092,11154722,44813,177745,217362
Seto,70,56,4316,7007,2003,2005,2010,2011,1129,2074,3118,3378,104,196,397,410,23,66,105,106,391.4,30226,30806,1776962,5979261,6755233,25385,119344,153268
Sasebo,69,26,3258,2784,2002,2005,2006,2012,482,1612,932,2141,39,156,204,376,11,52,46,53,460.8,35643,36327,1586144,5447560,6107254,22988,84480,96922
Aomori Ko,65,57,468,395,2001,2001,2003,2003,885,1144,769,1084,88,131,129,184,21,73,68,79,138.4,10556,10758,742939,2283133,3099427,11430,41219,54004
Shigei,64,51,2178,2961,2008,2007,2013,2012,978,1583,1665,1906,122,217,272,298,17,109,108,111,278.5,21277,21686,1519688,3282464,4214989,23745,85517,106114
Omaezaki Ko,63,56,8185,3301,2006,2006,2007,2007,2774,2658,3263,2773,170,191,284,258,12,32,14,26,549.1,42490,43305,3147417,13027511,15075200,49959,187292,209001
Tsukumi,61,40,2886,4921,2011,2011,2010,2010,2356,2559,2519,2574,164,232,314,319,106,118,140,142,283.7,21934,22355,2084463,4547122,5975277,34172,121517,146184
Kainan,60,46,1827,2883,2004,2004,2008,2008,1179,2081,3959,4067,116,189,564,572,32,47,56,56,272.3,20977,21379,1283698,5110160,6670014,21395,112365,144189
Saijo,60,24,2350,1943,2008,2009,2018,2018,825,1226,2013,1744,100,112,312,288,22,33,28,27,162.8,11239,11455,921217,3993754,4065092,15354,75578,106790
Noshiro Ko,59,40,4867,8881,2007,2008,2010,2010,1134,1851,2723,2749,128,183,371,372,45,65,72,71,317.5,24560,25032,2053692,5825047,6843104,34808,150639,185305
Tsuneishi,59,55,5613,9350,2010,2011,2012,2012,2628,2658,3327,3463,309,263,406,407,45,77,77,75,401.0,30982,31577,2590328,6873765,8517033,43904,181389,222255
Taniyama,59,47,4120,5066,2004,2005,2007,2008,1297,3083,2678,2791,124,279,381,381,26,111,54,60,452.1,34845,35514,2699056,7837580,9240709,45747,155902,188279
Shiogama,59,40,331,409,1995,1997,1997,1997,1438,2256,1899,1860,163,243,269,239,48,94,227,225,189.4,14340,14616,1166029,2860391,3599763,19763,53091,65694
Shikama,57,50,1049,1688,2006,2005,2012,2012,1161,1648,2611,2690,138,174,401,403,26,40,42,42,140.9,10832,11040,938581,2590043,3636248,16466,69366,89308
Yawata/Kitakyushu,55,40,346,379,2000,2000,2005,2004,723,891,1609,1466,79,90,146,143,28,39,79,77,86.7,6647,6775,532007,1459400,1814647,9673,38902,51562
Yoshiumi,55,50,4810,8919,2009,2008,2012,2012,1034,2243,3120,3178,188,209,378,378,36,107,233,236,355.6,27499,28027,2054522,5733010,6664908,37355,159265,194847
Saga,55,45,2102,3443,2006,2007,2007,2008,1481,2062,2196,2296,162,225,392,404,54,73,140,146,216.4,16699,17019,1573024,3970297,5417069,28600,113058,140696
Tagonoura,54,42,1919,3363,2005,2005,2011,2011,1328,2243,3397,3480,180,231,374,377,40,68,87,88,190.5,14654,14935,1854985,3977263,5031306,34352,109642,131428
Hitachi,53,45,8461,5849,2005,2005,2003,2004,3153,2835,4095,4342,255,259,388,451,26,83,78,109,740.3,50312,51278,2560582,11877929,12360317,48313,253436,341418
Oniki,51,34,3262,5538,2002,2005,2011,2012,421,2163,3511,4378,42,210,541,563,21,75,92,93,212.4,16404,16719,1438112,4066370,4838212,28198,113848,139651
Nagasu,50,31,1516,2822,2007,2009,2017,2017,466,997,1578,1652,46,108,220,222,22,49,32,31,140.8,10855,11063,878657,1802679,2213035,17573,56297,71345
Hirara Ko,50,19,4495,4471,2000,2001,2005,2005,569,1460,1264,3752,32,109,222,397,8,74,86,95,566.4,43867,44709,1633320,6236759,7460802,32666,132237,155234
Takamatsu,48,14,3972,7359,2006,2007,2007,2007,574,3322,4039,4484,54,353,452,446,16,62,35,33,326.2,25119,25601,2343064,5165928,5697488,48814,143148,173854
Hatoma,47,25,5873,5834,2000,2004,2004,2005,900,4056,2433,3377,22,319,1934,2253,38,113,60,71,745.2,55020,56077,3964913,12739053,14487386,84360,295591,357091
Imabari,46,16,206,347,1998,2001,2006,2007,260,756,618,641,22,111,204,218,12,42,43,44,41.4,3174,3235,298394,751854,923963,6487,19448,23576
Hakatashima,45,42,936,1614,2007,2007,2008,2008,1068,1587,1833,1930,116,171,251,253,28,57,38,38,137.8,10534,10736,814616,2022550,2564832,18103,62934,79797
Hakodate Ko,45,43,544,742,2003,2004,2008,2009,1222,1620,1479,1405,117,196,315,278,34,93,90,66,91.0,6912,7045,848843,2128884,2817075,18863,60446,77670
Atsumi,44,41,645,349,2000,1999,1996,2001,1002,1268,2795,1625,104,129,287,229,26,43,31,59,77.6,5955,6069,509826,1669138,2145345,11587,42244,52855
Takasago,43,19,151,185,2001,2003,2001,2001,838,787,1294,1285,81,83,172,169,20,22,52,55,75.1,5751,5861,258911,691979,813003,6021,24050,30705
Kanokawa Ko,43,40,3441,6073,2009,2009,2009,2009,1397,2386,3117,3151,133,253,450,451,28,52,68,69,373.9,28911,29466,2649210,7009917,7964692,61610,197423,244623
Naoshima,43,38,2542,4054,2008,2008,2009,2010,2630,2419,3344,3346,223,214,361,372,31,36,47,51,282.3,21780,22198,1667688,5421836,6176958,38783,150174,185563
Oshima Nagasaki,42,37,2119,3270,2010,2011,2015,2016,766,1647,1954,1996,70,282,577,655,24,57,63,57,203.3,15710,16012,857648,2633623,3200795,20420,90833,112527
Kin,41,40,1453,2359,2005,2006,2010,2010,647,1327,1194,1327,98,129,262,268,24,48,116,129,151.4,11693,11917,866522,2747568,3301397,21135,88486,109852
Kamoise,41,40,815,1320,2004,2005,2009,2009,530,1002,1698,1845,68,102,308,323,21,46,33,33,110.0,8469,8631,960858,2218136,2737224,23436,68272,85175
Soma,41,35,5176,8238,2010,2010,2010,2011,3133,2608,2916,3009,206,236,336,357,35,80,73,75,417.3,30084,30661,2075407,6499121,7206289,50620,234092,300108
Tadotsu,40,17,2055,3469,2008,2010,2017,2017,884,2020,2245,2668,120,217,224,240,16,66,144,164,129.4,9951,10142,1012972,2561197,3005892,25324,78093,96526
Uno,39,37,2401,4040,2010,2010,2011,2011,1013,2410,2764,2891,237,241,520,533,47,59,75,76,227.7,17590,17928,1807014,4060394,5414097,46334,167378,203074
Kudamatsu,38,13,7459,10731,2003,2006,2001,2001,4278,1590,3968,3970,314,138,345,345,22,34,33,33,436.6,33807,34456,2491080,5026546,5856048,65555,187969,218703
Asahimachi,38,35,1364,2208,2007,2008,2011,2012,1516,2081,2635,2811,130,188,344,366,20,54,70,72,153.7,11833,12060,1080314,2902214,3831169,28429,111081,139045
Yanai,37,27,10469,7435,2001,2000,2000,2001,3563,2888,4385,4321,275,251,385,391,22,42,54,54,989.8,61274,62451,1822383,12977616,10876093,49254,428461,662933
Nakagusuku,35,26,3205,3239,2005,2004,2006,2007,1189,2325,3356,3539,158,240,419,458,24,44,24,24,331.9,23266,23713,1440683,5398577,5642264,41162,189550,257005
Komatsushima,35,31,2660,3266,2005,2004,2007,2007,1412,2203,2905,2910,140,180,316,318,21,43,58,59,205.1,15870,16174,1344590,3014948,3809075,38417,135177,161943
Aioi,34,15,325,520,2011,2006,2011,2011,788,1351,1080,1063,118,156,220,212,28,62,50,52,57.8,4439,4524,243716,692338,1043493,7168,33109,43265
Haramachi,34,17,5582,10102,2011,2009,2012,2012,4061,3211,3521,3524,362,338,417,417,28,70,55,55,353.1,27324,27848,2102458,5907002,6759606,61837,267856,325983
Uchiura,33,16,554,852,1995,2000,2006,2007,540,1179,1489,1910,71,138,326,361,32,58,38,39,60.0,4581,4669,404425,1507248,1386697,12255,42606,53933
Nishinoomote,33,31,1312,2033,2007,2008,2008,2007,1075,2032,2087,2145,113,207,294,307,27,67,65,68,150.8,11586,11808,1153415,2790616,3361323,34952,110035,133728
Fukui,33,24,123,180,2004,2003,2007,2008,460,706,677,674,51,83,150,153,58,72,139,136,31.7,2416,2462,206381,591293,826720,6254,24590,31492
Onomichiitozaki,33,27,345,553,2002,2001,2010,2011,937,1967,2550,2560,124,189,291,285,25,180,214,214,103.0,7825,7975,587464,1159903,1407882,17802,55528,69932
Kamaishi Ko,31,30,2018,3709,2004,2004,2013,2013,1438,2137,3740,4031,142,220,400,400,38,67,80,80,149.3,11510,11731,1156382,2654824,3297112,37303,120466,145986
Hikari,30,26,369,554,2002,2005,2011,2011,466,1087,1613,1634,46,119,301,302,14,29,25,25,50.9,3908,3983,277905,810282,1145969,9264,41075,53377
Karatsu,30,23,1388,1599,2005,2005,2012,2012,652,1821,3179,3205,68,144,599,593,44,87,226,224,154.0,11884,12113,504592,3009428,2789319,16820,123013,185872
