Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
China,13829,3061,245203,251106,2006,2007,2008,2008,930,1191,1046,1144,82,135,158,189,12,51,34,46,40381.6,3108127,3167803,216935360,699078693,835727849,15687,56964,69536
"Korea, Republic of",13155,2387,82694,91631,2003,2006,2007,2008,401,694,584,621,38,78,135,144,11,41,41,47,15555.0,1187456,1210256,98645310,286077864,340800572,7499,24773,30339
Australia,2719,1143,759209,1098962,2009,2010,2009,2010,4235,4342,4215,4204,375,393,388,409,54,76,75,90,57635.3,4141723,4221244,272229653,875559394,935117793,100121,418274,538474
Russian Federation,2420,699,49901,63308,1999,2003,2007,2008,640,1019,1226,1265,71,139,276,296,30,53,45,54,6076.3,448682,457296,31934827,94945693,108633413,13196,49276,64388
"Taiwan, Province of China",2118,724,52706,53874,2007,2007,2008,2008,1118,1412,1185,1268,89,153,180,182,14,50,29,35,8694.9,664874,677639,44444977,154924989,182679199,20984,81291,100056
United States of America,1992,1145,571820,616073,2009,2009,2009,2010,4916,6305,5949,5994,407,535,526,572,22,61,40,52,51619.6,3934659,4010204,270814056,928104918,1034125359,135951,562406,701192
Philippines,1098,400,34887,42682,2004,2007,2006,2007,1847,1965,1895,1996,129,199,225,260,21,54,50,62,5929.0,453151,461852,38246314,102592616,120737627,34833,105611,124169
Indonesia,966,611,108198,158329,2007,2009,2007,2009,2930,3185,3051,3043,261,309,321,330,46,73,65,73,9867.7,725429,739357,48932089,148321986,167520627,50654,212189,273231
Singapore,749,594,115018,140896,2008,2009,2008,2009,2928,3197,3170,3138,246,283,293,312,30,74,73,87,10259.8,772472,787303,58957839,175769339,199028970,78715,286964,354555
Malaysia,665,310,80190,84027,2007,2008,2006,2006,2802,2959,3230,3236,221,274,311,337,24,51,42,50,10415.7,691049,704317,32210111,131700719,135725497,48436,247211,343773
Canada,625,410,150116,193631,2008,2010,2008,2009,4400,4631,4607,4656,373,416,397,442,29,67,51,63,13069.2,1008561,1027926,80281145,222859153,267063201,128450,457162,547261
Hong Kong,603,298,25061,28666,2007,2007,2007,2007,1520,1978,1689,1815,122,197,279,349,16,49,32,38,3515.3,270927,276129,19911269,63588563,74953365,33020,121844,147291
Viet Nam,413,212,24998,30899,2008,2007,2009,2009,2212,2468,2233,2243,171,259,196,204,14,66,49,51,3189.2,246223,250950,21297023,61800777,72541515,51567,177146,211736
United Arab Emirates,351,172,276544,451614,2006,2008,2006,2008,6431,6364,6466,6454,481,505,499,512,23,35,36,38,22290.0,1594355,1624967,118547232,266788698,265991292,337741,1087682,1438580
Thailand,309,211,21912,20687,2009,2008,2008,2008,3148,3505,3288,3351,276,323,288,320,49,67,56,63,2534.1,193413,197127,11972272,40171198,50396847,38745,162116,200249
Mexico,252,169,106566,124369,2009,2009,2010,2010,6024,6152,5993,5940,380,476,420,431,15,41,29,36,10676.7,823017,838818,60938486,163837505,190517799,241819,815600,964202
New Zealand,210,107,43615,32435,2006,2007,2007,2008,5064,5490,5165,5162,306,409,353,373,15,46,33,37,4420.2,341840,348403,26365005,82263976,95864077,125548,409974,466720
Saudi Arabia,197,105,183220,342688,2008,2008,2009,2009,6738,6769,6756,6747,529,533,540,540,36,44,48,48,11958.8,926359,944145,83687630,150456942,158161790,424810,1189888,1492251
Qatar,187,94,140352,144042,2004,2008,2004,2006,6675,6831,6804,6797,437,520,482,509,22,38,30,36,15485.7,1037656,1057579,44649333,175919838,160335035,238766,1122486,1594101
Chile,136,114,67959,63850,2008,2008,2008,2008,9551,9708,9717,9603,764,754,746,800,32,57,54,77,4421.3,342342,348915,27251457,92089006,110989524,200378,789481,925410
Antarctica,127,39,73,51,1984,1989,1992,1994,76,379,469,576,19,68,152,160,12,17,16,16,28.6,2158,2200,241003,463778,530070,1898,4567,5455
Panama,111,102,35441,47033,2008,2009,2009,2009,8144,8089,7933,8033,666,655,609,634,29,71,51,61,3921.7,299296,305042,21186139,65130535,72687246,190866,742090,923851
Papua New Guinea,86,53,20030,15228,2009,2007,2012,2012,3476,4414,3933,3944,291,419,334,334,26,107,30,35,2042.3,132524,135068,5479523,29865341,28128636,63715,418520,610735
Peru,77,75,28378,32852,2009,2009,2009,2010,8985,9818,9181,9097,744,901,731,772,29,87,72,99,2561.9,186965,190555,13455912,43264353,49494040,174752,704072,864945
Oman,70,29,43193,42664,2009,2008,2010,2010,5938,5843,5896,5816,356,420,388,412,22,34,24,25,4349.0,273579,278831,11106508,47811085,43127957,158664,864754,1257330
Brunei Darussalam,69,17,16232,13330,2008,2006,2009,2008,2413,2593,2735,2772,164,197,204,208,23,21,47,47,1709.2,106026,108062,3505611,22948647,19577336,50806,400440,613180
Kuwait,67,57,55669,98690,2009,2009,2009,2009,6827,6827,6803,6798,506,518,523,528,26,32,30,30,3682.3,285244,290721,26599437,52736142,55226455,397007,1131477,1425209
Ecuador,67,63,23453,27404,2011,2011,2011,2011,8429,8777,8694,8822,726,754,745,832,45,72,65,83,1787.3,138292,140947,12779451,34230395,41253053,190738,655879,768449
Guam,67,29,2815,3281,2002,2002,2003,2004,1315,2939,1584,1726,75,255,201,245,8,152,44,38,550.7,42530,43347,2579492,8904793,10003239,38500,139861,165688
Brazil,54,46,60690,115916,2010,2010,2012,2012,11956,11550,11639,11661,1126,1128,1189,1193,65,79,86,85,2868.4,222141,226406,20985242,53370251,61259450,388616,1261144,1549047
New Caledonia,52,28,6446,8982,2012,2010,2013,2013,4215,6282,4546,4690,379,705,477,517,58,124,63,73,642.3,49545,50497,4407720,11612497,15076054,84764,320845,391015
India,47,35,6607,9349,2010,2010,2011,2011,4587,4955,4985,4865,413,434,474,481,37,64,58,65,698.8,52645,53656,4739179,12826196,15300519,100834,357052,448198
