Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Donegal,68,57,236,331,2003,2004,2008,2008,548,704,648,642,61,85,107,106,28,32,27,26,57.3,4347,4430,480040,1501089,2035047,7059,26128,35005
Tarbert,65,57,1137,1956,2005,2005,2010,2010,1038,1343,1890,1960,91,128,250,257,14,22,24,24,143.2,10974,11185,1037169,2885855,3860937,15956,61335,79829
Dun Laoghaire,61,45,582,463,2005,2005,2010,2009,584,717,817,749,44,55,69,82,12,33,39,34,121.4,9268,9445,604151,1635933,1944452,9904,29853,34918
Limerick,47,35,102,157,2003,2004,2005,2006,667,830,836,841,69,96,123,123,49,59,62,62,34.0,2572,2622,415289,1197356,1704961,8836,30270,42138
Fenit,45,36,608,751,2005,2007,2008,2008,924,1448,2070,2063,79,125,267,264,43,85,138,118,130.2,9943,10134,524007,1804040,2452356,11645,52380,70008
Rushbrooke,44,30,86,117,2002,2005,2005,2005,394,634,544,556,44,117,103,110,30,74,86,83,40.1,3034,3093,254158,672896,936229,5776,19929,26869
Ballydavid,43,35,1007,1809,2001,2002,2008,2008,1124,2212,2108,2223,122,249,338,336,12,59,14,12,134.3,10283,10480,777207,2079290,2616839,18075,65394,81064
Dundalk,40,29,40,58,2000,2001,1999,1999,238,434,432,435,38,66,103,104,36,38,39,38,12.7,954,973,180848,518819,745581,4521,14737,21196
New Ross-Raheen/Roberscon,36,33,86,130,2003,2004,2004,2004,642,871,935,928,105,109,156,156,34,41,44,44,28.7,2157,2198,363463,1040499,1481307,10096,33838,47511
Ardmore,36,8,36,51,1995,1998,2001,2002,289,774,391,375,38,95,119,115,11,8,9,9,9.9,743,758,134001,375267,526818,3722,11920,16784
Skerries,31,17,83,71,1999,2003,2006,2004,270,800,793,900,35,82,111,156,10,23,20,36,16.3,1235,1258,191011,561095,789491,6162,20542,28692
Dublin-Marine Terminal,29,17,47,10,1994,1994,1997,2000,143,215,168,233,14,27,21,39,13,21,12,14,26.0,1983,2021,52379,196409,267295,1806,6449,8267
Galway,27,26,162,111,2007,2007,2012,2009,928,1467,1400,1110,91,161,159,131,49,55,40,65,42.0,3192,3253,325182,1005584,1378956,12044,41650,55743
Stokestown/New Ross,27,25,77,111,2000,2001,2001,2002,1114,1142,1174,1172,119,139,173,172,22,28,30,30,21.9,1648,1680,324056,931392,1333905,12002,39865,56628
Duncannon/Saint Helens,23,23,198,291,2003,2003,2006,2006,1043,1287,1903,1910,114,135,238,238,12,33,59,59,36.2,2751,2803,348107,996785,1443426,15135,56606,76808
Kinsale,22,20,119,181,2003,2003,2010,2011,619,893,1783,1955,72,101,420,425,62,54,30,30,20.3,1540,1570,180954,500804,724549,8225,30060,40700
Drogheda,21,18,44,62,2008,2007,2008,2008,639,788,754,794,79,96,121,127,22,40,47,50,16.1,1187,1210,156403,450480,638118,7448,25721,35967
Esb Poolbeg-Dublin,21,14,302,88,2003,2000,2003,2004,177,653,824,710,20,55,117,110,3,18,19,17,58.4,4499,4585,309489,759881,939381,14738,33598,33649
Town Quays/Drogheda,20,19,39,59,2007,2008,2008,2008,647,797,802,811,84,95,143,143,34,37,44,44,13.1,990,1009,149653,425772,600452,7483,25613,35319
Clogherhead,20,20,74,94,2001,2001,1999,1999,832,994,1240,1173,94,107,184,175,36,45,52,53,27.9,2129,2170,260976,692760,932151,13049,38985,51685
Dunfanaghy,18,7,12,11,2001,1997,1991,1993,525,464,1012,1123,44,57,162,161,26,29,25,36,9.1,688,701,76760,170255,193552,4264,10036,11896
Glengarriff,17,17,745,1237,2000,2000,2011,2013,619,1319,1456,1565,67,142,334,341,29,51,172,176,99.9,7713,7861,841498,1857409,2313956,49500,143365,176268
Bantry,16,5,5,2,1994,1988,1993,1997,510,534,629,732,50,53,110,111,28,34,126,122,8.9,672,685,16657,38916,47607,1041,2573,3205
Greencastle,15,13,51,18,1995,1995,1994,1991,211,795,449,505,34,730,510,1027,5,9,9,6,39.2,2973,3030,100188,290981,357046,6679,19368,23409
Kilmore Quay,14,13,48,69,1997,1999,2008,2008,1089,1713,1683,1688,106,117,201,201,14,156,58,32,22.9,1731,1765,123359,359765,514388,8811,30869,43691
Passage East,13,13,42,61,2006,2006,2009,2009,579,794,905,879,75,89,111,106,17,20,17,18,11.5,876,893,135887,378168,520106,10453,35833,47710
Passage West,13,11,24,30,2000,2001,2002,2001,369,502,478,481,48,58,79,78,14,17,16,16,9.8,741,755,54949,147229,178447,4227,13516,16834
Ballyhack,13,12,46,69,2004,2005,2005,2006,712,1055,1016,1033,82,116,187,188,24,33,31,30,13.1,991,1010,158798,460243,651556,12215,43431,59212
Crosshaven,12,12,596,959,2008,2008,2009,2008,522,3554,2756,2771,54,341,591,398,6,17,18,11,83.6,6359,6481,619158,1443083,1657291,51597,144505,179673
Lehanbeag,9,9,10,7,1994,1994,1995,1995,718,1966,737,697,63,149,253,125,9,75,191,96,12.6,946,964,30046,81294,112833,3338,10039,13775
Greystones,9,7,69,47,2003,2002,2006,2006,700,643,671,691,40,44,41,42,9,12,9,12,14.2,1084,1105,73819,172432,205064,8202,21512,24900
Skull,9,9,29,42,2001,2001,2010,2010,261,727,690,661,44,92,254,259,12,33,98,102,10.0,760,774,68320,181332,212582,7591,21980,25897
Arklow,8,8,76,29,2008,2008,2013,2011,499,538,600,542,58,65,70,78,6,11,18,17,5.7,434,442,58616,176259,218083,7327,22494,27618
Inisheer,8,6,35,44,2005,2006,2005,2005,924,1207,1067,1079,70,100,98,99,12,39,41,40,11.0,844,860,112395,312401,416160,14049,46406,60656
Easkey/Rathlee,7,7,10,13,2005,2005,2008,2007,297,569,607,648,47,65,90,90,6,32,45,51,2.5,191,194,71928,168269,202845,10275,25917,32301
Sligo,5,4,6,8,1989,1991,1993,1993,733,808,780,822,141,117,130,134,29,39,46,45,2.1,154,157,24501,70288,101010,4900,15972,22972
Balbriggan,4,4,5,6,1994,1994,1993,1993,427,591,807,815,44,60,115,115,26,47,38,38,2.1,156,159,26161,66089,86874,6540,18479,24690
Fethard/Slade,4,4,12,9,1989,1989,1991,2002,698,691,640,966,46,58,74,106,6,7,8,7,3.0,229,233,40426,103895,132944,10107,28359,36754
Rathmullan,4,4,1,1,2001,2001,2001,2002,267,400,158,219,34,37,29,41,40,75,74,119,1.2,90,91,3791,8199,9167,948,2190,2557
Pontoon,4,4,57,91,1998,1998,2002,2003,909,1465,1059,1100,76,444,173,119,14,17,13,13,12.9,982,1001,117410,215873,266807,29352,67974,83057
Waterford City Quays,3,3,25,38,2005,2005,2003,2002,1881,1828,2212,2227,182,179,250,252,5,13,6,6,4.9,373,380,78763,229168,320867,26254,97958,129107
Waterford,3,3,19,28,1995,1995,1999,1999,562,1164,1471,2091,132,134,236,244,322,549,386,387,7.3,556,567,50176,147948,206863,16725,65822,84642
Bangor,3,3,33,33,1994,1994,1997,1997,2545,1896,2457,2751,349,280,457,460,0,1,0,0,7.2,555,565,231897,514392,584812,77299,181920,215655
New Ross,3,3,3,4,2004,2004,2005,2005,559,499,507,509,75,68,71,71,35,42,48,49,1.1,79,80,13576,38946,55968,4525,14750,21214
Burtonport,3,3,5,6,1990,1990,1987,1986,690,721,640,754,25,55,61,65,37,31,39,42,1.2,94,96,18455,51596,72931,6152,19483,27643
Helvick,3,3,33,38,2005,2005,2014,2014,649,493,648,651,65,58,81,81,0,3,1,1,3.3,248,253,16696,85766,85783,5565,34002,51752
Tober,2,2,384,719,2003,2003,2003,2003,1466,1466,2391,2393,326,326,604,604,6,6,2,2,16.2,1258,1282,172931,292534,304970,86465,234267,293293
Moville,2,2,17,29,2000,2000,2001,2001,328,328,547,580,9,9,9,9,62,62,114,115,1.0,77,79,13420,26597,32819,6710,21175,24601
Fintona,2,2,4,2,2010,2010,2010,2008,1042,1042,1026,1060,39,39,38,41,31,31,30,32,2.1,158,161,14995,32390,36187,7498,17309,20191
Inishmore,2,2,1,2,1985,1985,1994,1995,512,512,709,779,62,62,81,82,10,10,13,13,0.5,40,41,6044,17231,24651,3022,9775,14009
Westport,2,2,1,1,1978,1978,1982,1969,1984,1984,388,674,50,50,46,56,1292,1292,1034,1757,11.2,841,857,18924,41030,53851,9462,21223,29781
Rossaveel,2,2,2,2,2002,2002,2000,2000,547,547,570,572,52,52,48,48,172,172,39,31,1.2,93,95,6759,18857,26552,3380,10644,15065
Wexford,2,2,3,3,2011,2011,2006,2005,3866,3866,3901,5238,686,686,1230,1283,62,62,105,110,4.2,316,323,23380,51862,58962,11690,27512,32614
Ballina,2,2,1,1,2006,2006,2008,2010,261,261,261,311,32,32,37,41,16,16,21,27,0.4,33,33,4651,12606,17361,2326,7067,9827
Flogas Products Drogheda,1,1,0,1,2017,2017,2017,2017,98,98,98,98,12,12,12,12,48,48,48,48,0.2,18,18,868,2546,3511,868,3477,4384
Dublin-Ferryport Terminal 2,1,1,4,1,1993,1993,1993,1993,465,465,465,465,37,37,37,37,9,9,9,9,0.6,48,49,1516,6685,7742,1516,5764,6203
Ennistymon,1,1,1,2,1994,1994,1994,1994,765,765,765,765,95,95,95,95,6,6,6,6,0.4,31,32,5503,15786,22685,5503,17936,25796
Newport,1,1,0,0,1992,1992,1992,1992,94,94,94,94,80,80,80,80,5,5,5,5,0.1,10,11,302,671,763,302,712,844
