Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Limerick,66,45,116,176,2003,2005,2003,2004,675,699,689,682,66,78,90,87,30,40,48,47,37.7,2863,2918,491284,1414011,2019898,7444,25070,35289
Cobh,65,50,1800,335,1998,2000,2005,2005,389,778,630,664,36,76,82,114,10,33,16,67,381.3,29237,29798,847585,3761018,4398433,13040,52879,57455
Dun Laoghaire,59,42,493,472,2005,2006,2007,2006,388,619,699,790,43,69,127,132,18,24,21,22,104.6,7990,8143,550580,1450750,1710348,9332,27401,32160
Tarbert,58,51,562,912,2005,2005,2009,2009,899,1067,1355,1397,90,117,298,317,42,55,60,60,108.7,8259,8418,654437,1940630,2641841,11283,44454,58936
Galway,57,48,201,193,2004,2004,2002,2006,793,1029,818,893,91,137,142,142,39,47,39,46,67.1,5085,5182,595508,1601969,2147503,10448,33207,43968
Dundalk,48,34,37,54,2001,2001,2000,2000,222,382,336,337,31,50,64,64,24,46,56,56,11.6,874,890,168338,482930,694006,3507,11431,16441
Rushbrooke,48,33,141,179,2002,2004,2007,2006,524,692,725,698,64,119,139,128,26,43,53,52,47.8,3625,3695,321457,879080,1196911,6697,22754,30420
Ballydavid,39,32,184,280,1998,1999,2007,2008,1111,1393,786,715,124,247,203,191,38,94,90,88,59.7,4524,4611,273608,819678,1069458,7016,26076,33783
Fenit,38,31,520,574,2006,2007,2010,2010,1261,1665,2051,1933,112,157,286,280,40,67,122,117,110.6,8455,8617,495927,1538621,2161202,13051,55145,74195
New Ross-Raheen/Roberscon,35,31,34,51,2004,2004,2005,2005,283,390,372,371,41,46,56,56,35,34,35,36,12.1,909,927,142640,407241,577299,4075,13676,19067
Dublin-Marine Terminal,33,22,93,15,1994,1996,1994,1993,119,221,225,255,13,21,27,31,10,10,14,13,40.6,3102,3161,53374,315291,429796,1617,8384,10418
Skerries,31,18,24,31,1999,2002,2000,2001,300,414,337,353,40,59,73,74,11,37,41,27,11.6,874,891,92811,262701,372801,2994,9746,13792
Ardmore,31,7,134,219,1996,1998,2008,2008,291,914,1628,1748,36,87,335,340,19,30,73,74,22.1,1699,1732,248980,632690,779712,8032,24960,31294
Stokestown/New Ross,26,24,46,65,1999,2000,2003,2003,569,655,735,724,64,77,157,153,36,38,42,44,13.7,1032,1052,193946,557075,798765,7459,24617,35118
Clogherhead,24,23,136,203,2001,2000,2003,2005,483,782,1048,994,58,88,155,140,41,55,105,110,35.7,2714,2766,248311,656833,864999,10346,34026,43693
Duncannon/Saint Helens,22,20,150,232,2006,2005,2007,2007,591,754,922,959,60,76,120,125,46,47,52,53,27.3,2065,2105,208957,570018,799470,9498,34355,44953
Town Quays/Drogheda,21,18,20,32,2005,2007,2011,2011,289,391,392,405,42,56,81,84,35,43,56,57,8.2,618,630,71266,204998,287840,3394,12167,16351
Drogheda,21,18,24,33,2008,2006,2009,2008,304,388,411,413,38,64,88,86,23,51,55,47,19.2,1422,1450,71849,207452,290379,3421,12313,16930
Esb Poolbeg-Dublin,21,14,187,61,2003,1999,2003,2003,268,547,511,502,14,41,41,43,10,23,24,27,36.0,2766,2819,188826,492767,656610,8992,22887,26125
Passage West,19,17,46,56,2003,2004,2005,2004,567,537,541,532,46,52,53,51,25,48,53,48,24.8,1874,1910,108736,283248,331876,5723,17097,20519
Inisheer,17,16,54,67,2005,2005,2004,2005,928,1056,960,923,107,140,148,142,34,85,109,60,20.9,1581,1611,211643,474910,638686,12450,38258,50429
Kinsale,17,15,36,50,2001,2002,2004,2005,265,545,591,607,46,93,113,89,21,66,24,26,9.3,697,711,63984,188706,268140,3764,14147,19536
Dunfanaghy,16,7,12,10,2002,2001,1991,1992,409,489,881,1000,56,61,151,164,15,23,13,11,9.0,677,690,72150,159869,181628,4509,10604,12563
Glengarriff,16,15,665,1091,2000,2002,2007,2009,610,1132,1296,1373,56,110,210,218,12,29,38,40,89.7,6872,7004,805084,1607575,2116905,50318,134263,167478
Kilmore Quay,16,14,23,28,2000,2001,2008,2008,410,598,579,551,46,82,74,65,8,14,29,28,10.3,778,793,82527,218453,282697,5158,14850,19407
Arklow,15,14,45,66,2003,2003,1998,1998,432,648,674,674,45,75,188,193,22,62,145,149,14.9,1131,1152,92171,257584,360619,6145,22108,30067
Greencastle,15,12,15,3,1997,1996,1995,1995,188,269,117,149,18,87,22,51,10,30,14,22,9.4,716,730,12882,56605,73704,859,3460,4225
Bantry,13,2,2,1,1996,1993,1992,1992,531,1083,1242,1315,140,198,419,425,10,240,476,515,9.3,698,712,8231,18257,20756,633,1490,1766
Passage East,12,12,29,41,2007,2007,2007,2008,671,984,689,677,59,83,83,84,40,111,123,113,13.3,1006,1025,98025,269650,360089,8169,27202,35108
Ballyhack,9,9,17,24,2004,2004,2005,2006,532,597,501,498,48,71,79,77,35,31,30,29,4.7,355,362,61705,167159,228417,6856,21919,29688
Skull,8,8,93,158,2001,2001,2005,2005,463,778,2381,2501,58,88,276,279,22,23,35,35,12.5,957,976,45036,255123,299192,5630,37210,45946
Pontoon,7,7,247,393,1989,1989,2003,2004,1663,2213,4482,4720,452,394,524,494,8,75,30,33,41.7,3194,3255,569782,1083168,1325958,81397,189621,231423
Sligo,7,5,5,6,1991,1992,1993,1994,412,445,426,415,43,52,60,60,18,19,19,19,1.6,118,120,18888,54186,77869,2698,8795,12650
Bangor,7,7,148,150,1996,1996,2000,2000,798,2780,7386,7182,80,151,571,569,64,611,1836,1832,29.0,2206,2248,1033011,2303068,2633777,147573,349624,416567
Greystones,7,6,56,35,2004,2003,2006,2006,612,626,620,618,48,56,45,49,23,20,19,19,11.7,888,905,50713,114848,137254,7245,18837,21673
Rathmullan,6,4,2,1,2001,2002,2001,2001,228,313,187,184,45,66,55,55,1,19,2,2,1.6,117,119,5621,12176,13628,937,2167,2532
Lehanbeag,6,4,5,6,1998,1999,1997,1996,1323,1500,953,840,170,303,225,168,42,120,66,47,5.2,390,398,23251,62560,85664,3875,11670,16153
Easkey/Rathlee,6,6,42,51,2004,2004,2012,2012,2302,2362,2932,3178,147,208,283,280,38,123,303,303,13.7,1028,1047,339926,762783,878802,56654,135367,162319
Inishmore,5,5,53,87,2002,2002,2010,2010,559,774,1215,1268,61,71,116,118,18,60,179,185,6.9,519,529,63114,149529,200293,12623,40474,51862
Rossaveel,5,5,9,12,2006,2006,2006,2007,1028,736,876,874,110,80,104,103,25,36,27,27,3.0,226,230,38501,110358,158496,7700,25073,36044
New Ross,5,5,4,7,2004,2004,2003,2003,202,357,382,387,29,42,57,56,73,70,66,68,1.4,108,110,20559,58981,84760,4112,13403,19277
Crosshaven,4,4,32,37,2006,2006,2014,2014,477,423,537,535,68,65,92,90,13,12,12,12,4.3,333,339,16912,78752,73257,4228,23140,33303
Balbriggan,4,4,6,10,2000,2000,2002,2002,699,561,627,636,81,64,82,82,42,41,51,51,2.0,151,154,30518,87551,125818,7630,24869,35768
Waterford,3,3,5,7,2002,2002,2003,2003,272,330,374,384,47,42,46,47,22,18,19,19,1.3,100,102,21568,53177,66679,7189,21596,26512
Westport,2,2,1,1,1986,1986,1983,1990,595,595,597,580,112,112,122,91,517,517,457,645,2.6,192,196,4038,8956,10182,2019,4751,5632
Ballina,2,2,1,0,1995,1995,1996,1998,364,364,359,354,46,46,39,33,17,17,21,24,0.7,54,55,3489,7158,7714,1744,3882,4383
Waterford City Quays,2,2,10,15,2004,2004,2001,2001,846,846,1101,1118,81,81,124,124,56,56,20,20,1.8,136,139,27177,79535,110166,13589,53359,68117
Fethard/Slade,2,2,6,5,2003,2003,2001,2001,785,785,881,652,60,60,92,84,44,44,19,25,0.4,30,31,29670,63363,71416,14835,34585,40584
Tober,2,2,286,536,2003,2003,2003,2003,1039,1039,1780,1782,116,116,209,209,38,38,70,70,10.5,817,833,128409,217012,226155,64204,174024,217901
Burtonport,2,2,5,6,1985,1985,1988,1988,841,841,956,956,138,138,122,122,22,22,30,30,0.9,68,69,18857,54097,77741,9428,30733,44201
Moville,2,1,62,108,2001,2001,2001,2001,1103,1103,1103,1103,101,101,104,104,43,43,39,39,5.0,378,386,48151,95300,118202,24076,76859,89363
Inishmaan,2,2,232,423,2012,2012,2012,2012,3254,3254,4993,5033,364,364,500,501,83,83,161,162,17.5,1349,1375,96568,282721,332302,48284,213409,264700
Magheraroarty,2,2,39,33,1974,1974,1989,1989,3223,3223,4470,5672,548,548,1070,1077,54,54,99,100,11.1,849,865,229191,509543,581271,114595,270271,321116
Flogas Products Drogheda,1,1,2,3,2017,2017,2017,2017,629,629,629,629,65,65,65,65,35,35,35,35,0.6,48,49,5570,16340,22533,5570,22316,28138
Fintona,1,1,0,0,1975,1975,1975,1975,316,316,316,316,17,17,17,17,21,21,21,21,0.1,5,5,241,534,607,241,567,672
Ramelton,1,1,2,3,1993,1993,1993,1993,1422,1422,1422,1422,189,189,189,189,2115,2115,2115,2115,4.7,353,359,21676,48081,54664,21676,51013,60473
Dublin-Ferryport Terminal 2,1,1,5,2,1993,1993,1993,1993,620,620,620,620,66,66,66,66,15,15,15,15,0.8,58,59,2023,8918,10328,2023,7688,8274
Gortahork,1,1,0,0,2017,2017,2017,2017,196,196,196,196,14,14,14,14,6,6,6,6,0.0,2,2,1792,3975,4519,1792,4217,4999
Newtonabbey,1,1,0,0,1984,1984,1984,1984,49,49,49,49,6,6,6,6,4,4,4,4,0.0,2,2,429,880,948,429,954,1077
